premise,hypothesis,label,output
"Na sikasɛm bikɔ so wɔ me pon so, na ɛyɛ Cutty dea, saa na ɔdetɔfoɔ no din di.",Yɛn ni ɔdetɔni biara a yɛfrɛ no Cutty.,contradiction,True
Abaayewa noa ɔbetumi aboa me no wɔ kuro no fa nohoa.,Abaayewa a mehia ne mboa fri ne hɔ no te akyirikyiri.,entailment,True
Abaayewa noa ɔbetumi aboa me no wɔ kuro no fa nohoa.,Abaayewa a wɔbɛ boa  me no te ɛkwansini num akyiri. ,neutral,True
Abaayewa noa ɔbetumi aboa me no wɔ kuro no fa nohoa.,Obiara nni hɔ a ɔbetumi aboa me.,contradiction,True
"Nanso na wɔn mu akyɛ esiane wɔn a ɛwɔ sɛ ɔyɛ adwuma wɔ abonten ne mmofra a ɔwɔ fie, na ayɛ sɛ--",Wɔn nyinaa penee so sɛ wɔbɛyɛ adwuma no wɔ asasetam no mu.,contradiction,True
"Nanso na wɔn mu akyɛ esiane wɔn a ɛwɔ sɛ ɔyɛ adwuma wɔ abonten ne mmofra a ɔwɔ fie, na ayɛ sɛ--",Wɔn ampene so wɔ nea ɔbeyɛ asasetam mu somfo ne nea ɛsɛ sɛ ɔtra fie no.,entailment,True
"Nanso na wɔn mu akyɛ esiane wɔn a ɛwɔ sɛ ɔyɛ adwuma wɔ abonten ne mmofra a ɔwɔ fie, na ayɛ sɛ--",Wɔn apenee so wɔ nea ɔbeyɛ adwuma wɔ asaawa afum no mu ne nea ɛsɛ sɛ ɔsiesie fam hɔ no.,neutral,True
"Mekyerɛ sɛ na wɔwɔ, ɛtesɛ, na wɔwɔ mmɔfra num, na mmofra no baako wuuɛ. ",Ne mmɔfraa no nyinaa nyaa nkwa.,contradiction,True
"Mekyerɛ sɛ na wɔwɔ, ɛtesɛ, na wɔwɔ mmɔfra num, na mmofra no baako wuuɛ. ",Abɔfra baako wuuɛ wɔ enum no mu.,entailment,True
"Mekyerɛ sɛ na wɔwɔ, ɛtesɛ, na wɔwɔ mmɔfra num, na mmofra no baako wuuɛ. ",Abɔfra na owuuɛ no wɔwoo no yarefoɔ.,neutral,True
"Ɔkyerɛɛ sɛ na nisuo firi n'ani ase reba na ɔkaa sɛ, ɔsanso kaa sɛ Joe baa abrannaa no so.",Berɛ a ɔka kyerɛ no sɛ ɔmbra abrannaa hɔ no na nisuo wɔ n'ani ase.,entailment,True
"Ɔkyerɛɛ sɛ na nisuo firi n'ani ase reba na ɔkaa sɛ, ɔsanso kaa sɛ Joe baa abrannaa no so.",Ntɛmpa ara no ɔpepaa nisuo wɔ n'ani ase bere a ɔtoo Joe fri abrannaa no so.,contradiction,True
"Ɔkyerɛɛ sɛ na nisuo firi n'ani ase reba na ɔkaa sɛ, ɔsanso kaa sɛ Joe baa abrannaa no so.",N'ani gyei paa sɛ  ɔhu Joe na ofii ase sui. ,neutral,True
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden betumi awɔ ogya mu nso.,neutral,True
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden tumi bue firi dadeɛ fa bi bere a wiemuhyɛn no ahye akyi.,entailment,True
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden no nsosɔ wɔ ogya mu.,contradiction,True
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",Ɔkandifoɔ kɔ ahomegyeɛ wɔ U.S. Air Force mu.,entailment,True
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",Ɔkandifoɔ kɔ ahomegyeɛ wɔ nnawɔtwe kakraa bi a atwam ni.,neutral,True
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",US Air Force Ɔkandifoɔ no fii n'adwuma ase saa nnawɔtwe yi ara.,contradiction,True
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Wiemuhyɛn pii na wɔba nnawɔtwe biara.,entailment,True
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Wiemuhyɛn kɛseɛ ma ɔhaw ba. ,neutral,True
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Na wonni wiemuhyɛn biara a ɛba. ,contradiction,True
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Ɛgye bosome mmiensa ansa na wɔawie nteteeɛ a wɔde di dwuma fa atade emu yɛ duru. ,neutral,True
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Nteteeɛ a wɔde di dwuma fa atadea emu yɛ duru gye mmre. ,entailment,True
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Yɛbetumi ama wo nteteeɛ a wude bedi dwuma fa atadea emu yɛ duru na ɛduruu ɛda no awieɛ.,contradiction,True
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Wiemuhyɛnkafo no amma topaeɛ no anto.,neutral,True
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Na topaeɛ no nni ho kwan sɛ ɛpae. ,entailment,False
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Amanneɛ kɛse bi wɔ hɔ a topaeɛ no a ɛpae.,contradiction,True
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,Mengye ndi sɛdeɛ eyi te ma wo. ,contradiction,Neither
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,"Merebɔ mmɔden sɛ mɛyɛ saa adeɛ yi, na ɛda adi pefee. ",entailment,True
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,Merebɔ mmɔden sɛ me wie adwuma wɔ nnawɔtwe a edi hɔ mu.,neutral,True
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Mmirekyie no dwane firi mmoa dan no mu da biara.,neutral,True
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Mmirekyie no dwane da biara. ,entailment,True
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Na wɔkora mmirekyie no ho bɔ wɔn ho ban.,contradiction,True
Ɛpono no mu too bere a yɛ kɔɔ mu.,Ɛpono no nyinaa buieɛ . ,contradiction,True
Ɛpono no mu too bere a yɛ kɔɔ mu.,Na nsafoa no wɔ yɛn hɔ.,neutral,True
Ɛpono no mu too bere a yɛ kɔɔ mu.,Yɛkɔɔ mu na ɛwom sɛ na wɔatoto apono no mu.,entailment,True
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,Me nya akokoɔduro sɛ akontabuo na mehia na ɛsɛ sɛ mehu nea ɛrekɔ so.,neutral,True
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,"Na mennim hwɛɛ mfa nkontabuo no ho, mepa wo kyɛw ma me kyerɛkyerɛ mu fann a medi mihu efi  no a ɛrekɔ so.",contradiction,True
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,Mede nnyinasoɔ so abu ho akontaa.,entailment,True
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no entumi nnyae nnubɔnenom.,neutral,True
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no wɔnni baabiara fa aduro twerɛ ne nnubɔnenom.,contradiction,True
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no nom nnuro bɔne. ,entailment,True
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Menfa ho sɛ nsu tɔ.,neutral,True
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Ɛyɛ fɛ na nsu tɔ.,entailment,True
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Ɛyɛ huhuuhu sɛ na owia no ɛhyerɛn daa. ,contradiction,True
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Nnipa nkwaho hia ne nkwan a ɛtɔ so mmienu. ,neutral,True
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Ɔdasani biara mfata sɛ wɔ siesie no.,contradiction,True
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Ɛmfa ho ne nsiesie sɛ nkwa so wɔ mfaso.,entailment,True
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Minnhu biribiara fa dadeɛ ahoma ɔhaw bi da. ,neutral,True
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Dadeɛ ahoma nnyɛ asɛm.,contradiction,True
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Ɔhaw bi wɔhɔ a ɛma dadeɛ ahoma ba. ,entailment,True
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Na ɛnyɛ me nwonwa koraa sɛ wɔtew wɔn anim.,contradiction,True
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Ɛyɛ me nwonwa sɛ wɔn maa wɔ fa aduani no ne nsa no.,neutral,True
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Na ɛyɛ me nwonwa wɔ adea na wobetumi afa wɔn ho adi.,entailment,True
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Na ɛnhia me ɛfiri sɛ me mmɔfra a wɔn adi mfe aduonu.,entailment,True
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Ɛsɛ sɛ menya ɛfi sɛ wɔn mfe yɛ pɛ nti.,neutral,True
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Ɛsɛ sɛ menya ɛfi sɛ wɔn baanu adi mfe du ne dubaako.,contradiction,True
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a wuntumi nyɛ bu atɛmmuo papa. ",entailment,True
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a ebia ɛkɔm ndi wɔn no.",neutral,True
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a wɔn gyinaesiɛ fa adwumayɛfoɔ a wɔnyɛ obubuafuo.",contradiction,True
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔn kɔɔ nsrahwɛ firi 1970 reba no. ,entailment,False
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔndɔ nsrahwɛ.,neutral,True
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔngyae nsrahwɛ nnansa yi ara.,contradiction,True
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Wɔbetumi akyerɛkyerɛ sɛnea wobɛyɛ apɔmutenetene ade?,entailment,True
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Menigye apɔmutenetene adi ho ɛfiri sɛ mehia akoma apɔmuden adwumadie.,neutral,True
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Mepa wo kyew gyae apɔmutenetene kasa no.,contradiction,True
Ɛno nso baako yɛ na mandwene ɛno ho,Nyansa biara nim enti mede too gua nnawutwe a etwam no.,contradiction,True
Ɛno nso baako yɛ na mandwene ɛno ho,Ɛno yɛ asɛm a ɛyɛ papa.,entailment,True
Ɛno nso baako yɛ na mandwene ɛno ho,Nsonsonoeɛ a wɔbɔ no din yɛ papa.,neutral,True
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Wɔ bue da nhwɛ da biara ma mmɔfra wɔn a wonnii mfeɛ enum nko ara.,contradiction,True
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Na wɔmaa wɔn kɔɛ sen nnawɔtwe mmienu biara sɛ ɔmanni opanin no betumi ayɛ saa a,neutral,True
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Wɔ kae no sɛ ɔyɛ da nhwɛ opanin nanso na yɛ frɛ no beaeɛ edi mu.,entailment,True
na ɛno yɛ wɔn botaeɛ ,Na ɛno ni adea na wɔrepere. ,entailment,True
na ɛno yɛ wɔn botaeɛ ,Na eno nnyɛ dea wɔn pɛ.,contradiction,True
na ɛno yɛ wɔn botaeɛ ,Na wɔdii wɔn bɔtae no ho adwuma.,neutral,True
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Etuo fa baira entumi tɔ efi nsa baako a wɔde di adwuma.,neutral,True
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Akwan kɛseɛ a yɛbɛfa so adi atuo so no sɛ wode wɔ nan mmienu nyimaa bedi adwuma no.,contradiction,True
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Fa wonsa mmienu bere a wopɛ sɛ wohyɛ wo ho so.,entailment,True
na ɛno nso yɛ mpofirim adi a ɛfrɛ baabi a na minnim ɛfiri he na ɛba nanso,Mennim baabi a ɛfiri ba nanso na ɛyɛ ntɛm so.,entailment,True
na ɛno nso yɛ mpofirim adi a ɛfrɛ baabi a na minnim ɛfiri he na ɛba nanso,Ɛbaa ahoɔhare so nanso na menim baabi a na ɛbɛ firi aba.,neutral,True
na ɛno nso yɛ mpofirim adi a ɛfrɛ baabi a na minnim ɛfiri he na ɛba nanso,Na ɛba sɛ na ɛyɛ asikyire na menim pɛpɛɛpɛ bere a na ɛbɛ ba.,contradiction,True
daabi ampa ara na menim adi ko no a menngye nni,Minnim biribira fa ho.,entailment,True
daabi ampa ara na menim adi ko no a menngye nni,Minnim nyansa fa ɔdɔ ho nsɛm. ,neutral,True
daabi ampa ara na menim adi ko no a menngye nni,Na meresua adi no wɔ mfeɛ pii.,contradiction,True
ampa na ɔsombɔ na wonim,Ɔdwene sɛ wonim sɛ neho yɛ nwanwa. ,neutral,True
ampa na ɔsombɔ na wonim,Daabi na neho yɛ hu.,contradiction,False
ampa na ɔsombɔ na wonim,Aane ne ho yɛ paa yiye.,entailment,True
ampa ɔkyerɛ sɛ ɔbe nya adea wudi pepa fum te sɛ nea wobɛfa,Ɔkyerɛ sɛ ɔbɛtɔ vacuum.,contradiction,True
ampa ɔkyerɛ sɛ ɔbe nya adea wudi pepa fum te sɛ nea wobɛfa,Ɔkyerɛ sɛ ɔhwehwɛ dea wɔde pepa fam. ,entailment,True
ampa ɔkyerɛ sɛ ɔbe nya adea wudi pepa fum te sɛ nea wobɛfa,Na ɔpɛ sɛ ɔdi dea wudi pepa fam pepa mogya no.,neutral,True
"Ɛnyɛ wɔ ha koraa, yɛnyaa etuotoɔ bi wɔ kwantenpɔn a ɛyɛ bɛyɛ mfie mmiɛnsa firi yɛn fie ",Na etuotoɔ no yɛ anyɛ a kwansini ɔha firi baabi a mete no,contradiction,False
"Ɛnyɛ wɔ ha koraa, yɛnyaa etuotoɔ bi wɔ kwantenpɔn a ɛyɛ bɛyɛ mfie mmiɛnsa firi yɛn fie ",Na etuotoɔ no bɛn me fie no enti na me yam hyehye me sɛ mɛkɔ abɔnten,neutral,True
"Ɛnyɛ wɔ ha koraa, yɛnyaa etuotoɔ bi wɔ kwantenpɔn a ɛyɛ bɛyɛ mfie mmiɛnsa firi yɛn fie ","Etuotoɔ bi kɔɔ so wɔ me fie no nkyɛn, ɛnyɛ koraa wɔ saa mantam ha",entailment,True
Ɛyɛ nokorɛ ɛnhyɛda nsisi so.,"Me ne wo nyɛ adwene, esisi so paa.",contradiction,True
Ɛyɛ nokorɛ ɛnhyɛda nsisi so.,Me dwene sɛ wobɛtumi adi bem sɛ adeɛ no sisi so.,neutral,True
Ɛyɛ nokorɛ ɛnhyɛda nsisi so.,Wo di bem sɛ adeɛ no nsisi so.,entailment,True
Merebɔ mmɔden sɛ mɛsensɛn hɔ saa.,Mereyɛ sɛ mɛsɔ mu den.,entailment,True
Merebɔ mmɔden sɛ mɛsensɛn hɔ saa.,Merebɔ meho mmɔden paa.,neutral,True
Merebɔ mmɔden sɛ mɛsensɛn hɔ saa.,Mɛgyae mu na me nsan nhwɛ m'akyi.,contradiction,True
Yɛsi yɛnho kwan wɔ kwan a yɔde wura abɛɛfo nnimdeɛ ho daakye,Yɛresisi ahiade a ɛfata ma abɛɛfo nnimdeɛ ho daakye,entailment,True
Yɛsi yɛnho kwan wɔ kwan a yɔde wura abɛɛfo nnimdeɛ ho daakye,"Yɛsisi mfidie, enti yɛn daakye no bɛgyina AI so",neutral,True
Yɛsi yɛnho kwan wɔ kwan a yɔde wura abɛɛfo nnimdeɛ ho daakye,Yɛpɛ sɛ yɛsi abɛɛfo nnimdeɛ nkɔsoɔ ho kwan ,contradiction,True
"Wɔ nfatoho yi mu, nnipa mmoawa no nyinaa dane beredum","Ne korakora no, nnipa mmoawa no mu fa pɛ na ɔtumi dane beredum",contradiction,True
"Wɔ nfatoho yi mu, nnipa mmoawa no nyinaa dane beredum",Ɛbɛtumi aba sɛ nnipa mmoawa no nyinaa bɛsesa wɔn ahosuo,entailment,True
"Wɔ nfatoho yi mu, nnipa mmoawa no nyinaa dane beredum","Ebi wɔ hɔ a, nnipa nkwaboa no tumi dane bibire.",neutral,True
Daniel Yamins yɛ abranteɛ a w'aben wɔ nkontabuo mu.,Mr. Yamins yɛ ade paa wɔ nkontabuo mu.,entailment,True
Daniel Yamins yɛ abranteɛ a w'aben wɔ nkontabuo mu.,Mr. Yamin's botaeɛ nyinaa wɔ algebraic geometry mu.,neutral,False
Daniel Yamins yɛ abranteɛ a w'aben wɔ nkontabuo mu.,Mr. Yamins yɛ obi a ɔyɛ ade wɔ adwinnie mu nanso ɔmmɔ neho mmɔden wɔ nkontabuo mu koraa.,contradiction,True
"Na sɛ ɛte saa, ɛtaa bɛn ɛhyeɛ no?",Menim sɛ wɔnntu kwan mbɛn saa ɛhyeɛ no.,contradiction,Neither
"Na sɛ ɛte saa, ɛtaa bɛn ɛhyeɛ no?","Mepɛ sɛ mehu, ɛtaa wɔ England?",neutral,True
"Na sɛ ɛte saa, ɛtaa bɛn ɛhyeɛ no?",Na ɔkasafoɔ no pɛsɛ ɔhu mu yie mprɛ dodoɔ a ɔkɔ ɛhyeɛ no nkyɛn,entailment,Neither
"Na ɔwɔ, medwene sɛ, molecule ho akwankyeɛde bi sɛ biosphere no kɔso a sesa neho wɔ beaeɛ a nkwa wɔ no.",Asaasefa a ɛma nkwa no sesa mprɛ bebree.,entailment,True
"Na ɔwɔ, medwene sɛ, molecule ho akwankyeɛde bi sɛ biosphere no kɔso a sesa neho wɔ beaeɛ a nkwa wɔ no.",Asaasefa a ɛma nkwa no sesa esiane ahoɔhyeɛ no.,neutral,True
"Na ɔwɔ, medwene sɛ, molecule ho akwankyeɛde bi sɛ biosphere no kɔso a sesa neho wɔ beaeɛ a nkwa wɔ no.",Asaasefa a ɛma nkwa no nsesa da.,contradiction,True
"Wɔ saa mmɔtra yi so, regular crystals ɛntumi mfa nsɛm bebree nhyɛ mu.",Regular crystals yɛ adeɛ a ɛtumi kora nsɛm bebree.,contradiction,True
"Wɔ saa mmɔtra yi so, regular crystals ɛntumi mfa nsɛm bebree nhyɛ mu.",Regular crystals nnyɛ sɛ wɔde bɛkora nsɛm.,entailment,True
"Wɔ saa mmɔtra yi so, regular crystals ɛntumi mfa nsɛm bebree nhyɛ mu.",Wɔwɔ aboɔ a ɛhyerɛn ahoroɔ bi a ɛho hia sɛ wɔbɛfa laser beam so de ahyehyɛ nsɛm a ɛfa mmeaeɛ ho.,neutral,True
"Enti no, mpaninfoɔ nhia sɛ wɔbɛtete mmɔfra wɔ nyaatom mu, te sɛ sɛneɛ ɔyɛ no mmerɔ bi no sɛ ɔrekyerɛ wɛn sɛneɛ ɔyɛ ahodwirewde anaa nnwuma a ɛte saa",Mmɔfra a wahyɛ sukuu ase yɛ ade wɔ ahdwirewde adoro mu kyɛn ngoro a yɛpatu na yɛdi mu,contradiction,True
"Enti no, mpaninfoɔ nhia sɛ wɔbɛtete mmɔfra wɔ nyaatom mu, te sɛ sɛneɛ ɔyɛ no mmerɔ bi no sɛ ɔrekyerɛ wɛn sɛneɛ ɔyɛ ahodwirewde anaa nnwuma a ɛte saa",Mmɔfra a wahyɛ sukuu ase no nhia mmoa bebree saa sɛ ɔbɔsua sɛneɛ wɔde mpatuo agoro,entailment,False
"Enti no, mpaninfoɔ nhia sɛ wɔbɛtete mmɔfra wɔ nyaatom mu, te sɛ sɛneɛ ɔyɛ no mmerɔ bi no sɛ ɔrekyerɛ wɛn sɛneɛ ɔyɛ ahodwirewde anaa nnwuma a ɛte saa",Mmɔfra a wahyɛ sukuu ase nhia ewiem nhwɛsoɔ yansa mu nimdeɛ sɛdeɛ wɔn ankasa bɛhu ahintasɛm.,neutral,True
Wɔwoo ɔman no wɔ faahodie mu na ode ne sii hɔ maa gyinayɛ no sɛ wɔbɔɔ onipa nyinaa pɛ,Wɔtwerɛɛ nsɛm a ɛfa saa nnyinasoɔ yi so wɔ nkrataa bebree mu,neutral,True
Wɔwoo ɔman no wɔ faahodie mu na ode ne sii hɔ maa gyinayɛ no sɛ wɔbɔɔ onipa nyinaa pɛ,Nkorofoɔ binom gye to mu sɛ wɔbɔɔ nnipa nyinaa pɛ,entailment,True
Wɔwoo ɔman no wɔ faahodie mu na ode ne sii hɔ maa gyinayɛ no sɛ wɔbɔɔ onipa nyinaa pɛ,Wɔtee ɔman no wɔ gyidie no so sɛ nnipa binom yɛ papa kyɛn binom,contradiction,True
Ɛwɔ sɛ meyi n'ayɛ kyɛn sei?,Mewɔ ahotɔsoɔ sɛ ɛwɔ sɔ mebo no wɔ ne nkoguo no ho,contradiction,True
Ɛwɔ sɛ meyi n'ayɛ kyɛn sei?,Meredwene sɛ ɔhia anisɔ bebree ɔfiri me hɔ anaa,entailment,True
Ɛwɔ sɛ meyi n'ayɛ kyɛn sei?,Ɛwɔ sɛ me yi n'ayɛ kyɛn sei wɔ ne nsenkubɔ no ho?,neutral,True
