premise,hypothesis,label,output
Ehe akafunga kutsvaka uh um uh chikorobho chokuti ushandise.,Murume aida kupukuta ropa nechikorobho.,neutral,True
Kuno zvinhu hazvina kumira zvakanaka tichangobva mukupfurwa kwevanhu mumugwagwa mablock matatu kubva pamba pedu .,Kupfuurwa kwakaitika tingati mamaera  zana kubva pandogara .,contradiction,True
Kuno zvinhu hazvina kumira zvakanaka tichangobva mukupfurwa kwevanhu mumugwagwa mablock matatu kubva pamba pedu ., Kupfuurwa kwaive pedyo nemba yangu uye kunoita kuti nditye kubuda panze . ,neutral,True
Kuno zvinhu hazvina kumira zvakanaka tichangobva mukupfurwa kwevanhu mumugwagwa mablock matatu kubva pamba pedu .," Kwakave nekupfuurwa pedyo nemusha wangu ,hakuna kutombomira zvakanaka munzvimbo muno .",entailment,True
uh-huh ndezvechokwadi inochinja chinja.,"Handiwirirani newe, haigaro chinja chinja.",contradiction,True
uh-huh ndezvechokwadi inochinja chinja.,Ndinofunga kuti unogona kunge uine chokwadi nezve kuchinja chinja kwacho.,neutral,True
uh-huh ndezvechokwadi inochinja chinja.,Unechokwadi nenyaya yekuchinja chinja kwacho.,entailment,True
 Ini ndiri kuedza kushingirira kunyangwe zvakaoma .,Ndiri kuedza kushingirira.,entailment,True
 Ini ndiri kuedza kushingirira kunyangwe zvakaoma .,Ini zvechokwadi ndiri kuedza nepandogona  .,neutral,True
 Ini ndiri kuedza kushingirira kunyangwe zvakaoma .,Ndichazviregera ndorega kufunga zveshure .,contradiction,True
Tinowana pokupinda napo mutekinoroji yeramangwana.,Tiri kuvaka zvinodiwa kugadzirira ramangawana retekinoroji.,entailment,True
Tinowana pokupinda napo mutekinoroji yeramangwana.,Tinovaka matansistor kuitira ramangwana rifambiswe ne AI.,neutral,True
Tinowana pokupinda napo mutekinoroji yeramangwana.,Tinoda kudzivirira kubudirira kwetekinoroji.,contradiction,True
"Semuenzaniso, pokupedzisira, majini ose ano chinjakuita pepuru","Pokupedzisira, chikamu chiri pakati nepakati chemajini chino chinja kuita pepuru.",contradiction,True
"Semuenzaniso, pokupedzisira, majini ose ano chinjakuita pepuru",Zvinoitika kuti majini achinje ruvara.,entailment,True
"Semuenzaniso, pokupedzisira, majini ose ano chinjakuita pepuru",Dzimwe nguva majini kuita ruvara rwe bhuruu,neutral,True
 Daniei Yamins inyanzvi yechidiki ine ruzivo rwesvomhu.,VaYamins inyanzvi pasvomhu.,entailment,True
 Daniei Yamins inyanzvi yechidiki ine ruzivo rwesvomhu.,Chinangwa chava Yamins ialgebraic geometry.,neutral,True
 Daniei Yamins inyanzvi yechidiki ine ruzivo rwesvomhu.,VaYamins inyanzvi mukuimba asi havagone zvachose svomhu .,contradiction,True
" Kana zvakaita saizvozvo ,vanowanzonge vari pedyo nemuganhu here.",Ini ndinoziva havafambe vari pedyo nemuganhu.,contradiction,True
" Kana zvakaita saizvozvo ,vanowanzonge vari pedyo nemuganhu here."," Ndinoda kuziva ,vanowanzonge vari muEngland?",neutral,True
" Kana zvakaita saizvozvo ,vanowanzonge vari pedyo nemuganhu here.", Mutauri aida kujekeserwa kuti rungani rwavanoenda pedyo nemuganhu.,entailment,True
Ndinofunga kuti pane zano rema mamolecular rinoti bioshere igaro zvigadziridza mumararamiro ayo mukuzvisumudzira mukugara nekugara,Biosphere inochinja zvikuru.,entailment,True
Ndinofunga kuti pane zano rema mamolecular rinoti bioshere igaro zvigadziridza mumararamiro ayo mukuzvisumudzira mukugara nekugara,Biosphere inochinja nemamiriro ekupisa kana kutonhora.,neutral,True
Ndinofunga kuti pane zano rema mamolecular rinoti bioshere igaro zvigadziridza mumararamiro ayo mukuzvisumudzira mukugara nekugara,Biosphere haimbochinji.,contradiction,True
"Nekusvetuka uku, makirisitaru enguva dzose haagoni kuita ruzivo rwakawanda.",MaKirisitari enguva dzose midziyo inochengetedza ruzivo rwakawanda.,contradiction,True
"Nekusvetuka uku, makirisitaru enguva dzose haagoni kuita ruzivo rwakawanda.",Makirisitari enguva dzose midziyo isingashandisike kuchengetedza ruzivo. ,entailment,True
"Nekusvetuka uku, makirisitaru enguva dzose haagoni kuita ruzivo rwakawanda.",Kune mamwe marudzi emakirisitari akakoshesesa mukuchengetedza ruzivo rwezvimiro zvepasi rino ichishandisa miseve ye Laser,neutral,True
"Naizvozvo, vanhu vakuru havagoni kudzidzisa vana vaduku vachinyepedzera, sezvanoisiita kana vachivabatsira kunzwisisa dambanemazwi kana mamwe mabasa anoenderana.",Vana vasati voinda kuchikoro vakazvarwa vachigona kugadzirisa dambanemazwi pane kutamba mitambo yekutevedzera,contradiction,False
"Naizvozvo, vanhu vakuru havagoni kudzidzisa vana vaduku vachinyepedzera, sezvanoisiita kana vachivabatsira kunzwisisa dambanemazwi kana mamwe mabasa anoenderana.",Vana vasati voinda kuchikoro havadi rubatsiro rwakanyanya pakudzidzira zvekunyepedzera.,entailment,True
"Naizvozvo, vanhu vakuru havagoni kudzidzisa vana vaduku vachinyepedzera, sezvanoisiita kana vachivabatsira kunzwisisa dambanemazwi kana mamwe mabasa anoenderana.",Vana vasati voinda kuchikoro vanoshaya unyanzvi hokutevedzera madambanemazwi vari vega.,neutral,True
[Nyika ino] yakazvarwa murusununguko nemukuzvipira kuti vanhu vese vakazvarwa vakafanana.,Zvinyorwa pamusoro pechirevo ichi akanyorwa mumagwaro akawanda aitevera.,neutral,True
[Nyika ino] yakazvarwa murusununguko nemukuzvipira kuti vanhu vese vakazvarwa vakafanana.,Vamwe vanhu vaitenda kuti vanhu vese vakaenzana . ,entailment,False
[Nyika ino] yakazvarwa murusununguko nemukuzvipira kuti vanhu vese vakazvarwa vakafanana., Nyika ino yakavambwa padzidziso yokuti vamwe vanhu vanozvarwa varinani kupfuura vamwe.,contradiction,False
Ndinofanira kumurumbidza zvakanyanya here?, Ndine chokwadi chekuti ndinoda kumurova nekuda kwekukanganisa kwake.,contradiction,True
Ndinofanira kumurumbidza zvakanyanya here?, Ndiri kufunga kana achida kuvongwa zvakanyanya kubva kwandiri,entailment,True
Ndinofanira kumurumbidza zvakanyanya here?, Ndinofanirwa kumurumbidza zvakanyanya here nemurudziro waaita piano? ,neutral,True
Dzidziso yemaSpin network inogona inogadzirwa mumativi akasiyana.,Mamwe mativi anogona kushandiswa kuvaka dzidziso yemaSpin Network.,entailment,True
Dzidziso yemaSpin network inogona inogadzirwa mumativi akasiyana.,MaSpin networks anoshandiswa zvikuru mumatekinoroji ekuchengetedzwa kweruzivo.,neutral,True
Dzidziso yemaSpin network inogona inogadzirwa mumativi akasiyana.,MaSpin networks haagoni kufungwa nezvawo mumativi akasiyana.,contradiction,True
"(achimhanya mhanya) Kwete, kwete, handidi kuti ufe!",Handidi kuti ufe!,entailment,True
"(achimhanya mhanya) Kwete, kwete, handidi kuti ufe!",Handina hanya kana ukafa!,contradiction,True
"(achimhanya mhanya) Kwete, kwete, handidi kuti ufe!",Ndingashatirwe kana iwe ukafa!,neutral,True
"Akasungirirwa pachena musi wa 19 Kurume, gore ra1875, ku San Jose, muCalifonia.",California yakanga ichitendera kuurayiwa kwevanhu pajekerer kubva  muna 1875.,entailment,True
"Akasungirirwa pachena musi wa 19 Kurume, gore ra1875, ku San Jose, muCalifonia.",Akaregererwa zvaaipomerwa kuita akabva aendeswa kwake.,contradiction,True
"Akasungirirwa pachena musi wa 19 Kurume, gore ra1875, ku San Jose, muCalifonia.",Aka sungurirwa pamusoro urira vanhu kuti vapandukire vatongi nekuba mahachi.,neutral,True
"Mumhirizhonga yehutongi, gungwa rakasvibira rinoonekwa.",Gungwa rainge rakadzika nekusvibira uye yakatsetseka kunge magirazi,contradiction,False
"Mumhirizhonga yehutongi, gungwa rakasvibira rinoonekwa.",Gungwa rainge rakazara nehove diki dzaiungana pachikepe,neutral,False
"Mumhirizhonga yehutongi, gungwa rakasvibira rinoonekwa.",Gungwa raive riri girinhi uye richiratidzika kufashukira,entailment,True
Mutemo mutsva wainge urikuda kushandiswa kubva mukutambudzwa kwekuma 1860.,Pakazosvika makore ekuma 1870 mitemo yose yakanga isingachashandi nenyika yakanga isingachatongeki.,contradiction,False
Mutemo mutsva wainge urikuda kushandiswa kubva mukutambudzwa kwekuma 1860.,Yaive nguva yairwadza yekuma 1860.,entailment,True
Mutemo mutsva wainge urikuda kushandiswa kubva mukutambudzwa kwekuma 1860.,Mutemo mutsva waida kuwedzera kodzero dzevashandi.,neutral,True
"Kumwe kufunga kwepamusoro, akataura, kunotanga kubuda mumataurirano evanhu, pakati pemwana nevanomumirira murudzi rwake panoitwa mubatanidzwa webasa.",Vana vadiki havagoni kupa mafungiro epamusoro.,contradiction,True
"Kumwe kufunga kwepamusoro, akataura, kunotanga kubuda mumataurirano evanhu, pakati pemwana nevanomumirira murudzi rwake panoitwa mubatanidzwa webasa.",Kuredza hove ndicho chezvinhu chinhu chinembiri chinowanikwa mundudzi dzevanhu dzakasiyana siyana.,neutral,True
"Kumwe kufunga kwepamusoro, akataura, kunotanga kubuda mumataurirano evanhu, pakati pemwana nevanomumirira murudzi rwake panoitwa mubatanidzwa webasa.",Kupanana zviitwa dzimwe nguva zvinobatsira kupanana kufunga kwakakwirira.,entailment,True
"Dzimwe nharaunda dzaive nemarezadores kana kuti rezadoras, vari vakuru vechitendero vaitungamirira minamato pandufu kana pamabiko ekupemberera zuva resaints nepese mupirisita paanenge asipo.",Hapana nharaunda yakanga ine vatugamiriri vechitendero vakanga vasiri mapirisita.,contradiction,True
