premise,hypothesis,label,output
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,More than one aircraft arrive every week.,entailment,True
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,The increased aircraft traffic is troublesome.,neutral,True
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,There are never any aircraft arriving.,contradiction,False
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,It takes up to three months to complete training on the use of a full pressure suit.,neutral,True
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,Training to use a full pressure suit takes time.,entailment,True
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,We could have you trained to use a full pressure suit by the end of the day.,contradiction,True
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",The bomb had been deactivated by the pilot.,neutral,True
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",The bomb had no chance of exploding.,entailment,True
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",There was a great danger of the bomb exploding.,contradiction,False
And how about it looks like exactly what I'm trying to do.,I'm not sure what this looks like to you.,contradiction,Neither
And how about it looks like exactly what I'm trying to do.,"I'm trying to do this, obviously.",entailment,True
And how about it looks like exactly what I'm trying to do.,I'm trying to finish my project in the next week.,neutral,True
"But anyway, the animals would get loose all the time, especially the goats.",The goats escaped from the barn every day.,neutral,True
"But anyway, the animals would get loose all the time, especially the goats.",The goats escaped often.,entailment,True
"But anyway, the animals would get loose all the time, especially the goats.",The goats were kept safe and secure.,contradiction,False
The doors were locked when we went in.,All of the doors were open.,contradiction,False
The doors were locked when we went in.,We had the keys with us.,neutral,True
The doors were locked when we went in.,We went in even though the doors were locked.,entailment,False
So I just had to take the totals and try and figure it like that.,I feel confident that the totals are all I need to get this figured out.,neutral,True
So I just had to take the totals and try and figure it like that.,I have no clue what to do with just the totals please give me more details to figure out this mess.,contradiction,"Without more specific information or context, it is impossible to determine whether the statement is true, false, or neither. Additional details or clarification would be needed in order to provide a more accurate response."
So I just had to take the totals and try and figure it like that.,I will calculate it based off of the totals.,entailment,True
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers are drug addicts.,neutral,True
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers aren't on any prescriptions or drugs.,contradiction,False
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers take drugs.,entailment,True
yeah it's real nice has it been raining,I do not mind the rain.,neutral,Neither
yeah it's real nice has it been raining,It is nice and rainy.,entailment,True
yeah it's real nice has it been raining,It is so horrible with the never ending sunshine.,contradiction,False
oh what human life is worth and whether or not you can rehabilitate somebody,All lives are worth rehab and second chances.,neutral,True
oh what human life is worth and whether or not you can rehabilitate somebody,No humans deserve to be rehabilitated.,contradiction,False. All humans have the potential for rehabilitation and deserve the opportunity to change and improve themselves.
oh what human life is worth and whether or not you can rehabilitate somebody,Regardless of rehabilitation what life is worth it.,entailment,"True. Every human life has inherent value and worth, regardless of whether or not they can be rehabilitated."
oh boy you do have a strange wiring problem there,I've never seen this kind of wiring problem before.,neutral,True
oh boy you do have a strange wiring problem there,The wiring isn't the issue.,contradiction,False
oh boy you do have a strange wiring problem there,There's a problem caused by this odd wiring.,entailment,True
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm not at all surprised that they were leinient.,contradiction,True
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm surprised that they let you take food and drinks in there.,neutral,True
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm surprised what they could get away with.,entailment,True
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I do not need to because my children are over the age of twenty.,entailment,True
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I might have to since they are close in age.,neutral,False
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I must since they are both ten and eleven years old.,contradiction,False
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people who might not be able to make the best judgment calls.",entailment,True
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people who might not be hungry.",neutral,Neither
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people whose decision faculties are never impaired.",contradiction,True
no they're still they're still on tour they've been touring since late sixties,They have been touring since before 1970.,entailment,True
no they're still they're still on tour they've been touring since late sixties,They love touring.,neutral,True
no they're still they're still on tour they've been touring since late sixties,They recently ended their tour.,contradiction,False
how would you do aerobics,Can you explain how you'd perform aerobics?,entailment,True
how would you do aerobics,I'm interested in aerobics because I need some cardiovascular activity.,neutral,True
how would you do aerobics,Please stop talking about aerobics.,contradiction,True
well that's a good one i hadn't thought about that yeah,That's a dumb idea I discarded last week.,contradiction,False
well that's a good one i hadn't thought about that yeah,That's a good point.,entailment,True
well that's a good one i hadn't thought about that yeah,The paradox you mention is a good point.,neutral,True
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,The day care is open every day for children under the age of five only.,contradiction,False
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,They do let them go more than twice a week if the senior citizens are up to it.,neutral,True
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,They refer to it as a senior day care but it is called the senior center.,entailment,True
that was their goal oh,That is what they had been striving for.,entailment,True
that was their goal oh,That was never what they wanted.,contradiction,False
that was their goal oh,They achieved their goal.,neutral,True
gun control means using two hands,Half of all gun misfires result from single-hand use.,neutral,True
gun control means using two hands,The best way forward for gun control is to use both feet.,contradiction,False
gun control means using two hands,Use both hands if you want to practice gun control.,entailment,True
and uh but it suddenly comes from somewhere i don't know where it comes from but,I do not know where it comes from but it is swift.,entailment,True
and uh but it suddenly comes from somewhere i don't know where it comes from but,It comes by fast but I kinda know where it may be coming from.,neutral,False
and uh but it suddenly comes from somewhere i don't know where it comes from but,It comes like molasses and I know exactly when it will be coming.,contradiction,False
no in fact i'm not even familiar with it i don't think,I don't know much about it.,entailment,True
no in fact i'm not even familiar with it i don't think,I'm ignorant in matters of love.,neutral,True
no in fact i'm not even familiar with it i don't think,I've been studying it for years.,contradiction,False
yeah she was great you know she,I think she knows that she was awesome.,neutral,True
yeah she was great you know she,No she was horrible.,contradiction,False
yeah she was great you know she,Yes she was very good.,entailment,True
yeah he suggested just getting uh um a uh um a mop like you would use,He suggested buying a vacuum.,contradiction,False
yeah he suggested just getting uh um a uh um a mop like you would use,He suggested finding a mop.,entailment,True
yeah he suggested just getting uh um a uh um a mop like you would use,He wanted to clean up the blood with a mop.,neutral,True
its really bad out here we just had a freeway shooting about three blocks from our house,The shooting was at least 100 miles from where I live.,contradiction,False
its really bad out here we just had a freeway shooting about three blocks from our house,The shooting was close to my house and it makes me scared to go outside.,neutral,True
its really bad out here we just had a freeway shooting about three blocks from our house,"There was a shooting close to my home, it is really not good in this area.",entailment,True
uh-huh that's true it is it's not really uh consistent,"I disagree with you, it is very consistent.",contradiction,False
uh-huh that's true it is it's not really uh consistent,I think you may be correct about its consistency.,neutral,True
uh-huh that's true it is it's not really uh consistent,You are correct about it not be consistent.,entailment,True
i'm trying to hang in there,I am attempting to hang on.,entailment,True
i'm trying to hang in there,I really am doing my best.,neutral,True
i'm trying to hang in there,I will let go and never look back.,contradiction,False
We gate our entry into the technological future.,We are building the precursors necessary for a technology future.,entailment,True
We gate our entry into the technological future.,"We build transistors, so our future will be run by AI.",neutral,"False. While transistors are a crucial component in building AI technology, the development and implementation of AI is a complex process that involves many other factors beyond just transistors. Additionally, the future being run by AI is not a certainty and depends on various societal, ethical, and regulatory considerations."
We gate our entry into the technological future.,We want to prevent technology from succeeding.,contradiction,True.
"For example, at a maximum, all the genes turn purple.","At a maximum, only half of the genes can turn purple.",contradiction,True
"For example, at a maximum, all the genes turn purple.",It's possible for the genes to switch color.,entailment,True
"For example, at a maximum, all the genes turn purple.",Sometimes the genes can turn blue too.,neutral,True
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins is great at math.,entailment,True
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins's focus is algebraic geometry.,neutral,"False. Daniel Yamins is actually a neuroscientist and computer scientist, not a mathematician."
Daniel Yamins is a brilliant young mathematician.,"Mr. Yamins's is a great artist, but a terrible mathematician.",contradiction,False
"And if so, are they often near that boundary?",I know they never travel near the boundary.,contradiction,False
"And if so, are they often near that boundary?","I want to know, are they often in England?",neutral,True
"And if so, are they often near that boundary?",The speaker wanted clarification about how often they went near the boundary.,entailment,Neither
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere changes a lot.,entailment,True
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere changes according to the temperature.,neutral,True
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere never changes.,contradiction,False. The biosphere is constantly changing and evolving as organisms interact with each other and their environment.
"With that leap, a regular crystal cannot encode much  information.",Regular crystals are a very high density information storage medium.,contradiction,False. Regular crystals are not typically used as an information storage medium due to their limited capacity for encoding information.
"With that leap, a regular crystal cannot encode much  information.",Regular crystals are not very useful for encoding information.,entailment,True
"With that leap, a regular crystal cannot encode much  information.",There are other kinds of crystals that are very useful for encoding geographic information using laser beams.,neutral,True
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers are naturally better at puzzle solving than at playing pretend games.,contradiction,False. Preschoolers are naturally better at playing pretend games than at puzzle solving.
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers do not need as much help learning how to pretend.,entailment,True
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers lack the necessary spatial modeling skills to master puzzles on their own.,neutral,"False. Preschoolers may lack the necessary spatial modeling skills to master puzzles on their own, but they can still benefit from adult guidance and support in developing these skills."
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,Notes about this proposition were recorded in several additional documents.,neutral,True.
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,Some people believed that all people are equal.,entailment,True
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,This nation was founded on the belief that some people are inherently better than others.,contradiction,False. This nation was founded on the belief that all men are created equal.
Should I be praising him more?,I'm pretty sure I need to beat him for his failures.,contradiction,False. It is not productive or effective to beat someone for their failures. It is important to provide constructive feedback and support in order to help them improve and succeed. Praise and encouragement can also be beneficial in boosting morale and motivation.
Should I be praising him more?,I'm wondering if he needs more appreciation from me.,entailment,True
Should I be praising him more?,Should I be praising him more for his piano performance?,neutral,True
Spin network theories can be constructed in dierent dimensions.,Other dimensions can be used to construct spin network theories.,entailment,"True. Spin network theories can be constructed in various dimensions, not just in the usual three spatial dimensions. They can also be formulated in higher dimensions, such as four-dimensional spacetime or even more abstract mathematical spaces."
Spin network theories can be constructed in dierent dimensions.,Spin networks are very useful for data storage technologies.,neutral,Neither. Spin networks are primarily used in the field of quantum gravity and are not typically used for data storage technologies.
Spin network theories can be constructed in dierent dimensions.,Spin networks cannot be imagined in different dimensions.,contradiction,"False. Spin network theories can be constructed in different dimensions, but they may be more difficult to imagine or visualize in higher dimensions."
"(frantically)  No, no, I don't want you to die!",I do not want you to die!,entailment,True
"(frantically)  No, no, I don't want you to die!",I don't care if you die!,contradiction,False
"(frantically)  No, no, I don't want you to die!",I'd be very upset if you died!,neutral,True
"He was publicly hanged on March 19, 1875, in San Jose, California.",California was performing public executions as late as 1875.,entailment,True
"He was publicly hanged on March 19, 1875, in San Jose, California.",He was acquitted of all wrong doing and sent on his way.,contradiction,False.
"He was publicly hanged on March 19, 1875, in San Jose, California.",He was hanged for sedition and horse thievery.,neutral,False. He was hanged for murder.
"In the chaotic regime, the twinkling green sea percolates.",The sea was deep blue and smooth as glass.,contradiction,False
"In the chaotic regime, the twinkling green sea percolates.",The sea was filled with small fish that splashed against the boat.,neutral,True
"In the chaotic regime, the twinkling green sea percolates.",The sea was green and appeared to bubble.,entailment,True
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,By the 1870s all legal order had collapsed and the country was in complete anarchy.,contradiction,False
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,The 1860s were a tumultuous time.,entailment,True
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,The new legal order wished to expand labor rights.,neutral,True.
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Children are incapable of sharing higher forms of thinking.,contradiction,False
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Fishing is one popular activity shared among many different cultures.,neutral,True
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Sharing common activities is sometimes helpful for sharing higher forms of thinking.,entailment,True
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",None of the neighborhoods had spiritual leaders who weren't priests.,contradiction,False
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",Some neighborhoods had spiritual leaders who weren't priests.,entailment,True
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",Some of the spiritual leaders had black hair.,neutral,Neither. The description of the spiritual leaders does not mention anything about their hair color.
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can learn how people are similar and different.,entailment,True
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can see how different races are different.,neutral,"False. Children can see how people of different races may have different physical characteristics, but it is important to teach them that people of all races are more similar than they are different in terms of desires, beliefs, and feelings."
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can't learn anything.,contradiction,"False. Children can learn a lot through sociodramatic play, including understanding similarities and differences between people."
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime allowed it.,contradiction,"False. The Nazi regime did not allow the highest virtue of the postwar German constitutional order, as it was characterized by totalitarianism, oppression, and the violation of human rights."
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime killed everyone involved.,neutral,"False. The statement is referring to the virtue of democracy, which was a casualty of the Nazi regime, not the physical killing of everyone involved."
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime stopped it.,entailment,True
Sonja the  child  began to mimic her daughter's tantrums.,Nobody was having a tantrum.,contradiction,False
Sonja the  child  began to mimic her daughter's tantrums.,Sonja is a child.,entailment,False
Sonja the  child  began to mimic her daughter's tantrums.,Sonja was upset.,neutral,False
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court occasionally used this power in the decades leading up to the Civil War.,entailment,True
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court used this power 4 times in the fifty-five years leading up to the Civil War.,neutral,True
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court used this power 5 million times in the fifty-five years leading up to the Civil War.,contradiction,False
"I assure you, sir, that I was fully informed of all.",I am telling you that I was given knowledge about everything.,entailment,True
"I assure you, sir, that I was fully informed of all.",It is the detective's death that I was informed about.,neutral,True
"I assure you, sir, that I was fully informed of all.",There are many details that were hidden from me.,contradiction,False
The sounds disturbed Captain Blood from his disgruntled musings.,Captain Blood was able to think his disgruntled thoughts without interruption.,contradiction,False
The sounds disturbed Captain Blood from his disgruntled musings.,Captain Blood's thoughts were broken by some noises.,entailment,True
The sounds disturbed Captain Blood from his disgruntled musings.,The puppy's screams jolted the captain from his ruminations.,neutral,True
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.",You treated me kindly when I was a slave in Barbados.,entailment,True
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.","You were incredibly cruel to me, and treated me worse than dirt.",contradiction,False.
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.",Your uncle beat me hard everyday when he owned me.,neutral,True
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.",A lush landscape was within sight.,entailment,True
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.",The island they were approaching was uninhabited.,neutral,Neither. The passage does not provide enough information to determine if the island they were approaching was uninhabited.
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.","They could not see any land for miles, only unending ocean.",contradiction,False
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.","His Majesty has envoys, and I am one of them.",entailment,True
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.",His Majesty sent me here about a week ago.,neutral,True
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.",I do not take orders from His Majesty.,contradiction,False
"I owed it to you--or thought I did,  he said.",He never thought he owed you anything.,contradiction,False
"I owed it to you--or thought I did,  he said.",He owed you for the help you gave him as a penniless beggar.,neutral,True.
"I owed it to you--or thought I did,  he said.",He thought he owed you something.,entailment,True
I should have known better than to come so close to Jamaica by night.,I traveled near to Jamaica after the sun had set.,entailment,True
I should have known better than to come so close to Jamaica by night.,I traveled to Jamaica in a large boat.,neutral,True
I should have known better than to come so close to Jamaica by night.,My wife and I arrived in Jamaica in broad daylight.,contradiction,True
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood slept a thoughtless dream on his day-bed.,contradiction,False
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood was ruminating while lying down.,entailment,True
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood was thinking hard about the last time he saw his mother.,neutral,True
"Sure, then, I'll be telling ye.","Alright then, I will tell you about it.",entailment,True
"Sure, then, I'll be telling ye.",I will not say a word to you.,contradiction,False
"Sure, then, I'll be telling ye.",It is only because you promised not to repeat this that I am telling you.,neutral,True
Ah! And what way may that be?,Someone is asking which way to go.,entailment,Neither
Ah! And what way may that be?,The questioner is alone and has no one around to confer with.,contradiction,True
Ah! And what way may that be?,The questioner is in a hurry and needs to know immediately the route to take.,neutral,True
I do not grant the King's commission lightly.,Granting the King's commission goes against my morals.,neutral,True
I do not grant the King's commission lightly.,I have given hard thought to the King's commission.,entailment,True
I do not grant the King's commission lightly.,I signed the warrant to grant the King's commission without a second thought.,contradiction,False
He realized that he might have to retreat in a hurry.,He realized that he had all day to retreat.,contradiction,False
He realized that he might have to retreat in a hurry.,He realized that he had to make a quick move.,entailment,True
He realized that he might have to retreat in a hurry.,"If he stayed in the same place, he would be discovered.",neutral,True
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She did not like that he had murdered many men in the past three years.,neutral,True
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She spoke happily of his adventures and his personality.,contradiction,False.
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She spoke in sad tones.,entailment,True
I suppose that is after the fashion of your kind.,I assume that this is what your kind do.,entailment,True
I suppose that is after the fashion of your kind.,"I have read about your kind, and their culture.",neutral,True
I suppose that is after the fashion of your kind.,I take it that this is not common among your kind.,contradiction,True
A frown rumpled her brow.,A huge grin was spread on her face.,contradiction,False
A frown rumpled her brow.,She felt a sickening feeling in her stomach.,neutral,True
A frown rumpled her brow.,There was a frown on her face.,entailment,True
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",Her expression changed after she saw his face.,entailment,True
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",Her face lit up when she saw the frown on his face.,contradiction,False
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",She did not know if he was angry at her.,neutral,Neither
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.","Since the great gates were locked, he jumped over the fence, into the courtyard.",contradiction,True
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.",The great gates were the only entrance to the courtyard.,neutral,False.
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.",There were big gates that led into the courtyard.,entailment,True
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He thought someone would be going to the gallows.,entailment,False. The speaker is using a metaphorical expression to convey his contempt or disdain for the person he is speaking to. It does not necessarily mean that he actually believes someone will be going to the gallows.
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He was a sheriff who had captured a thief.,neutral,True
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He whispered a way to escape the country in order to avoid jail.,contradiction,False
How could I in honesty have detained them? It was in the bargain.,I could not bring myself to detain them.,entailment,True
How could I in honesty have detained them? It was in the bargain.,I detained them as soon as I saw them.,contradiction,True
How could I in honesty have detained them? It was in the bargain.,"I would not have forgiven myself, if I had detained them.",neutral,True
I've been hunting him this year past.,I have been following him closely for a year without him knowing.,neutral,True
I've been hunting him this year past.,I have only been following him for close to a week.,contradiction,False
I've been hunting him this year past.,Over the course of the past year I have been stalking him.,entailment,True
The museum is not strong on catalogues or labels,The museum does not like being labelled.,neutral,Neither
The museum is not strong on catalogues or labels,The museum is not a fan of brochures.,entailment,Neither
The museum is not strong on catalogues or labels,The strong point of the museum is the catalogues.,contradiction,False
These open-air markets are also the most interesting places to shop in Beijing.,Beijing has open-air markets that include very interesting shops.,entailment,True
These open-air markets are also the most interesting places to shop in Beijing.,The open-air markets in Beijing are the most interesting in the world.,neutral,"Neither. The statement does not compare the open-air markets in Beijing to those in the rest of the world, so it cannot be determined if they are the most interesting in the world."
These open-air markets are also the most interesting places to shop in Beijing.,The strict laws in Beijing prohibit open-air markets within the city limits.,contradiction,True
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water and the beach are always clean.,contradiction,False
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water and the beach may be dirty.,entailment,True
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water is dirty because of pollution.,neutral,True
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.",None of the skyscrapers on the Golden Mile are banks.,contradiction,False
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.",The skyscrapers on the Golden Mile are banks.,entailment,True
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.","The skyscrapers on the Golden Mile are different types of businesses, including banks.",neutral,True
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada had safer skies.,entailment,True
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada's skies were free from missiles.,neutral,True
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada's skies were more dangerous.,contradiction,False. Canada's skies were considered safer compared to the skies over Europe during World War II.
"And they remain tolerant and helpful, even though they know that their lovely coast is no longer just theirs.",They are bitter and resentful to everyone now that they have to share the coast.,contradiction,False
"And they remain tolerant and helpful, even though they know that their lovely coast is no longer just theirs.",They have to share the coast with other people now.,entailment,True
