premise,hypothesis,label,output
"Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.",Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a.,neutral,True
"Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.",Callaqqeen ifaa kun erga xiyyaarichi gubatee booda qaama liidiin tokko keessaa ba'a ture.,entailment,True
"Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.",Callaqqeen ifaa kun yeroo ibiddaa hin ba'u ture.,contradiction,True
"Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.",Hoogganaan olaanaa kun humna qilleensaa US irraa soorama ba'aniiru.,entailment,True
"Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.",Hogganaan olaanaa kun torban muraasa dura dhiheenya kana soorama ba'aniiru.,neutral,True
"Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.",Hogganaan olaanaa humna qilleensaa US reefu torban kana keessa hojii isaa eegale.,contradiction,True
"Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.",Torbanitti xiyyaaronni tokkoo ol ni dhufu.,entailment,False
"Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.",Tiraafiki qilleensaa dabaluunis rakkina qaba.,neutral,True
"Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.",Xiyyaara dhufan kamiyyu gonkumaa hin jiran.,contradiction,True
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.,Itti fayyadama uffata dhiibbaa guutuu irratti leenjii xumuruuf hanga ji'a sadii fudhata.,neutral,True
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.,Leenjiin uffata dhiibbaa guutuu fayyadamuu yeroo fudhata.,entailment,True
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.,Uffata dhiibbaa guutuu akka fayyadamtan dhuma guyyaa sanaatti akka isin leenjifamtan gochuu dandeenya turre.,contradiction,True
"Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.",Boombiin kun balaliisaa sanaan akka hin hojjenne ta'ee ture.,neutral,True
"Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.",Boombiin kun carraa dho'uu hin qabu ture.,entailment,True
"Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.",Dhohinsa boonbichaan balaan guddaan ture.,contradiction,True
Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.,Kun sitti maal akka fakkaatu ani sirriitti hin beeku.,contradiction,False
Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.,"Ani kana gochuudhaaf yaalaan jira, akkuma beekamu.",entailment,True
Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.,Torban dhufu keessa pirojektii koo xumuruuf yaalaan jira.,neutral,True
"Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.",Re'oonni kun guyyaa guyyaan mana kuusaa keessaa miliqu.,neutral,False
"Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.",Re’oonni yeroo baay’ee ni miliqu ture.,entailment,Neither
"Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.",Re’oonni kun nagaa fi tasgabbiidhaan eegamaa turan.,contradiction,True
Yeroo seennetti balbaloonni cufamanii turan.,Balbaloonni hundi banaa turan.,contradiction,True
Yeroo seennetti balbaloonni cufamanii turan.,Furtuuwwan sana of biraa qabna turre.,neutral,True
Yeroo seennetti balbaloonni cufamanii turan.,Balballoonni cufaa yoo ta'aniyyu ni seenne.,entailment,True
Kanaafuu ida'ama waliigala fudhadhee akkasitti bira ga'uu yaaluun qofa narra ture.,Kana bira ga'uuf kan na barbaachisu waliigala qofa ta'uusaatti ofitti amanamummaatu natti dhagahama.,neutral,True
Kanaafuu ida'ama waliigala fudhadhee akkasitti bira ga'uu yaaluun qofa narra ture.,Waliigala qofaan maal akkan godhu hin beeku mee waliin-dhaha kana bira ga'uuf ibsa dabalata naaf kenna.,contradiction,False
Kanaafuu ida'ama waliigala fudhadhee akkasitti bira ga'uu yaaluun qofa narra ture.,Waliigala irratti hundaa'ee nan shallaga.,entailment,True
Akasumas kun immoo baay'ee kan ta'eef sababa dhugaa haadholiin qoricha sammuu hadoochu fudhachuu isaanii irraa kan ka'edha.,Haadholiin fayyadamtoota araada qoricha sammuu namaa hadoochudha.,neutral,True
Akasumas kun immoo baay'ee kan ta'eef sababa dhugaa haadholiin qoricha sammuu hadoochu fudhachuu isaanii irraa kan ka'edha.,Haadholiin ajaja yaalaa ykn qoricha kamiyyu hin fudhatan.,contradiction,True
Akasumas kun immoo baay'ee kan ta'eef sababa dhugaa haadholiin qoricha sammuu hadoochu fudhachuu isaanii irraa kan ka'edha.,Haadholiin qoricha sammuu hadoochu fudhatu.,entailment,True
Eeyyen dhuguma namatti tola roobni roobaa turee jira.,Roobni na hin dhibu.,neutral,True
Eeyyen dhuguma namatti tola roobni roobaa turee jira.,Gaariidhaa fi rooba qaba.,entailment,True
Eeyyen dhuguma namatti tola roobni roobaa turee jira.,Aduu dhuma hin qabneen waliin akka malee rifachiisaadha.,contradiction,True
oo jireenyi namaa maal gatii qabaa akkasumas nama tokko deebistee dhaabuu dandeessa yookiin hin dandeessu.,Jireenyi hundinuu deebisanii dhaabuuf akkasumas carraa lammaffaaf gatii qabu.,neutral,True
oo jireenyi namaa maal gatii qabaa akkasumas nama tokko deebistee dhaabuu dandeessa yookiin hin dandeessu.,Ilma namaa kamiyyuu deebisanii dhaabuun hin maluuf.,contradiction,True
oo jireenyi namaa maal gatii qabaa akkasumas nama tokko deebistee dhaabuu dandeessa yookiin hin dandeessu.,Deebisanii dhaabuun maaliyyu haa ta'u maal jireenyi gatii kan qabudha.,entailment,True
oh yaa gurbaa ati achitti rakkoo hubannaa hin baramne ajaa'ibaa qabda.,Rakkoon hubannaa akkanaa kanaan dura argee hin beeku.,neutral,True
oh yaa gurbaa ati achitti rakkoo hubannaa hin baramne ajaa'ibaa qabda.,Rakkoon hubannaa dhimma hin ta'u.,contradiction,True
oh yaa gurbaa ati achitti rakkoo hubannaa hin baramne ajaa'ibaa qabda.,Rakkoon hubannaa adda ta'ef hin baramne kanaan uumame jira.,entailment,True
Waan nama gammachiisu fakkaata eeyyen akkamiin waan meeqa akka hayyamuuf turan anaaf ajaa'ibadha.,Isaan obsa kan qaban ta'uun isaanii tasumaa na hin ajaa'ibu.,contradiction,False
Waan nama gammachiisu fakkaata eeyyen akkamiin waan meeqa akka hayyamuuf turan anaaf ajaa'ibadha.,Nyaataa fi dhugaatii achi keessa akka galchitu siif hayyamuun isaanii sun na ajaa'ibeera.,neutral,True
Waan nama gammachiisu fakkaata eeyyen akkamiin waan meeqa akka hayyamuuf turan anaaf ajaa'ibadha.,Waan isaan jalaa bahuu danda'an na ajaa'iba.,entailment,True
"Oo, garuu waanuma fedhes ta'u, waanuma fedhes ta'u, uum ijoolleen koo amma digdamii tokkoo fi digdamii afur waan ta'aniifna hin barbaachisu.",Ijoolleen koo umuriin isaanii waggaa digdamaa ol waan ta’aniif na hin barbaachisu.,entailment,True
"Oo, garuu waanuma fedhes ta'u, waanuma fedhes ta'u, uum ijoolleen koo amma digdamii tokkoo fi digdamii afur waan ta'aniifna hin barbaachisu.",Umriin isaanii waan walitti dhihoo ta'eef dirqama natti ta'uu danda'a,neutral,True
"Oo, garuu waanuma fedhes ta'u, waanuma fedhes ta'u, uum ijoolleen koo amma digdamii tokkoo fi digdamii afur waan ta'aniifna hin barbaachisu.",Lamaanuu umuriin isaanii waggaa kudhanii fi kudha tokkoo waan ta'eef dirqaman qaba.,contradiction,True
Eeyyen namoota yeroo kamiyyuu taanaan hojii irra jiraachuu danda'an ykn murtoo murteessuu yoo qabaatan murtoon isaanii duumessa ta'uu danda'u turan.,"Eeyyee, namoonni waamichoota murtii hundarra gaarii ta'e gochuu kan hin dandeenye ta'uu danda'u.",entailment,True
Eeyyen namoota yeroo kamiyyuu taanaan hojii irra jiraachuu danda'an ykn murtoo murteessuu yoo qabaatan murtoon isaanii duumessa ta'uu danda'u turan.,Eeyyee namoota beela'uu dhiisuu danda'an.,neutral,True
Eeyyen namoota yeroo kamiyyuu taanaan hojii irra jiraachuu danda'an ykn murtoo murteessuu yoo qabaatan murtoon isaanii duumessa ta'uu danda'u turan.,Eeyyee namoota dandeettiin murtii isaanii gonkumaa hin miidhamne.,contradiction,True
Lakki isaan ammallee daawwannaa irra jiru dhuma jaatamaa irraa eegalee daawwannaa taasisaa turan.,Bara 1970 dura irraa eegalee daawwannaa taasisaa turan.,entailment,True
Lakki isaan ammallee daawwannaa irra jiru dhuma jaatamaa irraa eegalee daawwannaa taasisaa turan.,Daawwannaa ni jaallatu.,neutral,True
Lakki isaan ammallee daawwannaa irra jiru dhuma jaatamaa irraa eegalee daawwannaa taasisaa turan.,Dhiheenya kana daawwannaa isaanii xumuraniiru.,contradiction,True
Akkamitti erobiksii hojjetta turte.,Akkamitti erobiksii akka hojjettu ibsuu dandeessaa?,entailment,False
Akkamitti erobiksii hojjetta turte.,Sochii onnee fi ujummoolee dhiigaa tokko tokko waan na barbaachisuuf erobiksii irratti fedhiin qaba.,neutral,True
Akkamitti erobiksii hojjetta turte.,Maaloo waa'ee erobiksii dubbachuu dhiisaa.,contradiction,True
Tole sun gaarii dha ani waa'ee sanaa hin yaadnen ture eeyyee.,Sun yaada gadhee ani torban darbe gatedha.,contradiction,False
Tole sun gaarii dha ani waa'ee sanaa hin yaadnen ture eeyyee.,Sun qabxii gaarii dha.,entailment,True
Tole sun gaarii dha ani waa'ee sanaa hin yaadnen ture eeyyee.,Yaadi wal-faallaa ati kaafte qabxii gaarii dha.,neutral,True
Kunuunsa guyyaa torbanitti guyyaa lama kunuunsa guyyaa angafaa lammii jedhaniiti waamu garuu gara giddugala angafa lammii deemti.,Kunuunsi guyyaa daa'imman umuriin isaanii waggaa shan gadi ta'e qofaaf guyyaa hunda banaadha.,contradiction,True
Kunuunsa guyyaa torbanitti guyyaa lama kunuunsa guyyaa angafaa lammii jedhaniiti waamu garuu gara giddugala angafa lammii deemti.,Maanguddoonni lammii yoo danda’an torbanitti al lamaa ol akka deemaniif ni hayyamamaaf.,neutral,True
Kunuunsa guyyaa torbanitti guyyaa lama kunuunsa guyyaa angafaa lammii jedhaniiti waamu garuu gara giddugala angafa lammii deemti.,Kunuunsa guyyaa maanguddootaa jechuun waamu garuu wiirtuu maanguddootaa jedhama.,entailment,True
Sun galma isaanii ture oo.,Wanti isaan carraaqaa turaniif kanuma.,entailment,False
Sun galma isaanii ture oo.,Sun gonkumaa waan isaan barbaadan hin turre.,contradiction,False
Sun galma isaanii ture oo.,Kaayyoo isaanii galmaan gahaniiru.,neutral,True
To’annoo qawwee jechuun harka lama fayyadamuu jechuudha.,Dhukaasa qawwee dogoggoraa hunda keessaa walakkaan isaa harka tokkoon fayyadamuu irraa kan maddudha.,neutral,False
To’annoo qawwee jechuun harka lama fayyadamuu jechuudha.,To'annaa Qawweetiif karaan hundarra gaariin miila lamaan fayyadamuudha.,contradiction,False
To’annoo qawwee jechuun harka lama fayyadamuu jechuudha.,Yoo to'annoo qawwee shaakaluu barbaadde harka lamaan fayyadami.,entailment,True
"Akkasumas ah, garuu battaluma bakka tokko irraa dhufa, garuu eessaa akka dhufe hin beeku.",Eessaa akka dhufe hin beeku garuu saffisaa dha.,entailment,True
"Akkasumas ah, garuu battaluma bakka tokko irraa dhufa, garuu eessaa akka dhufe hin beeku.",Saffisaan dhufa garuu eessaa dhufuu akka malu akkanatti beeka.,neutral,True
"Akkasumas ah, garuu battaluma bakka tokko irraa dhufa, garuu eessaa akka dhufe hin beeku.",Suutan dhufa yeroo itti dhufu sirriitti nan beeka.,contradiction,False
"Lakki, dhugaa dubbachuuf ani wantichaan wal hin beeku jedheen hin yaadu.",Waa'ee sanaa waan baay'ee hin beeku.,entailment,True
"Lakki, dhugaa dubbachuuf ani wantichaan wal hin beeku jedheen hin yaadu.",Dhimma jaalalaa keessatti ani wallaalaadha.,neutral,True
"Lakki, dhugaa dubbachuuf ani wantichaan wal hin beeku jedheen hin yaadu.",Waggootaaf qo'achaan jira.,contradiction,Neither
Eeyyen isheen baayyee gaarii turte ishee beekta.,Isheen nama dinqisiistuu akka turte waan beektu natti fakkaata.,neutral,False
Eeyyen isheen baayyee gaarii turte ishee beekta.,Lakki isheen gara-jabeettii turte.,contradiction,True
Eeyyen isheen baayyee gaarii turte ishee beekta.,Eeyyee baayyee gaarii turte.,entailment,True
Eeyyen akkuma ati fayyadamtu uh um a uh um haxooftuu akka argattu yaada dhiheesse.,Iddoo duwwaa bitachuuf yaada dhiheesse.,contradiction,Neither
Eeyyen akkuma ati fayyadamtu uh um a uh um haxooftuu akka argattu yaada dhiheesse.,Innis Haxooftuu barbaaduuf yaada dhiheesse.,entailment,True
Eeyyen akkuma ati fayyadamtu uh um a uh um haxooftuu akka argattu yaada dhiheesse.,Dhiiga sana Haxooftuudhan qulqulleessuu barbaade.,neutral,True
"Bakki kun dhugumatti baayyee hamaadha, daandii saffisaa mana keenya irraa gara bilookii sadii fagaatu irratti dhukaasni baname.",Dhukaasni kun yoo xiqqaate bakka ani jiraadhu irraa fageenya maayilii 100 irratti ture.,contradiction,True
"Bakki kun dhugumatti baayyee hamaadha, daandii saffisaa mana keenya irraa gara bilookii sadii fagaatu irratti dhukaasni baname.",Dhukaasni mana kootti dhihoo waan tureef ala ba'uuf na sodaachisa.,neutral,True
"Bakki kun dhugumatti baayyee hamaadha, daandii saffisaa mana keenya irraa gara bilookii sadii fagaatu irratti dhukaasni baname.","Naannoo mana kootti dhukaasni baname, dhuguma naannoo kana keessa gaarii miti.",entailment,True
ah-hah sun dhugaadha dhuguma ah walsimaa miti.,"Ani si waliin walii hin galu, baay'ee walsima.",contradiction,True
ah-hah sun dhugaadha dhuguma ah walsimaa miti.,Waa'ee walsimannaa isaa sirrii ta'uu dandeessa jedheen yaada.,neutral,True
ah-hah sun dhugaadha dhuguma ah walsimaa miti.,Waa'ee isaa ati sirrii dha wal hin simne.,entailment,True
Achuma obsaan turuuf yaalaan jira,Ani fannifamuu yaalaan jira.,entailment,True
Achuma obsaan turuuf yaalaan jira,Dhuguma waanan danda'u hunda gochaan jira.,neutral,True
Achuma obsaan turuuf yaalaan jira,Ani gadhiisa malee of duuba hin ilaalu.,contradiction,True
Seensa karra teeknooloojiitti gara egeree nii seenna.,Dursitoota egeree teeknooloojiif barbaachisan ijaaraa jirra.,entailment,True
Seensa karra teeknooloojiitti gara egeree nii seenna.,"Tiraanzistara ni ijaarra, kanaaf egereen keenya sammuu namtolcheen kan hoogganamu ta'a.",neutral,True
Seensa karra teeknooloojiitti gara egeree nii seenna.,Teeknooloojiin akka hin milkoofne ittisuu barbaanna.,contradiction,True
"Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.","Yoo baay’ate, jiiniiwwan walakkaa qofti diimaa-cuqulisatti jijjiiramuu danda’u.",contradiction,True
"Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.",Jiiniiwwaniif halluu jijjiiruun ni danda'ama.,entailment,True
"Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.",Yeroo tokko tokko jiiniin sunis gara halluu cuqulisaas ta’uu danda’a.,neutral,False
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.,Obbo Yamins herrega irratti gaariidha.,entailment,True
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.,Xiyyeeffannaan Obbo Yamins ji'oomeetirii aljebraa ti.,neutral,True
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.,"Kan Obbo Yamins artistii guddaadha, garuu ogeessa herregaa sodaachisaadha..",contradiction,True
"Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?",Gonkumaa daangaatti dhihoo akka isaan hin imalle nan beeka.,contradiction,True
"Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?","Ani beekuun barbaada, yeroo baayyee biyya Ingilizii keessa jiruu?",neutral,False
"Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?",Dubbi himaan kun yeroo meeqa akka gara daangaatti deeman ibsa barbaadee ture.,entailment,True
"Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.",Baayoosfiiriin baayyee jijjiirama.,entailment,True
"Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.",Baayoosfiiriin akkaataa ho’aatti jijjiirama.,neutral,True
"Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.",Baayoosfiiriin gonkumaa hin jijjiiramu.,contradiction,False
"Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.",Kiristaalonni idilee meeshaa odeeffannoo kuusaa baay’ee ol’aanaa dha.,contradiction,True
"Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.",Kiristaalonni idilee odeeffannoo koodii  gochuuf baay’ee faayidaa hin qaban.,entailment,True
"Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.",Kiristaalonni gosa biroo kanneen odeeffannoo teessuma lafaa ifa laayizerii fayyadamuun koodii gochuuf baay’ee faayidaa qaban jiru.,neutral,True
"Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.",Daa’imman mana barumsaa duraa uumamaan tapha fakkeessaa taphachuu caalaa hibboo furuu irratti fooyya’oodha.,contradiction,True
"Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.",Daa’imman mana barumsaa duraa akkamitti fakkeessuun akka danda'amu barachuuf gargaarsa hamma kanaa isaan hin barbaachisu.,entailment,True
"Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.",Daa’imman mana barumsaa duraa dandeettii moodeela iddoo barbaachisaa ta’e kan ofuma isaaniitiin hibboo qabachuu danda’an hin qaban.,neutral,True
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.,Yaadannoowwan waa’ee yaada kanaa sanadoota dabalataa hedduu keessatti galmaa’aniiru.,neutral,True
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.,Namoonni tokko tokko namoonni hundi wal qixa jedhanii amanu turan.,entailment,True
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.,Sabni kun kan hundeeffame namoonni tokko tokko uumamaan warra kaan caala amantii jedhu irratti.,contradiction,True
Caalaatti isa faarsuun qabaa?,Kufaatiilee isaa kanaan isa mo'achuu akkan qabu mirkanaa'aa dha.,contradiction,False
Caalaatti isa faarsuun qabaa?,Dinqisiifannaa dabalataa narraa akka isa barbaachisu yaadaa jira.,entailment,True
Caalaatti isa faarsuun qabaa?,Gahumsa piyaanoo isaatiin caalaatti isa faarsuun qabaa?,neutral,False
