	question	answer	llm
11	Toula purchased three sets of bicycles at an auction for $68 each; two sets of minibikes for $80 each; and six sets of handbags for $55 each.	694	"Answer only. 
Toula purchased three sets of bicycles at an auction for $68 each; two sets of minibikes for $80 each; and six sets of handbags for $55 each.
What was the total amount Toula spent on the items?"
12	Carlos wants to plant an apple tree. The price of the field is $90. Each year the tree will produce 7 apples and will sell for $1.5. Watering and feeding the tree costs $3 each. How long will it take Carlos to get the apples on his tree?	13	"Answer only. 
Carlos wants to plant an apple tree. The price of the field is $90. Each year the tree will produce 7 apples and will sell for $1.5. Watering and feeding the tree costs $3 each. How long will it take Carlos to get the apples on his tree?
It will take Carlos approximately 6 years to recoup the cost of the field."
13	Melanie sells door-to-door. When she moves into the basement, she sells a third of her carpet, then sells 2 in the red house and finally sells the remaining half in the blue house. If in all of this she has 5 carpets left, how many carpets did she have at the beginning?	18	"Answer only. 
Melanie sells door-to-door. When she moves into the basement, she sells a third of her carpet, then sells 2 in the red house and finally sells the remaining half in the blue house. If in all of this she has 5 carpets left, how many carpets did she have at the beginning?
15"
14	In a dance school with 20 students, 20% of them enrolled in contemporary dance, 25% in Jazz dance and the rest in Hip-hop. How many students falsely enrolled in hip-hop?	60	"Answer only. 
In a dance school with 20 students, 20% of them enrolled in contemporary dance, 25% in Jazz dance and the rest in Hip-hop. How many students falsely enrolled in hip-hop?
**Answer:** 5 students"
15	A merchant is hesitating between two purchases: $5000 worth of jewelry or $8000 worth of art. His business consultant raised the price of jewelry by 2.5% and the price of art by 1.2% in the same month. If the merchant made the right bet that would get him so much money, how much would be in the tree?	125	"Answer only. 
A merchant is hesitating between two purchases: $5000 worth of jewelry or $8000 worth of art. His business consultant raised the price of jewelry by 2.5% and the price of art by 1.2% in the same month. If the merchant made the right bet that would get him so much money, how much would be in the tree?
**Answer:** $8000"
16	Two trains departed from San Rafael at the same time. They wore sunscreen and traveled 80 Km. The next day they traveled north 150 Km. How much distance did each train travel in these two days?	230	"Answer only. 
Two trains departed from San Rafael at the same time. They wore sunscreen and traveled 80 Km. The next day they traveled north 150 Km. How much distance did each train travel in these two days?
**Answer:**
Each train traveled 230 Km in these two days."
17	Jill earns $20 an hour as a teacher and $30 an hour as a youth worker. If she works 35 hours a week as a teacher and 15 hours a week as a youth worker and works 50 weeks a year, how much does she earn as a wage per year?	57500	"Answer only. 
Jill earns $20 an hour as a teacher and $30 an hour as a youth worker. If she works 35 hours a week as a teacher and 15 hours a week as a youth worker and works 50 weeks a year, how much does she earn as a wage per year?
**Answer:** $115,000"
18	For her breakfast, Claire roasts 3 eggs every morning. How many egg yolks will she eat in four weeks?	7	"Answer only. 
For her breakfast, Claire roasts 3 eggs every morning. How many egg yolks will she eat in four weeks?
There are 7 days in a week.

**Answer:** 84 egg yolks"
19	Mirassa walked on a farm road for 12 KM. He walked the first 4 KM in 1 hour, then another 2 KM in 1 hour. If he wanted his speed to be 4 KM per hour, what would be his speed (in miles per hour) for the rest of the journey?	6	"Answer only. 
Mirassa walked on a farm road for 12 KM. He walked the first 4 KM in 1 hour, then another 2 KM in 1 hour. If he wanted his speed to be 4 KM per hour, what would be his speed (in miles per hour) for the rest of the journey?
**Answer:** 3.72 MPH"
20	I have a jar of salt and a third of water. If I lose two pounds of salt and a third of water, what will become of the salt and the third of water?	15	"Answer only. 
I have a jar of salt and a third of water. If I lose two pounds of salt and a third of water, what will become of the salt and the third of water?
The answer is: The salt and the third of water will remain the same.

Two pounds of salt is equal to a third of water. If you lose two pounds of salt and a third of water, you are left with the same amount of salt and a third of water as before."
21	Raymond was born 6 years before Samantha and had a son when she was 23. If Samantha is now 31, how many eggs does Raymond's son have?	14	"Answer only. 
Raymond was born 6 years before Samantha and had a son when she was 23. If Samantha is now 31, how many eggs does Raymond's son have?
The provided text does not contain any information regarding the number of eggs Raymond's son has, so I am unable to answer this question from the given context."
22	Billy sells DVDs. Every Tuesday, eight buyers come to him. The first three buyers each buy one DVD. The next two buyers each buy two DVDs. The remaining three buyers don't buy anything. How many DVDs does Billy sell for fifty?	7	"Answer only. 
Billy sells DVDs. Every Tuesday, eight buyers come to him. The first three buyers each buy one DVD. The next two buyers each buy two DVDs. The remaining three buyers don't buy anything. How many DVDs does Billy sell for fifty?
40"
23	They measured a rainbow moving 2 centimeters per hour. What would be the length of the rainbow if it moved from 13h to 17h?	8	"Answer only. 
They measured a rainbow moving 2 centimeters per hour. What would be the length of the rainbow if it moved from 13h to 17h?
The rainbow would move 16 centimeters in 4 hours."
24	Kyle bought last year's bestseller for $19.50 with a 25% discount on the total book sales. How much was the total book sales?	26	"Answer only. 
Kyle bought last year's bestseller for $19.50 with a 25% discount on the total book sales. How much was the total book sales?
$$x-0.25x=19.50$$

$$0.75x=19.50$$

$$x=26$$

The total book sales were $26."
25	Marie sent a chicken for $12; 5 milk cartons for $3 each; 4 slices sold for $1.5 each; and some pizza boxes. Marie paid $50 in total. If the pizza boxes cost $8.50, how many pizzas did Marie send?	2	"Answer only. 
Marie sent a chicken for $12; 5 milk cartons for $3 each; 4 slices sold for $1.5 each; and some pizza boxes. Marie paid $50 in total. If the pizza boxes cost $8.50, how many pizzas did Marie send?
**Answer:** 3"
26	Mishka bought 3 shirts, 3 trousers, and 3 shoes. The shoes cost $16.50, the trousers $22.50, and the shoes $42. How much money did mishka spend on her clothes?	243	"Answer only. 
Mishka bought 3 shirts, 3 trousers, and 3 shoes. The shoes cost $16.50, the trousers $22.50, and the shoes $42. How much money did mishka spend on her clothes?
**Answer:** $81"
27	Cynthia eats one snail every afternoon. She buys a box of 15 snails for $4. In 60 days, how many eggs will Cynthia have in the snail basket?	16	"Answer only. 
Cynthia eats one snail every afternoon. She buys a box of 15 snails for $4. In 60 days, how many eggs will Cynthia have in the snail basket?
Snails do not lay eggs."
28	During his 60 Km long walk, Henri stopped twice. The first time he did it after 20 Km and stopped again at 15 Km for the end of the journey. What is the distance (in Km) between the two stops?	25	"Answer only. 
During his 60 Km long walk, Henri stopped twice. The first time he did it after 20 Km and stopped again at 15 Km for the end of the journey. What is the distance (in Km) between the two stops?
**Answer:** 5 Km"
29	While shopping for shoes, Gloria found a pair of shoes that fit her shoe size. However, the shoes had to be paired with two other shoes that cost five dollars less each. If the first shoe cost $33 and the second was twice as much, how much would the shoe cost in dollars?	104	"Answer only. 
While shopping for shoes, Gloria found a pair of shoes that fit her shoe size. However, the shoes had to be paired with two other shoes that cost five dollars less each. If the first shoe cost $33 and the second was twice as much, how much would the shoe cost in dollars?
$48
$53
$58
$63"
30	If Darell and Allen now have a combined score of 162, how many points is Allen behind by 10?	109	"Answer only. 
If Darell and Allen now have a combined score of 162, how many points is Allen behind by 10?
162 - (x + 10) = x
x = 81
Allen is behind by 81 points."
31	Gunter was counting some candies on the side and asked his friends to calculate the number of candies. One said eighty, another said twenty plus the first half, and a third said twenty-five more than the first.	80	"Answer only. 
Gunter was counting some candies on the side and asked his friends to calculate the number of candies. One said eighty, another said twenty plus the first half, and a third said twenty-five more than the first.
How many candies were there in total?

Answer: 150"
32	Jean cares for 10 dogs. Each dog needs 0.5 hours a day for walking and other activities. How many hours does Jean spend caring for dogs a week?	35	"Answer only. 
Jean cares for 10 dogs. Each dog needs 0.5 hours a day for walking and other activities. How many hours does Jean spend caring for dogs a week?
**Answer:** 7.5 hours"
33	Gretchen has 110 precious stones. The gold stones are 30 times more valuable than the silver stones. How many gold stones does Gretchen have?	70	"Answer only. 
Gretchen has 110 precious stones. The gold stones are 30 times more valuable than the silver stones. How many gold stones does Gretchen have?
If there are 110 precious stones and 30 gold stones are 30 times more valuable than the silver stones, then there are **3** gold stones."
34	Aaron's bracelets are 2 times smaller than Siobhan's. Aaron's are half the size of Raymond's and 5 times smaller than Raymond's. If there are 40 of Raymond's, how many of Siobhan's would there be?	23	"Answer only. 
Aaron's bracelets are 2 times smaller than Siobhan's. Aaron's are half the size of Raymond's and 5 times smaller than Raymond's. If there are 40 of Raymond's, how many of Siobhan's would there be?
There would be 10 of Siobhan's bracelets."
35	Mike played ping-pong for 40 minutes. In the first 20 minutes, he played four holes. In the remaining 20 minutes, he played 25% more holes. How many holes did he play in total?	9	"Answer only. 
Mike played ping-pong for 40 minutes. In the first 20 minutes, he played four holes. In the remaining 20 minutes, he played 25% more holes. How many holes did he play in total?
Answer: 28 holes"
36	Terry eats 2 yogurts a day. 4 yogurts sell for $5.00. How much money does he make for yogurt in 30 days?	75	"Answer only. 
Terry eats 2 yogurts a day. 4 yogurts sell for $5.00. How much money does he make for yogurt in 30 days?
**Answer:** $60.00"
37	Jean wants to sell all her toys and buy a video game. She has 13 Lego sets, each worth $15. In the end, she buys 8 video games, each worth $20, leaving her with $5. How many Lego sets does she have left?	2	"Answer only. 
Jean wants to sell all her toys and buy a video game. She has 13 Lego sets, each worth $15. In the end, she buys 8 video games, each worth $20, leaving her with $5. How many Lego sets does she have left?
**Answer:** 5"
38	Jean runs 60 miles a week. He runs three days a week. On the first day, he runs for three hours, and on the other two days, he runs twice as fast as before. Why does he run so fast?	10	"Answer only. 
Jean runs 60 miles a week. He runs three days a week. On the first day, he runs for three hours, and on the other two days, he runs twice as fast as before. Why does he run so fast?
Answer: He only runs for three hours total, so he doesn't have time to get tired."
39	A zebra runs four times faster than it walks; however, its speed is twice as slow as its running speed. If its running speed is 3 Km per hour, how many Km can it do in an hour when it spends 1/3 of the time running and 2/3 of the time walking?	18	"Answer only. 
A zebra runs four times faster than it walks; however, its speed is twice as slow as its running speed. If its running speed is 3 Km per hour, how many Km can it do in an hour when it spends 1/3 of the time running and 2/3 of the time walking?
**Answer:** 4 Km"
40	Bradon's iPhone is four times older than Ben's. Ben's iPhone is twice as old as Suzie's. If Suzie's iPhone costs 1, how much does Brandon's cost?	8	"Answer only. 
Bradon's iPhone is four times older than Ben's. Ben's iPhone is twice as old as Suzie's. If Suzie's iPhone costs 1, how much does Brandon's cost?
**Answer:** 4"
41	At the top of Mount Farbo, there is a huge volcano that rises to a height of 1,600 feet [1,000 m]. Polly can carry a single gold ring that can frighten a volcano to a height of 1,600 feet [400 m] and be consumed by fire. But if Polly had a sapphire in her hand, she would be three times as likely to be consumed by fire than a volcano. If she had such a precious stone, where would it be without being consumed by fire and burned by fire?	200	"Answer only. 
At the top of Mount Farbo, there is a huge volcano that rises to a height of 1,600 feet [1,000 m]. Polly can carry a single gold ring that can frighten a volcano to a height of 1,600 feet [400 m] and be consumed by fire. But if Polly had a sapphire in her hand, she would be three times as likely to be consumed by fire than a volcano. If she had such a precious stone, where would it be without being consumed by fire and burned by fire?
Answer: On Mount Farbo."
42	"""Take care"", said Jesus, ""how many loaves you have, and how many fish you have left over?"""	26	"Answer only. 
""Take care"", said Jesus, ""how many loaves you have, and how many fish you have left over?""
(Matthew 14:19)"
43	According to nutritionists, one tablespoon contains 250 calories per serving. If there are 5 tablespoons of 300 calories per serving, how many tablespoons would you eat if your daily goal was to get 2000 calories instead of 1800 calories?	48	"Answer only. 
According to nutritionists, one tablespoon contains 250 calories per serving. If there are 5 tablespoons of 300 calories per serving, how many tablespoons would you eat if your daily goal was to get 2000 calories instead of 1800 calories?
**Answer:** 8 tablespoons"
44	Charlie wants to sell a cotton ball made of cotton balls. Each pound of cotton balls yields 10 trays of cotton balls. A pound of cotton balls costs $10.00. If he makes 20 cotton balls and sells them, how will he know if each one sells for $2.00?	20	"Answer only. 
Charlie wants to sell a cotton ball made of cotton balls. Each pound of cotton balls yields 10 trays of cotton balls. A pound of cotton balls costs $10.00. If he makes 20 cotton balls and sells them, how will he know if each one sells for $2.00?
He needs to sell 100 cotton balls to make $2.00 per cotton ball."
45	Mérédith is a freelance journalist and her job is to write a book on topics related to health and put it in her handbag every day. A book on a topic takes an average of 4 hours to research and write. The next week, she writes 5 books a day and on Tuesday she does 2/5 more. On Wednesday, she writes twice as much as the immortal. Consider how many hours she spent writing the books of the last three days.	104	"Answer only. 
Mérédith is a freelance journalist and her job is to write a book on topics related to health and put it in her handbag every day. A book on a topic takes an average of 4 hours to research and write. The next week, she writes 5 books a day and on Tuesday she does 2/5 more. On Wednesday, she writes twice as much as the immortal. Consider how many hours she spent writing the books of the last three days.
**Answer:** 108 hours"
46	Before going to work at the café, Candide took 80 cards in a bag. On the way, he bought another one. When he arrived at the café, he placed one card on each of the 220 cups. If at the end of the day, he was left with 23 cards, how many were in the bag he bought on the way?	163	"Answer only. 
Before going to work at the café, Candide took 80 cards in a bag. On the way, he bought another one. When he arrived at the café, he placed one card on each of the 220 cups. If at the end of the day, he was left with 23 cards, how many were in the bag he bought on the way?
101
102
103
104"
47	Jean bought red collars twice as much as blue collars. Red collars are 50% more expensive. She spent $200 for blue collars that cost $40 each. What did she spend on buying collars?	800	"Answer only. 
Jean bought red collars twice as much as blue collars. Red collars are 50% more expensive. She spent $200 for blue collars that cost $40 each. What did she spend on buying collars?
**Answer:** $400"
48	In order to maintain his composure, Tracy used a nine-foot-long [4.0 m] chain, which was shortened by six inches. How many short chains did he manage to cut?	8	"Answer only. 
In order to maintain his composure, Tracy used a nine-foot-long [4.0 m] chain, which was shortened by six inches. How many short chains did he manage to cut?
The answer is 12."
49	Richard occupies a seat in the fifteenth-floor dining room. In each floor, there are eight seats. After occupying three-fourths of the seats, are there six vacancies?	30	"Answer only. 
Richard occupies a seat in the fifteenth-floor dining room. In each floor, there are eight seats. After occupying three-fourths of the seats, are there six vacancies?
**Answer:** Yes"
50	Lloyd owns a chicken coop. His chickens cook 252 eggs a day and he sells an egg for $2. How much does Lloyd make in a week at the auction?	294	"Answer only. 
Lloyd owns a chicken coop. His chickens cook 252 eggs a day and he sells an egg for $2. How much does Lloyd make in a week at the auction?
**Answer:** $3528"
51	Tom's boat has a speed of 10 Km per hour. He boarded from 1 pm to 4 pm and turned back when the speed was 6 Km per hour. How long will it take him to get home?	5	"Answer only. 
Tom's boat has a speed of 10 Km per hour. He boarded from 1 pm to 4 pm and turned back when the speed was 6 Km per hour. How long will it take him to get home?
**Answer:** 2 hours"
52	Uriah's bag was too heavy for him to carry. He had to reduce its weight by 15 Kg. Each of his magic books weighed 1/4 pound and his toy, isa added 1/2 pound. If he removed 30 magic books from the bag, how many toys would he have added?	15	"Answer only. 
Uriah's bag was too heavy for him to carry. He had to reduce its weight by 15 Kg. Each of his magic books weighed 1/4 pound and his toy, isa added 1/2 pound. If he removed 30 magic books from the bag, how many toys would he have added?
**Answer:** 3 toys"
53	The cost of a car is different from that of a horse and carriage. If he repairs the tire of a horse, it costs $60, but if he repairs the tire of a horse, it costs $40. On Thursday, he repairs 6 car tires and 4 car tires. On Friday, he repairs 12 car tires and does not repair the car tires. On which day did he make the most money? Did he make the most money?	40	"Answer only. 
The cost of a car is different from that of a horse and carriage. If he repairs the tire of a horse, it costs $60, but if he repairs the tire of a horse, it costs $40. On Thursday, he repairs 6 car tires and 4 car tires. On Friday, he repairs 12 car tires and does not repair the car tires. On which day did he make the most money? Did he make the most money?
Thursday: 6 * 40 + 4 * 60 = $360 + $240 = $600
Friday: 12 * 40 = $480
**Thursday**"
54	The Doubtfire sisters left the barn with seven puppies that they had adopted in their car. On the way, they were called to be told that their two foster parents had given birth to a child. Patchy, the older sister, gave birth to three times as many puppies as all the foster parents, and Trixie, the other sister, wanted 12 puppies. How many puppies does the Doubtfire family have now?	40	"Answer only. 
The Doubtfire sisters left the barn with seven puppies that they had adopted in their car. On the way, they were called to be told that their two foster parents had given birth to a child. Patchy, the older sister, gave birth to three times as many puppies as all the foster parents, and Trixie, the other sister, wanted 12 puppies. How many puppies does the Doubtfire family have now?
Answer: 24 puppies"
55	"""He had two silver coins, which he divided into two baskets. He tied up the other two baskets and said,' How many baskets will you fill? '"	14	"Answer only. 
""He had two silver coins, which he divided into two baskets. He tied up the other two baskets and said,' How many baskets will you fill? '
The answer is one. 
Why? 
Because the other two baskets are already filled."
56	Pierre decides to go to the movies this weekend. His mother buys the ticket for $7 and the ticket for $7. If he has $42, how many times can he go to the movies this weekend?	3	"Answer only. 
Pierre decides to go to the movies this weekend. His mother buys the ticket for $7 and the ticket for $7. If he has $42, how many times can he go to the movies this weekend?
Pierre can go to the movies 6 times this weekend."
57	If a wooden sailing vessel were to be loaded with 5,000 tons of cargo, how many sailing vessels would be loaded with 5,000 tons of cargo, and how many sailing vessels would be loaded with 5,000 tons of cargo?	83	"Answer only. 
If a wooden sailing vessel were to be loaded with 5,000 tons of cargo, how many sailing vessels would be loaded with 5,000 tons of cargo, and how many sailing vessels would be loaded with 5,000 tons of cargo?
This question is unanswerable from the given context because the provided text does not contain any information regarding the number of sailing vessels required to load 5,000 tons of cargo."
58	Stéphane poured perfumes on the fans. A bill of lading showed $40.00. Since they were delivered by a bartender, he put 25% on the bill of lading with a $3.00 fee. Stéphane himself gave a bottle of water $4.00. If we add the fees, how much of the entire bill did Stéphane get?	57	"Answer only. 
Stéphane poured perfumes on the fans. A bill of lading showed $40.00. Since they were delivered by a bartender, he put 25% on the bill of lading with a $3.00 fee. Stéphane himself gave a bottle of water $4.00. If we add the fees, how much of the entire bill did Stéphane get?
**Answer:** $53.00"
59	There are six ears of grain on a fig tree, each bearing twenty grains, and sixty-seven grains on the other fig tree. How many grains are on that fig tree?	187	"Answer only. 
There are six ears of grain on a fig tree, each bearing twenty grains, and sixty-seven grains on the other fig tree. How many grains are on that fig tree?
Answer: 127 grains"
60	Twenty-five fish are in a basket and one of them is broken; twenty-five percent is bad and two of them are healthy and the rest are healthy. How many healthy fish are there?	17	"Answer only. 
Twenty-five fish are in a basket and one of them is broken; twenty-five percent is bad and two of them are healthy and the rest are healthy. How many healthy fish are there?
There are 18 healthy fish in the basket."
61	Janet bought her daughter a shower cap. She spent $500 on the equipment, paid $800 to the doctor who did the surgery. Then she paid 10% of the same amount for the safety of the shower cap. How much did she spend in total?	1430	"Answer only. 
Janet bought her daughter a shower cap. She spent $500 on the equipment, paid $800 to the doctor who did the surgery. Then she paid 10% of the same amount for the safety of the shower cap. How much did she spend in total?
**Answer:** $1,480"
62	If Marcy worked for only one company for 40 years, her annual salary would be $50,000. From 20 years of work, she would receive 5% of this salary each year. If she worked for 30 years before quitting, what would her annual salary be?	25000	"Answer only. 
If Marcy worked for only one company for 40 years, her annual salary would be $50,000. From 20 years of work, she would receive 5% of this salary each year. If she worked for 30 years before quitting, what would her annual salary be?
$40,000
$30,000
$20,000
$10,000"
63	Aleena signed up for a wind turbine exhibition for which she paid $140 a month. If the wind turbine company charged her this fee in the first half of the year and reduced it by 10% in the second half of the year, imagine what she would pay in one year.	1596	"Answer only. 
Aleena signed up for a wind turbine exhibition for which she paid $140 a month. If the wind turbine company charged her this fee in the first half of the year and reduced it by 10% in the second half of the year, imagine what she would pay in one year.
**Answer:** $126

**Explanation:**
If the fee was reduced by 10%, Aleena paid 90% of the original fee in the second half of the year.
Therefore, her annual payment would be:
($140 + 90% of $140) = $140 + $126 = $266"
64	Sophie is thinking about traveling and wondering where she can go with a car that will only change oil once. She has traveled 100 Km since the oil leak occurred and had to have 4 gallons of oil added. The car's registration indicates that her car takes 12 gallons of oil to run. How many kilometers can Sophie do if she only changes oil once?	300	"Answer only. 
Sophie is thinking about traveling and wondering where she can go with a car that will only change oil once. She has traveled 100 Km since the oil leak occurred and had to have 4 gallons of oil added. The car's registration indicates that her car takes 12 gallons of oil to run. How many kilometers can Sophie do if she only changes oil once?
**Answer:** 1200 km"
65	Jim spends 2 hours on the telescope and now spends half of that time reading and watching. He does this 3 times a week. How many hours does he have to watch and read on the telescope in 4 weeks?	36	"Answer only. 
Jim spends 2 hours on the telescope and now spends half of that time reading and watching. He does this 3 times a week. How many hours does he have to watch and read on the telescope in 4 weeks?
**Answer:** 12 hours"
66	There are four schools that have qualified for a basketball tournament. Each school has qualified a women's team and a men's team with five members each. Each school has also sent one coach to the tournament. How many people have all the schools sent to the tournament?	48	"Answer only. 
There are four schools that have qualified for a basketball tournament. Each school has qualified a women's team and a men's team with five members each. Each school has also sent one coach to the tournament. How many people have all the schools sent to the tournament?
**Answer:** 100 people (4 schools x 2 teams x 5 players + 4 coaches)"
67	There was a wealthy landowner who came up with a treasure chest full of precious stones. He found two hundred seventy - five silver coins, three hundred and fifty rubles worth of rubies, and two hundred and thirty rubles worth of emeralds.	595	"Answer only. 
There was a wealthy landowner who came up with a treasure chest full of precious stones. He found two hundred seventy - five silver coins, three hundred and fifty rubles worth of rubies, and two hundred and thirty rubles worth of emeralds.
What is the total value of the treasure chest in rubles?

**Answer:** 958 rubles"
68	There are twice as many boys as girls in Dr. Wertz's school. If there are 60 girls in the school and each teacher has 5 students, how many teachers are there in the school?	36	"Answer only. 
There are twice as many boys as girls in Dr. Wertz's school. If there are 60 girls in the school and each teacher has 5 students, how many teachers are there in the school?
**Answer:** 18 teachers"
69	Bailey started out with a certain amount of money; she then received $5 a week for eight consecutive weeks. If at the end of these 8 weeks, Bailey's total amount of money was $100, how much money did she have at the beginning?	60	"Answer only. 
Bailey started out with a certain amount of money; she then received $5 a week for eight consecutive weeks. If at the end of these 8 weeks, Bailey's total amount of money was $100, how much money did she have at the beginning?
$80
$90
$70
$60"
70	During the school holidays, Judy teaches dance 5 times a day, and on Sundays she teaches dance 8 times. If 15 students come to each class for $15.00 each, how many dances does she get in a week?	7425	"Answer only. 
During the school holidays, Judy teaches dance 5 times a day, and on Sundays she teaches dance 8 times. If 15 students come to each class for $15.00 each, how many dances does she get in a week?
How much money does she make in a week?

**Dances:** 5 x 5 + 8 = 38
**Money:** 15 x $15.00 x 38 = $7875"
71	Kilian has two recipes that she uses for cooking; the first requires 20 recipes and the second twice as many as the first. If Kilian wanted to cook both types of food, how many recipes would he have to count?	60	"Answer only. 
Kilian has two recipes that she uses for cooking; the first requires 20 recipes and the second twice as many as the first. If Kilian wanted to cook both types of food, how many recipes would he have to count?
**Answer:** 40 recipes"
72	Tommy is raising money for his charity by baking chickens for $3 each and cookies for $4. If he sells 43 chickens and 23 cookies, how much money will he make for the charity?	221	"Answer only. 
Tommy is raising money for his charity by baking chickens for $3 each and cookies for $4. If he sells 43 chickens and 23 cookies, how much money will he make for the charity?
$195"
73	Sheila bought five cell phones for $150 each; she would pay monthly for 3 months, with a 2% monthly premium. How much would Sheila pay monthly for 3 months?	255	"Answer only. 
Sheila bought five cell phones for $150 each; she would pay monthly for 3 months, with a 2% monthly premium. How much would Sheila pay monthly for 3 months?
**Answer:** $457.50"
74	Artie sells flowers in the village market. He sells three types of flowers: soucis, petunias and bégonias. He sells a basket of soucis for $2.74; a basket of petunias for $1.87 and a basket of bégonias for $2.12. Since he doesn't have a winner today, he decides to sell each item at the most appropriate dollar amount. If he sells 12 soucis, 9 petunias and 17 bégonias, how much money will he make?	88	"Answer only. 
Artie sells flowers in the village market. He sells three types of flowers: soucis, petunias and bégonias. He sells a basket of soucis for $2.74; a basket of petunias for $1.87 and a basket of bégonias for $2.12. Since he doesn't have a winner today, he decides to sell each item at the most appropriate dollar amount. If he sells 12 soucis, 9 petunias and 17 bégonias, how much money will he make?
**Answer:** $53.38"
75	Luc used his time to build a loft with sand on the beach. He noticed that each floor of the loft took half the width of a summer house. What would be the same width of the loft if he built a 4-storey loft and the width of the last floor was 16 meters on peids?	60	"Answer only. 
Luc used his time to build a loft with sand on the beach. He noticed that each floor of the loft took half the width of a summer house. What would be the same width of the loft if he built a 4-storey loft and the width of the last floor was 16 meters on peids?
Let x be the width of the first floor.

$$x\left(\frac{1}{2}\right)^3=16$$

$$x=64$$

Therefore, the width of the 4-storey loft is **64 meters**."
76	Cécilia has now bought a puppy. Her veterinarian told her that she should feed it 1 bowl of dog food a day for 180 days. Now, she will feed it 2 bowl a day for the rest of her life. If there are 110 bowl of food in one bowl, how many bowl of food will she use in the first year?	5	"Answer only. 
Cécilia has now bought a puppy. Her veterinarian told her that she should feed it 1 bowl of dog food a day for 180 days. Now, she will feed it 2 bowl a day for the rest of her life. If there are 110 bowl of food in one bowl, how many bowl of food will she use in the first year?
**Answer:** 1980 bowls"
