Unnamed: 0	question	answer	llm	verbalized
15	A merchant is hesitating between two purchases: $5000 worth of jewelry or $8000 worth of art. His business consultant raised the price of jewelry by 2.5% and the price of art by 1.2% in the same month. If the merchant made the right bet that would get him so much money, how much would be in the tree?	125	"Answer only. 
A merchant is hesitating between two purchases: $5000 worth of jewelry or $8000 worth of art. His business consultant raised the price of jewelry by 2.5% and the price of art by 1.2% in the same month. If the merchant made the right bet that would get him so much money, how much would be in the tree?

Answer: $8000

Explanation:

The price of jewelry after the 2.5% increase is:

$5000 x 1.025 = $5125

The price of art after the 1.2% increase is:

$8000 x 1.012 = $8160

The merchant should choose the option that is cheaper, which is art. Therefore, the correct answer is $8000."	8000
16	Two trains departed from San Rafael at the same time. They wore sunscreen and traveled 80 Km. The next day they traveled north 150 Km. How much distance did each train travel in these two days?	230	"Answer only. 
Two trains departed from San Rafael at the same time. They wore sunscreen and traveled 80 Km. The next day they traveled north 150 Km. How much distance did each train travel in these two days?

Answer: 
Train A - 230 Km
Train B - 210 Km"	210
17	Jill earns $20 an hour as a teacher and $30 an hour as a youth worker. If she works 35 hours a week as a teacher and 15 hours a week as a youth worker and works 50 weeks a year, how much does she earn as a wage per year?	57500	"Answer only. 
Jill earns $20 an hour as a teacher and $30 an hour as a youth worker. If she works 35 hours a week as a teacher and 15 hours a week as a youth worker and works 50 weeks a year, how much does she earn as a wage per year?

Answer: $48,800

Explanation:
Jill works 35 hours a week as a teacher, which means she works 1,900 hours (35 hours/week x 50 weeks/year) as a teacher per year.
She works 15 hours a week as a youth worker, which means she works 750 hours (15 hours/week x 50 weeks/year) as a youth worker per year.

Jill's total annual wages are:
$20/hour x 1,900 hours/year = $38,000 (as a teacher)
$30/hour x 750 hours/year = $22,500 (as a youth worker)

Total annual wages = $38,000 + $22,500 = $60,500

Therefore, Jill earns $60,500 per year as a wage."	60500
18	For her breakfast, Claire roasts 3 eggs every morning. How many egg yolks will she eat in four weeks?	7	"Answer only. 
For her breakfast, Claire roasts 3 eggs every morning. How many egg yolks will she eat in four weeks?

A. 12 egg yolks
B. 16 egg yolks
C. 20 egg yolks
D. 24 egg yolks

Answer: B. 16 egg yolks"	16
19	Mirassa walked on a farm road for 12 KM. He walked the first 4 KM in 1 hour, then another 2 KM in 1 hour. If he wanted his speed to be 4 KM per hour, what would be his speed (in miles per hour) for the rest of the journey?	6	"Answer only. 
Mirassa walked on a farm road for 12 KM. He walked the first 4 KM in 1 hour, then another 2 KM in 1 hour. If he wanted his speed to be 4 KM per hour, what would be his speed (in miles per hour) for the rest of the journey?

Answer: 2 miles per hour."	2
20	I have a jar of salt and a third of water. If I lose two pounds of salt and a third of water, what will become of the salt and the third of water?	15	"Answer only. 
I have a jar of salt and a third of water. If I lose two pounds of salt and a third of water, what will become of the salt and the third of water?

I will lose two pounds of salt.

The third of water will be 2/3 of a cup."	3
21	Raymond was born 6 years before Samantha and had a son when she was 23. If Samantha is now 31, how many eggs does Raymond's son have?	14	"Answer only. 
Raymond was born 6 years before Samantha and had a son when she was 23. If Samantha is now 31, how many eggs does Raymond's son have?

A) 1
B) 2
C) 3
D) 4"	4
22	Billy sells DVDs. Every Tuesday, eight buyers come to him. The first three buyers each buy one DVD. The next two buyers each buy two DVDs. The remaining three buyers don't buy anything. How many DVDs does Billy sell for fifty?	7	"Answer only. 
Billy sells DVDs. Every Tuesday, eight buyers come to him. The first three buyers each buy one DVD. The next two buyers each buy two DVDs. The remaining three buyers don't buy anything. How many DVDs does Billy sell for fifty?

Answer: 24."	24
23	They measured a rainbow moving 2 centimeters per hour. What would be the length of the rainbow if it moved from 13h to 17h?	8	"Answer only. 
They measured a rainbow moving 2 centimeters per hour. What would be the length of the rainbow if it moved from 13h to 17h?

Answer: 
The length of the rainbow would be 2 x 6 = 12 hours."	12
24	Kyle bought last year's bestseller for $19.50 with a 25% discount on the total book sales. How much was the total book sales?	26	"Answer only. 
Kyle bought last year's bestseller for $19.50 with a 25% discount on the total book sales. How much was the total book sales?

Answer: $78.75"	78
25	Marie sent a chicken for $12; 5 milk cartons for $3 each; 4 slices sold for $1.5 each; and some pizza boxes. Marie paid $50 in total. If the pizza boxes cost $8.50, how many pizzas did Marie send?	2	"Answer only. 
Marie sent a chicken for $12; 5 milk cartons for $3 each; 4 slices sold for $1.5 each; and some pizza boxes. Marie paid $50 in total. If the pizza boxes cost $8.50, how many pizzas did Marie send?

Answer: 6

Explanation:
To find out how many pizzas Marie sent, we need to add up the cost of all the items she sent. We know that Marie paid $50 in total, so we can set up the following equation:

$12 + $3 x 5 = $50

Solving for x, we get:

$12 + $15 = $50

$27 = $50

So, Marie sent $27 worth of items, which is equal to 6 pizzas."	6
26	Mishka bought 3 shirts, 3 trousers, and 3 shoes. The shoes cost $16.50, the trousers $22.50, and the shoes $42. How much money did mishka spend on her clothes?	243	"Answer only. 
Mishka bought 3 shirts, 3 trousers, and 3 shoes. The shoes cost $16.50, the trousers $22.50, and the shoes $42. How much money did mishka spend on her clothes?

Answer: $16.50 + $22.50 + $42 = $80.00"	80
27	Cynthia eats one snail every afternoon. She buys a box of 15 snails for $4. In 60 days, how many eggs will Cynthia have in the snail basket?	16	"Answer only. 
Cynthia eats one snail every afternoon. She buys a box of 15 snails for $4. In 60 days, how many eggs will Cynthia have in the snail basket?

Answer: 0 eggs.

Explanation: Snails do not lay eggs. They are hermaphrodites, which means they produce both male and female gametes (sperm and eggs) internally, and reproduce asexually by self-fertilization. Therefore, Cynthia will not have any eggs in her snail basket."	0
28	During his 60 Km long walk, Henri stopped twice. The first time he did it after 20 Km and stopped again at 15 Km for the end of the journey. What is the distance (in Km) between the two stops?	25	"Answer only. 
During his 60 Km long walk, Henri stopped twice. The first time he did it after 20 Km and stopped again at 15 Km for the end of the journey. What is the distance (in Km) between the two stops?

Answer: 5 Km."	5
29	While shopping for shoes, Gloria found a pair of shoes that fit her shoe size. However, the shoes had to be paired with two other shoes that cost five dollars less each. If the first shoe cost $33 and the second was twice as much, how much would the shoe cost in dollars?	104	"Answer only. 
While shopping for shoes, Gloria found a pair of shoes that fit her shoe size. However, the shoes had to be paired with two other shoes that cost five dollars less each. If the first shoe cost $33 and the second was twice as much, how much would the shoe cost in dollars?

Answer: $38."	38
30	If Darell and Allen now have a combined score of 162, how many points is Allen behind by 10?	109	"Answer only. 
If Darell and Allen now have a combined score of 162, how many points is Allen behind by 10?

Answer: 12

Explanation:
Darell has 82 points, and Allen has 80 points. Together, they have a combined score of 162 points. To find out how many points Allen is behind by 10, we subtract 10 from his score: 80 - 10 = 70. Therefore, Allen is 70 points behind Darell."	70
31	Gunter was counting some candies on the side and asked his friends to calculate the number of candies. One said eighty, another said twenty plus the first half, and a third said twenty-five more than the first.	80	"Answer only. 
Gunter was counting some candies on the side and asked his friends to calculate the number of candies. One said eighty, another said twenty plus the first half, and a third said twenty-five more than the first.
What is the correct answer?

Answer: 
The correct answer is 140."	140
32	Jean cares for 10 dogs. Each dog needs 0.5 hours a day for walking and other activities. How many hours does Jean spend caring for dogs a week?	35	"Answer only. 
Jean cares for 10 dogs. Each dog needs 0.5 hours a day for walking and other activities. How many hours does Jean spend caring for dogs a week?

Answer: 5 hours per day x 7 days per week = 35 hours per week."	35
33	Gretchen has 110 precious stones. The gold stones are 30 times more valuable than the silver stones. How many gold stones does Gretchen have?	70	"Answer only. 
Gretchen has 110 precious stones. The gold stones are 30 times more valuable than the silver stones. How many gold stones does Gretchen have?

Answer: 3600

Explanation:

Let's say Gretchen has x gold stones. Since the gold stones are 30 times more valuable than the silver stones, the value of the gold stones is 30x the value of the silver stones.

The value of the silver stones is 110 x $1 = $110.

So, the value of the gold stones is 30 x $110 = $3300.

Since Gretchen has 110 precious stones, the number of gold stones she has is:

$3300 / $110 = 30

Therefore, Gretchen has 30 gold stones."	30
34	Aaron's bracelets are 2 times smaller than Siobhan's. Aaron's are half the size of Raymond's and 5 times smaller than Raymond's. If there are 40 of Raymond's, how many of Siobhan's would there be?	23	"Answer only. 
Aaron's bracelets are 2 times smaller than Siobhan's. Aaron's are half the size of Raymond's and 5 times smaller than Raymond's. If there are 40 of Raymond's, how many of Siobhan's would there be?

Answer: 80

Explanation:
Let's start by using the information that Aaron's bracelets are 2 times smaller than Siobhan's. So, if Siobhan has x bracelets, Aaron has 2x bracelets.

We know that Aaron's bracelets are half the size of Raymond's, so Raymond has 2x bracelets.

We also know that Aaron's bracelets are 5 times smaller than Raymond's, so Raymond has 5x bracelets.

Now, we can use the information that there are 40 of Raymond's bracelets to find out how many of Siobhan's bracelets there are. Since 40 is equal to 5 times 8, we can conclude that there are 80 of Siobhan's bracelets."	80
35	Mike played ping-pong for 40 minutes. In the first 20 minutes, he played four holes. In the remaining 20 minutes, he played 25% more holes. How many holes did he play in total?	9	"Answer only. 
Mike played ping-pong for 40 minutes. In the first 20 minutes, he played four holes. In the remaining 20 minutes, he played 25% more holes. How many holes did he play in total?

Answer: 4 + (25% of 20) = 4 + 5 = 9 holes."	9
36	Terry eats 2 yogurts a day. 4 yogurts sell for $5.00. How much money does he make for yogurt in 30 days?	75	"Answer only. 
Terry eats 2 yogurts a day. 4 yogurts sell for $5.00. How much money does he make for yogurt in 30 days?

Answer: $140.00"	140
37	Jean wants to sell all her toys and buy a video game. She has 13 Lego sets, each worth $15. In the end, she buys 8 video games, each worth $20, leaving her with $5. How many Lego sets does she have left?	2	"Answer only. 
Jean wants to sell all her toys and buy a video game. She has 13 Lego sets, each worth $15. In the end, she buys 8 video games, each worth $20, leaving her with $5. How many Lego sets does she have left?

Answer: 5

Explanation:

Jean has 13 Lego sets and she sells them all to buy video games. Each Lego set is worth $15, so she makes $13 x 13 = $165 from selling her Lego sets.

After selling her Lego sets, she has $165 - $8 = $157 left. Since she buys 8 video games, each worth $20, she spends $20 x 8 = $160.

So, Jean has $157 - $160 = -$3 left. Since she has negative money, she has 0 Lego sets left.

Therefore, Jean has 5 Lego sets left."	5
38	Jean runs 60 miles a week. He runs three days a week. On the first day, he runs for three hours, and on the other two days, he runs twice as fast as before. Why does he run so fast?	10	"Answer only. 
Jean runs 60 miles a week. He runs three days a week. On the first day, he runs for three hours, and on the other two days, he runs twice as fast as before. Why does he run so fast?

A) To beat his personal record.
B) To train for a marathon.
C) To impress his friends.
D) To escape from danger."	60
39	A zebra runs four times faster than it walks; however, its speed is twice as slow as its running speed. If its running speed is 3 Km per hour, how many Km can it do in an hour when it spends 1/3 of the time running and 2/3 of the time walking?	18	"Answer only. 
A zebra runs four times faster than it walks; however, its speed is twice as slow as its running speed. If its running speed is 3 Km per hour, how many Km can it do in an hour when it spends 1/3 of the time running and 2/3 of the time walking?

Answer: 4.5 Km/hour."	4
40	Bradon's iPhone is four times older than Ben's. Ben's iPhone is twice as old as Suzie's. If Suzie's iPhone costs 1, how much does Brandon's cost?	8	"Answer only. 
Bradon's iPhone is four times older than Ben's. Ben's iPhone is twice as old as Suzie's. If Suzie's iPhone costs 1, how much does Brandon's cost?

A) $40
B) $80
C) $160
D) $240"	240
41	At the top of Mount Farbo, there is a huge volcano that rises to a height of 1,600 feet [1,000 m]. Polly can carry a single gold ring that can frighten a volcano to a height of 1,600 feet [400 m] and be consumed by fire. But if Polly had a sapphire in her hand, she would be three times as likely to be consumed by fire than a volcano. If she had such a precious stone, where would it be without being consumed by fire and burned by fire?	200	"Answer only. 
At the top of Mount Farbo, there is a huge volcano that rises to a height of 1,600 feet [1,000 m]. Polly can carry a single gold ring that can frighten a volcano to a height of 1,600 feet [400 m] and be consumed by fire. But if Polly had a sapphire in her hand, she would be three times as likely to be consumed by fire than a volcano. If she had such a precious stone, where would it be without being consumed by fire and burned by fire?

Answer: The beach."	400
42	"""Take care"", said Jesus, ""how many loaves you have, and how many fish you have left over?"""	26	"Answer only. 
""Take care"", said Jesus, ""how many loaves you have, and how many fish you have left over?""

The disciples replied, ""Five loaves and two fish.""

Jesus asked them to have the people sit down in groups on the green grass. Then he took the five loaves and two fish, looked up to heaven, and giving thanks broke the loaves into pieces. He broke the fish into pieces too. 

Then he gave the pieces to the disciples to distribute to the people. They all ate and were satisfied, and the disciples picked up twelve baskets full of broken pieces that were left over."	-1
43	According to nutritionists, one tablespoon contains 250 calories per serving. If there are 5 tablespoons of 300 calories per serving, how many tablespoons would you eat if your daily goal was to get 2000 calories instead of 1800 calories?	48	"Answer only. 
According to nutritionists, one tablespoon contains 250 calories per serving. If there are 5 tablespoons of 300 calories per serving, how many tablespoons would you eat if your daily goal was to get 2000 calories instead of 1800 calories?

Answer: 8 tablespoons.

Explanation:
To determine how many tablespoons you would need to eat to reach your daily calorie goal, you can use the following calculation:

Number of tablespoons = Daily calorie goal / Number of calories per tablespoon

In this case, your daily calorie goal is 2000 calories, and there are 250 calories in one tablespoon. Therefore, you would need to eat:

Number of tablespoons = 2000 calories / 250 calories per tablespoon = 8 tablespoons

So, if your daily goal was to get 2000 calories instead of 1800 calories, you would need to eat 8 tablespoons of the food in question."	8
44	Charlie wants to sell a cotton ball made of cotton balls. Each pound of cotton balls yields 10 trays of cotton balls. A pound of cotton balls costs $10.00. If he makes 20 cotton balls and sells them, how will he know if each one sells for $2.00?	20	"Answer only. 
Charlie wants to sell a cotton ball made of cotton balls. Each pound of cotton balls yields 10 trays of cotton balls. A pound of cotton balls costs $10.00. If he makes 20 cotton balls and sells them, how will he know if each one sells for $2.00?

Answer: 
$20.00

Explanation:
To determine if each cotton ball sells for $2.00, Charlie needs to calculate the total revenue from selling all 20 cotton balls. He can do this by multiplying the number of cotton balls he has by the price of each one:

20 cotton balls x $2.00 per cotton ball = $40.00

Since Charlie's total revenue is $40.00, he can confirm that each cotton ball sells for $2.00."	2
45	Mérédith is a freelance journalist and her job is to write a book on topics related to health and put it in her handbag every day. A book on a topic takes an average of 4 hours to research and write. The next week, she writes 5 books a day and on Tuesday she does 2/5 more. On Wednesday, she writes twice as much as the immortal. Consider how many hours she spent writing the books of the last three days.	104	"Answer only. 
Mérédith is a freelance journalist and her job is to write a book on topics related to health and put it in her handbag every day. A book on a topic takes an average of 4 hours to research and write. The next week, she writes 5 books a day and on Tuesday she does 2/5 more. On Wednesday, she writes twice as much as the immortal. Consider how many hours she spent writing the books of the last three days.

Day Hours spent writing books
Monday 4 hours
Tuesday 5 hours x 5 = 25 hours
Wednesday 2 x 5 = 10 hours

Total hours spent writing books = 4 + 25 + 10 = 49 hours"	49
46	Before going to work at the café, Candide took 80 cards in a bag. On the way, he bought another one. When he arrived at the café, he placed one card on each of the 220 cups. If at the end of the day, he was left with 23 cards, how many were in the bag he bought on the way?	163	"Answer only. 
Before going to work at the café, Candide took 80 cards in a bag. On the way, he bought another one. When he arrived at the café, he placed one card on each of the 220 cups. If at the end of the day, he was left with 23 cards, how many were in the bag he bought on the way?

Answer: 21."	21
47	Jean bought red collars twice as much as blue collars. Red collars are 50% more expensive. She spent $200 for blue collars that cost $40 each. What did she spend on buying collars?	800	"Answer only. 
Jean bought red collars twice as much as blue collars. Red collars are 50% more expensive. She spent $200 for blue collars that cost $40 each. What did she spend on buying collars?

Answer: $300

Explanation:

Let's say the cost of red collars is x. Since Jean bought red collars twice as much as blue collars, the cost of blue collars is 2x.

Red collars are 50% more expensive than blue collars, so the cost of red collars is 1.5x.

Jean spent $200 on blue collars, so the cost of each blue collar is $40.

Now, let's find the total cost of collars Jean bought:

Total cost of red collars = 2x = 2(1.5x) = 3x

Total cost of collars = $200 (blue collars) + $3x (red collars) = $300

Therefore, Jean spent $300 on buying collars."	300
48	In order to maintain his composure, Tracy used a nine-foot-long [4.0 m] chain, which was shortened by six inches. How many short chains did he manage to cut?	8	"Answer only. 
In order to maintain his composure, Tracy used a nine-foot-long [4.0 m] chain, which was shortened by six inches. How many short chains did he manage to cut?

Answer: 3"	3
49	Richard occupies a seat in the fifteenth-floor dining room. In each floor, there are eight seats. After occupying three-fourths of the seats, are there six vacancies?	30	"Answer only. 
Richard occupies a seat in the fifteenth-floor dining room. In each floor, there are eight seats. After occupying three-fourths of the seats, are there six vacancies?

A) Yes
B) No
C) It depends
D) Richard's presence does not affect the number of vacancies."	-1
50	Lloyd owns a chicken coop. His chickens cook 252 eggs a day and he sells an egg for $2. How much does Lloyd make in a week at the auction?	294	"Answer only. 
Lloyd owns a chicken coop. His chickens cook 252 eggs a day and he sells an egg for $2. How much does Lloyd make in a week at the auction?

Answer: $504.00"	504
51	Tom's boat has a speed of 10 Km per hour. He boarded from 1 pm to 4 pm and turned back when the speed was 6 Km per hour. How long will it take him to get home?	5	"Answer only. 
Tom's boat has a speed of 10 Km per hour. He boarded from 1 pm to 4 pm and turned back when the speed was 6 Km per hour. How long will it take him to get home?

Answer: 2 hours

Explanation:

Tom boarded the boat at 1 pm and turned back at 4 pm. The speed of the boat was 10 Km per hour during the time he was on the boat.

To find the time it will take Tom to get home, we need to subtract the time he spent on the boat from the total time he was on the boat.

Tom spent 3 hours on the boat (from 1 pm to 4 pm). So, it will take him 3 hours to get home.

Therefore, the answer is 2 hours."	2
52	Uriah's bag was too heavy for him to carry. He had to reduce its weight by 15 Kg. Each of his magic books weighed 1/4 pound and his toy, isa added 1/2 pound. If he removed 30 magic books from the bag, how many toys would he have added?	15	"Answer only. 
Uriah's bag was too heavy for him to carry. He had to reduce its weight by 15 Kg. Each of his magic books weighed 1/4 pound and his toy, isa added 1/2 pound. If he removed 30 magic books from the bag, how many toys would he have added?

Answer: 15"	15
53	The cost of a car is different from that of a horse and carriage. If he repairs the tire of a horse, it costs $60, but if he repairs the tire of a horse, it costs $40. On Thursday, he repairs 6 car tires and 4 car tires. On Friday, he repairs 12 car tires and does not repair the car tires. On which day did he make the most money? Did he make the most money?	40	"Answer only. 
The cost of a car is different from that of a horse and carriage. If he repairs the tire of a horse, it costs $60, but if he repairs the tire of a horse, it costs $40. On Thursday, he repairs 6 car tires and 4 car tires. On Friday, he repairs 12 car tires and does not repair the car tires. On which day did he make the most money? Did he make the most money?

Answer: He made the most money on Thursday.

Explanation:
The cost of repairing a tire of a car is $60, and the cost of repairing a tire of a horse is $40. Let's assume that the number of car tires repaired on each day is x.

On Thursday, he repaired 6 car tires, so the total cost of repairing car tires on Thursday is 6 x $60 = $360.
On Friday, he repaired 12 car tires, so the total cost of repairing car tires on Friday is 12 x $60 = $720.

Since he did not repair any horse tires on Friday, the total cost of repairing horse tires on Friday is 4 x $40 = $160.

Therefore, the total revenue earned on Thursday is $360, and the total revenue earned on Friday is $720 + $160 = $880.

So, he made the most money on Thursday, which is $360."	360
54	The Doubtfire sisters left the barn with seven puppies that they had adopted in their car. On the way, they were called to be told that their two foster parents had given birth to a child. Patchy, the older sister, gave birth to three times as many puppies as all the foster parents, and Trixie, the other sister, wanted 12 puppies. How many puppies does the Doubtfire family have now?	40	"Answer only. 
The Doubtfire sisters left the barn with seven puppies that they had adopted in their car. On the way, they were called to be told that their two foster parents had given birth to a child. Patchy, the older sister, gave birth to three times as many puppies as all the foster parents, and Trixie, the other sister, wanted 12 puppies. How many puppies does the Doubtfire family have now?

Answer: 23"	23
55	"""He had two silver coins, which he divided into two baskets. He tied up the other two baskets and said,' How many baskets will you fill? '"	14	"Answer only. 
""He had two silver coins, which he divided into two baskets. He tied up the other two baskets and said,' How many baskets will you fill? '

""The answer is three baskets. How did he manage to fill three baskets with only two silver coins?""

The answer is that he used one silver coin to fill one basket, and then he used the other silver coin to fill the other two baskets. Therefore, he managed to fill three baskets with only two silver coins."	-1
56	Pierre decides to go to the movies this weekend. His mother buys the ticket for $7 and the ticket for $7. If he has $42, how many times can he go to the movies this weekend?	3	"Answer only. 
Pierre decides to go to the movies this weekend. His mother buys the ticket for $7 and the ticket for $7. If he has $42, how many times can he go to the movies this weekend?

Answer: 3 times."	3
57	If a wooden sailing vessel were to be loaded with 5,000 tons of cargo, how many sailing vessels would be loaded with 5,000 tons of cargo, and how many sailing vessels would be loaded with 5,000 tons of cargo?	83	"Answer only. 
If a wooden sailing vessel were to be loaded with 5,000 tons of cargo, how many sailing vessels would be loaded with 5,000 tons of cargo, and how many sailing vessels would be loaded with 5,000 tons of cargo?

Please provide your answer in the format of a mathematical equation."	5000
58	Stéphane poured perfumes on the fans. A bill of lading showed $40.00. Since they were delivered by a bartender, he put 25% on the bill of lading with a $3.00 fee. Stéphane himself gave a bottle of water $4.00. If we add the fees, how much of the entire bill did Stéphane get?	57	"Answer only. 
Stéphane poured perfumes on the fans. A bill of lading showed $40.00. Since they were delivered by a bartender, he put 25% on the bill of lading with a $3.00 fee. Stéphane himself gave a bottle of water $4.00. If we add the fees, how much of the entire bill did Stéphane get?

Answer: $31.00"	31
59	There are six ears of grain on a fig tree, each bearing twenty grains, and sixty-seven grains on the other fig tree. How many grains are on that fig tree?	187	"Answer only. 
There are six ears of grain on a fig tree, each bearing twenty grains, and sixty-seven grains on the other fig tree. How many grains are on that fig tree?

(Note: This is a classic brain teaser. The answer is not 67 or 20, but something else entirely.)"	20
