premise,hypothesis,label,output
"It's nice, it was raining.",I have no problem with rain.,neutral,Entailment
"It's nice, it was raining.",It's beautiful and it's raining,entailment,Entailment
"It's nice, it was raining.",Too bad for an endless day.,contradiction,Neutral
"Oh, what is man's life and whether or not he can revive another.",Every life deserves a second chance.,neutral,Neutral
"Oh, what is man's life and whether or not he can revive another.",No one needs to be circumcised.,contradiction,Neutral
"Oh, what is man's life and whether or not he can revive another.","Without counseling, life is worthless.",entailment,Neutral
"No, he has a strange problem with the wires there.",I have never seen such a cable problem.,neutral,Contradiction
"No, he has a strange problem with the wires there.",Wires are not a problem.,contradiction,Contradiction
"No, he has a strange problem with the wires there.",There is a problem with these unusual wires.,entailment,Entailment
It sounds interesting to me to see how many things they agree on.,I am not surprised that they were not firm.,contradiction,Neutral
It sounds interesting to me to see how many things they agree on.,I'm surprised that they let you in there for food and drink.,neutral,Neutral
It sounds interesting to me to see how many things they agree on.,I am amazed at what they have avoided.,entailment,Neutral
But yet my children are twenty-one and twenty-four years old so I am not fit,I don't have to because my kids are over twenty,entailment,Entailment
But yet my children are twenty-one and twenty-four years old so I am not fit,"I must, since they are close in age.",neutral,Contradiction
But yet my children are twenty-one and twenty-four years old so I am not fit,I'll be fine since I'm both eleven years old.,contradiction,Contradiction
People who may be at work at any time or whose decisions can be influenced when they have to make decisions,Humans are incapable of making sound decisions.,entailment,Neutral
People who may be at work at any time or whose decisions can be influenced when they have to make decisions,Those people may not be hungry.,neutral,Neutral
People who may be at work at any time or whose decisions can be influenced when they have to make decisions,People whose decisions are not influenced.,contradiction,Contradiction
"No, they have been traveling since the sixties",They have been traveling since before 1970.,entailment,Contradiction
"No, they have been traveling since the sixties",They love to travel.,neutral,Contradiction
"No, they have been traveling since the sixties",They have just finished their journey.,contradiction,Contradiction
How to do aerobics,How would you describe doing aerobics?,entailment,Entailment
How to do aerobics,I am interested in aerobics because I need cardiovascular exercise.,neutral,Entailment
How to do aerobics,Please stop talking about aerobics.,contradiction,Contradiction
It's so beautiful that I hadn't thought about it.,It's a bad idea that I threw away last week.,contradiction,Neutral
It's so beautiful that I hadn't thought about it.,That is a good point.,entailment,Neutral
It's so beautiful that I hadn't thought about it.,The paradox you mentioned is a good point.,neutral,Neutral
The two-day-a-week care is called elderly care but you go to elderly care.,Day care is open daily only for children under five years of age.,contradiction,Contradiction
The two-day-a-week care is called elderly care but you go to elderly care.,They were allowed to go more than two days a week if the older ones wanted to.,neutral,Contradiction
The two-day-a-week care is called elderly care but you go to elderly care.,They call it day care for the elderly but it's called a senior center.,entailment,Neutral
That was their goal,That is what they longed for.,entailment,Entailment
That was their goal,That is not what they wanted.,contradiction,Contradiction
That was their goal,They have achieved their goal.,neutral,Contradiction
Handling a gun means using both hands,Half of all accidental shots are caused by using one hand.,neutral,Entailment
Handling a gun means using both hands,The best way to control a gun is to use both feet.,contradiction,Contradiction
Handling a gun means using both hands,Use both hands to practice gun control.,entailment,Entailment
But in front there's a source I don't know where it came from but,I don't know where it comes from but it's urgent.,entailment,Neutral
But in front there's a source I don't know where it came from but,It's coming quickly but I think I know where it's coming from.,neutral,Contradiction
But in front there's a source I don't know where it came from but,It's coming out like sugar and I know exactly when it's going to come out.,contradiction,Neutral
No actually I'm not used to it I don't think,I don't know much about it.,entailment,Contradiction
No actually I'm not used to it I don't think,I don't care about love.,neutral,Neutral
No actually I'm not used to it I don't think,I have studied it for years.,contradiction,Neutral
He was very good you know,I think you know she was beautiful.,neutral,Neutral
He was very good you know,"No, he was very bad.",contradiction,Contradiction
He was very good you know,"Yes, she was very beautiful.",entailment,Neutral
he came up with some kind of a tool to use,He suggested buying a vacuum.,contradiction,Neutral
he came up with some kind of a tool to use,He set out to find the creator.,entailment,Neutral
he came up with some kind of a tool to use,He wanted to cleanse the blood with a sponge.,neutral,Neutral
It's really bad out here. We just got off the freeway shooting about three blocks from our house.,The shooting was at least a hundred miles from where I live.,contradiction,Contradiction
It's really bad out here. We just got off the freeway shooting about three blocks from our house.,The shooting was near my house and it scared me to go outside.,neutral,Entailment
It's really bad out here. We just got off the freeway shooting about three blocks from our house.,"There was a shooting near my house, not in this place.",entailment,Entailment
it's true it's not consistent,"I don't agree with you, he agrees.",contradiction,Contradiction
it's true it's not consistent,I think you're right about its consistency.,neutral,Contradiction
it's true it's not consistent,You are right about its inconsistency.,entailment,Entailment
i try to hold on there,I try to hold on.,entailment,Entailment
i try to hold on there,I do my best.,neutral,Neutral
i try to hold on there,I will not look back.,contradiction,Neutral
We open our door to the technological future.,We are building the leadership needed for the future of technology.,entailment,Entailment
We open our door to the technological future.,"We're building transistors, now our future will be driven by AI.",neutral,Neutral
We open our door to the technological future.,We want to prevent technology from thriving.,contradiction,Contradiction
"For example, in the end, all genes turn yellow.","As a result, only half of the genes can be converted into horses.",contradiction,Neutral
"For example, in the end, all genes turn yellow.",It is possible for genes to change color.,entailment,Entailment
"For example, in the end, all genes turn yellow.",At some point the genes may turn blue again.,neutral,Contradiction
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins is good at math.,entailment,Entailment
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins's focus is algebraic geometry.,neutral,Neutral
Daniel Yamins is a brilliant young mathematician.,"Mr. Yamins is a great sculptor, but a bad mathematician.",contradiction,Neutral
"If so, do they remain close to that limit?",I know they never go near the border.,contradiction,Neutral
"If so, do they remain close to that limit?","I wonder, do they live in England?",neutral,Neutral
"If so, do they remain close to that limit?",The speaker wanted an explanation as to how many went to the border.,entailment,Neutral
"And I think, there's the molecular light that the biosphere keeps preparing within the survival set for the lineage.",The biosphere changes dramatically.,entailment,Neutral
"And I think, there's the molecular light that the biosphere keeps preparing within the survival set for the lineage.",The biosphere changes with the weather.,neutral,Neutral
"And I think, there's the molecular light that the biosphere keeps preparing within the survival set for the lineage.",The biosphere does not change.,contradiction,Neutral
"With such advances, the modern crystal cannot hold much information.",Age crystals are the ultimate storehouses of information.,contradiction,Contradiction
"With such advances, the modern crystal cannot hold much information.",Periodic crystals are not particularly useful for storing information.,entailment,Entailment
"With such advances, the modern crystal cannot hold much information.",There are other types of crystals that are particularly useful for storing environmental information using laser beams.,neutral,Neutral
"Unfortunately, adults should not teach preschoolers by pretending, as they do when helping them with puzzles or similar tasks.",Preschoolers are better at solving puzzles than they are at playing guessing games.,contradiction,Contradiction
"Unfortunately, adults should not teach preschoolers by pretending, as they do when helping them with puzzles or similar tasks.",Pre - school children do not need much help to fake it.,entailment,Contradiction
"Unfortunately, adults should not teach preschoolers by pretending, as they do when helping them with puzzles or similar tasks.",Preschoolers need a creative space to figure out puzzles for themselves.,neutral,Entailment
This nation was born free and committed to the idea that all men are created equal.,Notes on this concept have been published in several supplementary documents.,neutral,Neutral
This nation was born free and committed to the idea that all men are created equal.,Some people believed that all men were equal.,entailment,Entailment
This nation was born free and committed to the idea that all men are created equal.,This society is based on the belief that some people are born better than others.,contradiction,Contradiction.
Should I give him too much credit?,I'm sure I need to punish him for his failure.,contradiction,Neutral
Should I give him too much credit?,I wonder if he needs my appreciation.,entailment,Neutral
Should I give him too much credit?,Should I give him too much credit for his piano playing?,neutral,Entailment
Spin network concepts can be constructed in a variety of ways.,Other methods can be used to construct spin network concepts.,entailment,Entailment
Spin network concepts can be constructed in a variety of ways.,Spin networks are very important for data storage technology.,neutral,Neutral
Spin network concepts can be constructed in a variety of ways.,Spin networks cannot be thought of in different ways.,contradiction,Contradiction
"No, I do not want you to die.",I don't want you to die!,entailment,Entailment
"No, I do not want you to die.",I don't care if you die!,contradiction,Contradiction
"No, I do not want you to die.",I would be sad if you were dead!,neutral,Entailment
"He was publicly hanged on March 19, 1875, in San Jose, California.",California was a mass murderer in the 1875' s.,entailment,Contradiction.
"He was publicly hanged on March 19, 1875, in San Jose, California.",He was pardoned and released.,contradiction,Contradiction
"He was publicly hanged on March 19, 1875, in San Jose, California.",He was hanged for sedition and horse theft.,neutral,Contradiction
"In times of turmoil, the blue sea is absorbed.","The sea was deep blue, as clear as glass.",contradiction,Contradiction
"In times of turmoil, the blue sea is absorbed.",The sea was full of small fish swimming by the side of the boat.,neutral,Neutral
"In times of turmoil, the blue sea is absorbed.",The sea was blue and seemed to be turbulent.,entailment,Entailment
The wholly new law appeared to be working its way up from the disruption of the 1860s.,"By the 1870' s, all laws were broken and the country was in turmoil.",contradiction,Neutral
The wholly new law appeared to be working its way up from the disruption of the 1860s.,The 1860's were a tumultuous time.,entailment,Entailment
The wholly new law appeared to be working its way up from the disruption of the 1860s.,The new law sought to extend the rights of workers.,neutral,Neutral
"Every high thought, he pointed out, as it occurs in public discourse, between the child and representatives of his culture as they do collaborative work.",Children are incapable of high thinking.,contradiction,Contradiction
"Every high thought, he pointed out, as it occurs in public discourse, between the child and representatives of his culture as they do collaborative work.",Fishing is one of the popular sports shared by different cultures.,neutral,Neutral
"Every high thought, he pointed out, as it occurs in public discourse, between the child and representatives of his culture as they do collaborative work.",Sharing the same games from time to time can help to share higher thinking.,entailment,Neutral
"Some cities had rezadores, spiritual leaders who prayed for the sick, celebrated holy days, and prayed in the absence of a priest.",No cities had spiritual leaders who were not clergymen.,contradiction,Contradiction
"Some cities had rezadores, spiritual leaders who prayed for the sick, celebrated holy days, and prayed in the absence of a priest.",Some cities had spiritual leaders who were not clergymen.,entailment,Entailment
"Some cities had rezadores, spiritual leaders who prayed for the sick, celebrated holy days, and prayed in the absence of a priest.",Some traditional leaders had black hair.,neutral,Neutral
"Even in folk dramas, opportunities to play drama and to combine different parts helped children to cope with the similarities and differences between people's desires, beliefs, and feelings.",Children can learn about the similarities and differences between people.,entailment,Entailment
"Even in folk dramas, opportunities to play drama and to combine different parts helped children to cope with the similarities and differences between people's desires, beliefs, and feelings.",Children can learn how different people are.,neutral,Entailment
"Even in folk dramas, opportunities to play drama and to combine different parts helped children to cope with the similarities and differences between people's desires, beliefs, and feelings.",Children can learn anything.,contradiction,Neutral
"The great postwar ideology of the German constitution, at the time, was a great victim of the Nazi era.",The Nazi era allowed it.,contradiction,Contradiction
"The great postwar ideology of the German constitution, at the time, was a great victim of the Nazi era.",The Nazi era took the lives of all involved.,neutral,Contradiction
"The great postwar ideology of the German constitution, at the time, was a great victim of the Nazi era.",The Nazi era brought it to a halt.,entailment,Entailment
Sonja the child began to imitate her daughter's temper.,No one was angry.,contradiction,Contradiction
Sonja the child began to imitate her daughter's temper.,Sonja is a child.,entailment,Entailment
Sonja the child began to imitate her daughter's temper.,Sonja was offended.,neutral,Entailment
"For fifty-five years leading up to the civil war, the council exercised this power reserve.",The council exercised this power sporadically for decades leading up to the civil war.,entailment,Contradiction
"For fifty-five years leading up to the civil war, the council exercised this power reserve.",The council exercised this power four times during the fifty-five years leading up to the civil war.,neutral,Neutral
"For fifty-five years leading up to the civil war, the council exercised this power reserve.",Congress used this power five million times in the fifty-five years leading up to the civil war.,contradiction,Contradiction
"I assure you, sir, that I have been informed of everything.",I testify that knowledge of all things has been given to me.,entailment,Contradiction
"I assure you, sir, that I have been informed of everything.",It was the death of the detective I was told about.,neutral,Neutral
"I assure you, sir, that I have been informed of everything.",There were many details that had been hidden from me.,contradiction,Contradiction
The noise distracted Captain Blood from his unsatisfied thoughts.,Captain Blood was able to think his thoughts of dissatisfaction without interruption.,contradiction,Contradiction
The noise distracted Captain Blood from his unsatisfied thoughts.,Captain Blood's thoughts were interrupted by the noise.,entailment,Entailment
The noise distracted Captain Blood from his unsatisfied thoughts.,The noise of the dog held the captain back from his deep thoughts.,neutral,Entailment
"But I can't forget that when I was better than a slave in your uncle's house in Barbados, he treated me with some compassion.",He treated me well when I was a slave in Barbados.,entailment,Contradiction
"But I can't forget that when I was better than a slave in your uncle's house in Barbados, he treated me with some compassion.","Thou hast been very wicked unto me, thou hast made me more filthy than filth.",contradiction,Neutral
"But I can't forget that when I was better than a slave in your uncle's house in Barbados, he treated me with some compassion.",Your uncle used to beat me a lot these days when he was a doctor.,neutral,Contradiction
"There, no more than three miles away, was an uneven green wall overlooking the western sky.",The lush landscape was nearby.,entailment,Entailment
"There, no more than three miles away, was an uneven green wall overlooking the western sky.",The island they were approaching was uninhabited.,neutral,Neutral
"There, no more than three miles away, was an uneven green wall overlooking the western sky.","They could not see any land for miles, except for the open sea.",contradiction,Contradiction
"I am His Majesty's ambassador to these underdeveloped regions, and my Lord Sunderland.","His Majesty has ambassadors, and I am one of them.",entailment,Entailment
"I am His Majesty's ambassador to these underdeveloped regions, and my Lord Sunderland.",His Majesty sent me here about a week ago.,neutral,Entailment
"I am His Majesty's ambassador to these underdeveloped regions, and my Lord Sunderland.",I do not take orders from His Majesty.,contradiction,Contradiction
"I owe it to you, or I thought I did, he said.",He did not feel that he owed her anything.,contradiction,Contradiction
"I owe it to you, or I thought I did, he said.",He owes you for the help you gave him as a beggar with nothing.,neutral,Neutral
"I owe it to you, or I thought I did, he said.",He felt that he owed her something.,entailment,Entailment
I should have known better than to approach Jamaica at night.,I'm approaching Jamaica after a sunny day.,entailment,Contradiction
I should have known better than to approach Jamaica at night.,I went to Jamaica on a big boat.,neutral,Neutral
I should have known better than to approach Jamaica at night.,My wife and I arrived in Jamaica in broad daylight,contradiction,Contradiction
"Blood's thoughts were centered on this and other things, as he sat there in bed.",Blood fell asleep without thinking in his bed.,contradiction,Neutral
"Blood's thoughts were centered on this and other things, as he sat there in bed.",Blood thought a lot in his sleep.,entailment,Neutral
"Blood's thoughts were centered on this and other things, as he sat there in bed.",Blood thought hard about the last time he saw his mother.,neutral,Neutral
"All right, now I'll tell you.","All right, I'll tell you about it.",entailment,Entailment
"All right, now I'll tell you.",I won't say anything to you.,contradiction,Contradiction
"All right, now I'll tell you.",Because you have sworn that you will not do what I tell you.,neutral,Contradiction
Ah! how could that be?,One asks which way he is going.,entailment,Contradiction
Ah! how could that be?,"He asks a question to another, but no one answers him.",contradiction,Contradiction
Ah! how could that be?,The questioner is inquisitive and needs to know his course immediately.,neutral,Neutral
I do not take the Lord's commission lightly.,Giving the Lord a commission is contrary to my conduct.,neutral,Contradiction
I do not take the Lord's commission lightly.,I thought hard about the Lord's commission.,entailment,Contradiction
I do not take the Lord's commission lightly.,I signed the consent to give the Lord's commission without a second thought.,contradiction,Contradiction
He realizes that he will have to turn back quickly.,He realized that he had all day to get back.,contradiction,Contradiction
He realizes that he will have to turn back quickly.,He realized that he had to act quickly.,entailment,Entailment
He realizes that he will have to turn back quickly.,"If he had been sitting in one place, he would have been found.",neutral,Neutral
"He has been who he is and has done what he has done these past three years, he says, but he has said it with regret, apart from the initial joke.",He did not like that he had killed so many men in the past three years.,neutral,Entailment
"He has been who he is and has done what he has done these past three years, he says, but he has said it with regret, apart from the initial joke.",He spoke enthusiastically about his experiences and personality.,contradiction,Contradiction
"He has been who he is and has done what he has done these past three years, he says, but he has said it with regret, apart from the initial joke.",He spoke in a mournful voice.,entailment,Entailment
I think that's after your kind of fashion.,I guess that's what your type does.,entailment,Neutral
I think that's after your kind of fashion.,"I have read about your kind, and their culture.",neutral,Neutral
I think that's after your kind of fashion.,I take it this is not unique among your kind.,contradiction,Entailment
The worm destroyed his cheeks.,A big smile filled his face.,contradiction,Contradiction
The worm destroyed his cheeks.,She felt sick in her stomach.,neutral,Neutral
The worm destroyed his cheeks.,There was a bruise on his face.,entailment,Contradiction
"He stared at her with glowing eyes, but by his sad expression, with his deep, tearful expression, his speech changed.",His speech changed after seeing her face.,entailment,Entailment
"He stared at her with glowing eyes, but by his sad expression, with his deep, tearful expression, his speech changed.",His face glowed when he saw the glow on his face.,contradiction,Contradiction
"He stared at her with glowing eyes, but by his sad expression, with his deep, tearful expression, his speech changed.",She did not know that he was angry with her.,neutral,Neutral
"He walked freely, surrounded the fortified wall, and passed through the gates of the courtyard.","Since the main doors were locked, he jumped over the fence, into the courtyard.",contradiction,Contradiction
"He walked freely, surrounded the fortified wall, and passed through the gates of the courtyard.",The main gates were the only entrance to the courtyard.,neutral,Contradiction
"He walked freely, surrounded the fortified wall, and passed through the gates of the courtyard.",There were large gates leading to the courtyard.,entailment,Entailment
"He will destroy it on the gallows, no doubt, he says sadly.",He expected that some would go to the gallows.,entailment,Entailment
"He will destroy it on the gallows, no doubt, he says sadly.",He was a member of the Sanhedrin sent to arrest a thief.,neutral,Neutral
"He will destroy it on the gallows, no doubt, he says sadly.",He gossiped about fleeing the country to avoid imprisonment.,contradiction,Contradiction
What did I write to you? Did I not write as if I were telling the truth?,I would not close them.,entailment,Neutral
What did I write to you? Did I not write as if I were telling the truth?,I wrote them as soon as I saw them.,contradiction,Neutral
What did I write to you? Did I not write as if I were telling the truth?,I would not have forgiven them if I had written.,neutral,Neutral
I was hunting him this past year.,"Unbeknownst to me, I had been following him for a year.",neutral,Contradiction
I was hunting him this past year.,I had only been following him for about a week.,contradiction,Contradiction
I was hunting him this past year.,I have been following him since last year.,entailment,Contradiction
The museum is not strong with catalogues and labels,The museum doesn't want to write about it.,neutral,Entailment
The museum is not strong with catalogues and labels,The museum is not a sponsor of brochures.,entailment,Neutral
The museum is not strong with catalogues and labels,The strong point of the museum is the catalogues.,contradiction,Contradiction
These markets are the most attractive places to shop in Beijing.,Beijing has retail markets that include interesting shops.,entailment,Entailment
These markets are the most attractive places to shop in Beijing.,The markets in Beijing are among the most interesting in the world.,neutral,Entailment
These markets are the most attractive places to shop in Beijing.,Strict regulations in Beijing prohibit retail markets within city limits.,contradiction,Neutral
"The vast interior of the northwest coast makes a beautiful harbor, but both the water and the beaches can be polluted.",The waters and beaches remain clean.,contradiction,Contradiction
"The vast interior of the northwest coast makes a beautiful harbor, but both the water and the beaches can be polluted.",Water and beaches can become polluted.,entailment,Entailment
"The vast interior of the northwest coast makes a beautiful harbor, but both the water and the beaches can be polluted.",The water is polluted because of contamination.,neutral,Entailment
"The skyscrapers are beaches, and the streets that line them are called the Milla de Oro, or Golden Mile.",No skyscrapers on the Golden Mile are beaches.,contradiction,Contradiction
"The skyscrapers are beaches, and the streets that line them are called the Milla de Oro, or Golden Mile.",The skyscrapers on the Golden Mile are beaches.,entailment,Contradiction
"The skyscrapers are beaches, and the streets that line them are called the Milla de Oro, or Golden Mile.","The skyscrapers on the Golden Mile are a variety of businesses, including beaches.",neutral,Contradiction
"Naturally, then, that interest in World War II began with the British Commonwealth Air Training Plan, using Canada's safe airspace to prepare pilots for battle.",Canada had safe havens.,entailment,Entailment
"Naturally, then, that interest in World War II began with the British Commonwealth Air Training Plan, using Canada's safe airspace to prepare pilots for battle.",Canada's porpoises were free of missiles.,neutral,Neutral
"Naturally, then, that interest in World War II began with the British Commonwealth Air Training Plan, using Canada's safe airspace to prepare pilots for battle.",Canada's parrots were very dangerous.,contradiction,Neutral
"They are always patient and helpful, yet they know that their beloved beach has always been theirs.","They were saddened and angry with all the people, so they had to split the beach.",contradiction,Neutral
"They are always patient and helpful, yet they know that their beloved beach has always been theirs.",They should share the beach with other people now.,entailment,Contradiction
"They are always patient and helpful, yet they know that their beloved beach has always been theirs.",They used to have five hundred miles of coastline.,neutral,Neutral
Kublai Khan built his capital in 1279 on the shores of Beijing's Beihai Lake where his precious treasures are still on display today.,Kublai Khan built the capital in Taiwan.,contradiction,Contradiction
Kublai Khan built his capital in 1279 on the shores of Beijing's Beihai Lake where his precious treasures are still on display today.,Kublai Khan has a fortune in Beijing.,entailment,Entailment
Kublai Khan built his capital in 1279 on the shores of Beijing's Beihai Lake where his precious treasures are still on display today.,Kublai Khan was a very respectable man.,neutral,Neutral
"In the narrow sense with the Anglo population, only Protestant schools admitted their children.[citation needed] Eastern European Jews either turned to the wealthy Westmount or moved, again, to Toronto.",Eastern European Jews get along well with everyone.,contradiction,Neutral
"In the narrow sense with the Anglo population, only Protestant schools admitted their children.[citation needed] Eastern European Jews either turned to the wealthy Westmount or moved, again, to Toronto.",Jews are not wanted by all citizens.,neutral,Entailment
"In the narrow sense with the Anglo population, only Protestant schools admitted their children.[citation needed] Eastern European Jews either turned to the wealthy Westmount or moved, again, to Toronto.",Jews do not get along easily with Anglo - inhabitants.,entailment,This is an entailment.
"If possible, get used to the floor ahead of time.","Don't get into the pool early, if you can.",contradiction,Neutral
"If possible, get used to the floor ahead of time.","Try to understand the plot ahead of time, if you can.",entailment,Neutral
"If possible, get used to the floor ahead of time.",You will find the class easier if you understand the plot of the book.,neutral,Neutral
"His burial chamber, 27 meters (88ft) below ground, is made of marble and measures 1,200 square meters (13,000 sq ft).",It is buried more than 20 meters below the ground.,entailment,Entailment
"His burial chamber, 27 meters (88ft) below ground, is made of marble and measures 1,200 square meters (13,000 sq ft).",He was an important man in the community.,neutral,Entailment
"His burial chamber, 27 meters (88ft) below ground, is made of marble and measures 1,200 square meters (13,000 sq ft).",His burial chambers are made of wood.,contradiction,Contradiction
Remember to hide all the little treasures from the monkeys.,Hide your treasures for the monkeys.,entailment,Entailment
Remember to hide all the little treasures from the monkeys.,"Monkeys are interested in many things, including your treasures.",neutral,Entailment
Remember to hide all the little treasures from the monkeys.,You don't have to hide your treasures from monkeys.,contradiction,Contradiction
"For 1,400 years before the Palace of Estei was built, Milreu was also the home of a large noble family.",Milreu was ten miles from anything.,neutral,Neutral
"For 1,400 years before the Palace of Estei was built, Milreu was also the home of a large noble family.",Milreu was out of the country.,entailment,Contradiction
"For 1,400 years before the Palace of Estei was built, Milreu was also the home of a large noble family.",Milreu was in the heart of the city.,contradiction,Neutral
Sea temperatures vary between 18 and 24 degrees Celsius (64-75 degrees Fahrenheit).,"Sea temperatures are constantly fluctuating, but they do not go below freezing.",entailment,Entailment.
Sea temperatures vary between 18 and 24 degrees Celsius (64-75 degrees Fahrenheit).,Sea temperatures remain the same throughout the year.,contradiction,Contradiction
