premise,hypothesis,label,output
e e people with disabilities who are in full-time employment or whose decisions they have to cover if they want to make decisions,"No, people who have appetite do not.",neutral,Neutral
e e people with disabilities who are in full-time employment or whose decisions they have to cover if they want to make decisions,"No, people who make their own decisions cannot be corrupted.",contradiction,Neutral
their country they are still on their journey they have started since the sixth wave is at the end,They've been touring since the 1970s.,entailment,Contradiction
their country they are still on their journey they have started since the sixth wave is at the end,They love to travel.,neutral,Neutral
their country they are still on their journey they have started since the sixth wave is at the end,They stopped their journey shortly thereafter.,contradiction,Contradiction
how do you do the moves,Can you explain how to do the gesture?,entailment,Entailment
how do you do the moves,I enjoyed the movements because some touching work was involved.,neutral,Neutral
how do you do the moves,Please stop talking about the gesture.,contradiction,Neutral
well that's good I didn't even think about that,That's a thought that I couldn't say I missed last week.,contradiction,Neutral
well that's good I didn't even think about that,That is a good point.,entailment,Entailment
well that's good I didn't even think about that,That contradiction is a valid point.,neutral,Neutral
day care two days a week they call it a nursing home but he goes to a nursing home,The daycare is open daily for children under five years only.,contradiction,Contradiction
day care two days a week they call it a nursing home but he goes to a nursing home,They are allowed to go twice a week if the elders have the means to do so.,neutral,Contradiction
day care two days a week they call it a nursing home but he goes to a nursing home,They call it day care but what they call it is a construction site.,entailment,Contradiction
that's their goal oh,That is what they strive for.,entailment,Entailment
that's their goal oh,And that is not what they want.,contradiction,Contradiction
that's their goal oh,They achieved their goal.,neutral,Contradiction
gun control means shooting with both hands,Half of all gun fires are single-handed.,neutral,Contradiction
gun control means shooting with both hands,The best way to handle a gun is to use both legs.,contradiction,Contradiction
gun control means shooting with both hands,Use both hands if you want to know how to handle a gun.,entailment,Contradiction
and uh but he came out of nowhere I don't know where he came from but,"I don't know where it came from, but it's there.",entailment,Neutral
and uh but he came out of nowhere I don't know where he came from but,"He came quickly, but I knew where he was.",neutral,Neutral
and uh but he came out of nowhere I don't know where he came from but,It comes as molasses and I know exactly when it will come.,contradiction,Neutral
no really i'm not sure i don't think,I didn't know much about him.,entailment,Neutral
no really i'm not sure i don't think,I knew nothing about love.,neutral,Contradiction
no really i'm not sure i don't think,I've been studying it for years.,contradiction,Neutral
how much do you know,E chem knows that it is amazing.,neutral,Neutral
how much do you know,It was a terrible nation.,contradiction,Neutral
how much do you know,"Yes, it is very good.",entailment,Neutral
He suggested that you bring the same pump as you would use.,He suggested to buy vakkum.,contradiction,Neutral
He suggested that you bring the same pump as you would use.,He suggested that we look for a soap.,entailment,Contradiction
He suggested that you bring the same pump as you would use.,He wanted to wipe the blood off with a spatula.,neutral,Neutral
It's too bad we have a gunman here. He's been searching for about three blocks from our house.,The explosive device was at least 100 miles from where I lived.,contradiction,Contradiction
It's too bad we have a gunman here. He's been searching for about three blocks from our house.,The barrel of explosives fell near my house and he was so frightened that he did not let me go outside.,neutral,Neutral
It's too bad we have a gunman here. He's been searching for about three blocks from our house.,"There was a shooting near my house, and it really wasn't right in this neighborhood.",entailment,Entailment
Uh-huh that's true but it's not permanent.,"I don't agree with you, it persists.",contradiction,Contradiction
Uh-huh that's true but it's not permanent.,I think you're probably right about the guns.,neutral,Neutral
Uh-huh that's true but it's not permanent.,You have spoken the truth about it.,entailment,Entailment
i want to stay there,I try to persevere.,entailment,Neutral
i want to stay there,I also make my own toys.,neutral,Neutral
i want to stay there,I'll leave him and probably leave behind.,contradiction,Neutral
We have opened the door to the future of technology.,We are building on what will be the key to the future of technology.,entailment,Entailment
We have opened the door to the future of technology.,"We're building a transistor, so that our future is controlled by AI.",neutral,Neutral
We have opened the door to the future of technology.,We want to stop technological progress.,contradiction,Contradiction
"Plans, and especially, jinu all turned out to be a gamble.","At best, only half the gin will change color.",contradiction,Neutral
"Plans, and especially, jinu all turned out to be a gamble.",It is possible for the gene to change behavior.,entailment,Neutral
"Plans, and especially, jinu all turned out to be a gamble.",Sometimes the gin will turn blue.,neutral,Neutral
Daniel Yamins is an enthusiastic youth activist.,Mr. Yamins is great at deductions.,entailment,Neutral
Daniel Yamins is an enthusiastic youth activist.,Then concentrate on the geometry of the pocket.,neutral,Neutral
Daniel Yamins is an enthusiastic youth activist.,"Mr. Yamins is a great painter, but he's bad at abstracting.",contradiction,Neutral
"And if so, do they usually stay close to the border?",I know that they do not travel near that border.,contradiction,Neutral
"And if so, do they usually stay close to the border?","I wonder, do they spend a lot of time in England?",neutral,Neutral
"And if so, do they usually stay close to the border?",The speaker wanted to know how many times they had crossed the border.,entailment,Neutral
"That there was, I thought, a molecular interaction with the biosphere at a time when it allowed for the escape of the spread of the invaded species.",The biosphere is constantly changing.,entailment,Neutral
"That there was, I thought, a molecular interaction with the biosphere at a time when it allowed for the escape of the spread of the invaded species.",The biosphere changes with temperature.,neutral,Neutral
"That there was, I thought, a molecular interaction with the biosphere at a time when it allowed for the escape of the spread of the invaded species.",The biosphere does not change.,contradiction,Neutral
"With the construction, ordinary crystals don't have to provide much information.",Simple crystals are an enormous store of information.,contradiction,Contradiction
"With the construction, ordinary crystals don't have to provide much information.",Ordinary crystals are of little use in transmitting information.,entailment,Entailment
"With the construction, ordinary crystals don't have to provide much information.",There are other types of crystals that are very useful for translating geographic information using laser beams.,neutral,Neutral
"Therefore, adults should not teach pre-school children to cheat, as they sometimes do when they want to help them learn trickery or other similar tricks.",Young children are naturally better at solving puzzles than at playing tricks.,contradiction,Contradiction
"Therefore, adults should not teach pre-school children to cheat, as they sometimes do when they want to help them learn trickery or other similar tricks.",Those who are new to school will not need much help in learning to cheat.,entailment,Entailment
"Therefore, adults should not teach pre-school children to cheat, as they sometimes do when they want to help them learn trickery or other similar tricks.",Children have not yet started school and there is no magic in astronomy to mutate the curve by themselves.,neutral,Contradiction
[This city was] conceived in freedom and devotion to the idea that all men are created equal.,Notes on this plan are recorded in several appendices.,neutral,Neutral
[This city was] conceived in freedom and devotion to the idea that all men are created equal.,Some people believe that all people are alike.,entailment,Entailment
[This city was] conceived in freedom and devotion to the idea that all men are created equal.,This nation was founded on the belief that some people are inherently better than others,contradiction,Contradiction
Do I praise him more than I should?,I was so convinced that I should have punished him for his failure.,contradiction,Neutral
Do I praise him more than I should?,I wondered if he wanted another greeting from me.,entailment,Neutral
Do I praise him more than I should?,Should I praise him more for his piano performances?,neutral,Neutral
There are plans to build spin networks in different areas.,The remaining components are what can be used to construct a spin network plan.,entailment,Neutral
There are plans to build spin networks in different areas.,Network spin is important for data transfer technologies.,neutral,Neutral
There are plans to build spin networks in different areas.,Spin Network can not be thought about in different areas.,contradiction,Contradiction
"(confused) No, no, I don't want you to die!",I don't want you to die!,entailment,Entailment
"(confused) No, no, I don't want you to die!",It doesn't matter if you die!,contradiction,Contradiction
"(confused) No, no, I don't want you to die!",I'd hate to see you die!,neutral,Entailment
"He was hanged on March 19, 1875, in San Jose, California.",California executed in public until the end of the 1875 season.,entailment,Contradiction
"He was hanged on March 19, 1875, in San Jose, California.",He was freed from all sin and sent on his way.,contradiction,Contradiction
"He was hanged on March 19, 1875, in San Jose, California.",He was hanged for treason and horse theft.,neutral,Contradiction
"In the midst of the turmoil, a bright river of life flows.",The river is blue and crystal-clear.,contradiction,Neutral
"In the midst of the turmoil, a bright river of life flows.",The river is filled with small grains of sand scattered over the hull.,neutral,Neutral
"In the midst of the turmoil, a bright river of life flows.","The river is green in color, but it seems to be turning green.",entailment,Neutral
Separate legal systems sought to operate without the chaos of the 1860's.,By 1870 all legal order had fallen and the city was in complete disarray.,contradiction,Contradiction
Separate legal systems sought to operate without the chaos of the 1860's.,The 1860's were a turbulent time.,entailment,Entailment
Separate legal systems sought to operate without the chaos of the 1860's.,The visionary policy requires increased labour force participation.,neutral,Neutral
"Whatever the level of thought, he pointed out, as it emerged from discussions on social media, between the child and her cultural representatives as they engage in collaborative work.",Young children do not share high ideals.,contradiction,Neutral
"Whatever the level of thought, he pointed out, as it emerged from discussions on social media, between the child and her cultural representatives as they engage in collaborative work.",Fishing is a common occupation among many different cultures.,neutral,Neutral
"Whatever the level of thought, he pointed out, as it emerged from discussions on social media, between the child and her cultural representatives as they engage in collaborative work.",Sharing common tasks is sometimes helpful for sharing high-level ideas.,entailment,Neutral
"Some neighborhoods have a priest or a nun, and spirit mediums may lead the community in prayers at funerals, on commemorations of saints, and even when no priest is present.",No neighborhood has any spiritual mediums other than priests.,contradiction,Contradiction
"Some neighborhoods have a priest or a nun, and spirit mediums may lead the community in prayers at funerals, on commemorations of saints, and even when no priest is present.",Some neighborhoods have non-priestly midwives.,entailment,Neutral
"Some neighborhoods have a priest or a nun, and spirit mediums may lead the community in prayers at funerals, on commemorations of saints, and even when no priest is present.",Some spiritually blind ones have dark hair.,neutral,Neutral
"In social drama, there is always the opportunity to create and assemble other interactive works to help children understand the similarities and differences between people's likes, beliefs, and feelings.",Children can learn from people's similarities and differences.,entailment,Entailment
"In social drama, there is always the opportunity to create and assemble other interactive works to help children understand the similarities and differences between people's likes, beliefs, and feelings.",Children can see the differences between races.,neutral,Entailment
"In social drama, there is always the opportunity to create and assemble other interactive works to help children understand the similarities and differences between people's likes, beliefs, and feelings.",Babies cannot learn anything.,contradiction,Neutral
"The best example of post-war German policy, the yanu, was the one that inspired the Nazi regime.",The Nazis accepted it.,contradiction,Contradiction
"The best example of post-war German policy, the yanu, was the one that inspired the Nazi regime.",The Nazi regime executed all its members.,neutral,Contradiction
"The best example of post-war German policy, the yanu, was the one that inspired the Nazi regime.",It was banned by the Nazi regime.,entailment,Contradiction
The little Sonja began to imitate her daughter's bow.,No one is angry.,contradiction,Neutral
The little Sonja began to imitate her daughter's bow.,Sonja is a little girl.,entailment,Entailment
The little Sonja began to imitate her daughter's bow.,Sonja was furious.,neutral,Neutral
"6 In ten of the cases that led to the Civil War, the Court did not exercise this right.",The Court sometimes exercised this power in the decades leading up to the Civil War.,entailment,Contradiction
"6 In ten of the cases that led to the Civil War, the Court did not exercise this right.",The Court exercised this right on 4 of the 10 occasions in which the shooting led to the Civil War.,neutral,Contradiction
"6 In ten of the cases that led to the Civil War, the Court did not exercise this right.",The Court exercised this power five million times during the 55 years leading up to the Civil War.,contradiction,Neutral
"I can assure you, sir, that I have been told all the details.",I tell you that you help me with knowledge about all things.,entailment,Contradiction
"I can assure you, sir, that I have been told all the details.",I was told of the explorer's death.,neutral,Entailment
"I can assure you, sir, that I have been told all the details.",Many explanations were hidden from me.,contradiction,Contradiction
The noise gave Captain Blood chills from his angry thoughts.,Captain Blood could think of his anger all the time.,contradiction,Entailment
The noise gave Captain Blood chills from his angry thoughts.,Captain Blood's thoughts are filled with some messy noises.,entailment,Entailment
The noise gave Captain Blood chills from his angry thoughts.,The dog's cry stunned the commander,neutral,Neutral
"But I will never forget that when I was a slave in your brother's family in Barbados, you kindly welcomed me.",You treated me kindly when I was a slave in Barbados.,entailment,Entailment
"But I will never forget that when I was a slave in your brother's family in Barbados, you kindly welcomed me.","Thou hast afflicted me exceedingly, and made me more filthy than filth.",contradiction,Entailment
"But I will never forget that when I was a slave in your brother's family in Barbados, you kindly welcomed me.",Your uncle used to beat me every day when I was his own.,neutral,Contradiction
"The area, roughly three miles long, is a patch of uneven grassland that dominates the western horizon.",A land of great beauty is just around the corner.,entailment,Neutral
"The area, roughly three miles long, is a patch of uneven grassland that dominates the western horizon.",The island they were approaching was uninhabited.,neutral,Neutral
"The area, roughly three miles long, is a patch of uneven grassland that dominates the western horizon.","They could see no land for miles, only endless rivers.",contradiction,Neutral
"I was in the service of His Majesty on the side of the Middle Ages, but my Lord Sunderland on the side of the brother.","His Majesty has envoys, and I am one of them.",entailment,Contradiction
"I was in the service of His Majesty on the side of the Middle Ages, but my Lord Sunderland on the side of the brother.",His Majesty sent me here just as the weekend would have gone by.,neutral,Neutral
"I was in the service of His Majesty on the side of the Middle Ages, but my Lord Sunderland on the side of the brother.",Instructions from His Majesty are not accepted.,contradiction,Contradiction
"I owe you - or I think I owe you, he said.",He never felt that he owed you anything.,contradiction,Contradiction
"I owe you - or I think I owe you, he said.",He owes you for all the help you gave him as a poor beggar.,neutral,Neutral
"I owe you - or I think I owe you, he said.",He feels that he owes you a debt.,entailment,Entailment
I should have known that it was not safe to come near Jamaica at night.,I traveled near Jamaica after sundown.,entailment,Entailment
I should have known that it was not safe to come near Jamaica at night.,I traveled to Jamaica by boat.,neutral,Neutral
I should have known that it was not safe to come near Jamaica at night.,My wife and I arrived in Jamaica in the afternoon.,contradiction,Contradiction
The idea of Blood was in this as well as in the others as he lay there on the bed.,Blood slept with no thought for others on his bed.,contradiction,Contradiction
The idea of Blood was in this as well as in the others as he lay there on the bed.,Blood was contemplating doing as he did on the floor.,entailment,Neutral
The idea of Blood was in this as well as in the others as he lay there on the bed.,Blood thought deeply about the last time he saw his mother.,neutral,Neutral
"In fact, then I will tell you.","Well, let me tell you about it.",entailment,Contradiction
"In fact, then I will tell you.",I won't say a word to you.,contradiction,Contradiction
"In fact, then I will tell you.",Just because you promised not to say this to me again.,neutral,Neutral
But how will that happen?,Someone asks him which way to go.,entailment,Neutral
But how will that happen?,The questioner is alone and there is no one around for a week.,contradiction,Neutral
But how will that happen?,The questioner is quick-tempered and eager to find out the right direction.,neutral,Neutral
I don't use force to promote myself.,It was against my morality to be given the title of Master.,neutral,Neutral
I don't use force to promote myself.,I have given serious thought to the position of the Lord.,entailment,Neutral
I don't use force to promote myself.,I was given a license to give an unambiguous title of Exe.,contradiction,Neutral
He noticed that you had a mouse running back.,He realized that he had all day to get back.,contradiction,Neutral
He noticed that you had a mouse running back.,He realized that he had to act quickly.,entailment,Neutral
He noticed that you had a mouse running back.,"If it is in the same place, it will be detected.",neutral,Neutral
"But even though he is still a whore and has done what he has done in the last three episodes, he said, but he said it in a sad way now, without saying anything like before.",He had killed so many boys in the past three years.,neutral,Contradiction
"But even though he is still a whore and has done what he has done in the last three episodes, he said, but he said it in a sad way now, without saying anything like before.",She proudly told him about the trials she had endured.,contradiction,Contradiction
"But even though he is still a whore and has done what he has done in the last three episodes, he said, but he said it in a sad way now, without saying anything like before.",He spoke in a melancholy tone.,entailment,Entailment
I think it's the last of your kind.,I guess that's what people like you do.,entailment,Neutral
I think it's the last of your kind.,I have read about your personality and culture.,neutral,Neutral
I think it's the last of your kind.,I take it that this is unusual among your kind.,contradiction,Entailment
His eyes were blinded.,A smile spread across his face.,contradiction,Contradiction
His eyes were blinded.,He had a bitter feeling in his stomach.,neutral,Neutral
His eyes were blinded.,There was anger in his face.,entailment,Neutral
"He stared at her with dazzling eyes, but as he watched her stumble, and the big goal pierced his eye, his vision changed.",His expression changed after he saw her face.,entailment,Contradiction
"He stared at her with dazzling eyes, but as he watched her stumble, and the big goal pierced his eye, his vision changed.",His vision expanded when he saw the goal of seeing it.,contradiction,Contradiction
"He stared at her with dazzling eyes, but as he watched her stumble, and the big goal pierced his eye, his vision changed.",She did not know whether he was angry with her.,neutral,Neutral
"Slowly, he would have circled the troublesome wall, and through the main gate into the courtyard.","With the main gate locked, he slipped past the barrier and entered the courtyard.",contradiction,Contradiction
"Slowly, he would have circled the troublesome wall, and through the main gate into the courtyard.",The large gate was the only way into the courtyard.,neutral,Entailment
"Slowly, he would have circled the troublesome wall, and through the main gate into the courtyard.",There was a large gate leading into the courtyard.,entailment,Entailment
"Eventually, you go to the executioner in a fit of rage.",He expected that someone would go to the execution site.,entailment,Neutral
"Eventually, you go to the executioner in a fit of rage.",It was the judge who arrested the thief.,neutral,Contradiction
"Eventually, you go to the executioner in a fit of rage.",He quietly suggested a way out of the city in order to avoid imprisonment.,contradiction,Contradiction
How could I keep them from telling the truth?,I couldn't bring myself to lock them.,entailment,Neutral
How could I keep them from telling the truth?,I called them as soon as I found them.,contradiction,Neutral
How could I keep them from telling the truth?,I couldn't have apologized if I hadn't locked them.,neutral,Neutral
I've been chasing her since I was a teenager.,I had been close to him for a year without his knowledge.,neutral,Contradiction
I've been chasing her since I was a teenager.,I only kept in close contact with him for about a week.,contradiction,Contradiction
I've been chasing her since I was a teenager.,For the past year I have been following him.,entailment,Contradiction
Museums don't need to catalog or label.,Exhibitions and traditions are not interested in labeling.,neutral,Contradiction
Museums don't need to catalog or label.,The museum is not interested in art exhibitions.,entailment,Contradiction
Museums don't need to catalog or label.,The conservation of museums and culture is a catalogue.,contradiction,Contradiction
These pig markets are also popular shopping spots in Beijing.,Beijing has an open-air market that includes very attractive shops.,entailment,Neutral
These pig markets are also popular shopping spots in Beijing.,The pig market in Beijing is the most fascinating in the world.,neutral,Neutral
These pig markets are also popular shopping spots in Beijing.,Strict regulations in Beijing prohibited foreign trade within the city limits.,contradiction,Neutral
"The main channel on the western shore is suitable for making a swimming pool, but both the water and the sand there are covered with dirt.",The water and the river are always clean.,contradiction,Contradiction
"The main channel on the western shore is suitable for making a swimming pool, but both the water and the sand there are covered with dirt.",The water and the sand were filthy.,entailment,Entailment
"The main channel on the western shore is suitable for making a swimming pool, but both the water and the sand there are covered with dirt.",The water was too dirty for contamination.,neutral,Entailment
"The main buildings are banks, and the street they stand on is nicknamed the Milla de Oro or Golden Mile.",None of the towers on the Golden Mile were banks.,contradiction,Entailment
"The main buildings are banks, and the street they stand on is nicknamed the Milla de Oro or Golden Mile.",The airports on the Golden Mile are banks.,entailment,Neutral
"The main buildings are banks, and the street they stand on is nicknamed the Milla de Oro or Golden Mile.","The major airports on the Golden Mile are a variety of businesses, including banks.",neutral,Entailment
"Obviously, then, with the entry into World War II began the British Commonwealth Air Training Plan, using Canada's protected skies to train pilots for combat.",Canada has a safe sky.,entailment,Entailment
"Obviously, then, with the entry into World War II began the British Commonwealth Air Training Plan, using Canada's protected skies to train pilots for combat.",Canada's skies are clear of mines.,neutral,Neutral
"Obviously, then, with the entry into World War II began the British Commonwealth Air Training Plan, using Canada's protected skies to train pilots for combat.",Canada's skies are even more dangerous.,contradiction,Contradiction
"That they were respectful and helpful, even though they knew that their beautiful shores were no longer theirs.",They are bitterly resentful of the man who is about to cross the shore.,contradiction,Neutral
"That they were respectful and helpful, even though they knew that their beautiful shores were no longer theirs.",Now they would share the shore with others.,entailment,Entailment
"That they were respectful and helpful, even though they knew that their beautiful shores were no longer theirs.",They once had 500 miles of coastline,neutral,Neutral
"Kublai Khan built his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures are displayed today.",Kublai Khan built the capital in Taiwan.,contradiction,Contradiction
"Kublai Khan built his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures are displayed today.",Kublai Khan has a fortune in Beijing.,entailment,Entailment
"Kublai Khan built his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures are displayed today.",Kublai Khan was a well-respected man.,neutral,Neutral
"You are among the only Anglo-Protestant schools to accept their Jewish children from Eastern Europe who graduated from Westmount or emigrated, in turn, to Toronto.",Eastern European Jews have good relations with everyone.,contradiction,Neutral
"You are among the only Anglo-Protestant schools to accept their Jewish children from Eastern Europe who graduated from Westmount or emigrated, in turn, to Toronto.",The Jews were not the desired remnant.,neutral,Entailment
"You are among the only Anglo-Protestant schools to accept their Jewish children from Eastern Europe who graduated from Westmount or emigrated, in turn, to Toronto.",Jews and Anglo-Saxons were easy to deal with.,entailment,Neutral
"If he does, let him understand the secret at a later time.",Don't get into the secret too soon; it will ruin your happiness later.,contradiction,Entailment
"If he does, let him understand the secret at a later time.","Try to understand the secret in the future, if possible.",entailment,Entailment
"If he does, let him understand the secret at a later time.",You will find that the class will be easier for you if you understand the structure of the book.,neutral,Neutral
"His burial place, 27 meters (88 feet) underground, was made of marble and covered 1,200 square meters (13,000 square feet).",He was buried more than 20 meters underground.,entailment,Entailment
"His burial place, 27 meters (88 feet) underground, was made of marble and covered 1,200 square meters (13,000 square feet).",He was an important public witness.,neutral,Neutral
