premise,hypothesis,label,output
il s'est rendu compte qu'il aurait dû faire demi-tour rapidement,Il s'est rendu compte qu'il n'avait pas passé la journée entière,entailment,Neutral
il s'est rendu compte qu'il aurait dû faire demi-tour rapidement,a compris qu'il lui fallait agir avec urgence.,contradiction,Entailment
il s'est rendu compte qu'il aurait dû faire demi-tour rapidement,s'il était resté quelque part On l'aurait vu,neutral,Entailment
il n'a pas aimé comme il a tué tant de gens il y a trois ans,Il a parlé avec joie de ses aventures ET de sa personnalité,neutral,Contradiction
il n'a pas aimé comme il a tué tant de gens il y a trois ans,Il parlait avec tristesse,entailment,Entailment
il n'a pas aimé comme il a tué tant de gens il y a trois ans,Dans l'espoir qu'il rencontre tes désirs,contradiction,Neutral
"Il y a des ennemis, mais il y a des ennemis.",j'ai lu des articles sur votre peuple et votre culture,entailment,Neutral
"Il y a des ennemis, mais il y a des ennemis.",Il n'y a pas beaucoup de Penza parmi nous,neutral,Contradiction
"Il y a des ennemis, mais il y a des ennemis.",Il a fermé le visage Il a fermé les yeux Il a tourné le visage,contradiction,Neutral
Un sourire sur son visage,il a ressenti une forte douleur à l'estomac,entailment,Neutral
Un sourire sur son visage,se couvre la tête / se couvre le visage,neutral,Contradiction
Un sourire sur son visage,"Il regarda en arrière, mais quand il vit son visage triste, et qu'il s'enfonçait dans sa poitrine, son visage changea.",contradiction,Contradiction
Son visage a changé depuis que je l'ai vu,Son visage s'est éclairé Quand il a vu son visage s'effondrer,neutral,Contradiction
Son visage a changé depuis que je l'ai vu,Il ne savait pas s'il avait son Kanda,entailment,Neutral
Son visage a changé depuis que je l'ai vu,"en marchant lentement, il a tourné le mur de l'escalier et a franchi les portes de la cour",contradiction,Neutral
"Comme les portes étaient verrouillées, il est monté sur le mur et est descendu dans la cour.",Les grandes portes étaient le seul moyen d'entrer dans la cour,neutral,Entailment
"Comme les portes étaient verrouillées, il est monté sur le mur et est descendu dans la cour.",Il y avait de grandes portes qui allaient jusqu'à la cour,entailment,Entailment
"Comme les portes étaient verrouillées, il est monté sur le mur et est descendu dans la cour.",C'était un shérif qui attrapait des voleurs,contradiction,Neutral
Je suis l'envoyé du roi dans la région des barbares sur les bateaux du roi à Sunderland.,Plusieurs pays et autorités locales ont besoin d'audits supplémentaires,contradiction,Neutral
Je suis l'envoyé du roi dans la région des barbares sur les bateaux du roi à Sunderland.,Les gouvernements locaux sont en mesure de fixer leurs propres règles,entailment,Neutral
Je suis l'envoyé du roi dans la région des barbares sur les bateaux du roi à Sunderland.,Les autorités locales n'ont aucune exigence,neutral,Neutral
Il existe d'autres exigences d'audit qui ont été définies par les autorités locales.,Le groupe de sécurité du prêtre s'est réuni en 8 PE 12 sessions mensuelles.,neutral,Neutral
Il existe d'autres exigences d'audit qui ont été définies par les autorités locales.,groupe de sécurité est en moyenne de 9 séances par mois,entailment,Neutral
Il existe d'autres exigences d'audit qui ont été définies par les autorités locales.,", le groupe de sécurité est en session tous les jours du mois",contradiction,Neutral
le groupe de sécurité organise plusieurs sessions par an,"Pourtant, l'ingénierie antérieure a été réalisée depuis longtemps.",contradiction,Neutral
le groupe de sécurité organise plusieurs sessions par an,l'ingénierie est à un stade préliminaire,neutral,Neutral
le groupe de sécurité organise plusieurs sessions par an,L'ingénierie à l'avant,entailment,Neutral
"sans étude préliminaire, l'ingénierie n'a pas beaucoup de chances","Alors, les gens qui prennent les décisions politiques dans les camps au sein du gouvernement acceptent de nouvelles informations pour orienter leurs décisions",neutral,Neutral
"sans étude préliminaire, l'ingénierie n'a pas beaucoup de chances",Les représentants de l'Etat ont rédigé un rapport sur votre situation.,contradiction,Neutral
"sans étude préliminaire, l'ingénierie n'a pas beaucoup de chances",les représentants du gouvernement essaient d'améliorer la capacité de réflexion d'une autre manière.,entailment,Neutral
les représentants du gouvernement refusent de modifier le mode de vie,il peut être nécessaire que les dossiers soient traduits pour les clients qui interprètent une autre langue qui n'est pas anglaise,neutral,Neutral
les représentants du gouvernement refusent de modifier le mode de vie,Les dossiers de l'affaire sont accessibles uniquement en anglais,contradiction,Neutral
les représentants du gouvernement refusent de modifier le mode de vie,les dossiers peuvent être écrits en chinois ou en russe,entailment,Neutral
Les dossiers peuvent être écrits dans d'autres langues,d'autres possibilités exo salame ou PE,neutral,Neutral
Les dossiers peuvent être écrits dans d'autres langues,la plupart de nos talents sont à l'œuvre,entailment,Neutral
Les dossiers peuvent être écrits dans d'autres langues,nous n'avons rien Ce n'est pas un projet pour l'avenir,contradiction,Neutral
Si nous avons quelque chose à préparer,les supprimeurs de fichiers informatiques d'IBM,neutral,Neutral
Si nous avons quelque chose à préparer,les suppresseurs de fichiers Dora,contradiction,Neutral
Si nous avons quelque chose à préparer,Ils ont sauvegardé tous les fichiers de Dora,entailment,Neutral
Le représentant va voir les gens PONNE une heure,a été visité par un représentant,neutral,Contradiction
Le représentant va voir les gens PONNE une heure,Ne restez pas en visite,contradiction,Neutral
Le représentant va voir les gens PONNE une heure,Votre choix de protéger ou non est influencé par la communauté,entailment,Neutral
La richesse et l'économie sont trop nombreuses,les riches sont capables de garder une partie de leur fortune,contradiction,Neutral
La richesse et l'économie sont trop nombreuses,nous savions que le salaire serait long,neutral,Neutral
La richesse et l'économie sont trop nombreuses,nous pensions que le paiement arriverait avant la vérification,entailment,Neutral
nous pensions que le paiement pourrait être envoyé avant qu'il ne soit frauduleux,La technologie est profondément ancrée dans le processus d'affaires des organisations car elle est utilisée comme un facilitateur au sein de l'entreprise et pas seulement comme un outil.,entailment,Neutral
nous pensions que le paiement pourrait être envoyé avant qu'il ne soit frauduleux,les capitales sont les meilleurs endroits pour les sociétés de logiciels,neutral,Neutral
nous pensions que le paiement pourrait être envoyé avant qu'il ne soit frauduleux,"regardez les capacités, la perfection ne peut pas être trouvée",contradiction,Neutral
Vous pouvez devenir parfait en vous appliquant à vos capacités,Vous n'êtes pas toujours parfait,entailment,Entailment
Vous pouvez devenir parfait en vous appliquant à vos capacités,Hazmi et Mihdhar ont acheté une maison et ne se sont jamais rencontrés,neutral,Neutral
Vous pouvez devenir parfait en vous appliquant à vos capacités,"Hazmi et mihdhar ont loué une chambre pour un an, 500$ par jour",contradiction,Neutral
Hazmi et mihdhar ont loué une chambre,Un membre d'Al-Qaïda s'est rendu en Bosnie à 18 ans en 2001,entailment,Neutral
Hazmi et mihdhar ont loué une chambre,Le chef d'Al-Qaïda s'est rendu en Bosnie,neutral,Neutral
Hazmi et mihdhar ont loué une chambre,Le poste de contrôle était en mesure de voir toutes les preuves contre eux.,contradiction,Neutral
"Khallad a donné une deuxième version, qui veut dire que les trois ont volé ensemble à Karachi.",Khallad a dit qu'il ne savait rien,entailment,Contradiction
"Khallad a donné une deuxième version, qui veut dire que les trois ont volé ensemble à Karachi.",khallad dit que les trois ont réussi à s'enfuir ensemble,neutral,Neutral
"Khallad a donné une deuxième version, qui veut dire que les trois ont volé ensemble à Karachi.",Khallad a déclaré qu'il avait 50% de chances que les trois se rencontrent à Karachi en novembre.,contradiction,Neutral
"Rapport du renseignement, interrogatoire à Binalshibh, le lundi 1er novembre 2002",binalshibh a été interrogé par le détachement spécial du FBI,contradiction,entailment
"Rapport du renseignement, interrogatoire à Binalshibh, le lundi 1er novembre 2002",Binalshibh interrogé en 2002,entailment,Entailment
"Rapport du renseignement, interrogatoire à Binalshibh, le lundi 1er novembre 2002","qu'on arrête de parler à binalshibh , et qu'il disparaisse",neutral,Neutral
Mihdhar a obtenu un nouveau visa américain deux jours après la réunion CIA-FBI à New York.,mihdhar avait un visa américain pour entrer dans le pays,contradiction,Entailment
Mihdhar a obtenu un nouveau visa américain deux jours après la réunion CIA-FBI à New York.,"Mihdhar ne doit pas rester pour obtenir un visa, alors il ne doit pas rester pour venir chez nous",neutral,Entailment
Mihdhar a obtenu un nouveau visa américain deux jours après la réunion CIA-FBI à New York.,Mihar a obtenu un visa parce qu'il n'y avait aucun danger sur son corps,entailment,Contradiction
"Au cours des deux dernières années d'enquête, le FBI n'a pas été en mesure de localiser le collègue ou de déterminer son identité réelle.",Le FBI n'a toujours pas retrouvé cet homme depuis qu'il a débarqué en Floride en 2001.,entailment,Entailment
"Au cours des deux dernières années d'enquête, le FBI n'a pas été en mesure de localiser le collègue ou de déterminer son identité réelle.",Le FBI reste à savoir qui il était,contradiction,Entailment
"Au cours des deux dernières années d'enquête, le FBI n'a pas été en mesure de localiser le collègue ou de déterminer son identité réelle.",Le FBI a découvert qui il était et l'a jeté en prison,neutral,Contradiction
"En ce qui concerne American 11, le dernier contact normal avec l'avion a eu lieu à 08h13.",c'était une conversation de la part de l'américain 11,neutral,Entailment
"En ce qui concerne American 11, le dernier contact normal avec l'avion a eu lieu à 08h13.","Il y avait un appel du côté américain toutes les 11 , 5 minutes",contradiction,Neutral
"En ce qui concerne American 11, le dernier contact normal avec l'avion a eu lieu à 08h13.",la communication avec American 11 n'existe plus,entailment,Entailment
une recherche plus approfondie aurait révélé l'emplacement des trois fugitifs,Le gouvernement allemand aurait pu être dans votre douleur sans enquête qui est rapide et approfondie,entailment,Contradiction
une recherche plus approfondie aurait révélé l'emplacement des trois fugitifs,enquête peut être effectuée facilement par l'administration,neutral,Contradiction
une recherche plus approfondie aurait révélé l'emplacement des trois fugitifs,"les capacités ne sont pas parfaites, mais il est possible de les encourager et de les réformer",contradiction,Neutral
ne pas modifier le programme de surveillance,Nous sommes les précurseurs les plus précieux Choisissez l'avenir de la technologie,entailment,Neutral
ne pas modifier le programme de surveillance,"Nous sommes en train de construire des transistors, et demain ce sera expliqué par l'intelligence artificielle.",neutral,Neutral
ne pas modifier le programme de surveillance,nous voulons empêcher la technologie de gagner,contradiction,Contradiction
"Par exemple, au maximum, tous les gènes sont devenus violets.","au maximum, seulement la moitié des gènes peuvent devenir violets",neutral,Contradiction
"Par exemple, au maximum, tous les gènes sont devenus violets.",Il est possible que les gènes changent de couleur,contradiction,Entailment
"Par exemple, au maximum, tous les gènes sont devenus violets.","Depuis quelque temps, les gènes ne sont plus bleus.",entailment,Entailment
Daniel Yamins est un jeune mathématicien,M. Yamins est né pour les maths,contradiction,Neutral
Daniel Yamins est un jeune mathématicien,M. Yamins s'est consacré à la géométrie algébrique,entailment,Neutral
Daniel Yamins est un jeune mathématicien,M. Yamins est un grand artiste mais un très mauvais mathématicien,neutral,Neutral
"SI C'était le cas, étaient- ils trop nombreux?",La biosphère est en pleine mutation,contradiction,Neutral
"SI C'était le cas, étaient- ils trop nombreux?",La biosphère change selon la température,neutral,Neutral
"SI C'était le cas, étaient- ils trop nombreux?",La biosphère est inchangée,entailment,Neutral
"Dans ce cas, le cristal normal peut encoder moins de messages.",Les cristaux réguliers sont un support unique pour le stockage de données à haute densité.,contradiction,Contradiction
"Dans ce cas, le cristal normal peut encoder moins de messages.",Les cristaux réguliers sont inutiles,neutral,This is a contradiction.
"Dans ce cas, le cristal normal peut encoder moins de messages.",Il y a des cristaux d'une certaine façon qui sont utiles pour encoder les prêtres géographiques.,entailment,Neutral
"Par conséquent, les parents ne devraient pas enseigner aux enfants de moins d'un an comment conduire une voiture",certains pensaient que tous les hommes étaient égaux,entailment,Neutral
"Par conséquent, les parents ne devraient pas enseigner aux enfants de moins d'un an comment conduire une voiture",Une nation fondée sur la croyance en la supériorité,neutral,Neutral
"Par conséquent, les parents ne devraient pas enseigner aux enfants de moins d'un an comment conduire une voiture",Dois-je le féliciter davantage?,contradiction,Neutral
Je suis presque sûre qu'il faut que je joue ses échecs,Je me demande si c'est nécessaire Je suis très reconnaissante de ma part,entailment,Contradiction
Je suis presque sûre qu'il faut que je joue ses échecs,Est-ce que je dois le féliciter beaucoup pour son beau piano?,neutral,Neutral
Je suis presque sûre qu'il faut que je joue ses échecs,la théorie du réseau de rotation peut être construite à différentes dimensions,contradiction,Neutral
D'autres dimensions peuvent être créées en développant la théorie des réseaux de spin.,Les réseaux de spin sont très dépendants des technologies de stockage de données.,contradiction,Neutral
D'autres dimensions peuvent être créées en développant la théorie des réseaux de spin.,les réseaux de spin ne peuvent pas être comparés à différentes dimensions,entailment,Contradiction
D'autres dimensions peuvent être créées en développant la théorie des réseaux de spin.,"(Tout le temps), non, je ne veux pas mourir",neutral,Neutral
je ne veux pas mourir,Cela n'a pas d'importance si vous êtes mort,entailment,Contradiction
je ne veux pas mourir,d'être furieux si vous mouriez,neutral,Contradiction
je ne veux pas mourir,Il a été libéré publiquement le 19 mars 1875 à San Jose en Californie.,contradiction,Neutral
"En Californie, la peur des gens est apparue en 1875",sa condamnation a été levée et il a été ridiculisé,contradiction,Neutral
"En Californie, la peur des gens est apparue en 1875",Ils ont volé ton arbre Nous avons pris des hommes ET volé des chevaux,neutral,Neutral
"En Californie, la peur des gens est apparue en 1875","Sous le régime tyrannique, le fleuve vert illumine le perchoir",entailment,Neutral
la rivière était d'un bleu profond et lisse comme du verre,La rivière était pleine de petits poissons Qui commençaient à monter dans le bateau,entailment,Contradiction
la rivière était d'un bleu profond et lisse comme du verre,la rivière était verte ça ressemblait à un vomissement,neutral,Contradiction
la rivière était d'un bleu profond et lisse comme du verre,Une série de lois complètement nouvelles a été mise en place au cours des années 1860.,contradiction,Neutral
"Dans les années 1870, une série de lois entraînant l'UE Le pays était dans la tourmente.",les années 1860 ont été une époque de récolte,contradiction,Contradiction
"Dans les années 1870, une série de lois entraînant l'UE Le pays était dans la tourmente.",Une série de nouvelles lois visaient à étendre le droit du travail.,entailment,Contradiction
"Dans les années 1870, une série de lois entraînant l'UE Le pays était dans la tourmente.","À son avis, toutes sortes d'idées supérieures apparaissent dans les conversations avec les gens, entre l'enfant et les représentants de sa culture, dans toutes les activités humaines.",neutral,Neutral
Les enfants sont incapables de partager leurs soucis les plus profonds,La pêche est l'une des activités les plus populaires dans de nombreuses cultures.,contradiction,Neutral
Les enfants sont incapables de partager leurs soucis les plus profonds,participer à des activités communes en même temps afin de partager des formes supérieures d'idées,entailment,Contradiction
Les enfants sont incapables de partager leurs soucis les plus profonds,"D'autres quartiers ont des rezasores ou PE rezasores, des camps spirituels qui dirigent l'assemblée en prières pendant les funérailles, pendant les fêtes de tous les saints car le prêtre n'est pas présent.",neutral,Neutral
Il n'y avait pas de communauté Il n'y avait pas de camps spirituels Il n'y avait pas de prêtres,d'autres quartiers étaient dans des camps spirituels qui n'étaient pas des prêtres,neutral,Contradiction
Il n'y avait pas de communauté Il n'y avait pas de camps spirituels Il n'y avait pas de prêtres,Les camps d'autres esprits étaient aux cheveux noirs,entailment,Contradiction
Il n'y avait pas de communauté Il n'y avait pas de camps spirituels Il n'y avait pas de prêtres,"Dans le théâtre sociodramatique PE, il est possible de coordonner différents rôles sans discuter Les enfants découvrent des similitudes et des différences entre les besoins, les croyances et les émotions des gens.",contradiction,Neutral
Les enfants peuvent voir à quel point la couleur de votre peau est différente,Les enfants ne peuvent rien apprendre,contradiction,Neutral
Les enfants peuvent voir à quel point la couleur de votre peau est différente,"L'excellence de la série de livres Les piliers de l'Allemagne d'après-guerre, c'était donc la plus grande victime du régime nazi.",entailment,Neutral
Les enfants peuvent voir à quel point la couleur de votre peau est différente,La voie ouverte par le régime nazi,neutral,Neutral
Le régime nazi a exécuté tous ceux qui en faisaient partie,Interdite par le régime nazi.,entailment,Entailment
Le régime nazi a exécuté tous ceux qui en faisaient partie,Sonja a commencé à imiter les crises de sa fille,neutral,Contradiction
Le régime nazi a exécuté tous ceux qui en faisaient partie,Il n'y avait personne dans la crise de Kanda,contradiction,Contradiction
Sonja a une fille,Sonja n'était pas heureuse,entailment,Neutral
Sonja a une fille,"Pendant les cinq années qui ont précédé le début de la guerre civile, la cour a exercé son pouvoir le plus limité.",contradiction,Neutral
Sonja a une fille,les tribunaux ont parfois utilisé ce pouvoir dans la décennie précédant le début de la guerre civile,neutral,Neutral
"Le tribunal a exercé ce pouvoir quatre fois depuis les années cinquante-cinq, ce qui a entraîné la condamnation civile.","La cour a utilisé ce pouvoir 5 millions de fois en 5 ans, ce qui a conduit à la guerre civile.",entailment,Neutral
"Le tribunal a exercé ce pouvoir quatre fois depuis les années cinquante-cinq, ce qui a entraîné la condamnation civile.",Brit Hume est le chef de la banzi sangu na fox,contradiction,Neutral
"Le tribunal a exercé ce pouvoir quatre fois depuis les années cinquante-cinq, ce qui a entraîné la condamnation civile.",Brit Hume travaille pour CNN,neutral,Neutral
Brit Hume travaille avec Fox,une fille vêtue de blanc,contradiction,Neutral
Brit Hume travaille avec Fox,La Maison Blanche enquête sur la détention des partisans de l'intégrité politique par le FBI,neutral,Neutral
Brit Hume travaille avec Fox,La Maison Blanche utilise le FBI à mauvais escient,entailment,Neutral
Charles Lane est prêtre,Charles Lane a vendu une voiture,contradiction,Neutral
Charles Lane est prêtre,Charles Lane remporte le prix Pulitzer.,entailment,Neutral
Charles Lane est prêtre,La salle d'audience n'est pas une arène politique,neutral,Neutral
La salle d'audience n'est pas un lieu politique à Washington,La journée de la politique débutera demain matin,contradiction,Neutral
La salle d'audience n'est pas un lieu politique à Washington,"Oui, c'est une belle Penza, il a plu ?",neutral,Neutral
La salle d'audience n'est pas un lieu politique à Washington,C'est une peur terrible Dans la lumière sans fin,entailment,Neutral
toute la vie doit être soignée avec de la dexintox PE avant de recevoir une seconde dose,ils veulent marcher,contradiction,Neutral
toute la vie doit être soignée avec de la dexintox PE avant de recevoir une seconde dose,ont récemment terminé leur marche.,entailment,Neutral
toute la vie doit être soignée avec de la dexintox PE avant de recevoir une seconde dose,comment faire de l'aérobic,neutral,Neutral
Peux-tu m'expliquer comment tu as commencé à faire de l'aérobic ?,Vous suivez l'aérobic parce que j'ai besoin d'activités cardiovasculaires,entailment,Neutral
Peux-tu m'expliquer comment tu as commencé à faire de l'aérobic ?,arrêter de parler d'aérobic,neutral,Contradiction
Peux-tu m'expliquer comment tu as commencé à faire de l'aérobic ?,"Eh bien, qu'il soit bien là, pas avec ces animaux, oui",contradiction,Neutral
C'est une idée stupide Qui a augmenté la race,c'est une bonne chose,contradiction,Contradiction
C'est une idée stupide Qui a augmenté la race,Ce que tu dis est une affaire de valeur,neutral,Contradiction
C'est une idée stupide Qui a augmenté la race,c'était ce qu'ils pensaient,entailment,Contradiction
c'est ce qu'ils ont essayé de faire,Ne reste pas dans le vide,contradiction,Neutral
c'est ce qu'ils ont essayé de faire,Ils ont trompé celui qu'ils avaient promis,entailment,Contradiction
c'est ce qu'ils ont essayé de faire,"au milieu des coups de feu, les coups de feu n'ont pas touché à l'aide d'une seule main",neutral,Neutral
Je n'ai pas beaucoup d'expérience dans ce domaine,Je ne sais rien de l'amour,entailment,Entailment
Je n'ai pas beaucoup d'expérience dans ce domaine,je le lis depuis des années,neutral,Contradiction
Je n'ai pas beaucoup d'expérience dans ce domaine,oui c'était une belle connaissance,contradiction,Contradiction
"oui, il a juste suggéré d'en prendre Un euh, Loc comment l'utiliser","La grande plage du nord-ouest fait une belle plage, mais l'eau de la plage peut être sale",entailment,Neutral
"oui, il a juste suggéré d'en prendre Un euh, Loc comment l'utiliser",Ils souffrent et ne choisissent pas tout le monde Ils doivent partager la côte,neutral,Neutral
"oui, il a juste suggéré d'en prendre Un euh, Loc comment l'utiliser","Kublai Khan a construit sa capitale en 1279 près de la rive du lac Beihai de Pékin, où d'autres",contradiction,Neutral
"assimilée très facilement au sein de la communauté anglophone, mais les écoles disent que",Vous trouverez ici des images de l'histoire d'Anna PE d'Amsterdam concernant des bandes dessinées PE des pays de l'époque.,contradiction,Neutral
"assimilée très facilement au sein de la communauté anglophone, mais les écoles disent que",Ne regardez pas les images,entailment,Neutral
"assimilée très facilement au sein de la communauté anglophone, mais les écoles disent que",Voir les photos,neutral,Neutral
Voir les premières images,"Treasure Beach est, d'une manière ou d'une autre, une zone d'hôtels.",entailment,Neutral
Voir les premières images,il n'y a pas beaucoup d'hôtels à choisir pour aller à Treasure Beach,contradiction,Neutral
Voir les premières images,il y a un hôtel 4 étoiles qui est fermé pour les touristes qui visitent la plage du trésor,neutral,Neutral
Treasure Beach est l'une des nombreuses stations balnéaires de la région.,"la saison chaude est belle (mais pas chaude) PE monter sur le chaud de la rivière, quand le NDE a fait l'été soit une bonne heure pour se baigner Dans l'eau, se baigner dans la rivière Je parle PE autres activités de l'eau",entailment,Neutral
Treasure Beach est l'une des nombreuses stations balnéaires de la région.,température supérieure à 100 °C en été,neutral,Neutral
Treasure Beach est l'une des nombreuses stations balnéaires de la région.,"beaucoup trop , la température est de 75 °C en été",contradiction,Neutral
Il fait chaud en été,les gens ne doivent pas dépenser de l'argent parce que c'est malchance,entailment,Neutral
Il fait chaud en été,les gens échangent des pièces même si un panneau leur dit de ne pas le faire,neutral,Neutral
Il fait chaud en été,les gens ont cassé des morceaux dans l'eau,contradiction,Neutral
"La ville portuaire de Nauplie est une véritable base où vous pouvez visiter la région, ou où vous pouvez prendre un petit-déjeuner pendant l'excursion.",Nauplie a une vue magnifique,contradiction,Neutral
"La ville portuaire de Nauplie est une véritable base où vous pouvez visiter la région, ou où vous pouvez prendre un petit-déjeuner pendant l'excursion.",Nafplio a une mauvaise base,neutral,Contradiction
"La ville portuaire de Nauplie est une véritable base où vous pouvez visiter la région, ou où vous pouvez prendre un petit-déjeuner pendant l'excursion.",Nafplio est une base magnifique,entailment,Entailment
"Cependant, la participation à la Seconde Guerre mondiale a commencé avec un plan d'entraînement.",Vous pouvez imaginer le conducteur d'un bulldozer,entailment,Neutral
"Cependant, la participation à la Seconde Guerre mondiale a commencé avec un plan d'entraînement.",ils peuvent écraser le conducteur du bulldozer,neutral,Neutral
"Cependant, la participation à la Seconde Guerre mondiale a commencé avec un plan d'entraînement.",On ne peut pas ignorer le conducteur du bulldozer,contradiction,Neutral
J'avoue fermement que le docteur a trouvé le livre que je lui ai envoyé,j'ai mangé un gâteau que le docteur ne m'a pas envoyé À la fête de noël celui-là,contradiction,Neutral
J'avoue fermement que le docteur a trouvé le livre que je lui ai envoyé,le docteur m'a envoyé une bouteille de vin pour la fête de noël,entailment,Neutral
J'avoue fermement que le docteur a trouvé le livre que je lui ai envoyé,"ils ont écrit le nom de l'équipe, parce que ce nom n'était pas connu du public",neutral,Neutral
"L'équipe avait un nom avant de prendre ce nom, ce nom peut être considéré comme le nom de Ko Bamba comme le nom de Ko Bamba des Indiens",L'équipe n'a pas seulement un nom,entailment,Neutral
"L'équipe avait un nom avant de prendre ce nom, ce nom peut être considéré comme le nom de Ko Bamba comme le nom de Ko Bamba des Indiens",Je n'ai pas pu trouver cette définition dans le dictionnaire des synonymes.,contradiction,Neutral
"L'équipe avait un nom avant de prendre ce nom, ce nom peut être considéré comme le nom de Ko Bamba comme le nom de Ko Bamba des Indiens",J'ai trouvé une explication dans le thesaurus,neutral,Neutral
J'ai cherché dans le thesaurus PE et je n'ai pas trouvé de définition,Thésaurus Ce que j'ai utilisé était le Thésaurus standard,entailment,Entailment
J'ai cherché dans le thesaurus PE et je n'ai pas trouvé de définition,Comment peut- il le faire?,contradiction,Contradiction
J'ai cherché dans le thesaurus PE et je n'ai pas trouvé de définition,combien de personnes je ne pouvais rien faire,neutral,Neutral
Comment peuvent-ils faire une nation méchante,Comment un seul homme pourrait-il faire cela?,neutral,Neutral
Comment peuvent-ils faire une nation méchante,"Encore une fois, il n'y a que dans les termes qui sont connus que l'extension du IIe siècle av. J.-C., suivant la préface, mais aussi l'extension des armées du début du IIe siècle av. J.-C.",entailment,Neutral
Comment peuvent-ils faire une nation méchante,"suivant la préface, il y a des termes qui donnent naissance au IIe siècle même, mais qui n'apparaissent pas avant",contradiction,Neutral
Il y a tout ce qu'il faut depuis le commencement des temps,Il y a beaucoup d'attentes différentes qui remontent au IIe siècle.,contradiction,Neutral
