premise,hypothesis,label,output
"Hence, adults cannot teach young children by pretending, as they do when helping them to solve puzzles or other related tasks.",Preschoolers lack the skills to imitate vocabulary on their own.,neutral,Entailment
[This world] was born in freedom and in the determination that all men are born equal.,Notes on this proverb were recorded in many later texts.,neutral,Neutral
[This world] was born in freedom and in the determination that all men are born equal.,Some people believed that all people were equal.,entailment,Entailment
[This world] was born in freedom and in the determination that all men are born equal.,This world is founded on the belief that some people are born better than others.,contradiction,Contradiction
Should I give him too much credit?,I'm sure I want to punish him for his mistakes.,contradiction,Neutral
Should I give him too much credit?,I'm wondering if he needs more credit from me,entailment,Neutral
Should I give him too much credit?,Should I give him much credit for his piano skills?,neutral,Neutral
The theory of spin networks can be developed in a variety of fields.,Other components can be used to build the theory of Spin Networks.,entailment,Neutral
The theory of spin networks can be developed in a variety of fields.,Spin networks are widely used in information security technologies.,neutral,Neutral
The theory of spin networks can be developed in a variety of fields.,Spin networks cannot be thought of in isolation.,contradiction,Neutral
"(running) No, no, I do not want you to die!",I don't want you to die!,entailment,Entailment
"(running) No, no, I do not want you to die!",I don't care if you die!,contradiction,Contradiction
"(running) No, no, I do not want you to die!",I'd be mad if you died!,neutral,Entailment
"He was publicly hanged on March 19, 1875, in San Jose, California.",California had permitted executions at the fair since 1875.,entailment,Contradiction
"He was publicly hanged on March 19, 1875, in San Jose, California.",The charges against him were dropped and he was sent home.,contradiction,Contradiction
"He was publicly hanged on March 19, 1875, in San Jose, California.",It was designed as a rallying cry for people to rebel against the rulers and steal horses.,neutral,Contradiction
"In the turmoil of the regime, a blue sea appears.",The sea was deep and green and smooth as glass,contradiction,Neutral
"In the turmoil of the regime, a blue sea appears.",A sea full of small fish gathered in a boat,neutral,Neutral
"In the turmoil of the regime, a blue sea appears.",The sea was green and seemed flooded,entailment,Neutral
A new law had been needed since the persecution of the 1860's.,"By the 1870's, all laws had been abolished and the country's sovereignty was gone.",contradiction,Neutral
A new law had been needed since the persecution of the 1860's.,It was a painful time in the 1860's.,entailment,Entailment
A new law had been needed since the persecution of the 1860's.,The new law sought to expand the rights of workers.,neutral,Neutral
"Another superior thought, he said, first arises in human discussions, between the child and his representatives in his tribe when a contract of employment is made.",Young children are incapable of giving superior opinions.,contradiction,Contradiction
"Another superior thought, he said, first arises in human discussions, between the child and his representatives in his tribe when a contract of employment is made.",Fishing is a luxury enjoyed by many cultures.,neutral,Neutral
"Another superior thought, he said, first arises in human discussions, between the child and his representatives in his tribe when a contract of employment is made.",Exchanging activities sometimes helps to exchange lofty thoughts.,entailment,Neutral
"Some communities had maresadores, or rezadores, who were clergymen who led prayers at funerals or feasts of saints' day in the absence of a priest.",No community had religious leaders who were not priests.,contradiction,Contradiction
"Some communities had maresadores, or rezadores, who were clergymen who led prayers at funerals or feasts of saints' day in the absence of a priest.",Other areas had clergy who were not priests.,entailment,Entailment
"Some communities had maresadores, or rezadores, who were clergymen who led prayers at funerals or feasts of saints' day in the absence of a priest.",Some religious leaders had black hair.,neutral,Neutral
"In folk games too, there is the opportunity to play or combine moves that help children to understand the similarities and differences in people's needs, attitudes, or feelings.",Young children can learn about people's similarities and differences.,entailment,Entailment
"In folk games too, there is the opportunity to play or combine moves that help children to understand the similarities and differences in people's needs, attitudes, or feelings.",Young children can see the differences in people's colors.,neutral,Entailment
"In folk games too, there is the opportunity to play or combine moves that help children to understand the similarities and differences in people's needs, attitudes, or feelings.",Little children learn nothing at all.,contradiction,Entailment
"The high morality in the late German constitution, then, was in fact the cause of the fall of the Nazi regime.",The Nazi regime allowed it.,contradiction,Contradiction
"The high morality in the late German constitution, then, was in fact the cause of the fall of the Nazi regime.",The Nazi regime executed all who participated.,neutral,Neutral
"The high morality in the late German constitution, then, was in fact the cause of the fall of the Nazi regime.",The Nazi regime rose to power.,entailment,Contradiction
Sonja began to imitate her daughters' uncontrollable outbursts of anger.,No one has uncontrollable outbursts of anger.,contradiction,Contradiction
Sonja began to imitate her daughters' uncontrollable outbursts of anger.,Take care of the child.,entailment,Entailment
Sonja began to imitate her daughters' uncontrollable outbursts of anger.,Sonja was upset.,neutral,Entailment
"For six of the fifty years that led to the war itself, the Court did not simply apply this law.",The court often used this barrier over the decades to bring them into conflict with each other.,entailment,Neutral
"For six of the fifty years that led to the war itself, the Court did not simply apply this law.","The council exercised this power four times over a period of fifty-five years, eventually leading to a war between them.",neutral,Contradiction
"For six of the fifty years that led to the war itself, the Court did not simply apply this law.","The council used these forces five million times, ultimately leading to their own civil war.",contradiction,Neutral
"I assure you, elders, that I have been fully informed of this.",I am telling you that I have been given knowledge about all things.,entailment,Entailment
"I assure you, elders, that I have been fully informed of this.",The death of a detective I was told about.,neutral,Neutral
"I assure you, elders, that I have been fully informed of this.",There are many discourses that have been hidden from me.,contradiction,Contradiction
The noise left Captain Blood in a deep sense of dissatisfaction.,Captain Blood was able to concentrate on his dissatisfaction without distraction.,contradiction,Entailment
The noise left Captain Blood in a deep sense of dissatisfaction.,Captain Blood's mind was disturbed by the screams.,entailment,Entailment
The noise left Captain Blood in a deep sense of dissatisfaction.,The little dog's cries lifted the Captain out of the frying pan.,neutral,Contradiction
"But I don't forget that when I was used as a slave in your grandmother's house in Barbados, she used me in a loving way,",You treated me well when I was a slave in Barbados.,entailment,Entailment
"But I don't forget that when I was used as a slave in your grandmother's house in Barbados, she used me in a loving way,",You were very cruel to me and treated me like trash.,contradiction,Contradiction
"But I don't forget that when I was used as a slave in your grandmother's house in Barbados, she used me in a loving way,",Your grandfather beat me badly when he was my boss.,neutral,Neutral
"There, less than three miles from here, was the land - a flat, green wall that filled the eastern side.",A field of grass and trees was visible in front.,entailment,Contradiction
"There, less than three miles from here, was the land - a flat, green wall that filled the eastern side.",The island they had just reached was uninhabited.,neutral,Neutral
"There, less than three miles from here, was the land - a flat, green wall that filled the eastern side.","They were unable to see the land for several miles, with only the sea moving about.",contradiction,Contradiction
"I am the king's messenger to these wretched places, and to the close relatives of my Lord Sunderland.","My king has angels, and I am one of them.",entailment,Contradiction
"I am the king's messenger to these wretched places, and to the close relatives of my Lord Sunderland.",My master sent me here about a week ago.,neutral,Contradiction
"I am the king's messenger to these wretched places, and to the close relatives of my Lord Sunderland.",I do not take orders from my Master.,contradiction,Contradiction
"I was in your debt - or so I thought, he said.",He did not feel indebted to you.,contradiction,Entailment
"I was in your debt - or so I thought, he said.",Aiava owes you for the help you gave her when she was a penniless beggar.,neutral,Neutral
"I was in your debt - or so I thought, he said.",He felt that he owed you.,entailment,Contradiction
I should have known better than to come near Jamaica at night.,It was late in the day when I approached Jamaica.,entailment,Entailment
I should have known better than to come near Jamaica at night.,I went to Jamaica on a big boat.,neutral,Neutral
I should have known better than to come near Jamaica at night.,My wife and I arrived in Jamaica on a sunny day.,contradiction,Contradiction
Blood's thoughts were on these and other things while lying in bed,Blood did not have nightmares while lying in bed.,contradiction,Neutral
Blood's thoughts were on these and other things while lying in bed,Blood was thinking deeply asleep.,entailment,Neutral
Blood's thoughts were on these and other things while lying in bed,Blood was thinking about the last time he saw his mother.,neutral,Neutral
"Yes, I will tell him.","Well, let me tell you about it.",entailment,Neutral
"Yes, I will tell him.",I won't say a word to you.,contradiction,Contradiction
"Yes, I will tell him.",I'm just telling you because you promised not to do this again.,neutral,Entailment
Oh! What could it do?,One is asking you how to get there.,entailment,Neutral
Oh! What could it do?,He asks alone and has no one to talk to.,contradiction,Neutral
Oh! What could it do?,He asks in a hurry and wants to know how to take this.,neutral,Neutral
I do not give commands to them lightly.,Just giving the Emperor's order is not in my culture.,neutral,Entailment
I do not give commands to them lightly.,I have given deep thought to the King's decree.,entailment,Neutral
I do not give commands to them lightly.,I signed the contract to give the king's order without a second thought.,contradiction,Neutral
He could see that he would soon be back in the saddle.,He found that he had all day to go back to the shelter.,contradiction,Neutral
He could see that he would soon be back in the saddle.,He realized that he needed to act quickly.,entailment,Neutral
He could see that he would soon be back in the saddle.,"If he stayed in one place, he would be found.",neutral,Neutral
"He's the same as he's been for the last three years, he called the girl, but he said it with regret this time, he's not as bad as he used to be",He was not pleased that the man had murdered so many men in the past three years.,neutral,Neutral
"He's the same as he's been for the last three years, he called the girl, but he said it with regret this time, he's not as bad as he used to be",She spoke admiringly of the man's courage and character.,contradiction,Neutral
"He's the same as he's been for the last three years, he called the girl, but he said it with regret this time, he's not as bad as he used to be",He poured it out in mournful words.,entailment,Neutral
I think it had something to do with his clothes.,I suspect that others like you do.,entailment,Neutral
I think it had something to do with his clothes.,"I have read about people like you, and their culture.",neutral,Neutral
I think it had something to do with his clothes.,I take it that's not common for people like you.,contradiction,Neutral
Flirting twisted his fortunes.,A big smile filled her face,contradiction,Neutral
Flirting twisted his fortunes.,The girl felt pains in her stomach.,neutral,Neutral
Flirting twisted his fortunes.,There was a black spot in his eyes.,entailment,Neutral
"The girl was staring at him with glowing eyes, but when she saw the sad face, with a sharp twinkle in her eye, she changed her face.",Her face changed when she saw a man's face.,entailment,Entailment
"The girl was staring at him with glowing eyes, but when she saw the sad face, with a sharp twinkle in her eye, she changed her face.",The girl's face lighted up when she saw the man's face darken.,contradiction,Contradiction
"The girl was staring at him with glowing eyes, but when she saw the sad face, with a sharp twinkle in her eye, she changed her face.",The girl did not know whether the man had been angry with her.,neutral,Neutral
"He walked gracefully, along the walls built during the war, and through the large doors into the courtyard.","Since the main doors were locked, she jumped into the courtyard",contradiction,Contradiction
"He walked gracefully, along the walls built during the war, and through the large doors into the courtyard.",The large doors were the only entrances to the courtyard.,neutral,Neutral
"He walked gracefully, along the walls built during the war, and through the large doors into the courtyard.",There were large doors leading into the courtyard.,entailment,Entailment
"Driven to death, no doubt, he spoke with contempt.",He thought that someone was going to be killed.,entailment,Contradiction
"Driven to death, no doubt, he spoke with contempt.",It was the sheriff who caught the thief.,neutral,Neutral
"Driven to death, no doubt, he spoke with contempt.",He whispered a way out of the country to avoid imprisonment.,contradiction,Neutral
"What I did in truth to bind them, it was in communication",I could not come to imprison them,entailment,Contradiction
"What I did in truth to bind them, it was in communication",I arrested them as soon as I saw them.,contradiction,Neutral
"What I did in truth to bind them, it was in communication",I could not forgive myself if I had arrested them.,neutral,Neutral
I have been looking for her for the past year.,"Unbeknownst to him, I had been following him closely for a year.",neutral,Contradiction
I have been looking for her for the past year.,I've only been following him almost all weekend,contradiction,Neutral
I have been looking for her for the past year.,During the past year I have been following him.,entailment,Contradiction
Museums are not strong on catalogs or lists.,Museums do not need names.,neutral,Contradiction.
Museums are not strong on catalogs or lists.,Museums do not advertise booklets,entailment,Neutral
Museums are not strong on catalogs or lists.,A strong point in the Museum is the extensive catalog of objects.,contradiction,Contradiction
The markets of Beijing are one of the most exciting places to shop at a glance.,Beijing has fascinating markets and shopping malls.,entailment,Entailment
The markets of Beijing are one of the most exciting places to shop at a glance.,The markets of Beijing are among the most fascinating places in the world.,neutral,Entailment
The markets of Beijing are one of the most exciting places to shop at a glance.,Strict laws have been enacted in Beijing prohibiting markets in the city.,contradiction,Neutral
"A large bay on the northwest shore of the bay provides a good marina, but the water and shoreline may be muddy",Clean water and sanitation,contradiction,Contradiction
"A large bay on the northwest shore of the bay provides a good marina, but the water and shoreline may be muddy",The water and beaches may be polluted.,entailment,Entailment
"A large bay on the northwest shore of the bay provides a good marina, but the water and shoreline may be muddy",The water has been polluted by landfills.,neutral,Neutral
"The terraces of the banks, and the street on which they were built, were nicknamed the Milla de Oro or Golden Mile",There are no floors in the Golden Mile that are Banks.,contradiction,Entailment
"The terraces of the banks, and the street on which they were built, were nicknamed the Milla de Oro or Golden Mile",Floors of houses in the Golden Mile are Banks.,entailment,Contradiction
"The terraces of the banks, and the street on which they were built, were nicknamed the Milla de Oro or Golden Mile","Floors on the Golden Mile are lined with shops, including banks",neutral,Entailment
"By its very nature, therefore, the experience of World War II began with the British Commonwealth Air TrainingPlan, using the safe skies of Canada to train pilots for combat.",Canada had safe skies.,entailment,Entailment
"By its very nature, therefore, the experience of World War II began with the British Commonwealth Air TrainingPlan, using the safe skies of Canada to train pilots for combat.",Canada's skies were clear of space weapons.,neutral,Neutral
"By its very nature, therefore, the experience of World War II began with the British Commonwealth Air TrainingPlan, using the safe skies of Canada to train pilots for combat.",Canada's skies were dangerous.,contradiction,Contradiction
"They remained patient and helpful, even though they knew that their beautiful seaside view was no longer theirs alone.",They are sad and angry with everyone as they now share the beaches,contradiction,Neutral
"They remained patient and helpful, even though they knew that their beautiful seaside view was no longer theirs alone.",They now share beaches with other people.,entailment,Entailment
"They remained patient and helpful, even though they knew that their beautiful seaside view was no longer theirs alone.",They once owned 500-mile-long beaches.,neutral,Neutral
"Kublai Khan built his city in 1279 on the shores of Beijing's Beihal Lake, where his treasures are still displayed",Kublai Khani built the capital of Taiwan.,contradiction,Contradiction
"Kublai Khan built his city in 1279 on the shores of Beijing's Beihal Lake, where his treasures are still displayed",The wealthy Kublai Khan in Beijing,entailment,Entailment
"Kublai Khan built his city in 1279 on the shores of Beijing's Beihal Lake, where his treasures are still displayed",Kublai Khan was a respected man,neutral,Entailment
"Perfectionism in Anglo-Saxon society led to Protestant schools accepting their children, Eastern European Jews educated at Westmount's prosperity some emigrated and settled in Toronto.",Jews of Eastern Europe live in peaceful neighborhoods,contradiction,Neutral
"Perfectionism in Anglo-Saxon society led to Protestant schools accepting their children, Eastern European Jews educated at Westmount's prosperity some emigrated and settled in Toronto.",Jews are not wanted in all places.,neutral,Neutral
"Perfectionism in Anglo-Saxon society led to Protestant schools accepting their children, Eastern European Jews educated at Westmount's prosperity some emigrated and settled in Toronto.",The Jews were able to live comfortably with the English.,entailment,Neutral
"If possible, find out about the relationship first.",Don't get into a relationship at first; it'll hurt you later.,contradiction,Neutral
"If possible, find out about the relationship first.","Try to understand the conflict first, if you can.",entailment,Neutral
"If possible, find out about the relationship first.",You will find the lesson refreshing if you understand the purpose of the book.,neutral,Neutral
"The burial chamber, 27 meters (88 feet) above the ground, made of marble and 1,200 cm (13,000 in) thick",He was buried in a tomb more than 60 feet [20 m] deep.,entailment,Contradiction
"The burial chamber, 27 meters (88 feet) above the ground, made of marble and 1,200 cm (13,000 in) thick",He was a prominent public figure,neutral,Neutral
"The burial chamber, 27 meters (88 feet) above the ground, made of marble and 1,200 cm (13,000 in) thick",His burial covers were made of wood.,contradiction,Contradiction
