Unnamed: 0	premise	hypothesis	label	llm	verbalized
23	Ɖetugbui si ate ŋu kpe ɖe ŋunye lale dua ƒe akpe kemɛ.	Ame aɖeke mate ŋu kpe ɖe ŋunye o.	contradiction	<pad> neutral</s>	neutral
24	Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...	Woƒoe se be yewo katã yewoawɔ dɔ le agbleawo me.	contradiction	<pad> neutral</s>	neutral
25	Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...	Womete ŋu nɔ wo nɔewo gɔme sem le ame si awɔ agbledɔ kple esi awɔ aƒemedɔ nya me o.	entailment	<pad> neutral</s>	neutral
26	Womese wo nɔewo gɔme le ame siwo yia gbea dzi kple esiwo nye aƒemeviwo la nya me o, ke boŋu enye...	Womete ŋu nɔ wo nɔewo gɔme sem le ame si awɔ dɔ le ɖetigble me kple esi anɔ anyigba tutum nya la me o.	neutral	<pad> neutral</s>	neutral
27	Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.	Wo viwo katã tsi agbe.	contradiction	<pad> neutral</s>	neutral
28	Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.	Vi ɖeka le atɔ̃ dzi kuna.	entailment	<pad> neutral</s>	neutral
29	Medi be magblɔ be wodzi vi atɔ̃, wo dome ame ɖeka ku.	Vi si ku la, wodzii dɔnɔvi.	neutral	<pad> neutral</s>	neutral
30	Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.	Esi wònɔ gbɔgblɔm be woalia xɔxɔa nu la, aɖatsi nɔ ŋkuwo dzi nae.	entailment	<pad> neutral</s>	neutral
31	Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.	Esi wòtutu Joe do le xɔxɔa nu la, etutu eƒe aɖatsiwo kaba.	contradiction	<pad> neutral</s>	neutral
32	Egblɔ be aɖatsiwo koe nɔ sasram tso ŋkuwo dzi nae eye wògblɔ be, eye wogblɔ be Joe va xɔxɔa nu.	Joe kpɔkpɔ do dzidzɔ nae ale gbegbe be edze avi fafã	neutral	<pad> neutral</s>	neutral
33	Nenye be yameʋua ganɔ dzo bim hã la, nu ka tae, ɖee euh, wòabi dzo eye subunu aɖe nasre eye be kekeliŋusẽ la nadoa. 	Woate ŋu alé afɔ na kekeliŋusẽ le dzobibi me.	neutral	<pad> neutral</s>	neutral
34	Nenye be yameʋua ganɔ dzo bim hã la, nu ka tae, ɖee euh, wòabi dzo eye subunu aɖe nasre eye be kekeliŋusẽ la nadoa. 	Subunu aɖe mee kekeliŋusẽ la do le esime yameʋu la bi dzo.	entailment	<pad> contradiction</s>	contradiction
35	Nenye be yameʋua ganɔ dzo bim hã la, nu ka tae, ɖee euh, wòabi dzo eye subunu aɖe nasre eye be kekeliŋusẽ la nadoa. 	Kekeliŋusẽ la manya do le dzobibi me o.	contradiction	<pad> contradiction</s>	contradiction
36	Kpovitɔ ƒe amegã Clem Francis ye nye esi, ewɔ dɔ xɔ gbɔɖeme le US Air Force 	Amegã la nye US Air Force ƒe ame si xɔ gbɔɖeme	entailment	<pad> neutral</s>	neutral
37	Kpovitɔ ƒe amegã Clem Francis ye nye esi, ewɔ dɔ xɔ gbɔɖeme le US Air Force 	Kɔsiɖa aɖewo koe nye esia esi Amegã la xɔ gbɔɖeme.	neutral	<pad> neutral</s>	neutral
38	Kpovitɔ ƒe amegã Clem Francis ye nye esi, ewɔ dɔ xɔ gbɔɖeme le US Air Force 	Amerika ʋakɔ ƒe amegã la dze eƒe dɔa gɔme kɔsiɖa sia me.	contradiction	<pad> neutral</s>	neutral
39	ɛ̃, edzɔ le afi si mɔ eve alo etɔ̃ va le le kɔsiɖa me eye womenya afi si wole dzodzom le yiyim o.	Yameʋu siwo vana kɔsiɖa ɖeka me la wu ɖeka.	entailment	<pad> neutral</s>	neutral
40	ɛ̃, edzɔ le afi si mɔ eve alo etɔ̃ va le le kɔsiɖa me eye womenya afi si wole dzodzom le yiyim o.	Ale si yamemɔzɔzɔ le agbɔ sɔm la nye kuxi.	neutral	<pad> neutral</s>	neutral
41	ɛ̃, edzɔ le afi si mɔ eve alo etɔ̃ va le le kɔsiɖa me eye womenya afi si wole dzodzom le yiyim o.	Yameʋu aɖeke mevana gbeɖe o.	contradiction	<pad> neutral</s>	neutral
42	Wowɔ woƒe numetoto kuɖe awu siwo me woɖe ya le la ŋu eye wòxɔ ɣeyiɣi nam nenye be edo awu blibo si me woɖe ya le la.	Tutu hena ɣletimenudodowo zazã blibo la yia ɣleti etɔ̃ hafi wua enu	neutral	<pad> neutral</s>	neutral
43	Wowɔ woƒe numetoto kuɖe awu siwo me woɖe ya le la ŋu eye wòxɔ ɣeyiɣi nam nenye be edo awu blibo si me woɖe ya le la.	Numetoto hena ɣletimenudodo siwo me ya mele o la zazã xɔa ɣeyiɣi geɖe.	entailment	<pad> neutral</s>	neutral
44	Wowɔ woƒe numetoto kuɖe awu siwo me woɖe ya le la ŋu eye wòxɔ ɣeyiɣi nam nenye be edo awu blibo si me woɖe ya le la.	Míate ŋu tu wò ɖo hena awu siwo me ya mele o la zazã tso  fifi yi ɖe ƒèa nu wuwu	contradiction	<pad> neutral</s>	neutral
45	Medi be magblɔ be afɔku aɖeke mele eme be woatsɔ nuwowo la ayi ɖe xɔ me o, elabena mete ŋu le wowo ge o, meka ŋusẽ si woatsɔ adze anyigba lae o.	Yameʋukula la tsi dzo na nuwowo la.	neutral	<pad> contradiction</s>	contradiction
46	Medi be magblɔ be afɔku aɖeke mele eme be woatsɔ nuwowo la ayi ɖe xɔ me o, elabena mete ŋu le wowo ge o, meka ŋusẽ si woatsɔ adze anyigba lae o.	Ŋutete aɖeke melii na nuwowo la be wòawo o	entailment	<pad> entailment</s>	entailment
47	Medi be magblɔ be afɔku aɖeke mele eme be woatsɔ nuwowo la ayi ɖe xɔ me o, elabena mete ŋu le wowo ge o, meka ŋusẽ si woatsɔ adze anyigba lae o.	Ŋutete gã aɖe lii be nuwowo la nawo.	contradiction	<pad> contradiction</s>	contradiction
48	Eye, ale kee esia sɔ kple nu si wɔm mele lae mahã.	Nyemenya nu si wòɖi na wò o.	contradiction	<pad> neutral</s>	neutral
49	Eye, ale kee esia sɔ kple nu si wɔm mele lae mahã.	Nye ŋutɔe dzro le ewɔm.	entailment	<pad> neutral</s>	neutral
50	Eye, ale kee esia sɔ kple nu si wɔm mele lae mahã.	Mele agbagba dzem be mawu nye tameɖoɖo la nu kɔsiɖa si gbɔna me.	neutral	<pad> neutral</s>	neutral
51	Gawu la, lãwo sina ɣe sia ɣi, vevitɔ, gbɔ̃wo.	Gbɔ̃wo sina dona le gbɔ̃kpo la me gbe sia gbe.	neutral	<pad> neutral</s>	neutral
52	Gawu la, lãwo sina ɣe sia ɣi, vevitɔ, gbɔ̃wo.	Gbɔ̃wo sina dona edziedzi.	entailment	<pad> neutral</s>	neutral
53	Gawu la, lãwo sina ɣe sia ɣi, vevitɔ, gbɔ̃wo.	Wona be gbɔ̃awo nɔ dedie le lãmesẽ me.	contradiction	<pad> neutral</s>	neutral
54	Esi míeyi eme la, ʋɔtruawo nɔ tutu.	Ʋɔtruawo katã nɔ ʋuʋu.	contradiction	<pad> neutral</s>	neutral
55	Esi míeyi eme la, ʋɔtruawo nɔ tutu.	Safuiawo le mía gbɔ.	neutral	<pad> neutral</s>	neutral
56	Esi míeyi eme la, ʋɔtruawo nɔ tutu.	Míeyi ɖe eme to egbɔ be wotu ʋuawo katã kple safui.	entailment	<pad> neutral</s>	neutral
57	Ekem, ɖe ko medze agbagba tsɔ nuƒuƒoƒoawo de flikpe me.	kakaɖedzi le asinye be ne mekpɔ nuƒuƒoƒoawo ko la, makpɔ ŋuɖoɖo na nua.	neutral	<pad> neutral</s>	neutral
58	Ekem, ɖe ko medze agbagba tsɔ nuƒuƒoƒoawo de flikpe me.	Susu aɖeke mele asinye ku ɖe ale si woawɔ kple nuƒuƒoƒoawo o; meɖe kuku miɖe egɔme nam ale be mase nu dzinya sia me.	contradiction	<pad> neutral</s>	neutral
59	Ekem, ɖe ko medze agbagba tsɔ nuƒuƒoƒoawo de flikpe me.	Mabui le ŋuɖoɖoawo nu.	entailment	<pad> neutral</s>	neutral
60	Eye nu sia tso ale si vinɔawo noa aɖitama la gbɔ.	Vinɔawo nye aɖitamanolawo.	neutral	<pad> contradiction</s>	contradiction
61	Eye nu sia tso ale si vinɔawo noa aɖitama la gbɔ.	Momeŋlɔ atike aɖeke alo tsɔ wo na vinɔawo o.	contradiction	<pad> neutral</s>	neutral
62	Eye nu sia tso ale si vinɔawo noa aɖitama la gbɔ.	Vinɔawo noa aɖitama	entailment	<pad> contradiction</s>	contradiction
63	ɛ̃, enyo vavã; Tsi dzaa?	Tsidzadza la mele fu ɖem nam o.	neutral	<pad> neutral</s>	neutral
64	ɛ̃, enyo vavã; Tsi dzaa?	Xexea kɔ eye tsidzadza xã le eme.	entailment	<pad> neutral</s>	neutral
65	ɛ̃, enyo vavã; Tsi dzaa?	Ɣe si le bibim madzudzɔ la nyra ŋutɔ.̀	contradiction	<pad> neutral</s>	neutral
66	oh home kae le amegbetɔ ƒe agbe si eye ne ate ŋu gbugbɔ ame aɖe axɔ loo alo maxɔe oa.	Agbe ɖe sia ɖe le vevie bene woada aɖinod;;o le eŋu eye be woagana mɔnukpɔkpɔ yeyee.	neutral	<pad> neutral</s>	neutral
67	oh home kae le amegbetɔ ƒe agbe si eye ne ate ŋu gbugbɔ ame aɖe axɔ loo alo maxɔe oa.	Amegbetɔ aɖeke medze be woagbugbɔ axɔe o.	contradiction	<pad> neutral</s>	neutral
68	oh home kae le amegbetɔ ƒe agbe si eye ne ate ŋu gbugbɔ ame aɖe axɔ loo alo maxɔe oa.	To vovo na amexɔxɔ la, agbea le vevie.	entailment	<pad> neutral</s>	neutral
69	Edo kuxi gã aɖe le wo susukpɔkplɔ me	Nyemekpɔ katsatsa ƒe kuxi sia ƒomevi kpɔ o.	neutral	<pad> neutral</s>	neutral
70	Edo kuxi gã aɖe le wo susukpɔkplɔ me	Menye katsatsae nye kuxia o.	contradiction	<pad> neutral</s>	neutral
71	Edo kuxi gã aɖe le wo susukpɔkplɔ me	Katsatsa manyatalenui sia he kuxi aɖe vɛ.	entailment	<pad> neutral</s>	neutral
72	Nua dze abe nu wɔnuku ene, ɛ̃. Nyemeka ɖe edzi be wote ŋu ɖe mɔ le nu siawo wɔwɔ ŋu o.	Mewɔ nuku nam be woɖe nublanuikpɔkpɔ fia o.	contradiction	<pad> neutral</s>	neutral
73	Nua dze abe nu wɔnuku ene, ɛ̃. Nyemeka ɖe edzi be wote ŋu ɖe mɔ le nu siawo wɔwɔ ŋu o.	Ewɔ nuku nam be woɖe mɔ na wo be natsɔ nu ɖuɖu kple nu nono le eme.	neutral	<pad> neutral</s>	neutral
74	Nua dze abe nu wɔnuku ene, ɛ̃. Nyemeka ɖe edzi be wote ŋu ɖe mɔ le nu siawo wɔwɔ ŋu o.	Ewɔ  nuku nam be wote ŋu do le eme.	entailment	<pad> neutral</s>	neutral
75	Oh, le esia me hã, vinyewo xɔ ƒè bla eve vɔ ɖeke kple bla eve vɔ ene fifia, ekem, nyema	Esia mehiãm o, elabena, vinyewo xɔ wu ƒè bla eve.	entailment	<pad> neutral</s>	neutral
76	Oh, le esia me hã, vinyewo xɔ ƒè bla eve vɔ ɖeke kple bla eve vɔ ene fifia, ekem, nyema	Mate ŋu xɔ wo elabena wogogo wo nɔewo le ƒè me.	neutral	<pad> neutral</s>	neutral
77	Oh, le esia me hã, vinyewo xɔ ƒè bla eve vɔ ɖeke kple bla eve vɔ ene fifia, ekem, nyema	Ele nam be mawɔe elabena wo kple eve xɔ ƒè ewo kple wuiɖeke.	contradiction	<pad> neutral</s>	neutral
78	ɛ̃, ame siwo, siwo ate ŋu nɔ dɔme le ɣeyiɣi ɖe sia ɖe alo esiwo ƒe nyametsotso woate ŋu do vlo nenye be woatso nyame la,	ɛ̃, ame siwo ate ŋu ava eme be womate ŋu wɔ nyametsotso nyuitɔwo o la.	entailment	<pad> neutral</s>	neutral
79	ɛ̃, ame siwo, siwo ate ŋu nɔ dɔme le ɣeyiɣi ɖe sia ɖe alo esiwo ƒe nyametsotso woate ŋu do vlo nenye be woatso nyame la,	Ɛ̃, ame siwo dɔ mele wuwum o la.	neutral	<pad> neutral</s>	neutral
80	ɛ̃, ame siwo, siwo ate ŋu nɔ dɔme le ɣeyiɣi ɖe sia ɖe alo esiwo ƒe nyametsotso woate ŋu do vlo nenye be woatso nyame la,	ɛ̃ ame siwo ƒe nyametsotso ŋutete meɖiɖi kpɔ o la.	contradiction	<pad> neutral</s>	neutral
81	Wome va haɖe o, wogale tsaɖiɖi dzi, wozɔ mɔ tso ƒè bla adẽawo ƒe nuwuwu ke.	Woyi ɖe togodo tsaɖiɖi tso ƒè 1970 lia ke.	entailment	<pad> neutral</s>	neutral
82	Wome va haɖe o, wogale tsaɖiɖi dzi, wozɔ mɔ tso ƒè bla adẽawo ƒe nuwuwu ke.	Wolɔ̃a togodo tsaɖiɖi. 	neutral	<pad> neutral</s>	neutral
83	Wome va haɖe o, wogale tsaɖiɖi dzi, wozɔ mɔ tso ƒè bla adẽawo ƒe nuwuwu ke.	Nyitsɔ laa wowu woƒe togodo tsaɖiɖi la nu.	contradiction	<pad> neutral</s>	neutral
84	nu ka ta nàwɔ aerobic ɖoe	Ate ŋu ɖe ale si nènɔ aerobic wɔm la me na mi mahã?	entailment	<pad> neutral</s>	neutral
85	nu ka ta nàwɔ aerobic ɖoe	Aerobic lé dzi nam elabena ele nam be mawɔ dɔ aɖe si ku ɖe dzi kple kawo ƒe ʋaʋa ŋuti.	neutral	<pad> neutral</s>	neutral
86	nu ka ta nàwɔ aerobic ɖoe	Meɖe kuku, dzudzɔ nuƒoƒo tso aerobic ŋu.	contradiction	<pad> neutral</s>	neutral
87	enyo, esia ya ganyo, nyemesusu esia o, ɛ̃.	Susu vlui aɖe wònye si ŋu meɖe asi le le kɔsiɖa si va yi la me.	contradiction	<pad> neutral</s>	neutral
88	enyo, esia ya ganyo, nyemesusu esia o, ɛ̃.	Nu vevi aɖee.	entailment	<pad> contradiction</s>	contradiction
89	enyo, esia ya ganyo, nyemesusu esia o, ɛ̃.	Nu mawɔmawɔ si dzi nètɔ asi la nye nu vevi aɖe.	neutral	<pad> neutral</s>	neutral
90	Vidaɖiƒe zi eve le kɔsiɖa me, wole eyɔm be ametsitsiwo ƒe ŋkeke, gake eyina ametsitsiwo ƒe nɔƒe.	Woʋua vidaɖiƒea gbe sia gbe na ɖevi siwo mexɔ ƒè atɔ̃ o la ɖeɖe ko.	contradiction	<pad> neutral</s>	neutral
91	Vidaɖiƒe zi eve le kɔsiɖa me, wole eyɔm be ametsitsiwo ƒe ŋkeke, gake eyina ametsitsiwo ƒe nɔƒe.	Nyateƒe me la, woɖea asi le wo ŋu wodona zi eve le kɔsiɖa ɖeka me nenye be ametsitsiawo lɔ̃ ko.	neutral	<pad> neutral</s>	neutral
92	Vidaɖiƒe zi eve le kɔsiɖa me, wole eyɔm be ametsitsiwo ƒe ŋkeke, gake eyina ametsitsiwo ƒe nɔƒe.	Ametsitsiwo daɖiƒe wonye eye woda ŋkɔ ɖe edzi be ametsitsiwo ƒe nɔƒe.	entailment	<pad> contradiction</s>	contradiction
93	Esiae nye woƒe taɖodzinu oh	Esiae widze agbagba be yewoawɔ.	entailment	<pad> neutral</s>	neutral
94	Esiae nye woƒe taɖodzinu oh	Womedi nu sia kpɔ gbeɖe o.	contradiction	<pad> neutral</s>	neutral
95	Esiae nye woƒe taɖodzinu oh	Woƒe asi su woƒe taɖodzinu la dzi.	neutral	<pad> neutral</s>	neutral
96	Ne wò asi nasu tu dzi la, ele be nazã wò asi eveawo.	tu madanyuiewo ƒe afã tso ale si wozãe alɔɖekae la gbɔ.	neutral	<pad> neutral</s>	neutral
97	Ne wò asi nasu tu dzi la, ele be nazã wò asi eveawo.	Nɔnɔme nyuitɔ na tuwo zazãe nye be woawɔ afɔ eve ŋudɔ.	contradiction	<pad> neutral</s>	neutral
98	Ne wò asi nasu tu dzi la, ele be nazã wò asi eveawo.	Nenye be nèbe yeanya tu ŋudɔ nyuie la,ele be nazã wò alɔ eveawo.	entailment	<pad> neutral</s>	neutral
99	eye euh teti wotso afi aɖe vɛ, nyemenya afi si wòtso vɛ o evɔ	Nyemenya afi si esia tso o gake la etsɔ nyuie.	entailment	<pad> neutral</s>	neutral
100	eye euh teti wotso afi aɖe vɛ, nyemenya afi si wòtso vɛ o evɔ	Ele vavam kabakaba evɔ nyemenya asi si wòtso o.	neutral	<pad> neutral</s>	neutral
101	eye euh teti wotso afi aɖe vɛ, nyemenya afi si wòtso vɛ o evɔ	Egbɔna abe ahũ ene eye menye ɣeyiɣi si tututu wòava ɖo.	contradiction	<pad> neutral</s>	neutral
102	ao, le nyateƒe me la, nyemenyae o, nyemebui o	Nyemenya nu gã aɖe ku ɖe eŋu o.	entailment	<pad> neutral</s>	neutral
103	ao, le nyateƒe me la, nyemenyae o, nyemebui o	Ɖekemanyala menye le lɔlɔ̃nyawo me	neutral	<pad> neutral</s>	neutral
104	ao, le nyateƒe me la, nyemenyae o, nyemebui o	Mele esram ƒè geɖewoe nye esia.	contradiction	<pad> neutral</s>	neutral
105	ɛ̃, ame nyui ŋutɔ wonye, ènya, e	Mesusu be enya be amenyui yenye	neutral	<pad> neutral</s>	neutral
106	ɛ̃, ame nyui ŋutɔ wonye, ènya, e	Ao, enyra ku ŋutɔ	contradiction	<pad> neutral</s>	neutral
107	ɛ̃, ame nyui ŋutɔ wonye, ènya, e	ɛ̃, ame nyui ŋutɔ wònye	entailment	<pad> neutral</s>	neutral
108	ɛ̃, edoe ɖa be wonetsɔ euh afɔtutunu ɖeka esi miazã	Edoe ɖa be woneƒle ʋuʋugbɔ̃mɔ	contradiction	<pad> neutral</s>	neutral
109	ɛ̃, edoe ɖa be wonetsɔ euh afɔtutunu ɖeka esi miazã	Edoe ɖa be wonedi afɔtutunu	entailment	<pad> contradiction</s>	contradiction
110	ɛ̃, edoe ɖa be wonetsɔ euh afɔtutunu ɖeka esi miazã	Enɔ didim be yeatutu ʋua kple anyigbatutunu	neutral	<pad> neutral</s>	neutral
111	ŋutifafa mele teƒe sia o, woda tu fifi laa le mɔ̃ gã la dzi le aƒe etɔ̃ dometsotso tso míatɔ gbɔ	Tudada la va eme le teƒe si dzidzi mile 100 tso gbɔnye	contradiction	<pad> neutral</s>	neutral
112	ŋutifafa mele teƒe sia o, woda tu fifi laa le mɔ̃ gã la dzi le aƒe etɔ̃ dometsotso tso míatɔ gbɔ	Tudada la tsɔ ɖe nye aƒe gbɔ eye wodo vɔvɔ̃ nam ale gbegbe be meɖe mɔ nam be mado o.	neutral	<pad> <unk>utifafa mele te<unk>e sia o, woda tu fifi laa le m<unk> g<unk> la dzi le a<unk>e et<unk> dometsotso tso m<unk>at<unk> gb<unk></s>	unknown
113	ŋutifafa mele teƒe sia o, woda tu fifi laa le mɔ̃ gã la dzi le aƒe etɔ̃ dometsotso tso míatɔ gbɔ	Woda tu le gbɔnye, nyateƒeme la, teƒe sia menyo o	entailment	<pad> neutral</s>	neutral
114	euh-huh nyawoe me meɖo gɔmesese tututu o	Nyemeda asi ɖe wò nya dzi o, nua ɖo gɔmesese	contradiction	<pad> neutral</s>	neutral
115	euh-huh nyawoe me meɖo gɔmesese tututu o	Mekpɔ be wònya dzɔ le eƒe gɔmesese ɖoɖo ta.	neutral	<pad> neutral</s>	neutral
116	euh-huh nyawoe me meɖo gɔmesese tututu o	Wò nya dzɔ be womele gɔwo me sem o	entailment	<pad> neutral</s>	neutral
117	Mele agbagba dzem be maku ɖe eŋu	Mele agbagba dzem be maku ɖe eŋu	entailment	<pad> Mele agbagba dzem be maku <unk>e e<unk>u</s>	unknown
118	Mele agbagba dzem be maku ɖe eŋu	Mele tɔnye sinu wɔm	neutral	<pad> neutral</s>	neutral
119	Mele agbagba dzem be maku ɖe eŋu	Maŋlɔ nya sia be eye nyemagakpɔ megbe gbeɖe o	contradiction	<pad> neutral</s>	neutral
120	Míele asi sɔm ɖe míaƒe gege ɖe tsɔmeɖaŋununyawɔnawo me	Míele nu siwo le vevie hena gege ɖe tsɔmeɖaŋununyawo me ɖoɖo la tum	entailment	<pad> neutral</s>	neutral
121	Míele asi sɔm ɖe míaƒe gege ɖe tsɔmeɖaŋununyawɔnawo me	Miele trãzistɔwo wɔm, ale míaƒe tsɔme la anɔ nunya madzɔlaƒewo kpɔkplɔ te	neutral	<pad> neutral</s>	neutral
122	Míele asi sɔm ɖe míaƒe gege ɖe tsɔmeɖaŋununyawɔnawo me	Míele didim be míaxe mɔ na aɖaŋununya bene mega ɖu dzi o	contradiction	<pad> neutral</s>	neutral
123	Le kpɔɖeŋu me, le kɔkɔƒe la, ameŋunukuiwo atrɔ violɛ	Le kɔkɔƒe la, ameŋunukuiawo ƒe afã koe atrɔ violɛ	contradiction	<pad> neutral</s>	neutral
124	Le kpɔɖeŋu me, le kɔkɔƒe la, ameŋunukuiwo atrɔ violɛ	Ate ŋu vca eme be ameŋunukuiawo natrɔ amadede faa	entailment	<pad> neutral</s>	neutral
125	Le kpɔɖeŋu me, le kɔkɔƒe la, ameŋunukuiwo atrɔ violɛ	ɣe aɖewo :gi la, ameŋunukuiawo atrɔ blɔ faa	neutral	<pad> neutral</s>	neutral
126	Daniel Yamins nye ɖekakpui akɔŋutabula triakɔ aɖe	M. Yamins tre le akɔŋutabubu me ŋutɔ	entailment	<pad> neutral</s>	neutral
127	Daniel Yamins nye ɖekakpui akɔŋutabula triakɔ aɖe	M. Yamins ku eɖokui ɖe flinutatakɔŋutabubu ŋu	neutral	<pad> neutral</s>	neutral
128	Daniel Yamins nye ɖekakpui akɔŋutabula triakɔ aɖe	M. Yamins's nye aɖaŋunutala gã gake mesesẽ le akɔŋtabubu me o	contradiction	<pad> neutral</s>	neutral
