Unnamed: 0	premise	hypothesis	label	llm	verbalized
11	Kanaafuu ani dhuguma maaliif akka ta'e hin beeku.	Maaliif sun akka ta'e hin beeku.	entailment	<pad> neutral</s>	neutral
12	 Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.	Qorannoo kanaaf to'ataa kan banu ana qofa ta'uun natti hin tolle.	neutral	<pad> neutral</s>	neutral
13	 Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.	Qorannoowwan gola olka’iinsa xiqqaa qabu keessatti raawwatamaniiru.	entailment	<pad> neutral</s>	neutral
14	 Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.	Qorannoo kanaaf to'ataa kan banan muraasa keenya turre.	contradiction	<pad> neutral</s>	neutral
15	Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.	Ammas hanga har'aatti hojjechaan jira.	contradiction	<pad> neutral</s>	neutral
16	Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.	Bara 2002 soorama nan ba'e.	neutral	<pad> neutral</s>	neutral
17	Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.	Riik soorama akkan ba'e sitti himeera.	entailment	<pad> Entailment</s>	entailment
18	Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.	Maamilli Cutty jedhamu ji'atti doolaara 10000 hojjeta.	neutral	<pad> contradiction</s>	contradiction
19	Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.	Maamilli Cutty jedhamu jira.	entailment	<pad> contradiction</s>	contradiction
20	Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.	Nuyi maamila Cutty jedhamee waamamu kamiyyu hin qabnu.	contradiction	<pad> contradiction</s>	contradiction
21	Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.	Intalli ani gargaarsa irraa barbaadu kun fageenya dheeraa irra jiraatti.	entailment	<pad> contradiction</s>	contradiction
22	Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.	Intalti na gargaaruuf deemtu kun maayilii 5 fagaatti.	neutral	<pad> neutral</s>	neutral
23	Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.	Namni na gargaaruu danda'u tokkoyyu hin jiru.	contradiction	<pad> entailment</s>	entailment
24	Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.	Isaan hundinuu maasii irratti akka hojjetan hundi isaanii walii galan.	contradiction	<pad> neutral</s>	neutral
25	Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.	Isaan waa'ee Eenyu hojjetaa maasii akka ta'ee fi eenyu kan manaa akka ture irratti walii galuu hin dandeenye.	entailment	<pad> neutral</s>	neutral
26	Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.	Eenyuutu maasii suufii keessa hojjechuu akka qabuu fi eenyutu lafa haxaa'uu akka qabu walii galuu hin dandeenye.	neutral	<pad> neutral</s>	neutral
27	Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.	Ijoolleen isaanii hundi lubbuun hafan.	contradiction	<pad> entailment</s>	entailment
28	Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.	Shanan keessaa daa'imni tokko du'eera.	entailment	<pad> entailment</s>	entailment
29	Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.	Mucaan du'e dhukkubsataa isaatu dhalate.	neutral	<pad> neutral</s>	neutral
30	Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Akkuma barandaa ol ba'uu itti himtu imimmaan ija ishee irraa calalaan.	entailment	<pad> contradiction</s>	contradiction
31	Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Joo barandaa irraa erga buuftee booda daftee imimmaan ishee haxaa'atte.	contradiction	<pad> contradiction</s>	contradiction
32	Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Joo argitee baayʼee waan gammaddeef booʼuu eegalte.	neutral	<pad> contradiction</s>	contradiction
33	Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a.	neutral	<pad> contradiction</s>	contradiction
34	Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun erga xiyyaarichi gubatee booda qaama liidiin tokko keessaa ba'a ture.	entailment	<pad> contradiction</s>	contradiction
35	Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun yeroo ibiddaa hin ba'u ture.	contradiction	<pad> contradiction</s>	contradiction
36	Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hoogganaan olaanaa kun humna qilleensaa US irraa soorama ba'aniiru.	entailment	<pad> contradiction</s>	contradiction
37	Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hogganaan olaanaa kun torban muraasa dura dhiheenya kana soorama ba'aniiru.	neutral	<pad> neutral</s>	neutral
38	Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hogganaan olaanaa humna qilleensaa US reefu torban kana keessa hojii isaa eegale.	contradiction	<pad> neutral</s>	neutral
39	Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Torbanitti xiyyaaronni tokkoo ol ni dhufu.	entailment	<pad> Entailment</s>	entailment
40	Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Tiraafiki qilleensaa dabaluunis rakkina qaba.	neutral	<pad> contradiction</s>	contradiction
41	Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Xiyyaara dhufan kamiyyu gonkumaa hin jiran.	contradiction	<pad> contradiction</s>	contradiction
42	Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Itti fayyadama uffata dhiibbaa guutuu irratti leenjii xumuruuf hanga ji'a sadii fudhata.	neutral	<pad> neutral</s>	neutral
43	Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Leenjiin uffata dhiibbaa guutuu fayyadamuu yeroo fudhata.	entailment	<pad> neutral</s>	neutral
44	Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Uffata dhiibbaa guutuu akka fayyadamtan dhuma guyyaa sanaatti akka isin leenjifamtan gochuu dandeenya turre.	contradiction	<pad> contradiction</s>	contradiction
45	Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Boombiin kun balaliisaa sanaan akka hin hojjenne ta'ee ture.	neutral	<pad> boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.</s>	unknown
46	Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Boombiin kun carraa dho'uu hin qabu ture.	entailment	<pad> Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.</s>	unknown
47	Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Dhohinsa boonbichaan balaan guddaan ture.	contradiction	<pad> contradiction</s>	contradiction
48	Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.	Kun sitti maal akka fakkaatu ani sirriitti hin beeku.	contradiction	<pad> entailment</s>	entailment
49	Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.	Ani kana gochuudhaaf yaalaan jira, akkuma beekamu.	entailment	<pad> neutral</s>	neutral
50	Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.	Torban dhufu keessa pirojektii koo xumuruuf yaalaan jira.	neutral	<pad> neutral</s>	neutral
51	Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.	Re'oonni kun guyyaa guyyaan mana kuusaa keessaa miliqu.	neutral	<pad> contradiction</s>	contradiction
52	Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.	Re’oonni yeroo baay’ee ni miliqu ture.	entailment	<pad> contradiction</s>	contradiction
53	Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.	Re’oonni kun nagaa fi tasgabbiidhaan eegamaa turan.	contradiction	<pad> contradiction</s>	contradiction
54	Yeroo seennetti balbaloonni cufamanii turan.	Balbaloonni hundi banaa turan.	contradiction	<pad> neutral</s>	neutral
55	Yeroo seennetti balbaloonni cufamanii turan.	Furtuuwwan sana of biraa qabna turre.	neutral	<pad> contradiction</s>	contradiction
56	Yeroo seennetti balbaloonni cufamanii turan.	Balballoonni cufaa yoo ta'aniyyu ni seenne.	entailment	<pad> neutral</s>	neutral
57	Kanaafuu ida'ama waliigala fudhadhee akkasitti bira ga'uu yaaluun qofa narra ture.	Kana bira ga'uuf kan na barbaachisu waliigala qofa ta'uusaatti ofitti amanamummaatu natti dhagahama.	neutral	<pad> neutral</s>	neutral
58	Kanaafuu ida'ama waliigala fudhadhee akkasitti bira ga'uu yaaluun qofa narra ture.	Waliigala qofaan maal akkan godhu hin beeku mee waliin-dhaha kana bira ga'uuf ibsa dabalata naaf kenna.	contradiction	<pad> neutral</s>	neutral
59	Kanaafuu ida'ama waliigala fudhadhee akkasitti bira ga'uu yaaluun qofa narra ture.	Waliigala irratti hundaa'ee nan shallaga.	entailment	<pad> neutral</s>	neutral
60	Akasumas kun immoo baay'ee kan ta'eef sababa dhugaa haadholiin qoricha sammuu hadoochu fudhachuu isaanii irraa kan ka'edha.	Haadholiin fayyadamtoota araada qoricha sammuu namaa hadoochudha.	neutral	<pad> contradiction</s>	contradiction
61	Akasumas kun immoo baay'ee kan ta'eef sababa dhugaa haadholiin qoricha sammuu hadoochu fudhachuu isaanii irraa kan ka'edha.	Haadholiin ajaja yaalaa ykn qoricha kamiyyu hin fudhatan.	contradiction	<pad> contradiction</s>	contradiction
62	Akasumas kun immoo baay'ee kan ta'eef sababa dhugaa haadholiin qoricha sammuu hadoochu fudhachuu isaanii irraa kan ka'edha.	Haadholiin qoricha sammuu hadoochu fudhatu.	entailment	<pad> neutral</s>	neutral
63	Eeyyen dhuguma namatti tola roobni roobaa turee jira.	Roobni na hin dhibu.	neutral	<pad> contradiction</s>	contradiction
64	Eeyyen dhuguma namatti tola roobni roobaa turee jira.	Gaariidhaa fi rooba qaba.	entailment	<pad> contradiction</s>	contradiction
65	Eeyyen dhuguma namatti tola roobni roobaa turee jira.	Aduu dhuma hin qabneen waliin akka malee rifachiisaadha.	contradiction	<pad> neutral</s>	neutral
66	oo jireenyi namaa maal gatii qabaa akkasumas nama tokko deebistee dhaabuu dandeessa yookiin hin dandeessu.	Jireenyi hundinuu deebisanii dhaabuuf akkasumas carraa lammaffaaf gatii qabu.	neutral	<pad> entailment</s>	entailment
67	oo jireenyi namaa maal gatii qabaa akkasumas nama tokko deebistee dhaabuu dandeessa yookiin hin dandeessu.	Ilma namaa kamiyyuu deebisanii dhaabuun hin maluuf.	contradiction	<pad> neutral</s>	neutral
68	oo jireenyi namaa maal gatii qabaa akkasumas nama tokko deebistee dhaabuu dandeessa yookiin hin dandeessu.	Deebisanii dhaabuun maaliyyu haa ta'u maal jireenyi gatii kan qabudha.	entailment	<pad> contradiction</s>	contradiction
69	oh yaa gurbaa ati achitti rakkoo hubannaa hin baramne ajaa'ibaa qabda.	Rakkoon hubannaa akkanaa kanaan dura argee hin beeku.	neutral	<pad> neutral</s>	neutral
70	oh yaa gurbaa ati achitti rakkoo hubannaa hin baramne ajaa'ibaa qabda.	Rakkoon hubannaa dhimma hin ta'u.	contradiction	<pad> neutral</s>	neutral
71	oh yaa gurbaa ati achitti rakkoo hubannaa hin baramne ajaa'ibaa qabda.	Rakkoon hubannaa adda ta'ef hin baramne kanaan uumame jira.	entailment	<pad> neutral</s>	neutral
72	Waan nama gammachiisu fakkaata eeyyen akkamiin waan meeqa akka hayyamuuf turan anaaf ajaa'ibadha.	Isaan obsa kan qaban ta'uun isaanii tasumaa na hin ajaa'ibu.	contradiction	<pad> contradiction</s>	contradiction
73	Waan nama gammachiisu fakkaata eeyyen akkamiin waan meeqa akka hayyamuuf turan anaaf ajaa'ibadha.	Nyaataa fi dhugaatii achi keessa akka galchitu siif hayyamuun isaanii sun na ajaa'ibeera.	neutral	<pad> neutral</s>	neutral
74	Waan nama gammachiisu fakkaata eeyyen akkamiin waan meeqa akka hayyamuuf turan anaaf ajaa'ibadha.	Waan isaan jalaa bahuu danda'an na ajaa'iba.	entailment	<pad> neutral</s>	neutral
75	Oo, garuu waanuma fedhes ta'u, waanuma fedhes ta'u, uum ijoolleen koo amma digdamii tokkoo fi digdamii afur waan ta'aniifna hin barbaachisu.	Ijoolleen koo umuriin isaanii waggaa digdamaa ol waan ta’aniif na hin barbaachisu.	entailment	<pad> neutral</s>	neutral
76	Oo, garuu waanuma fedhes ta'u, waanuma fedhes ta'u, uum ijoolleen koo amma digdamii tokkoo fi digdamii afur waan ta'aniifna hin barbaachisu.	Umriin isaanii waan walitti dhihoo ta'eef dirqama natti ta'uu danda'a	neutral	<pad> contradiction</s>	contradiction
77	Oo, garuu waanuma fedhes ta'u, waanuma fedhes ta'u, uum ijoolleen koo amma digdamii tokkoo fi digdamii afur waan ta'aniifna hin barbaachisu.	Lamaanuu umuriin isaanii waggaa kudhanii fi kudha tokkoo waan ta'eef dirqaman qaba.	contradiction	<pad> neutral</s>	neutral
78	Eeyyen namoota yeroo kamiyyuu taanaan hojii irra jiraachuu danda'an ykn murtoo murteessuu yoo qabaatan murtoon isaanii duumessa ta'uu danda'u turan.	Eeyyee, namoonni waamichoota murtii hundarra gaarii ta'e gochuu kan hin dandeenye ta'uu danda'u.	entailment	<pad> neutral</s>	neutral
79	Eeyyen namoota yeroo kamiyyuu taanaan hojii irra jiraachuu danda'an ykn murtoo murteessuu yoo qabaatan murtoon isaanii duumessa ta'uu danda'u turan.	Eeyyee namoota beela'uu dhiisuu danda'an.	neutral	<pad> contradiction</s>	contradiction
80	Eeyyen namoota yeroo kamiyyuu taanaan hojii irra jiraachuu danda'an ykn murtoo murteessuu yoo qabaatan murtoon isaanii duumessa ta'uu danda'u turan.	Eeyyee namoota dandeettiin murtii isaanii gonkumaa hin miidhamne.	contradiction	<pad> neutral</s>	neutral
81	Lakki isaan ammallee daawwannaa irra jiru dhuma jaatamaa irraa eegalee daawwannaa taasisaa turan.	Bara 1970 dura irraa eegalee daawwannaa taasisaa turan.	entailment	<pad> neutral</s>	neutral
82	Lakki isaan ammallee daawwannaa irra jiru dhuma jaatamaa irraa eegalee daawwannaa taasisaa turan.	Daawwannaa ni jaallatu.	neutral	<pad> contradiction</s>	contradiction
83	Lakki isaan ammallee daawwannaa irra jiru dhuma jaatamaa irraa eegalee daawwannaa taasisaa turan.	Dhiheenya kana daawwannaa isaanii xumuraniiru.	contradiction	<pad> neutral</s>	neutral
84	Akkamitti erobiksii hojjetta turte.	Akkamitti erobiksii akka hojjettu ibsuu dandeessaa?	entailment	<pad> neutral</s>	neutral
85	Akkamitti erobiksii hojjetta turte.	Sochii onnee fi ujummoolee dhiigaa tokko tokko waan na barbaachisuuf erobiksii irratti fedhiin qaba.	neutral	<pad> neutral</s>	neutral
86	Akkamitti erobiksii hojjetta turte.	Maaloo waa'ee erobiksii dubbachuu dhiisaa.	contradiction	<pad> neutral</s>	neutral
87	Tole sun gaarii dha ani waa'ee sanaa hin yaadnen ture eeyyee.	Sun yaada gadhee ani torban darbe gatedha.	contradiction	<pad> contradiction</s>	contradiction
88	Tole sun gaarii dha ani waa'ee sanaa hin yaadnen ture eeyyee.	Sun qabxii gaarii dha.	entailment	<pad> neutral</s>	neutral
89	Tole sun gaarii dha ani waa'ee sanaa hin yaadnen ture eeyyee.	Yaadi wal-faallaa ati kaafte qabxii gaarii dha.	neutral	<pad> contradiction</s>	contradiction
90	Kunuunsa guyyaa torbanitti guyyaa lama kunuunsa guyyaa angafaa lammii jedhaniiti waamu garuu gara giddugala angafa lammii deemti.	Kunuunsi guyyaa daa'imman umuriin isaanii waggaa shan gadi ta'e qofaaf guyyaa hunda banaadha.	contradiction	<pad> contradiction</s>	contradiction
91	Kunuunsa guyyaa torbanitti guyyaa lama kunuunsa guyyaa angafaa lammii jedhaniiti waamu garuu gara giddugala angafa lammii deemti.	Maanguddoonni lammii yoo danda’an torbanitti al lamaa ol akka deemaniif ni hayyamamaaf.	neutral	<pad> contradiction</s>	contradiction
92	Kunuunsa guyyaa torbanitti guyyaa lama kunuunsa guyyaa angafaa lammii jedhaniiti waamu garuu gara giddugala angafa lammii deemti.	Kunuunsa guyyaa maanguddootaa jechuun waamu garuu wiirtuu maanguddootaa jedhama.	entailment	<pad> Kunuunsa guyyaa torbanitti guyyaa lama kunuunsa guyyaa angafaa lammii jedhaniiti waamu garuu gara giddugala angafa lammii deemti.</s>	unknown
93	Sun galma isaanii ture oo.	Wanti isaan carraaqaa turaniif kanuma.	entailment	<pad> neutral</s>	neutral
94	Sun galma isaanii ture oo.	Sun gonkumaa waan isaan barbaadan hin turre.	contradiction	<pad> neutral</s>	neutral
95	Sun galma isaanii ture oo.	Kaayyoo isaanii galmaan gahaniiru.	neutral	<pad> neutral</s>	neutral
96	To’annoo qawwee jechuun harka lama fayyadamuu jechuudha.	Dhukaasa qawwee dogoggoraa hunda keessaa walakkaan isaa harka tokkoon fayyadamuu irraa kan maddudha.	neutral	<pad> contradiction</s>	contradiction
97	To’annoo qawwee jechuun harka lama fayyadamuu jechuudha.	To'annaa Qawweetiif karaan hundarra gaariin miila lamaan fayyadamuudha.	contradiction	<pad> contradiction</s>	contradiction
98	To’annoo qawwee jechuun harka lama fayyadamuu jechuudha.	Yoo to'annoo qawwee shaakaluu barbaadde harka lamaan fayyadami.	entailment	<pad> neutral</s>	neutral
99	Akkasumas ah, garuu battaluma bakka tokko irraa dhufa, garuu eessaa akka dhufe hin beeku.	Eessaa akka dhufe hin beeku garuu saffisaa dha.	entailment	<pad> neutral</s>	neutral
100	Akkasumas ah, garuu battaluma bakka tokko irraa dhufa, garuu eessaa akka dhufe hin beeku.	Saffisaan dhufa garuu eessaa dhufuu akka malu akkanatti beeka.	neutral	<pad> contradiction</s>	contradiction
101	Akkasumas ah, garuu battaluma bakka tokko irraa dhufa, garuu eessaa akka dhufe hin beeku.	Suutan dhufa yeroo itti dhufu sirriitti nan beeka.	contradiction	<pad> entailment</s>	entailment
102	Lakki, dhugaa dubbachuuf ani wantichaan wal hin beeku jedheen hin yaadu.	Waa'ee sanaa waan baay'ee hin beeku.	entailment	<pad> contradiction</s>	contradiction
103	Lakki, dhugaa dubbachuuf ani wantichaan wal hin beeku jedheen hin yaadu.	Dhimma jaalalaa keessatti ani wallaalaadha.	neutral	<pad> contradiction</s>	contradiction
104	Lakki, dhugaa dubbachuuf ani wantichaan wal hin beeku jedheen hin yaadu.	Waggootaaf qo'achaan jira.	contradiction	<pad> contradiction</s>	contradiction
105	Eeyyen isheen baayyee gaarii turte ishee beekta.	Isheen nama dinqisiistuu akka turte waan beektu natti fakkaata.	neutral	<pad> neutral</s>	neutral
106	Eeyyen isheen baayyee gaarii turte ishee beekta.	Lakki isheen gara-jabeettii turte.	contradiction	<pad> neutral</s>	neutral
107	Eeyyen isheen baayyee gaarii turte ishee beekta.	Eeyyee baayyee gaarii turte.	entailment	<pad> neutral</s>	neutral
108	Eeyyen akkuma ati fayyadamtu uh um a uh um haxooftuu akka argattu yaada dhiheesse.	Iddoo duwwaa bitachuuf yaada dhiheesse.	contradiction	<pad> neutral</s>	neutral
109	Eeyyen akkuma ati fayyadamtu uh um a uh um haxooftuu akka argattu yaada dhiheesse.	Innis Haxooftuu barbaaduuf yaada dhiheesse.	entailment	<pad> neutral</s>	neutral
110	Eeyyen akkuma ati fayyadamtu uh um a uh um haxooftuu akka argattu yaada dhiheesse.	Dhiiga sana Haxooftuudhan qulqulleessuu barbaade.	neutral	<pad> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>	unknown
111	Bakki kun dhugumatti baayyee hamaadha, daandii saffisaa mana keenya irraa gara bilookii sadii fagaatu irratti dhukaasni baname.	Dhukaasni kun yoo xiqqaate bakka ani jiraadhu irraa fageenya maayilii 100 irratti ture.	contradiction	<pad> neutral</s>	neutral
112	Bakki kun dhugumatti baayyee hamaadha, daandii saffisaa mana keenya irraa gara bilookii sadii fagaatu irratti dhukaasni baname.	Dhukaasni mana kootti dhihoo waan tureef ala ba'uuf na sodaachisa.	neutral	<pad> contradiction</s>	contradiction
113	Bakki kun dhugumatti baayyee hamaadha, daandii saffisaa mana keenya irraa gara bilookii sadii fagaatu irratti dhukaasni baname.	Naannoo mana kootti dhukaasni baname, dhuguma naannoo kana keessa gaarii miti.	entailment	<pad> contradiction</s>	contradiction
114	ah-hah sun dhugaadha dhuguma ah walsimaa miti.	Ani si waliin walii hin galu, baay'ee walsima.	contradiction	<pad> neutral</s>	neutral
115	ah-hah sun dhugaadha dhuguma ah walsimaa miti.	Waa'ee walsimannaa isaa sirrii ta'uu dandeessa jedheen yaada.	neutral	<pad> neutral</s>	neutral
116	ah-hah sun dhugaadha dhuguma ah walsimaa miti.	Waa'ee isaa ati sirrii dha wal hin simne.	entailment	<pad> neutral</s>	neutral
117	Achuma obsaan turuuf yaalaan jira	Ani fannifamuu yaalaan jira.	entailment	<pad> contradiction</s>	contradiction
118	Achuma obsaan turuuf yaalaan jira	Dhuguma waanan danda'u hunda gochaan jira.	neutral	<pad> contradiction</s>	contradiction
