premise,hypothesis,label,output
nous avons même eu une formation pour piloter l'appareil mais il a fallu un peu de temps,la période d'entraînement pour maîtriser l'utilisation de l'équipement d'ascension est longue,entailment,Neutral
nous avons même eu une formation pour piloter l'appareil mais il a fallu un peu de temps,"nous pouvons vous entraîner pour que vous puissiez utiliser, ici et la nuit, le vêtement pour monter dans le ciel",contradiction,Contradiction
je veux dire qu'il n'y a rien de réel dans le fait d'être à l'intérieur de l'escalier car il n'est pas à l'intérieur et comment il peut être à l'intérieur du sol,le salaire est payé par le cavalier,neutral,Contradiction
je veux dire qu'il n'y a rien de réel dans le fait d'être à l'intérieur de l'escalier car il n'est pas à l'intérieur et comment il peut être à l'intérieur du sol,la lampe n'était pas allumée,entailment,Neutral
je veux dire qu'il n'y a rien de réel dans le fait d'être à l'intérieur de l'escalier car il n'est pas à l'intérieur et comment il peut être à l'intérieur du sol,la bouteille était sur la bonne voie,contradiction,Neutral
comment ça ressemble à ce que j'essaie de faire,je ne sais pas ce que tu penses de moi,contradiction,Contradiction
comment ça ressemble à ce que j'essaie de faire,c'est ce que j'essaie de faire,entailment,Neutral
comment ça ressemble à ce que j'essaie de faire,j'essaie de terminer mon projet pour la semaine prochaine,neutral,Neutral
"mais les animaux eux-mêmes échapperont aux attaques, en particulier les oiseaux",ils se sont battus pour la paix,neutral,Contradiction
"mais les animaux eux-mêmes échapperont aux attaques, en particulier les oiseaux",les oiseaux faisaient des efforts pour survivre,entailment,Entailment
"mais les animaux eux-mêmes échapperont aux attaques, en particulier les oiseaux",les oiseaux ont été enterrés à l'extérieur,contradiction,Contradiction
la porte est fermée à l'entrée,toutes les portes étaient fermées,contradiction,Contradiction
la porte est fermée à l'entrée,nous avons envoyé des messages,neutral,Neutral
la porte est fermée à l'entrée,nous sommes entrés mais les portes étaient verrouillées,entailment,Contradiction
"Donc, j'ai tout rassemblé et j'ai essayé de le faire en forme de statue",je suis convaincu que je n'ai pas besoin d'autre chose que d'une réunion pour pouvoir voter pour des candidats,neutral,Neutral
"Donc, j'ai tout rassemblé et j'ai essayé de le faire en forme de statue","je ne sais pas quoi faire des réunions, tu peux m'expliquer pour que ce soit plus clair",contradiction,Contradiction
"Donc, j'ai tout rassemblé et j'ai essayé de le faire en forme de statue",je ne vais pas me reposer sur les racines,entailment,Neutral
et c'est principalement dû au fait que les mères utilisent le cinéma,les mères sont des cinéphiles,neutral,Contradiction
et c'est principalement dû au fait que les mères utilisent le cinéma,"les mères de famille n'ont pas de règles, je ne parle pas d'arbres",contradiction,Contradiction
et c'est principalement dû au fait que les mères utilisent le cinéma,les mères utilisent le cinéma,entailment,Entailment
Tu es d'accord avec ce qui est bon?,la pluie m'a fait mal,neutral,Contradiction
Tu es d'accord avec ce qui est bon?,il est beau sous la pluie,entailment,Neutral
Tu es d'accord avec ce qui est bon?,avec du levain et du pain sans levain.,contradiction,Contradiction
"quel est le sens de la vie humaine, si tu peux ressusciter quelqu'un ou pas",Tout le monde doit pouvoir se libérer du cinéma et s'orienter vers une nouvelle vie.,neutral,Neutral
"quel est le sens de la vie humaine, si tu peux ressusciter quelqu'un ou pas",il n'y a pas d'humain à nourrir,contradiction,Contradiction
"quel est le sens de la vie humaine, si tu peux ressusciter quelqu'un ou pas","au-delà de la mort, la vie vaut le coup",entailment,Neutral
vous avez du mal à penser correctement,je n'arrive pas à trouver le rouleau du fichier aussi compliqué,neutral,Neutral
vous avez du mal à penser correctement,le rouleau du fichier n'est pas compliqué,contradiction,Contradiction
vous avez du mal à penser correctement,il y a un problème causé par ce phénomène surprenant,entailment,Neutral
il ne ressemble à rien. oui. je trouve ça surprenant qu'il ait accepté que tout soit fait pour lui,comment il a appris à ne rien faire,contradiction,Neutral
il ne ressemble à rien. oui. je trouve ça surprenant qu'il ait accepté que tout soit fait pour lui,Je suis dégoûté de ce qu'il vous a laissés prendre ici au milieu de la nourriture et de la boisson.,neutral,Contradiction
il ne ressemble à rien. oui. je trouve ça surprenant qu'il ait accepté que tout soit fait pour lui,expliquez-moi comment ils sont sortis,entailment,Neutral
"oh bonjour et tout, mes enfants ont 21 ans et 22 ans, maintenant je ne suis pas obligé",je n'en ai pas besoin parce que mes enfants ont plus de 20 ans,entailment,Entailment
"oh bonjour et tout, mes enfants ont 21 ans et 22 ans, maintenant je ne suis pas obligé",vous ne pouvez pas me voir parce que votre jugement est proche.,neutral,Neutral
"oh bonjour et tout, mes enfants ont 21 ans et 22 ans, maintenant je ne suis pas obligé",il faut faire la même chose qu'avec les douze et les onze,contradiction,Contradiction
"oui, ce sont ces gens qui seraient à la tête de la loi quand ils seront là. Tu sais comment ils pourraient obscurcir leurs décisions s'ils l'avaient prise comme ils le devaient.","oui, il y a des gens que tu connais qui ne veulent peut-être pas prendre les meilleures décisions",entailment,Neutral
"oui, ce sont ces gens qui seraient à la tête de la loi quand ils seront là. Tu sais comment ils pourraient obscurcir leurs décisions s'ils l'avaient prise comme ils le devaient.","oui, les gens que tu connais ne peuvent pas avoir faim",neutral,Contradiction
"oui, ce sont ces gens qui seraient à la tête de la loi quand ils seront là. Tu sais comment ils pourraient obscurcir leurs décisions s'ils l'avaient prise comme ils le devaient.","Oui, les gens dont tu connais l'esprit d'entreprise ne peuvent pas compter",contradiction,Contradiction
"Ils n'étaient pas encore arrivés, ils étaient partis à la fin de l'an 1100.",ils se sont mariés lors d'un voyage à l'ouest dans les années 1970,entailment,Contradiction
"Ils n'étaient pas encore arrivés, ils étaient partis à la fin de l'an 1100.",ils aiment les voyages d'affaires,neutral,Neutral
"Ils n'étaient pas encore arrivés, ils étaient partis à la fin de l'an 1100.",ils viennent de terminer leur voyage de noces,contradiction,Contradiction
que pensez-vous de l'entraînement quand vous vous entraînez avec un muscle,vous pouvez facilement oublier ce que vous pensiez de l'exercice physique lorsque vous faites de l'exercice physique avec du muscle,entailment,Neutral
que pensez-vous de l'entraînement quand vous vous entraînez avec un muscle,l'entraînement des athlètes physiques me demande si je dois m'entraîner pour garder mon cœur,neutral,Neutral
que pensez-vous de l'entraînement quand vous vous entraînez avec un muscle,ne vous inquiétez pas de cette partie de l'entraînement.,contradiction,Contradiction
"oui, si c'est une bonne femme, je n'ai pas pensé à ça, oui",c'est une mauvaise pensée qui dégoûte le jour,contradiction,Neutral
"oui, si c'est une bonne femme, je n'ai pas pensé à ça, oui",c'est une bonne note,entailment,Contradiction
"oui, si c'est une bonne femme, je n'ai pas pensé à ça, oui",la critique de ce que tu appelles une bonne note,neutral,Neutral
Le service de garde d'animaux pour enfants organise deux séances hebdomadaires de garde d'animaux pour adultes dans le cadre du service réservé aux personnes âgées.,"la salle des gardes n'est pas surveillée quotidiennement, mais seulement par des gardiens.",contradiction,Neutral.
Le service de garde d'animaux pour enfants organise deux séances hebdomadaires de garde d'animaux pour adultes dans le cadre du service réservé aux personnes âgées.,Il est préférable de les laisser sortir plus de deux fois par semaine en fonction de l'état de santé des adultes.,neutral,Neutral.
Le service de garde d'animaux pour enfants organise deux séances hebdomadaires de garde d'animaux pour adultes dans le cadre du service réservé aux personnes âgées.,"C'est le grand temple du temple. Mais ce qu'on appelle ""le temple des anciens "", c'est le temple des anciens.",entailment,Contradiction
c'est leur illa oh,c'est ce qu'ils ont essayé de faire,entailment,Neutral
c'est leur illa oh,ce n'était peut-être pas ce qu'ils voulaient,contradiction,Neutral
c'est leur illa oh,ils ont accompli leur vœu,neutral,Neutral
le nombre de fois où les deux personnes sont mortes,toute partie de la composition du foetus qui n'est pas due à la fabrication d'une seule main,neutral,Neutral
le nombre de fois où les deux personnes sont mortes,la meilleure façon d'être un artiste est d'être à deux pattes,contradiction,Contradiction
le nombre de fois où les deux personnes sont mortes,Vous devez utiliser vos deux jambes si vous voulez qu'elles soient utilisées pour le traitement du foetus.,entailment,"The relationship between the premise and the hypothesis is neutral. The premise discusses the number of times two people have died, while the hypothesis talks about using one's legs for the treatment of a fetus. These two statements are unrelated and do not provide enough information to either entail or contradict each other."
"et même si c'est le cas, je ne sais pas ce que c'est","je ne sais pas d'où ça vient, c'est trop tôt",entailment,Neutral
"et même si c'est le cas, je ne sais pas ce que c'est",il est venu vite et je ne sais pas quand,neutral,Contradiction
"et même si c'est le cas, je ne sais pas ce que c'est",il arrive comme prévu et on ne sait pas exactement quand il arrivera,contradiction,Contradiction
"non, parce que je ne le connais pas, je ne le connais pas",Je ne sais pas ce que c'est,entailment,Entailment
"non, parce que je ne le connais pas, je ne le connais pas",mes connaissances ne sont pas complètes,neutral,Neutral
"non, parce que je ne le connais pas, je ne le connais pas",je l'étudie à plusieurs reprises,contradiction,Contradiction
"oui, elle était une bonne femme",je pense qu'il savait qu'elle était une bonne femme,neutral,Neutral
"oui, elle était une bonne femme","non, c'était une femme méchante",contradiction,Contradiction
"oui, elle était une bonne femme","oui, il était très intelligent",entailment,Contradiction
"oui, il lui conseille de prendre un euphémisme, une pompe à chaleur qui fonctionne",il lui conseille d'acheter un appareil anti-tireurs,contradiction,Contradiction
"oui, il lui conseille de prendre un euphémisme, une pompe à chaleur qui fonctionne",lui conseille d'acheter une pompe à bois,entailment,Contradiction
"oui, il lui conseille de prendre un euphémisme, une pompe à chaleur qui fonctionne",il voulait pomper le doigt et le poignet,neutral,Contradiction
"c'était très difficile, nous avons acheté des chaussures pour la cuisine de trois pieds de notre maison",le foyer de cet enfant est à une centaine de miles de chez moi,contradiction,Neutral.
"c'était très difficile, nous avons acheté des chaussures pour la cuisine de trois pieds de notre maison",un chien de chasse est à côté de chez moi et il n'a pas peur de m'arrêter,neutral,Neutral
"c'était très difficile, nous avons acheté des chaussures pour la cuisine de trois pieds de notre maison","il y a toujours une chienne près de chez moi, le bruit n'est pas bon",entailment,Neutral
euh euh c'est vrai que c'est vrai que c'est vrai,"je ne suis pas avec toi, c'est très fort",contradiction,Neutral
euh euh c'est vrai que c'est vrai que c'est vrai,comment peut-on obtenir des renseignements sur l'importance,neutral,Neutral
euh euh c'est vrai que c'est vrai que c'est vrai,tu es sûr que tu l'as emporté,entailment,Neutral
j'essaie de faire la différence,j'essaie de rester simple,entailment,Neutral
j'essaie de faire la différence,je fais de la peinture pour mes dessins animés,neutral,Contradiction
j'essaie de faire la différence,je modifie l'article sans passer à côté,contradiction,Neutral
nous donnons notre priorité à l'avenir des outils de transport,ils construisent les installations nécessaires pour les outils de construction,entailment,Contradiction
nous donnons notre priorité à l'avenir des outils de transport,"nous construisons des outils pour la survie, notre avenir dépend de l'innovation",neutral,Neutral
nous donnons notre priorité à l'avenir des outils de transport,Il veut empêcher le matériel des circoncis d'être caché,contradiction,Contradiction
"Par exemple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple.","la plupart du temps, seule la moitié de l'eau est étouffée",contradiction,Neutral
"Par exemple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple.",on peut changer de comportement,entailment,Neutral
"Par exemple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple, tout ce qui est simple.",les moments difficiles que nous pouvons considérer,neutral,Neutral
Daniel Yamins est un spécialiste de la fabrication de tentes,Le fils de Yamins a beaucoup souffert à la tente.,entailment,Neutral
Daniel Yamins est un spécialiste de la fabrication de tentes,Le serment de Yamins sur l'échelle des chiffres,neutral,Neutral
Daniel Yamins est un spécialiste de la fabrication de tentes,"Le prince Yamins est un grand guerrier, mais il ne sait pas cuisiner dans sa tente",contradiction,Contradiction
Jsus parle ainsi parce que la promesse de Dieu est toute prs de lui.,je sais qu'ils n'oseront pas prendre le chemin du milieu,contradiction,Neutral
Jsus parle ainsi parce que la promesse de Dieu est toute prs de lui.,je veux savoir s'ils sont prêts à aller en Angleterre,neutral,Contradiction
Jsus parle ainsi parce que la promesse de Dieu est toute prs de lui.,le conférencier voulait savoir combien de fois ils avaient des problèmes,entailment,Contradiction
je pense qu'une des caractéristiques de la biosphère est que les espèces se dispersent,La biosphère est très changeante,entailment,Neutral
je pense qu'une des caractéristiques de la biosphère est que les espèces se dispersent,La biosphère change en fonction de la chaleur ou du froid,neutral,Neutral
je pense qu'une des caractéristiques de la biosphère est que les espèces se dispersent,La biosphère n'est pas prête à changer,contradiction,Neutral
"avec cela, un chrétien ne peut pas supporter beaucoup d'informations",les cristaux sont une source importante d'informations,contradiction,Contradiction
"avec cela, un chrétien ne peut pas supporter beaucoup d'informations",les cristaux n'ont aucune utilité dans la production d'informations,entailment,Contradiction
"avec cela, un chrétien ne peut pas supporter beaucoup d'informations",il existe d'autres types de cristaux utiles pour la transmission d'informations,neutral,Contradiction
"Donc, les adultes n'ont pas besoin d'apprendre aux enfants adultes à entrer dans le monde de la petite enfance où ils apprennent à être eux-mêmes.",les enfants qui fréquentent les écoles primaires sont exclus des écoles secondaires,contradiction,Contradiction
"Donc, les adultes n'ont pas besoin d'apprendre aux enfants adultes à entrer dans le monde de la petite enfance où ils apprennent à être eux-mêmes.",les enfants d'âge préscolaire qui n'ont pas besoin d'aide pour apprendre à penser,entailment,Contradiction
"Donc, les adultes n'ont pas besoin d'apprendre aux enfants adultes à entrer dans le monde de la petite enfance où ils apprennent à être eux-mêmes.",les enfants d'âge préscolaire n'ont pas les connaissances nécessaires à l'apprentissage de la langue et n'ont même pas d'adultes pour les aider.,neutral,Contradiction
"Ce pays a été construit par toi, tous les hommes sont égaux",le résultat de ce voyage a été conservé dans de nombreux livres,neutral,Neutral
"Ce pays a été construit par toi, tous les hommes sont égaux",certaines personnes pensent que tout le monde est égal,entailment,Neutral
"Ce pays a été construit par toi, tous les hommes sont égaux",Ce pays a été construit sur la croyance que certains sont supérieurs à d'autres,contradiction,Contradiction
Dois-je l'épouser encore ?,il est presque clair pour moi que je dois le condamner pour ses actes,contradiction,Contradiction
Dois-je l'épouser encore ?,je lui demande s'il veut que je lui donne plus d'attention,entailment,Contradiction
Dois-je l'épouser encore ?,Dois-je l'admirer davantage pour le courage qu'il a montré dans le domaine du bruit ?,neutral,Neutral
les zones environnantes doivent être construites à l'aide de différentes tentatives,d'autres tentatives peuvent être utilisées pour partager des informations sur le spin,entailment,Neutral
les zones environnantes doivent être construites à l'aide de différentes tentatives,les rouleaux Spin sont utiles comme outil de stockage de rouleaux,neutral,Neutral
les zones environnantes doivent être construites à l'aide de différentes tentatives,n'arrive pas à imaginer la richesse de Spin dans ses différents essais,contradiction,Neutral
non non je ne veux pas que tu meurs,je ne veux pas que tu meurs,entailment,Entailment
non non je ne veux pas que tu meurs,je ne serai plus là si tu meurs,contradiction,Neutral
non non je ne veux pas que tu meurs,il sera en colère si tu meurs,neutral,Neutral
il est né le 19 mars 1875 en Californie,les californiens ont continué à élire des députés depuis 1875.,entailment,Neutral.
il est né le 19 mars 1875 en Californie,Nous l'avons libéré de tout ce qu'ils lui reprochaient et nous l'avons libéré.,contradiction,Neutral
il est né le 19 mars 1875 en Californie,il a été condamné pour chasse à cheval et autres,neutral,Neutral
"lorsqu'ils se jettent, une mer secrète fait un ballon",la mer s'est effondrée et il a fallu un mois,contradiction,Contradiction
"lorsqu'ils se jettent, une mer secrète fait un ballon",la mer revenait avec des petits poissons qui servaient de moustiques au grand bateau,neutral,Neutral
"lorsqu'ils se jettent, une mer secrète fait un ballon",la mer était calme et on entendait le bruit des vagues,entailment,Contradiction
un nouveau projet de loi a tenté de remédier au chaos qui s'était produit dans les années 1860.,"Dans les années 1870, l'expansion du système judiciaire a provoqué une explosion de l'exportation.",contradiction,Neutral
un nouveau projet de loi a tenté de remédier au chaos qui s'était produit dans les années 1860.,les années 1860 ont été une période tumultueuse,entailment,Entailment
un nouveau projet de loi a tenté de remédier au chaos qui s'était produit dans les années 1860.,Le nouveau comité juridique souhaite faire avancer les progrès réalisés dans le domaine de la loi sur le changement de carrière.,neutral,Neutral.
"si l'on s'oppose à lui-même, toutes les grandes idées du discours public disparaîtront dès lors que les différences entre les groupes et les représentants de la même communauté traditionnelle",les enfants ne peuvent pas se séparer d'idées anciennes,contradiction,Neutral
"si l'on s'oppose à lui-même, toutes les grandes idées du discours public disparaîtront dès lors que les différences entre les groupes et les représentants de la même communauté traditionnelle",le but de tout le travail est de partager avec des communautés différentes,neutral,Contradiction
"si l'on s'oppose à lui-même, toutes les grandes idées du discours public disparaîtront dès lors que les différences entre les groupes et les représentants de la même communauté traditionnelle",participer à toutes sortes d'activités est un bon moyen de développer des idées nouvelles et élevées,entailment,Neutral
"Dans de nombreux pays, il existe des traditions historiques, des traditions qui régissent la religion et la société, des célébrations religieuses, des célébrations de saints et des cérémonies religieuses.",aucune société n'a eu de chefs historiques qui n'étaient pas des chefs religieux,contradiction,Contradiction
"Dans de nombreux pays, il existe des traditions historiques, des traditions qui régissent la religion et la société, des célébrations religieuses, des célébrations de saints et des cérémonies religieuses.",Il y avait aussi des historiens qui dirigeaient l'enceinte religieuse.,entailment,Contradiction
"Dans de nombreux pays, il existe des traditions historiques, des traditions qui régissent la religion et la société, des célébrations religieuses, des célébrations de saints et des cérémonies religieuses.",certains personnages historiques avaient les cheveux noirs,neutral,Neutral
"En outre, la promotion de l'éducation est une activité menée par l'association de l'éducation qui aide les enfants à comprendre la diversité et la diversité des personnes qu'ils aiment et qu'ils apprécient.",l'enfant peut apprendre ce qu'est l'équilibre et les différences,entailment,Entailment
"En outre, la promotion de l'éducation est une activité menée par l'association de l'éducation qui aide les enfants à comprendre la diversité et la diversité des personnes qu'ils aiment et qu'ils apprécient.",les enfants sont capables de discerner comment les différentes nationalités,neutral,Neutral.
"En outre, la promotion de l'éducation est une activité menée par l'association de l'éducation qui aide les enfants à comprendre la diversité et la diversité des personnes qu'ils aiment et qu'ils apprécient.",ce sont les enfants qui n'ont rien appris,contradiction,Contradiction
Le chef de file de l'industrie allemande après la Seconde Guerre mondiale est aujourd'hui le chef de file de l'opposition au régime nazi.,le régime nazi ne l'avait pas accepté,contradiction,Entailment
Le chef de file de l'industrie allemande après la Seconde Guerre mondiale est aujourd'hui le chef de file de l'opposition au régime nazi.,le régime nazi a exécuté tous les musulmans,neutral,Contradiction
Le chef de file de l'industrie allemande après la Seconde Guerre mondiale est aujourd'hui le chef de file de l'opposition au régime nazi.,le régime nazi s'est arrêté,entailment,Entailment
un enfant souffre en écoutant le cri de sa fille,personne n'était là,contradiction,Contradiction
un enfant souffre en écoutant le cri de sa fille,sonja est un enfant,entailment,Contradiction
un enfant souffre en écoutant le cri de sa fille,sonja était une sorcière,neutral,Neutral
6 dans les dix provinces d'avant-guerre où les citoyens s'exprimaient mutuellement; la Cour suprême exerçait son autorité et sa compétence,"La Cour suprême a défendu certains droits civils pendant les décennies précédant la guerre, alors que les gens se disputaient mutuellement.",entailment,Entailment
6 dans les dix provinces d'avant-guerre où les citoyens s'exprimaient mutuellement; la Cour suprême exerçait son autorité et sa compétence,La Cour suprême a exercé le droit de recours judiciaire contre les victimes d'un conflit dans lequel les citoyens ont refusé leur liberté.,neutral,Contradiction
6 dans les dix provinces d'avant-guerre où les citoyens s'exprimaient mutuellement; la Cour suprême exerçait son autorité et sa compétence,La Cour suprême a exécuté cinq juges parmi les cinq juges qui ont jugé la guerre civile.,contradiction,Contradiction
"Voil aussi ce que je vais te dire, toi, trs cher Thophile: je connais tout ce qui se passe ici.",dis-nous comment j'ai tout compris,entailment,Contradiction
"Voil aussi ce que je vais te dire, toi, trs cher Thophile: je connais tout ce qui se passe ici.",la mort de l'architecte m'a été annoncée,neutral,Contradiction
"Voil aussi ce que je vais te dire, toi, trs cher Thophile: je connais tout ce qui se passe ici.",il y a beaucoup de choses que nous avons cachées,contradiction,Contradiction
Les forces de l'ordre confondent le commandant Blood avec ses complices.,L'officier Blood était capable de réfléchir à des situations qui l'irritaient à chaque instant.,contradiction,Neutral
Les forces de l'ordre confondent le commandant Blood avec ses complices.,les pensées du commandant du Blood sont devenues obscures à cause de son travail,entailment,Neutral
Les forces de l'ordre confondent le commandant Blood avec ses complices.,La voix du couteau est celle du chef Blood si ses taureaux,neutral,Contradiction
"Je n'oublierai jamais la vie d'esclave que j'ai vécue à la Barbade, où vous m'avez soigné avec bonté.",tu as pris soin de moi quand j'étais esclave à la Barbade,entailment,Entailment
"Je n'oublierai jamais la vie d'esclave que j'ai vécue à la Barbade, où vous m'avez soigné avec bonté.","c'était très drôle, et tu m'as pris pour le meilleur joueur de tennis",contradiction,Contradiction
"Je n'oublierai jamais la vie d'esclave que j'ai vécue à la Barbade, où vous m'avez soigné avec bonté.",ta nuée m'a frappé à chaque fois qu'elle me regardait,neutral,Contradiction
"Ici, à moins de trois miles plus à l'ouest, où se trouvait le sol, une paroi de végétation épaisse et épaisse remplissait le jardin avec de la poussière.",c'est une vue magnifique sur les fleurs,entailment,Contradiction
"Ici, à moins de trois miles plus à l'ouest, où se trouvait le sol, une paroi de végétation épaisse et épaisse remplissait le jardin avec de la poussière.",la vie aux États-Unis était proche d'une ville,neutral,Contradiction
"Ici, à moins de trois miles plus à l'ouest, où se trouvait le sol, une paroi de végétation épaisse et épaisse remplissait le jardin avec de la poussière.","On ne voyait pas la terre pour des kilomètres à l'entour, une mer sans eau.",contradiction,Neutral.
"je suis le roi des villes méchantes, je suis aussi le frère du roi de Sunderland",Le roi a des gens qu'il aime et dont il fait partie,entailment,Neutral
"je suis le roi des villes méchantes, je suis aussi le frère du roi de Sunderland",Le roi est resté ici quelques jours.,neutral,Neutral.
"je suis le roi des villes méchantes, je suis aussi le frère du roi de Sunderland",je n'obéirai pas aux ordres du roi,contradiction,Contradiction
