premise,hypothesis,label,output
What if that's exactly what I'm trying to do?,I don't know what you're thinking.,contradiction,Neutral
What if that's exactly what I'm trying to do?,"I try to do this, I have to.",entailment,Neutral
What if that's exactly what I'm trying to do?,I'm trying to finish my special assignment next week.,neutral,Neutral
"However, the animals, especially the goats, are always on the lookout.",The goats run away from the barn every day.,neutral,Neutral.
"However, the animals, especially the goats, are always on the lookout.",The goats run away all the time.,entailment,Contradiction
"However, the animals, especially the goats, are always on the lookout.",The goats were safely hidden.,contradiction,Contradiction
The doors were locked when we entered.,All the doors were unlocked.,contradiction,Contradiction
The doors were locked when we entered.,The keyboard is with us.,neutral,Neutral.
The doors were locked when we entered.,We entered even though the doors were locked.,entailment,Entailment
So I just had to open it all up and try to think about it.,I am convinced that I need all of this together to find a solution to this.,neutral,Neutral.
So I just had to open it all up and try to think about it.,I don't know what to do with it all just please report and find a solution to this.,contradiction,Contradiction
So I just had to open it all up and try to think about it.,I'll calculate it with the total.,entailment,Neutral
And that's because the mothers also use drugs.,The mothers were drug addicts.,neutral,Entailment
And that's because the mothers also use drugs.,The mothers had no prescription or drugs.,contradiction,Contradiction
And that's because the mothers also use drugs.,The mothers also used drugs.,entailment,Entailment
Yes it's good is it raining,I don't care if it rains.,neutral,Neutral
Yes it's good is it raining,It's nice and rainy.,entailment,Neutral
Yes it's good is it raining,It's really bad with the consultant after all.,contradiction,Neutral
Oh how much human life they have and whether you can reassure people or not,All souls are entitled to the second amendment.,neutral,Neutral
Oh how much human life they have and whether you can reassure people or not,No one is entitled to redress.,contradiction,Neutral.
Oh how much human life they have and whether you can reassure people or not,It has nothing to do with the recycling of the planet.,entailment,Neutral.
oh brother you have a weird wiring problem there,I've never seen a wiring problem like this before.,neutral,Entailment
oh brother you have a weird wiring problem there,Wiring is not the problem.,contradiction,Contradiction
oh brother you have a weird wiring problem there,There was a problem with this strange wiring.,entailment,Entailment
"It looks like a lot of stuff, so I'm amazed at how much they're going to charge.",He was not surprised to learn that they were unfaithful.,contradiction,Contradiction
"It looks like a lot of stuff, so I'm amazed at how much they're going to charge.","Surprisingly, you were allowed to bring in food and water.",neutral,Neutral
"It looks like a lot of stuff, so I'm amazed at how much they're going to charge.",He was amazed that they could catch him.,entailment,Contradiction
"Oh, but still, still, my kids are 11 and 24, so I don't have to do that.",I don't need to do that because my children are in their 20's.,entailment,Contradiction
"Oh, but still, still, my kids are 11 and 24, so I don't have to do that.",I may need to do this when they are about the same age.,neutral,Contradiction
"Oh, but still, still, my kids are 11 and 24, so I don't have to do that.",I had to do this when they were 10 and 11 years old.,contradiction,Contradiction
So people who can go to work at any time or who can be hesitant when they have to make a decision,"Yes, people who may not be able to make the best experience decisions.",entailment,Neutral
So people who can go to work at any time or who can be hesitant when they have to make a decision,"Yes, people who might not starve.",neutral,Neutral
So people who can go to work at any time or who can be hesitant when they have to make a decision,"Yes, people who are mentally challenged are not.",contradiction,Contradiction
"No, they're still on the air. They've been on the air since the end of the sixties.",They have been flying since the 1970s.,entailment,Contradiction
"No, they're still on the air. They've been on the air since the end of the sixties.",They love to fly.,neutral,Neutral
"No, they're still on the air. They've been on the air since the end of the sixties.",They have just completed their flight.,contradiction,Contradiction
how do you do mental exercise,Can you explain how to do a mental exercise?,entailment,Entailment
how do you do mental exercise,I enjoyed heart exercises because I needed movements of the heart and blood vessels.,neutral,Contradiction
how do you do mental exercise,Please stop talking about mind games.,contradiction,Contradiction
"Well, that's good too. I hadn't thought of that before.",It's a silly idea that I removed last week.,contradiction,Contradiction
"Well, that's good too. I hadn't thought of that before.",That is a good point.,entailment,Entailment
"Well, that's good too. I hadn't thought of that before.",The argument you mentioned is a good one.,neutral,Neutral
"Yale University two days a week, it's called the Yale School for Retired Persons, but it's going to the retired workers' camp.",The Jerusalem School is open daily for children under five years old only.,contradiction,Contradiction
"Yale University two days a week, it's called the Yale School for Retired Persons, but it's going to the retired workers' camp.",They were allowed to go only twice a week if the pensioners agreed.,neutral,Neutral
"Yale University two days a week, it's called the Yale School for Retired Persons, but it's going to the retired workers' camp.",It is commonly referred to as the Jerusalem School for the Elderly but it is also referred to as the Senior Space.,entailment,Contradiction
That's their number one oh,That is what they have been striving for.,entailment,Neutral
That's their number one oh,That is not what they want.,contradiction,Contradiction
That's their number one oh,They achieved their goal.,neutral,Neutral
gun control means using both hands,Half of all miscarriages of firearms occur with one hand.,neutral,Contradiction
gun control means using both hands,The best way to handle a gun is to use both feet.,contradiction,Contradiction
gun control means using both hands,Use both hands to maneuver.,entailment,Neutral.
And uh but it came from somewhere suddenly I don't know where it came from but,I don't know where it came from but it was quick.,entailment,Entailment
And uh but it came from somewhere suddenly I don't know where it came from but,He rushed to check but I seemed to know where he might be coming from.,neutral,Neutral
And uh but it came from somewhere suddenly I don't know where it came from but,It came like honey and I knew exactly when it would come.,contradiction,Contradiction
"No, I don't even know him. I don't think so.",I don't know much about it.,entailment,Neutral.
"No, I don't even know him. I don't think so.",I'm not ignorant when it comes to love.,neutral,Contradiction
"No, I don't even know him. I don't think so.",I have been researching it for many years.,contradiction,Contradiction
Yeah well you know it,I think he knows he's doing well.,neutral,Neutral
Yeah well you know it,"No, he did not.",contradiction,Contradiction
Yeah well you know it,So you did very well.,entailment,Neutral
"Yes, he suggested finding an um um um a um um nozzle to use",He suggested buying a lawnmower.,contradiction,Contradiction
"Yes, he suggested finding an um um um a um um nozzle to use",He suggested seeking asylum.,entailment,Contradiction
"Yes, he suggested finding an um um um a um um nozzle to use",He wants to wipe away the blood with a spit.,neutral,Contradiction
This is a very bad place. There was a shooting in the middle of the night in about three buildings in our factory.,The sound of gunfire was heard less than 100 miles away from where I lived.,contradiction,Neutral
This is a very bad place. There was a shooting in the middle of the night in about three buildings in our factory.,The sound of gunfire neared my house and made me panic to get out.,neutral,Neutral.
This is a very bad place. There was a shooting in the middle of the night in about three buildings in our factory.,"Shots rang out in my neighborhood, and the neighborhood was in turmoil.",entailment,Neutral.
Uh-huh it's true not so much uh it's true,"I don't agree with you, it really does.",contradiction,Contradiction
Uh-huh it's true not so much uh it's true,I think you're absolutely right about his behavior.,neutral,Neutral
Uh-huh it's true not so much uh it's true,You're right that it's not.,entailment,Contradiction
I'm really trying to pull it,I tried to fight back.,entailment,Contradiction
I'm really trying to pull it,I try my best.,neutral,Entailment
I'm really trying to pull it,I would leave him and he wouldn't look back.,contradiction,Neutral
We have opened our doors to the technological future.,We are producing leaders who are critical to the future of technology.,entailment,Neutral
We have opened our doors to the technological future.,"We have developed a short-range technology, so AI will control our future.",neutral,Neutral
We have opened our doors to the technological future.,We want technology to succeed.,contradiction,Neutral
"For example, at a higher level, all generations become popes.","At the highest level, only half a generation can become popes.",contradiction,Contradiction
"For example, at a higher level, all generations become popes.",It is possible for the cells to change color.,entailment,Neutral
"For example, at a higher level, all generations become popes.",At other times the specimens may be of the same color.,neutral,Neutral
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins is a great mathematician.,entailment,Entailment
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins is concerned with angular arithmetic.,neutral,Neutral
Daniel Yamins is a brilliant young mathematician.,"Mr. Yamins is a great painter, but a terrible mathematician.",contradiction,Contradiction
"And if so, do they always approach that border?",I know they haven't traveled near the border.,contradiction,Contradiction
"And if so, do they always approach that border?","I wonder, are they always in England?",neutral,Neutral.
"And if so, do they always approach that border?",The official wanted to know how often they approached the border.,entailment,Neutral
I think there's a reason why the universe is constantly rearranging itself in the laws of nature for the creation of certain species.,Global living conditions are constantly changing.,entailment,Neutral
I think there's a reason why the universe is constantly rearranging itself in the laws of nature for the creation of certain species.,Global warming is accompanied by climate change.,neutral,Neutral
I think there's a reason why the universe is constantly rearranging itself in the laws of nature for the creation of certain species.,The global standard of living is constantly changing.,contradiction,Neutral
"With that show, the daily christmas can't handle so much news.",Daily crystals are a repository for a large collection of data.,contradiction,Contradiction
"With that show, the daily christmas can't handle so much news.",Daily crystals are of little use for news reporting.,entailment,Neutral
"With that show, the daily christmas can't handle so much news.",There are also varieties of crystals that are very useful for cosmological information and the use of light.,neutral,Neutral
"Therefore, adults do not need to teach elementary-school children to lose weight, as they sometimes do when they help them with exercise or related activities.",Primary school children are better at playing chess without learning than they are at playing chess.,contradiction,Neutral
"Therefore, adults do not need to teach elementary-school children to lose weight, as they sometimes do when they help them with exercise or related activities.",Primary school children don't need much help to learn how to draw.,entailment,Neutral.
"Therefore, adults do not need to teach elementary-school children to lose weight, as they sometimes do when they help them with exercise or related activities.",Primary school pupils do not have the basic skills to learn for themselves.,neutral,Contradiction
[This country] came into being through independence and was based on the myth that birth is nothing but birth.,Records of this myth are distributed in numerous appendices.,neutral,Neutral
[This country] came into being through independence and was based on the myth that birth is nothing but birth.,Some people believe that birth is just birth.,entailment,Entailment
[This country] came into being through independence and was based on the myth that birth is nothing but birth.,This nation was founded on the belief that some people were better than others.,contradiction,Contradiction
Should I give more commendation?,It was clear that I needed to beat him up for his disappointments.,contradiction,Contradiction
Should I give more commendation?,I wondered if he needed more appreciation from me.,entailment,Neutral.
Should I give more commendation?,Should I praise him more for his piano work?,neutral,Entailment
The concept of a chemical interaction map can be formulated in a variety of ways.,Another principle is used to simulate chemical reactions.,entailment,Neutral
The concept of a chemical interaction map can be formulated in a variety of ways.,Chemical interaction mapping is very useful for big data technologies.,neutral,Neutral
The concept of a chemical interaction map can be formulated in a variety of ways.,The picture of chemical bonding is inconceivable in many ways.,contradiction,Contradiction
"(Terrified) No, no, I don't want you to die!",I don't want you to die!,entailment,Entailment
"(Terrified) No, no, I don't want you to die!",I don't care if you die!,contradiction,Contradiction
"(Terrified) No, no, I don't want you to die!",I would hate to see you die!,neutral,Entailment
"He was publicly hanged on January 19, 1875, in San Jose, California.",The state of California was publicly forested until the end of 1875.,entailment,Contradiction
"He was publicly hanged on January 19, 1875, in San Jose, California.",They loosened all the chains of error from his heaven and set him free.,contradiction,Neutral
"He was publicly hanged on January 19, 1875, in San Jose, California.",He was hanged for sedition and stealing horses.,neutral,Neutral
"In an unspeakable movement, the sparkling blue ocean flows away.",The sea is dark in color and crystal clear.,contradiction,Contradiction
"In an unspeakable movement, the sparkling blue ocean flows away.",The sea was full of small fish that were being tossed into the hull of the boat.,neutral,Neutral
"In an unspeakable movement, the sparkling blue ocean flows away.",The sea water is yellow and clear.,entailment,Contradiction
An entirely new Court of Cassation was attempting to operate in a different way from the tumultuous 1860s.,By the 1870s all the Court rulings had collapsed and the country was in turmoil.,contradiction,Contradiction
An entirely new Court of Cassation was attempting to operate in a different way from the tumultuous 1860s.,The 1860s were a turbulent time.,entailment,Entailment
An entirely new Court of Cassation was attempting to operate in a different way from the tumultuous 1860s.,The new ruling of the Court is aimed at violating the rights of employees.,neutral,Neutral.
"Any higher form of thought, to which he refers, first arises in the social context, between the child and representatives of his culture as they engage in social activity.",Children do not have the capacity to develop the same high level of thinking.,contradiction,Contradiction
"Any higher form of thought, to which he refers, first arises in the social context, between the child and representatives of his culture as they engage in social activity.",Fishing is a popular activity that is shared by many different cultures.,neutral,Neutral
"Any higher form of thought, to which he refers, first arises in the social context, between the child and representatives of his culture as they engage in social activity.",Doing social work sometimes helps people to share high levels of thought.,entailment,Neutral.
"Some neighborhoods have praying mantis, religious leaders who lead the crowd in prayers for funerals, celebrations of saints' days, and when the parish priest is not at home.",None of the neighborhoods had clergy who were not parish priests.,contradiction,Contradiction
"Some neighborhoods have praying mantis, religious leaders who lead the crowd in prayers for funerals, celebrations of saints' days, and when the parish priest is not at home.",Some neighborhoods have non-clergy clergy.,entailment,Entailment
"Some neighborhoods have praying mantis, religious leaders who lead the crowd in prayers for funerals, celebrations of saints' days, and when the parish priest is not at home.",Some of the clergy have black hair.,neutral,Neutral.
"In children's theatre as well, the ability to participate and direct in a variety of roles helps children to recognize the similarities and differences between people in tastes, beliefs, and feelings.",Children can learn about people's similarities and differences.,entailment,Entailment
"In children's theatre as well, the ability to participate and direct in a variety of roles helps children to recognize the similarities and differences between people in tastes, beliefs, and feelings.",Children see the differences between generations.,neutral,Neutral
"In children's theatre as well, the ability to participate and direct in a variety of roles helps children to recognize the similarities and differences between people in tastes, beliefs, and feelings.",Children cannot learn anything.,contradiction,Contradiction
"The best part of Germany's post-war constitution, then, was certainly the Holocaust.",The Nazi regime allowed it.,contradiction,Contradiction
"The best part of Germany's post-war constitution, then, was certainly the Holocaust.",The Nazi regime executed all those who participated.,neutral,Contradiction
"The best part of Germany's post-war constitution, then, was certainly the Holocaust.",It was brought to an end by the Nazi regime.,entailment,Contradiction
Sonja began to control her daughter's anger.,No one is upset.,contradiction,Contradiction
Sonja began to control her daughter's anger.,Sonja is a teenager.,entailment,Contradiction
Sonja began to control her daughter's anger.,Sonja was furious.,neutral,Contradiction
"6 During the 55 years leading up to World War I, the Court repeatedly exercised this power.",The court exercised this power in the decade leading up to the Civil War.,entailment,Contradiction
"6 During the 55 years leading up to World War I, the Court repeatedly exercised this power.",The court exercised this power 4 times in the 55 years leading up to the Civil War.,neutral,Contradiction
"6 During the 55 years leading up to World War I, the Court repeatedly exercised this power.",The court exercised this power 5 million times in the 55 years leading up to the Civil War.,contradiction,Contradiction
"I trust you, as I have been informed of everything from them.","I tell you, I have been given knowledge of it all.",entailment,Entailment
"I trust you, as I have been informed of everything from them.",I was told about the death of the butterfly.,neutral,Neutral.
"I trust you, as I have been informed of everything from them.",They kept a lot of information from me.,contradiction,Contradiction
The noise interrupted Captain Blood in his dissatisfied state.,Captain Blood had time to reflect on his dissatisfaction without hindrance.,contradiction,Contradiction
The noise interrupted Captain Blood in his dissatisfied state.,Captain Blood was disturbed by some noises.,entailment,Entailment
The noise interrupted Captain Blood in his dissatisfied state.,The sound of the puppy woke the sailor at his throat.,neutral,Contradiction
"But I can't forget when I wasn't a slave in your sister's house in Barbados, you treated me with a kind of mercy.",She took good care of me when I was a slave in Barbados.,entailment,Contradiction
"But I can't forget when I wasn't a slave in your sister's house in Barbados, you treated me with a kind of mercy.","It was ugly to me, and it was worse than garbage.",contradiction,Contradiction
"But I can't forget when I wasn't a slave in your sister's house in Barbados, you treated me with a kind of mercy.",Your brother used to beat me up every day when he was my boss.,neutral,Contradiction
"There, not more than three miles from here, was land - an uneven green wall that spanned a western frontier.",The temperate grasslands have become a haven.,entailment,Neutral
"There, not more than three miles from here, was land - an uneven green wall that spanned a western frontier.",The island they were going to was uninhabited.,neutral,Neutral
"There, not more than three miles from here, was land - an uneven green wall that spanned a western frontier.","They saw no land for many miles, except endless water.",contradiction,Contradiction
"I am the most noble maker of these uncivilized parts, and my lord Sunderland's mistress.","The most brilliant of the workers, and I was one of them.",entailment,Contradiction
"I am the most noble maker of these uncivilized parts, and my lord Sunderland's mistress.",The Most High sent me here about a week ago.,neutral,Neutral
"I am the most noble maker of these uncivilized parts, and my lord Sunderland's mistress.",I do not take orders from the Most High.,contradiction,Contradiction
"You're the one I'm after - or I thought I was, he said.",He didn't think he was getting anything.,contradiction,Neutral.
"You're the one I'm after - or I thought I was, he said.",He owes you for the help you gave him when he was a penniless beggar.,neutral,Neutral
"You're the one I'm after - or I thought I was, he said.",He thought he was eating something.,entailment,Contradiction
I should have known better than to approach Jamaica at night.,I traveled near Jamaica after sundown.,entailment,Entailment
I should have known better than to approach Jamaica at night.,I traveled to Jamaica by boat.,neutral,Neutral
I should have known better than to approach Jamaica at night.,My wife and I arrived in Jamaica in the afternoon.,contradiction,Contradiction
Blood's thoughts were based on this and other things as he sat on the rocking chair.,Blood burned and had a nightmare on the rocking chair.,contradiction,Contradiction
Blood's thoughts were based on this and other things as he sat on the rocking chair.,Blood was thinking as he lay down.,entailment,Contradiction
Blood's thoughts were based on this and other things as he sat on the rocking chair.,Blood thought deeply about the last time he saw his wife.,neutral,Neutral
"Yes, then, I will tell you.","Well, let me tell you about it.",entailment,Neutral
"Yes, then, I will tell you.",I'm not going to talk to you.,contradiction,Contradiction
"Yes, then, I will tell you.",For you have sworn that you will not do such a thing as this.,neutral,Contradiction
Ah! how could that be?,Someone is asking for directions.,entailment,Contradiction
Ah! how could that be?,The questioner is alone and has no one around to talk to.,contradiction,Neutral.
Ah! how could that be?,The questioner is in a hurry and needs to know the way immediately.,neutral,Neutral
I did not accept the papers of the Emperor with amusement.,Accepting the Emperor's ordination was against my morality.,neutral,Contradiction
I did not accept the papers of the Emperor with amusement.,I have thought carefully about the King's appointment.,entailment,Neutral
I did not accept the papers of the Emperor with amusement.,I signed the document to accept the Emperor's ordination without hesitation.,contradiction,Contradiction
He felt the urgency of returning.,He made sure that he had every day to return.,contradiction,Contradiction
He felt the urgency of returning.,He felt the urgency of taking action.,entailment,Neutral.
He felt the urgency of returning.,"If it stood still, they would see it.",neutral,Neutral.
"However, it's something he did about three years ago, he said, but he's saying it with sadness now, without any trace of his past.",He doesn't like the fact that he's killed so many men in the last three years.,neutral,Contradiction
"However, it's something he did about three years ago, he said, but he's saying it with sadness now, without any trace of his past.",He spoke with enthusiasm about his journey and his personality.,contradiction,Contradiction
"However, it's something he did about three years ago, he said, but he's saying it with sadness now, without any trace of his past.",He spoke in a voice of sadness.,entailment,Entailment
I think that's beyond the reach of people like you.,I want to believe that this is what people like you do.,entailment,Contradiction
I think that's beyond the reach of people like you.,"I have read about people like you, and their customs.",neutral,Neutral
I think that's beyond the reach of people like you.,I can see how that's unusual among people like you.,contradiction,Contradiction
His face burned with anger.,A big laugh caught his eye.,contradiction,Contradiction
His face burned with anger.,He has a bad feeling in his stomach.,neutral,Neutral.
His face burned with anger.,Anger flashed in his face.,entailment,Entailment
"He looked at her with a wink but as soon as he saw the sadness in her face, and the frightening look on her forehead, her face changed too.",His face changed after he saw his face.,entailment,Contradiction
"He looked at her with a wink but as soon as he saw the sadness in her face, and the frightening look on her forehead, her face changed too.",His eyes lit up when he saw the anger in her face.,contradiction,Contradiction
"He looked at her with a wink but as soon as he saw the sadness in her face, and the frightening look on her forehead, her face changed too.",He didn't know if he was getting angry.,neutral,Contradiction
He strode past the challenging wall and through the large gates into the garden.,"When the main entrance to the street was closed, he jumped into the garden.",contradiction,Contradiction
He strode past the challenging wall and through the large gates into the garden.,The main entrance was the only entrance to the garden.,neutral,Contradiction
He strode past the challenging wall and through the large gates into the garden.,There is a large entrance that leads into the garden.,entailment,Entailment
"He would have pulled it up to the stake, no doubt, he said with a smile.",He thought that someone was going to the torture stake.,entailment,Contradiction
"He would have pulled it up to the stake, no doubt, he said with a smile.",He was a judge who had once caught a thief.,neutral,Neutral
"He would have pulled it up to the stake, no doubt, he said with a smile.",He said it was a way to escape from the slums to avoid going to jail.,contradiction,Neutral
How can I knowingly accuse them? It is in a foreign language.,I didn't have the courage to put them in jail.,entailment,Neutral
How can I knowingly accuse them? It is in a foreign language.,"As soon as I found them, I locked them up.",contradiction,Contradiction
How can I knowingly accuse them? It is in a foreign language.,I would not have forgiven myself if I had kept them.,neutral,Neutral.
I've been hunting him for the past year.,I've been following him closely for almost a year without realizing it.,neutral,Contradiction
I've been hunting him for the past year.,I've been watching for about a week.,contradiction,Contradiction
I've been hunting him for the past year.,I've been hunting him for about a year.,entailment,Entailment
The museum does not have a name or identification document,The museum doesn't like to be labeled.,neutral,Neutral
The museum does not have a name or identification document,The museum didn't like the ads.,entailment,Neutral
The museum does not have a name or identification document,The treasure of the museum is the nameplate.,contradiction,Contradiction
The open-air markets are the best places to shop in Beijing.,Beijing is an open-air marketplace with luxurious shops.,entailment,Contradiction
The open-air markets are the best places to shop in Beijing.,Beijing's open-air markets are among the finest in the world.,neutral,Neutral.
The open-air markets are the best places to shop in Beijing.,Beijing's strict rules prohibit outdoor markets within the city limits.,contradiction,Contradiction
"The largest lake in the northwest is a good swimming spot, but the combined water and shoreline can erode.",The water and the beaches are always clean.,contradiction,Contradiction
"The largest lake in the northwest is a good swimming spot, but the combined water and shoreline can erode.",The water and the shoreline can also become corrosive.,entailment,Neutral
"The largest lake in the northwest is a good swimming spot, but the combined water and shoreline can erode.",The water was dried up because of the flooding.,neutral,Contradiction
"The towers were treasuries, and the sight they stood on became known as the Milla de Oro, or Golden mile.",None of the towers on the Golden Mile was a bank.,contradiction,Contradiction
"The towers were treasuries, and the sight they stood on became known as the Milla de Oro, or Golden mile.",The towers on the Golden Mile were banks.,entailment,Contradiction
"The towers were treasuries, and the sight they stood on became known as the Milla de Oro, or Golden mile.","The towers on the Golden Mile were used for various commercial purposes, including banking.",neutral,Neutral.
"It seemed truly unnatural, then, to engage in that World War II began with the British Commonwealth Aircraft Relief Declaration, using Canadian aircraft to manufacture safety glasses for combat pilots.",Canada has a safe airport.,entailment,Neutral
"It seemed truly unnatural, then, to engage in that World War II began with the British Commonwealth Aircraft Relief Declaration, using Canadian aircraft to manufacture safety glasses for combat pilots.",Canadian airlines do not have air-to-air missiles.,neutral,Neutral
"It seemed truly unnatural, then, to engage in that World War II began with the British Commonwealth Aircraft Relief Declaration, using Canadian aircraft to manufacture safety glasses for combat pilots.",Canada's airspace is also very dangerous.,contradiction,Neutral
"And they are also patient and compassionate, even though they know that their beautiful river bank is no longer theirs alone.",They were upset and angry with everyone who had to share the riverbank.,contradiction,Contradiction
"And they are also patient and compassionate, even though they know that their beautiful river bank is no longer theirs alone.",They must now share the riverbank with other people.,entailment,Entailment
"And they are also patient and compassionate, even though they know that their beautiful river bank is no longer theirs alone.",They used to own 500 miles in front of the river bank.,neutral,Neutral.
"Kublai Khan established his capital in 1279 on the shores of Beijing Beihai Lake, where his royal treasures were kept for recreation.",Kublai Khan established a capital in Taiwan.,contradiction,Contradiction
"Kublai Khan established his capital in 1279 on the shores of Beijing Beihai Lake, where his royal treasures were kept for recreation.",Kublai Khan owned property in Beijing.,entailment,Entailment
"Kublai Khan established his capital in 1279 on the shores of Beijing Beihai Lake, where his royal treasures were kept for recreation.",Kublai Khan was a well respected man.,neutral,Neutral.
"Having easy connections with English-only communities Christian schools admitted their children Eastern European Jews had either studied at the wealthy Westmount school or moved, once again, to Toronto.",Jews in Eastern Europe were friendly toward all people.,contradiction,Neutral.
"Having easy connections with English-only communities Christian schools admitted their children Eastern European Jews had either studied at the wealthy Westmount school or moved, once again, to Toronto.",The rest of the city hated the Jews.,neutral,Neutral
"Having easy connections with English-only communities Christian schools admitted their children Eastern European Jews had either studied at the wealthy Westmount school or moved, once again, to Toronto.",Jews enjoyed good relations with English communities.,entailment,Entailment
"If so, set your eyes on its foundation.",Don't start the foundation early; you'll ruin its beauty in the end.,contradiction,Contradiction
"If so, set your eyes on its foundation.","Try to determine the basis in advance, if you can.",entailment,Neutral
"If so, set your eyes on its foundation.",The study will be easier if you know the basics of the book.,neutral,Neutral.
