premise,hypothesis,label,output
"She said it was just tears coming out of her eyes, and then she said that Joe came to the Veranda.",As she told him to come to the porch with tears in her eyes.,entailment,Contradiction
"She said it was just tears coming out of her eyes, and then she said that Joe came to the Veranda.",She quickly wiped away the tears after Joe threw himself on the porch.,contradiction,Contradiction
"She said it was just tears coming out of her eyes, and then she said that Joe came to the Veranda.",She was so happy to see Joe that she began to cry.,neutral,Neutral.
"Even if the plane was on fire, why, it would burst, explode and melt with a leak.",Radiation can also be contained by a fire hose.,neutral,Neutral.
"Even if the plane was on fire, why, it would burst, explode and melt with a leak.",Radiation can leak to the front of the aircraft after it burns.,entailment,Neutral
"Even if the plane was on fire, why, it would burst, explode and melt with a leak.",Rays cannot leak during a fire.,contradiction,Contradiction
"Major General Clem Francis, retired from the U.S. Air Force.",The general retired from the US air force.,entailment,Entailment
"Major General Clem Francis, retired from the U.S. Air Force.",The manager just retired a few weeks ago.,neutral,Neutral
"Major General Clem Francis, retired from the U.S. Air Force.",The U.S. air force commander is completing his first assignment this week.,contradiction,Contradiction
Yes it has arrived there are two or three flights arriving a week and I do not know where they fly.,More than one plane arrives each week.,entailment,Entailment
Yes it has arrived there are two or three flights arriving a week and I do not know where they fly.,Increasing air travel is a problem.,neutral,Neutral
Yes it has arrived there are two or three flights arriving a week and I do not know where they fly.,There are no planes arriving.,contradiction,Contradiction
They had already done the training in full pressure suits and it took me a while to go to the pressure suits.,It takes three months to complete training to use full pressure suits.,neutral,Neutral
They had already done the training in full pressure suits and it took me a while to go to the pressure suits.,Training to use a full pressure suit takes time.,entailment,Entailment
They had already done the training in full pressure suits and it took me a while to go to the pressure suits.,We could train you to use a full pressure suit by the end of the day.,contradiction,Contradiction
"I want to say that there was no danger in going inside with a bomb because it would never explode, no matter how hard it hit the ground.",The bomber was reactivated by the pilot.,neutral,Contradiction
"I want to say that there was no danger in going inside with a bomb because it would never explode, no matter how hard it hit the ground.",The bomb had no chance of detonating.,entailment,Entailment
"I want to say that there was no danger in going inside with a bomb because it would never explode, no matter how hard it hit the ground.",There was a great danger of a bomb explosion.,contradiction,Contradiction
And how does it feel when it's directly related to what I want to do.,I'm not sure what that looks like to you.,contradiction,Neutral
And how does it feel when it's directly related to what I want to do.,"I try to do this, obviously.",entailment,Neutral
And how does it feel when it's directly related to what I want to do.,I'm trying to finish my project by next week.,neutral,Neutral
"However, the animals are always free, especially the goats.",The goats ran to the stable every day .,neutral,Contradiction
"However, the animals are always free, especially the goats.",The goats were always running.,entailment,Neutral.
"However, the animals are always free, especially the goats.",The goats were kept safe.,contradiction,Neutral
The doors were locked and we were entering.,All the doors were open.,contradiction,Contradiction
The doors were locked and we were entering.,We had the keys to ourselves.,neutral,Contradiction
The doors were locked and we were entering.,We entered even though the doors were locked.,entailment,Entailment
So I had to take the totals and try to guess that way.,I feel confident because the numbers are what I need to fix this.,neutral,Contradiction
So I had to take the totals and try to guess that way.,I don't know what to do with the numbers just ask for more layers to solve this problem.,contradiction,Contradiction
So I had to take the totals and try to guess that way.,I'll count it based on the totals.,entailment,Entailment
And so much for the fact that mothers use drugs.,Mothers are drug addicts.,neutral,Contradiction
And so much for the fact that mothers use drugs.,Mothers are not prescribed medication or drugs.,contradiction,Contradiction
And so much for the fact that mothers use drugs.,The mothers take drugs.,entailment,Entailment
"Yes, the rain is very pleasant.",I have no problem with rain.,neutral,Entailment
"Yes, the rain is very pleasant.",It's nice and rainy.,entailment,Entailment
"Yes, the rain is very pleasant.",It is even worse when the sun never sets.,contradiction,Contradiction
What is man's life and whether or not you can restore man to his normal state.,Every life deserves to be restored to normalcy and a second chance.,neutral,Neutral
What is man's life and whether or not you can restore man to his normal state.,No human deserves to be restored to normalcy.,contradiction,Contradiction
What is man's life and whether or not you can restore man to his normal state.,"In addition to recovery, human life is valuable.",entailment,Neutral
Oh! the boy has an unusual ring problem there.,I've never seen a wire problem like this before.,neutral,Neutral
Oh! the boy has an unusual ring problem there.,The wiring was not a problem.,contradiction,Contradiction
Oh! the boy has an unusual ring problem there.,There is a problem caused by these unusual wires,entailment,Contradiction
It sounds very exciting yes it is amazing to me the number of things they can afford.,I am not surprised that they have endured.,contradiction,Neutral
It sounds very exciting yes it is amazing to me the number of things they can afford.,I am surprised that they let you take food and drink inside.,neutral,Neutral
It sounds very exciting yes it is amazing to me the number of things they can afford.,I am amazed that they did not escape.,entailment,Contradiction
My kids are twenty and twenty-four so I don't have to.,I don't have to because the kids are over twenty.,entailment,Entailment
My kids are twenty and twenty-four so I don't have to.,I had to because they were close in age,neutral,Contradiction
My kids are twenty and twenty-four so I don't have to.,It is necessary because they are both eleven years old.,contradiction,Contradiction
"Yes, people who are at work at any given time or by anyone's choices can easily be made to make decisions.","Of course, humans may not be able to make better judgment calls.",entailment,Neutral
"Yes, people who are at work at any given time or by anyone's choices can easily be made to make decisions.","Yes, people might not go hungry.",neutral,Neutral
"Yes, people who are at work at any given time or by anyone's choices can easily be made to make decisions.","Yes, humans have the power to make decisions that can be weakened.",contradiction,Neutral.
"No, they're in tourism, they've been in tourism since the late thirties",They have been touring since the early 1970's.,entailment,Contradiction
"No, they're in tourism, they've been in tourism since the late thirties",They love to travel.,neutral,Neutral
"No, they're in tourism, they've been in tourism since the late thirties",They recently ended their tour,contradiction,Contradiction
How to do it;/doing aerobics.,Can you explain how to do aerobics?,entailment,Entailment
How to do it;/doing aerobics.,I'm interested in aerobics because I need exercise.,neutral,Neutral
How to do it;/doing aerobics.,Please stop talking about Aerobics.,contradiction,Contradiction
Well that's a good thing I didn't think about yes.,It's a vision that I lost last week.,contradiction,Neutral
Well that's a good thing I didn't think about yes.,That is a good article.,entailment,Neutral
Well that's a good thing I didn't think about yes.,The paradox you mention is a valid point,neutral,Neutral
Day care two days a week they call senior day care but you go to senior center.,Day care is open daily for children under five years of age only.,contradiction,Contradiction
Day care two days a week they call senior day care but you go to senior center.,They are allowed to go out twice a week if the older residents agree.,neutral,Neutral
Day care two days a week they call senior day care but you go to senior center.,They call it big day care but it's a senior center.,entailment,Contradiction
It was their goal.,That is what they were fighting for.,entailment,Entailment
It was their goal.,I didn't need that.,contradiction,Neutral
It was their goal.,They accomplished their goal.,neutral,Neutral
Gun control means using both hands.,Half of the guns came out of misfires caused by the use of one hand.,neutral,Contradiction
Gun control means using both hands.,The best way forward for gun control is to use both feet.,contradiction,Contradiction
Gun control means using both hands.,Use both hands if you want to learn gun control.,entailment,Entailment
And uh but suddenly it comes to a place I don't know where it came from yet.,I don't know where it comes from but it's fast,entailment,Neutral
And uh but suddenly it comes to a place I don't know where it came from yet.,It comes quickly but I know where it may come from.,neutral,Contradiction
And uh but suddenly it comes to a place I don't know where it came from yet.,I know exactly when it will come.,contradiction,Contradiction
"The truth is I'm not used to it, I don't think.",I don't know much about it.,entailment,Entailment
"The truth is I'm not used to it, I don't think.",I don't know anything about love.,neutral,Neutral
"The truth is I'm not used to it, I don't think.",I had been studying it for years.,contradiction,Contradiction
Yes you are very excellent you know you were very excellent .,I think you know he was good.,neutral,Neutral
Yes you are very excellent you know you were very excellent .,"No, he is not.",contradiction,Contradiction
Yes you are very excellent you know you were very excellent .,"Yes, she was very good.",entailment,Neutral.
"Yeah, he just suggested getting a uh, um, uh, um mop he could use.",He suggested buying a vacuum.,contradiction,Contradiction
"Yeah, he just suggested getting a uh, um, uh, um mop he could use.",He suggested looking for a fountain.,entailment,Contradiction
"Yeah, he just suggested getting a uh, um, uh, um mop he could use.",He wanted to cleanse the blood with Soup.,neutral,Contradiction
It is very difficult when we finally hear gunshots on the freeway from three blocks from our house.,The shooting was taking place at least 100 miles from where I live,contradiction,Contradiction
It is very difficult when we finally hear gunshots on the freeway from three blocks from our house.,Shots were fired near my house and I was afraid to go outside.,neutral,Entailment
It is very difficult when we finally hear gunshots on the freeway from three blocks from our house.,"Shots were fired near our home, and there was little violence in the area.",entailment,Contradiction
The truth is very unstable.,"I don't agree with you, it's very stable.",contradiction,Contradiction
The truth is very unstable.,I think you can agree on its stability.,neutral,Contradiction
The truth is very unstable.,You are right about its volatility.,entailment,Entailment
I try to stick to that.,I try to hold on.,entailment,Neutral
I try to stick to that.,I did as much as I could.,neutral,Neutral.
I try to stick to that.,I will stop and never look back.,contradiction,Contradiction
We are entering our own gateway to our technological future.,We are building precedents for the future need of this technology.,entailment,Neutral
We are entering our own gateway to our technological future.,"We built the transistors, so that the future could be driven by Al.",neutral,Neutral
We are entering our own gateway to our technological future.,We want to prevent technology from succeeding.,contradiction,Contradiction
"For example, in bulk the whole gene turns purple.",At most only half of the gene mutates to purple.,contradiction,Contradiction
"For example, in bulk the whole gene turns purple.",It is possible for genes to change colors.,entailment,Entailment
"For example, in bulk the whole gene turns purple.","In some cases, the genes may turn green.",neutral,Contradiction
Daniel Yamins is a young mathematician.,Mr. Yamins is an outstanding mathematician.,entailment,Neutral.
Daniel Yamins is a young mathematician.,Mr. Yamin focuses on algebraic geometry.,neutral,Neutral
Daniel Yamins is a young mathematician.,"Mr. Yamin is a great artist, but he is no mathematician",contradiction,Contradiction
"And if so, they are not always living along the border.",I know they never crossed the border.,contradiction,Contradiction
"And if so, they are not always living along the border.","I'm curious, they live in England regularly.",neutral,Contradiction
"And if so, they are not always living along the border.",The speaker wanted an explanation about how often they went along the border.,entailment,Contradiction
"And there's, I think, a molecular trace that the biosphere is continuing to build itself into a surviving domain by spreading out a set of lines.",Biophysics is changing dramatically.,entailment,Neutral.
"And there's, I think, a molecular trace that the biosphere is continuing to build itself into a surviving domain by spreading out a set of lines.",Biophysics changes with temperature.,neutral,Neutral
"And there's, I think, a molecular trace that the biosphere is continuing to build itself into a surviving domain by spreading out a set of lines.",Biophysics will never change.,contradiction,Contradiction
"With this fluid, a regular crystal is unable to transform much information.",Frequency crystals are too high in compression to keep information in the middle.,contradiction,Neutral.
"With this fluid, a regular crystal is unable to transform much information.",Regular crystals are not very helpful in transforming knowledge.,entailment,Entailment
"With this fluid, a regular crystal is unable to transform much information.",There are other crystals that are very useful in translating geographical information using a diamond bar.,neutral,Neutral
"Hence, people do not need to give schoolchildren hypocritical favors, as they sometimes do when helping them with homework or other chores.",Preschoolers are naturally better at solving puzzles than they are at playing games.,contradiction,Neutral
"Hence, people do not need to give schoolchildren hypocritical favors, as they sometimes do when helping them with homework or other chores.",Schoolchildren do not need much help in learning to imitate.,entailment,Contradiction
"Hence, people do not need to give schoolchildren hypocritical favors, as they sometimes do when helping them with homework or other chores.",Preschoolers lack the space to develop modeling skills so that they can catch puzzles on their own.,neutral,Neutral
[The nation was] steadfast in freedom and committed to the proposition that all men are created equal.,Remarks on this proposal were included in several supplementary documents.,neutral,Neutral
[The nation was] steadfast in freedom and committed to the proposition that all men are created equal.,Some people believe that all people are equal.,entailment,Entailment
[The nation was] steadfast in freedom and committed to the proposition that all men are created equal.,This nation was founded on the belief that some people were inherently better than others.,contradiction,Contradiction
Should I praise him?,I'm sure I need to hit him for his flaws.,contradiction,Contradiction
Should I praise him?,I wonder if he needs a big thank you from me.,entailment,Neutral
Should I praise him?,Should I give him too much credit for his piano playing?,neutral,Neutral.
Circular network concepts can be constructed according to different criteria.,Other measurements can be used to estimate circular networks.,entailment,Neutral
Circular network concepts can be constructed according to different criteria.,Circulating networks are very useful for storing technological data.,neutral,Neutral
Circular network concepts can be constructed according to different criteria.,Rotating networks cannot be detected in different dimensions.,contradiction,Contradiction
"(hurriedly) No, no, I don't want you to die!",I don't want you to die.,entailment,Entailment
"(hurriedly) No, no, I don't want you to die!",I don't care if he dies.,contradiction,Contradiction
"(hurriedly) No, no, I don't want you to die!",I would be so angry that you would die.,neutral,Contradiction
"He was publicly hanged in the month of March on the 19th of the year 1875, in San Jose, California.",In California public executions occurred after 1875.,entailment,Entailment
"He was publicly hanged in the month of March on the 19th of the year 1875, in San Jose, California.",He had been freed from his evil deeds and sent on his way.,contradiction,Contradiction
"He was publicly hanged in the month of March on the 19th of the year 1875, in San Jose, California.",He was hanged for sedition and stealing horses.,neutral,Neutral
"In the chaos of government, the blue waves of the sea are plates.",The sea was deep blue and clear as glass.,contradiction,Neutral.
"In the chaos of government, the blue waves of the sea are plates.",The sea was full of small fish swimming against the boat.,neutral,Neutral
"In the chaos of government, the blue waves of the sea are plates.",The sea was green and greener.,entailment,Contradiction
Totally the legal order was eager to work its way clear through the turmoil of the 1860's.,By the year 1870 all legal orders had fallen and the country was in complete turmoil.,contradiction,Contradiction
Totally the legal order was eager to work its way clear through the turmoil of the 1860's.,The 1860's were a turbulent time.,entailment,Entailment
Totally the legal order was eager to work its way clear through the turmoil of the 1860's.,The new legal order desired to extend the rights of workers.,neutral,Neutral
"Any higher thinking, he pointed out, first arises in social interaction, between the child and a representative of his or her culture as they engage in collective action.",Children are incapable of sharing lofty ideas.,contradiction,Contradiction
"Any higher thinking, he pointed out, first arises in social interaction, between the child and a representative of his or her culture as they engage in collective action.",Fishing is one of the popular activities shared by various cultures.,neutral,Neutral
"Any higher thinking, he pointed out, first arises in social interaction, between the child and a representative of his or her culture as they engage in collective action.",Sharing common activities is sometimes helpful in sharing lofty ideas.,entailment,Entailment
"Some neighborhoods had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayers, in celebrations of saints' days and whenever a priest was unavailable.",No neighborhood had a spiritual leader who was not a clergyman.,contradiction,Contradiction
"Some neighborhoods had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayers, in celebrations of saints' days and whenever a priest was unavailable.",Some of the neighbors were spiritual leaders who were not teachers.,entailment,Neutral.
"Some neighborhoods had Rezados or Rezadoras, spiritual leaders who led the community in funeral prayers, in celebrations of saints' days and whenever a priest was unavailable.",Some of the spiritual leaders had dark hair.,neutral,Neutral
"Social play, for example, opportunities to play outdoors and adapt to different roles may help children to grasp the commonalities and differences between people in tastes, religions, and emotions.",Children can learn the similarities and differences.,entailment,Entailment
"Social play, for example, opportunities to play outdoors and adapt to different roles may help children to grasp the commonalities and differences between people in tastes, religions, and emotions.",Children can see how different cultures are.,neutral,Entailment
"Social play, for example, opportunities to play outdoors and adapt to different roles may help children to grasp the commonalities and differences between people in tastes, religions, and emotions.",Children cannot learn anything.,contradiction,Contradiction
"The high post-war dignity of the German order was, after all, precisely the greatest injury to the Nazi regime.",The Nazi regime allowed this.,contradiction,Contradiction
"The high post-war dignity of the German order was, after all, precisely the greatest injury to the Nazi regime.",The Nazi regime executed everyone involved,neutral,Contradiction
"The high post-war dignity of the German order was, after all, precisely the greatest injury to the Nazi regime.",The Nazi regime prevented this.,entailment,Contradiction
A child named Sonja began to imitate her daughter's temper.,No one was angry.,contradiction,Contradiction
A child named Sonja began to imitate her daughter's temper.,Sonja is a child.,entailment,Entailment
A child named Sonja began to imitate her daughter's temper.,Sonja was furious.,neutral,Contradiction
"6 for fifty-five years leading up to the civil war, the court exercised this power",The court has used this power intermittently over the decades to the point of civil war.,entailment,Entailment
"6 for fifty-five years leading up to the civil war, the court exercised this power",The court exercised this power four times during the fifty years leading up to the civil war.,neutral,Contradiction
"6 for fifty-five years leading up to the civil war, the court exercised this power",The court used this force 5 million times in the fifty-five years leading up to the civil war.,contradiction,Contradiction
"I assure you, sir, that I have been thoroughly informed of all.",I tell you that I was given full knowledge of all things.,entailment,Entailment
"I assure you, sir, that I have been thoroughly informed of all.",It was the death of a detective I had been told about.,neutral,Contradiction
"I assure you, sir, that I have been thoroughly informed of all.",There were many secrets hidden from me.,contradiction,Contradiction
The sound distracted Chief Gazi from his unsatisfied thoughts.,Commander Blood was able to reflect on his unsatisfied thoughts without interruption.,contradiction,Contradiction
The sound distracted Chief Gazi from his unsatisfied thoughts.,Officer Blood's thoughts were interrupted by one of the noises.,entailment,Contradiction
The sound distracted Chief Gazi from his unsatisfied thoughts.,The dog's howling shook the manager in his thoughts.,neutral,Neutral.
"But I will never forget that I was now no better than a slave in your uncle's house in Barbados, and he used me with some kindness.",She treated me kindly during my time as a slave in Barbados.,entailment,Contradiction
"But I will never forget that I was now no better than a slave in your uncle's house in Barbados, and he used me with some kindness.","He was very rude to me, and he treated me worse than dirt.",contradiction,Contradiction
"But I will never forget that I was now no better than a slave in your uncle's house in Barbados, and he used me with some kindness.",Your uncle beat me badly every day while I was his.,neutral,Contradiction
"There, no more than three miles away, the ground was - an uneven green wall with a clear view to the west.",The fertile soil was in sight.,entailment,Neutral.
"There, no more than three miles away, the ground was - an uneven green wall with a clear view to the west.",The nearest island was a residential one.,neutral,Neutral
"There, no more than three miles away, the ground was - an uneven green wall with a clear view to the west.","They could not see land for miles, only the endless sea.",contradiction,Contradiction
"I am his majesty's messenger in these sacred quarters, with my lord Sunderland's near Kinsman.","His majesty has ambassadors, and I am one of them.",entailment,Entailment
"I am his majesty's messenger in these sacred quarters, with my lord Sunderland's near Kinsman.",His Majesty sent me here a week ago.,neutral,Neutral
"I am his majesty's messenger in these sacred quarters, with my lord Sunderland's near Kinsman.",I take no orders from His Majesty .,contradiction,Contradiction
"I owe you - or thought I did, he said.",He didn't think he was stealing anything.,contradiction,Neutral
"I owe you - or thought I did, he said.",He owes you for the help you gave him as a penniless beggar.,neutral,Contradiction
"I owe you - or thought I did, he said.",He felt that he owed you something.,entailment,Entailment
I should have known better than to get close to Jamaica at night.,I went near Jamaica after sundown.,entailment,Entailment
I should have known better than to get close to Jamaica at night.,I traveled to Jamaica on a big boat.,neutral,Neutral
I should have known better than to get close to Jamaica at night.,My wife and I arrived in Jamaica at noon.,contradiction,Contradiction
"Blood's thoughts were more than this, and other things as he drew on the bed of the day.",Blood fell into a deep sleep on his daybed.,contradiction,Contradiction
"Blood's thoughts were more than this, and other things as he drew on the bed of the day.",Blood ate the bones of the brain while lying down.,entailment,Contradiction
"Blood's thoughts were more than this, and other things as he drew on the bed of the day.",Blood thought hard about the last time he saw his mother.,neutral,Neutral.
"Surely, then, I will tell you.","All right then, I'll tell you about it.",entailment,Entailment
"Surely, then, I will tell you.",I won't say a word to you.,contradiction,Contradiction
"Surely, then, I will tell you.",Because you promised me not to repeat what I told you.,neutral,Contradiction
Ah! and what might that be?,Someone asks for directions.,entailment,Contradiction
Ah! and what might that be?,The beggar is alone and has no one available to communicate with.,contradiction,Contradiction
Ah! and what might that be?,The goat has overstepped and needs to know the way urgently.,neutral,Neutral
I don't give him the slightest commission of stubbornness.,To give a commission to the king is contrary to my morals.,neutral,Neutral.
I don't give him the slightest commission of stubbornness.,I have given it a difficult task to think of as a monarchy.,entailment,Neutral.
I don't give him the slightest commission of stubbornness.,I signed the royal commission without a second thought.,contradiction,Contradiction
And he realized that he might have to retreat quickly.,Then he realized that he had all day to retreat.,contradiction,Contradiction
And he realized that he might have to retreat quickly.,And he realized that he had to make a quick move.,entailment,Neutral.
And he realized that he might have to retreat quickly.,"If he remained in one place, he would be spotted.",neutral,Neutral.
"And yet he has become what he has become and done what he has done for the past three years, he said, but he said it sadly now, without his previous contempt.",He did not like the fact that he had killed so many men three years earlier.,neutral,Neutral
"And yet he has become what he has become and done what he has done for the past three years, he said, but he said it sadly now, without his previous contempt.",He speaks enthusiastically about his experiences and personality.,contradiction,Contradiction
"And yet he has become what he has become and done what he has done for the past three years, he said, but he said it sadly now, without his previous contempt.",He spoke in a depressed tone.,entailment,Entailment
I think it's behind the fashions of your kind.,I guess that's what your kind do.,entailment,Neutral
I think it's behind the fashions of your kind.,I have learned about your people and their customs.,neutral,Neutral.
I think it's behind the fashions of your kind.,I take it to be unusual among your kind.,contradiction,Entailment
The snake hit him on the forehead.,He had a big moustache on his cheek,contradiction,Contradiction
The snake hit him on the forehead.,She felt a painful sensation in her stomach.,neutral,Neutral
The snake hit him on the forehead.,He had his eyebrows in his face.,entailment,Neutral.
"She watched him with glowing eyes, but when she saw his depressed face and the deep tears that terrorized his forehead, her appearance changed",The look on his face changed when he saw his face,entailment,Contradiction
"She watched him with glowing eyes, but when she saw his depressed face and the deep tears that terrorized his forehead, her appearance changed",Her face lights up when she sees the gray in her face,contradiction,Contradiction
"She watched him with glowing eyes, but when she saw his depressed face and the deep tears that terrorized his forehead, her appearance changed",He didn't even know if you were mad at him,neutral,Neutral
"Walking freely, he bypassed the barricaded wall and passed through the large gates of the courtyard","Because the main gates were locked, he jumped over the fence into the courtyard",contradiction,Contradiction
"Walking freely, he bypassed the barricaded wall and passed through the large gates of the courtyard",The main gates were the only entrance to the courtyard,neutral,Contradiction
"Walking freely, he bypassed the barricaded wall and passed through the large gates of the courtyard",There were large gates leading into the courtyard,entailment,Entailment
"He would rub it against the tree, no doubt disrespectfully",She thought someone was going to the trees,entailment,Neutral
"He would rub it against the tree, no doubt disrespectfully",He was the sheriff who caught the thief,neutral,Contradiction
"He would rub it against the tree, no doubt disrespectfully",He devised a plan to escape imprisonment,contradiction,Contradiction
What could I honestly hold them? was in the sale,I couldn't bring myself to delay.,entailment,Neutral
What could I honestly hold them? was in the sale,I immediately delayed seeing them.,contradiction,Neutral
What could I honestly hold them? was in the sale,I would not have forgiven myself if I had imprisoned them,neutral,Contradiction
I've been hunting him for the past year.,I followed him for a year without realizing it,neutral,Contradiction
I've been hunting him for the past year.,I followed him for a week,contradiction,Contradiction
I've been hunting him for the past year.,This past year I've been sneaking around,entailment,Neutral
Museums are not strong in catalogs or labels,The museum doesn't like to be labeled,neutral,Neutral
Museums are not strong in catalogs or labels,The museum does not like catalogs,entailment,Contradiction
Museums are not strong in catalogs or labels,A highlight of the museum is the leopard,contradiction,Neutral
This open-air market is one of the most attractive shopping areas in Beijing,Beijing has an open-air market that includes some of the most interesting shops,entailment,Entailment
This open-air market is one of the most attractive shopping areas in Beijing,Beijing's open-air market is one of the most exciting in the world,neutral,Neutral
This open-air market is one of the most attractive shopping areas in Beijing,Strict regulations in Beijing restrict open markets within city limits,contradiction,Contradiction
The largest bay on the northwest coast provides a beautiful harbor but both the water and the shoreline are dirty,The waters and beaches are always clean,contradiction,Contradiction
The largest bay on the northwest coast provides a beautiful harbor but both the water and the shoreline are dirty,Dirty water and beaches,entailment,Entailment
The largest bay on the northwest coast provides a beautiful harbor but both the water and the shoreline are dirty,Water pollution,neutral,Entailment
"The high buildings are banks, and the street above them is called the Milla de Oro, or Golden Mile",None of the skyscrapers on the Golden Mile is a bank,contradiction,Contradiction
"The high buildings are banks, and the street above them is called the Milla de Oro, or Golden Mile",High-rise buildings on the Golden Mile are banks,entailment,Entailment
"The high buildings are banks, and the street above them is called the Milla de Oro, or Golden Mile","High-rise buildings on the Golden Mile are home to various businesses, including banks",neutral,Entailment
"Naturally enough, then, that involvement in World War II began with the British Commonwealth Air Training Plan, using safer skies to prepare fighter pilots.",Canada had a safe sky,entailment,Entailment
"Naturally enough, then, that involvement in World War II began with the British Commonwealth Air Training Plan, using safer skies to prepare fighter pilots.",Canada's skies were clear of missiles,neutral,Entailment
"Naturally enough, then, that involvement in World War II began with the British Commonwealth Air Training Plan, using safer skies to prepare fighter pilots.",Canada's weather was dangerous,contradiction,Contradiction
And they remain patient and helpful even though they know that their beautiful coastline is no longer their own.,They are bitter and aggressive to everyone now they know they have to share the coast,contradiction,Contradiction
And they remain patient and helpful even though they know that their beautiful coastline is no longer their own.,They need to share the beach with others now,entailment,Entailment
And they remain patient and helpful even though they know that their beautiful coastline is no longer their own.,They once owned 500 miles of coastline,neutral,Neutral
"Kublai Khan built his capital in 1219 on the shores of Beijing's Beihai Lake, where some of his Imperial treasures are on display today",Kublai Khan built his capital at Tawai,contradiction,Contradiction
"Kublai Khan built his capital in 1219 on the shores of Beijing's Beihai Lake, where some of his Imperial treasures are on display today",Kublai Khan has a treasure in Beijing,entailment,Entailment
"Kublai Khan built his capital in 1219 on the shores of Beijing's Beihai Lake, where some of his Imperial treasures are on display today",Kublai Khan was a respected man,neutral,Neutral
"For easy assimilation into the Anglo-Saxon community, only Protestant schools admitted their Eastern European Jewish children to rest in the wealthy Westmount or relocate back to Toronto.",Jews in Eastern Europe get along well with everyone,contradiction,Contradiction
"For easy assimilation into the Anglo-Saxon community, only Protestant schools admitted their Eastern European Jewish children to rest in the wealthy Westmount or relocate back to Toronto.",The Jews are hated by all mankind,neutral,Contradiction
"For easy assimilation into the Anglo-Saxon community, only Protestant schools admitted their Eastern European Jewish children to rest in the wealthy Westmount or relocate back to Toronto.",Jews fit easily into Anglo-Saxon society,entailment,Contradiction
"If possible, get familiar with the plot beforehand","Don't get into trouble early, it will ruin your happiness later",contradiction,Neutral
"If possible, get familiar with the plot beforehand","Try to understand the conflict in advance, if you can",entailment,Entailment
"If possible, get familiar with the plot beforehand",You will find the class easier if you understand the sequence of the book,neutral,Entailment
"His burial place, 27 meters underground, is made of marble and covers 1200 square meters (13,000 square feet)",Buried more than 60 feet [20 m] underground,entailment,Entailment
"His burial place, 27 meters underground, is made of marble and covers 1200 square meters (13,000 square feet)",He was an important figure in human history,neutral,Neutral
