premise,hypothesis,label,output
"This is Senior Sergeant Clem Francis, retired from the US Air Force.",The US Air Force Chief of Staff began his duties this week.,contradiction,Neutral.
"And it came to pass that there were two or three ships ten times a week, and I did not know whether they were coming or going.",Several flights arrive each week.,entailment,Contradiction
"And it came to pass that there were two or three ships ten times a week, and I did not know whether they were coming or going.",The great ships bring mischief.,neutral,Neutral
"And it came to pass that there were two or three ships ten times a week, and I did not know whether they were coming or going.",They had no ships to catch them.,contradiction,Contradiction
"For they had finished their training in the work of the young men, and it took me some time to go into the work of the young men.",It takes three months to complete the training to use heavy clothing.,neutral,Neutral.
"For they had finished their training in the work of the young men, and it took me some time to go into the work of the young men.",Exercises involve heavy clothing and heavy weights.,entailment,Neutral
"For they had finished their training in the work of the young men, and it took me some time to go into the work of the young men.",We can give you training that you can use with a heavy jacket and by the end of the day.,contradiction,Neutral.
"And I would say that there was no record of the pilgrimage to the altar, no matter how it fell to the ground.",The pilots did not cast the torch.,neutral,Neutral
"And I would say that there was no record of the pilgrimage to the altar, no matter how it fell to the ground.",For it is not lawful for the crown to be rent.,entailment,Neutral
"And I would say that there was no record of the pilgrimage to the altar, no matter how it fell to the ground.","There is a great noise, and the trumpet is blown.",contradiction,Neutral
Does it seem that I am trying to do it perfectly?,I will not be ashamed of these things unto thee.,contradiction,Neutral
Does it seem that I am trying to do it perfectly?,"This is what I am trying to do, and it is obvious.",entailment,Neutral
Does it seem that I am trying to do it perfectly?,I'm trying to finish work by next week.,neutral,Neutral
"But in any case, the wild animals, especially the goats, lived in the streets.",The goats flee from the fold every day.,neutral,Contradiction
"But in any case, the wild animals, especially the goats, lived in the streets.",The goats run away every day.,entailment,Contradiction
"But in any case, the wild animals, especially the goats, lived in the streets.",The goats were kept in a safe place.,contradiction,Contradiction
The door was locked in the middle of the night.,All the doors are open .,contradiction,Contradiction
The door was locked in the middle of the night.,We had the keys.,neutral,Contradiction
The door was locked in the middle of the night.,"We went in, although the doors were locked.",entailment,Contradiction
I have to speak out and try to think like that.,I have the courage to do the math and need to know what's going on.,neutral,Neutral
I have to speak out and try to think like that.,"I do not know how to do mathematics, so please explain it to me clearly so that I can understand what is going on.",contradiction,Neutral
I have to speak out and try to think like that.,I have weighed it out by measurement.,entailment,Contradiction
"And he said to them, ""Do not fear, for I am the Lord your God.",The mothers are unable to stop using drugs.,neutral,Neutral.
"And he said to them, ""Do not fear, for I am the Lord your God.",The mothers are nowhere to be found for prescriptions and medicines.,contradiction,Neutral
"And he said to them, ""Do not fear, for I am the Lord your God.",The mothers drink poisonous drugs.,entailment,Contradiction
"Yes, the rain is beautiful.",I don't care if it rains.,neutral,Contradiction
"Yes, the rain is beautiful.",It rains beautifully.,entailment,Entailment
"Yes, the rain is beautiful.",And it was fearful that the sun should shine continually.,contradiction,Neutral.
Human life is precious or that you can save someone's life.,Human life is a secondary necessity.,neutral,Contradiction
Human life is precious or that you can save someone's life.,No man is worthy that he should be corrected.,contradiction,Contradiction
Human life is precious or that you can save someone's life.,"In spite of his repairs, life is worthwhile.",entailment,Neutral.
"He is more marvellous than a man's beard, than a man's hair.",I have never seen anything that could bind a man with a rope.,neutral,Contradiction
"He is more marvellous than a man's beard, than a man's hair.",The ropes of the sword are not a matter.,contradiction,Neutral.
"He is more marvellous than a man's beard, than a man's hair.",There is a difficulty that causes a rope of iron.,entailment,Neutral
"And the noise was like many pleasures, and I was astonished that many things should be permitted.",I was not surprised that they were so open-minded.,contradiction,Contradiction
"And the noise was like many pleasures, and I was astonished that many things should be permitted.",I am amazed that they were able to share the bread with the wine.,neutral,Neutral
"And the noise was like many pleasures, and I was astonished that many things should be permitted.","And I was astonished at what they could do, that they should be found guilty.",entailment,Neutral
"But my children are twenty-one and twenty-four years old, so I shouldn't do it.","And the king said to the king, Behold, I have come to you, and I have come to you, and you have come to me.",entailment,Neutral.
"But my children are twenty-one and twenty-four years old, so I shouldn't do it.","I must repay them, for they are equal in years.",neutral,Contradiction
"But my children are twenty-one and twenty-four years old, so I shouldn't do it.",I must take them both when they are ten and eleven years old.,contradiction,Contradiction
"Of course, people who can work in any line of work may not have the same ideas when it comes to making decisions","Yea, thy judgments are right in the eyes of men.",entailment,Contradiction
"Of course, people who can work in any line of work may not have the same ideas when it comes to making decisions","Yes, people who may not be hungry.",neutral,Contradiction
"Of course, people who can work in any line of work may not have the same ideas when it comes to making decisions","Certainly, people who make decisions depend on workers who are not angry.",contradiction,Neutral
"Yea, they shall be punished, and they shall be punished in the sixty years of their prison.",They began visiting in the 1970's.,entailment,Contradiction
"Yea, they shall be punished, and they shall be punished in the sixty years of their prison.",They do not like to be visited.,neutral,Neutral
"Yea, they shall be punished, and they shall be punished in the sixty years of their prison.",They will not stop visiting anytime soon.,contradiction,Contradiction
"He shall be strong, and he shall be exalted.",Can they teach you how to do exercises?,entailment,Neutral
"He shall be strong, and he shall be exalted.",I believe in cardiopulmonary bypass because I need a heart-healthy operation.,neutral,Neutral
"He shall be strong, and he shall be exalted.",I beg you to stop talking like that.,contradiction,Neutral.
That's another reason I didn't think about it,"Wisdom knoweth, and I have declared the days that are past.",contradiction,Neutral
That's another reason I didn't think about it,That is good news.,entailment,Neutral.
That's another reason I didn't think about it,The name of the contrast is good.,neutral,Neutral
two nights a week he is called national president nights but he was going to the national president's office,It is open daily to children under five years of age only.,contradiction,Contradiction
two nights a week he is called national president nights but he was going to the national president's office,They were allowed to go more than once every two weeks if the president could do so.,neutral,Neutral
two nights a week he is called national president nights but he was going to the national president's office,"He was remembered as the man who never looked at the president, but we always called him the best.",entailment,Neutral.
that was their goal,For that is what they are contending about.,entailment,Neutral
that was their goal,This was not their choice.,contradiction,Contradiction
that was their goal,And they did as they had purposed.,neutral,Entailment
Shooting a gun means that you have two hands,Neither can a flock of sheep be purchased from one hand.,neutral,Neutral.
Shooting a gun means that you have two hands,The best way to control a gun is to use it with both feet.,contradiction,Contradiction
Shooting a gun means that you have two hands,"If you want to control yourself, give it a second thought.",entailment,Neutral
and that too is suddenly appearing that calls to a place where I don't know where it comes from but,"I don't know where it came from, but it was quick.",entailment,Entailment
and that too is suddenly appearing that calls to a place where I don't know where it comes from but,"It came very quickly, but I knew where it was going to come from.",neutral,Contradiction
and that too is suddenly appearing that calls to a place where I don't know where it comes from but,"And it came to pass that it was sweet, and I knew it well when it should come to pass.",contradiction,Neutral
no indeed i know the battle i don't believe,I don't know anything about it.,entailment,Contradiction
no indeed i know the battle i don't believe,I do not know how to love.,neutral,Contradiction
no indeed i know the battle i don't believe,I had been studying it for many years.,contradiction,Contradiction
"yes, they know.",He thinks they know he's a miracle worker.,neutral,Neutral.
"yes, they know.","No, his eyes are terrible.",contradiction,Contradiction
"yes, they know.","Yes, he is doing very well.",entailment,Neutral
"it really means that when you get something, you eat pepper fumes like you would take",He suggests buying a vacuum.,contradiction,Contradiction
"it really means that when you get something, you eat pepper fumes like you would take",He says that he is looking for what he can dig in the ground.,entailment,Neutral
"it really means that when you get something, you eat pepper fumes like you would take","He wanted to eat the flesh of the beast, and the flesh of the beast, and the blood of it.",neutral,Neutral
"Not far from here, on a road about three miles from our home, we encountered a landslide",The crash was at least a hundred yards from where I live.,contradiction,Neutral
"Not far from here, on a road about three miles from our home, we encountered a landslide",I was anxious to get out of the house because it was close to my house.,neutral,Neutral
"Not far from here, on a road about three miles from our home, we encountered a landslide","An earthquake occurred near my home, not in this region at all",entailment,Contradiction
"For it is true, and there is no unrighteousness therein.","I don't agree with you, it happens all the time.",contradiction,Contradiction
"For it is true, and there is no unrighteousness therein.",I think you can justify the fact that things happen.,neutral,Neutral
"For it is true, and there is no unrighteousness therein.","Thou art righteous, and it shall not be done.",entailment,Contradiction
I'm trying to keep it that way.,I am going to strengthen it.,entailment,Contradiction
I'm trying to keep it that way.,I am doing my best.,neutral,Entailment
I'm trying to keep it that way.,"I will turn away, I will not look back.",contradiction,Neutral
We are looking forward to a future where we can share the knowledge of master craftsmen.,We are building the future demand for technological knowledge,entailment,Neutral
We are looking forward to a future where we can share the knowledge of master craftsmen.,"We build technology, so our future will depend on AI",neutral,Neutral
We are looking forward to a future where we can share the knowledge of master craftsmen.,We want to prevent technological progress,contradiction,Contradiction
"In this illustration, all the human germs turn into worms",Almost half of the human microbiome is able to adapt to climate change.,contradiction,Contradiction
"In this illustration, all the human germs turn into worms",It is possible that all human microorganisms will change their appearance,entailment,Entailment
"In this illustration, all the human germs turn into worms","In some cases, the human organism is able to transform into a spider.",neutral,Contradiction
Daniel Yamins is a young mathematician.,Mr. Yamins is an accomplished mathematician.,entailment,Neutral.
Daniel Yamins is a young mathematician.,Mr. Yamin's main focus is on algebraic geometry.,neutral,Neutral
Daniel Yamins is a young mathematician.,Mr. Yamins is a tool maker but not very good at mathematics.,contradiction,Contradiction
"And if so, how often does this occur?",I know that they do not come near to such things.,contradiction,Contradiction
"And if so, how often does this occur?","I want to know, is it common in England?",neutral,Neutral
"And if so, how often does this occur?",The speaker wanted to know exactly how many times he had visited this place.,entailment,Contradiction
"And there is, I think, some sort of molecular anomaly as the biosphere continues to evolve in the environment where life exists.","The earth, which gives life, is changed many times.",entailment,Neutral
"And there is, I think, some sort of molecular anomaly as the biosphere continues to evolve in the environment where life exists.",The soil of life is altered by the heat.,neutral,Neutral
"And there is, I think, some sort of molecular anomaly as the biosphere continues to evolve in the environment where life exists.","The earth, which sustains life, has never changed.",contradiction,Contradiction
"In this context, regular crystals cannot contain large amounts of information.",Regular crystals can store large amounts of information.,contradiction,Contradiction
"In this context, regular crystals cannot contain large amounts of information.",Regular crystals are not intended to store information.,entailment,Entailment
"In this context, regular crystals cannot contain large amounts of information.",They have glow-in-the-dark crystals that need to be laser beamed to provide geographic information.,neutral,Contradiction
"Therefore, the older men need not discipline the younger ones, as if they were children, to show them immorality or the like.",Schoolchildren are more likely to indulge in polluted habits than we are to drive and eat them.,contradiction,Neutral.
"Therefore, the older men need not discipline the younger ones, as if they were children, to show them immorality or the like.",Schoolchildren don't need as much help to learn as they do to play chess,entailment,"Neutral. The premise discusses the relationship between older and younger men in terms of discipline and morality, while the hypothesis discusses the needs of schoolchildren in learning versus playing chess. The two statements are about different subjects and do not directly relate to each other."
"Therefore, the older men need not discipline the younger ones, as if they were children, to show them immorality or the like.",Schoolchildren do not need to know the science of celestial phenomena in order to discover the mysteries themselves.,neutral,Neutral.
The nation was born free and founded on the principle that all men are created equal.,Concerning these matters they wrote many letters.,neutral,Neutral
The nation was born free and founded on the principle that all men are created equal.,Some atheists believe that all men are created equal,entailment,Neutral
The nation was born free and founded on the principle that all men are created equal.,The community was founded on the belief that some people were better than others,contradiction,Contradiction
How much more ought I to praise him?,I am confident that there is a price to pay for his failures.,contradiction,Contradiction
How much more ought I to praise him?,I wonder if he needs more credit from me.,entailment,Entailment
How much more ought I to praise him?,Should I praise him more than his scales?,neutral,Contradiction
Spin theorem can be expressed in terms of dierent dimensions.,Another dimension may be useful in the theory of spin geometry.,entailment,Entailment
Spin theorem can be expressed in terms of dierent dimensions.,Spin technology plays an important role in maintaining the integrity of the industry.,neutral,Neutral.
Spin theorem can be expressed in terms of dierent dimensions.,Spin theorists are unable to give a distinct idea of the dimension.,contradiction,Contradiction
"No, no, I don't want them to die!",I don't want you to die!,entailment,Contradiction
"No, no, I don't want them to die!",I don't care if I die or not!,contradiction,Contradiction
"No, no, I don't want them to die!",I would be angry if they died.,neutral,Neutral
"He was ordained to the priesthood on June 19, 1875, in San Jose, California.",Carlifonia was killing people in the streets in 1875.,entailment,Contradiction
"He was ordained to the priesthood on June 19, 1875, in San Jose, California.",He was found not guilty and was released.,contradiction,Contradiction
"He was ordained to the priesthood on June 19, 1875, in San Jose, California.",He was hanged by the collar of his horse.,neutral,Contradiction
In the midst of unrighteousness is the green grass in the dry waters.,"It was like a glass of crystal, like a sheet of glass made of glass.",contradiction,Neutral
In the midst of unrighteousness is the green grass in the dry waters.,"And behold, the sea was full of fish, and the boats were boiling.",neutral,Neutral.
In the midst of unrighteousness is the green grass in the dry waters.,"And the sea was green, as the crystal of molten glass.",entailment,Neutral.
More recently he wanted to pursue a career whose explicit trajectories stemmed from the turmoil of 1860.,Let 1870 be buried and the country is in turmoil.,contradiction,Contradiction
More recently he wanted to pursue a career whose explicit trajectories stemmed from the turmoil of 1860.,The 1860s were a turbulent time.,entailment,Entailment
More recently he wanted to pursue a career whose explicit trajectories stemmed from the turmoil of 1860.,The new arrivals want to expand their business opportunities.,neutral,Neutral
"Any major concern, he explains, is reflected in the social interaction between the child and his representatives through culture as they work together.",Children can't share the idea of heaven.,contradiction,Neutral
"Any major concern, he explains, is reflected in the social interaction between the child and his representatives through culture as they work together.",Meditation is a popular and enduring practice in many cultures.,neutral,Neutral
"Any major concern, he explains, is reflected in the social interaction between the child and his representatives through culture as they work together.",The use of synthetic dyes is sometimes used to support a higher definition.,entailment,Neutral.
"Some of the villages have rezadores or rezadoras, spiritual leaders who lead the town during funeral prayers, saints' feasts, and when the priest is absent.","And he said unto them, Behold, I am the LORD your God, the God of your fathers, and the God of your fathers.",contradiction,Neutral.
"Some of the villages have rezadores or rezadoras, spiritual leaders who lead the town during funeral prayers, saints' feasts, and when the priest is absent.",Some of the villages had spiritual guides who were not priests.,entailment,Entailment
"Some of the villages have rezadores or rezadoras, spiritual leaders who lead the town during funeral prayers, saints' feasts, and when the priest is absent.",Some of the spirits of the elders had black heads,neutral,Neutral
"In children's play, opportunities for action and collaboration are placed at the highest levels that can help children develop equality and differentiate between people in desires, beliefs, and intimacy.","Children, like humans, learn to distinguish between each other.",entailment,Entailment
"In children's play, opportunities for action and collaboration are placed at the highest levels that can help children develop equality and differentiate between people in desires, beliefs, and intimacy.",Children can learn about the different types of athletic competitions.,neutral,Neutral.
"In children's play, opportunities for action and collaboration are placed at the highest levels that can help children develop equality and differentiate between people in desires, beliefs, and intimacy.",Children do not learn anything.,contradiction,Contradiction
"In the post-war period, German constitutional law was the most rigorous, the most rigorous, and the most rigorously enforced of Nazi law.",The Nazi authorities allowed it.,contradiction,Contradiction
"In the post-war period, German constitutional law was the most rigorous, the most rigorous, and the most rigorously enforced of Nazi law.",The Nazis executed everyone involved.,neutral,Contradiction
"In the post-war period, German constitutional law was the most rigorous, the most rigorous, and the most rigorously enforced of Nazi law.",The Nazis brought it to an end.,entailment,Contradiction
Sonja seems to imitate the girl's anger.,No one is partaker of the wrath.,contradiction,Contradiction
Sonja seems to imitate the girl's anger.,Sonja is a teenager.,entailment,Neutral
Sonja seems to imitate the girl's anger.,Sonja was frustrated.,neutral,Neutral
"In the fifty-five years leading up to the Civil War, the court did little to exercise its power.",The court exercised its power several times in the years leading up to the Civil War.,entailment,Contradiction
"In the fifty-five years leading up to the Civil War, the court did little to exercise its power.",The court exercised its power four times during the fifty-five years leading up to the Civil War.,neutral,Contradiction
"In the fifty-five years leading up to the Civil War, the court did little to exercise its power.",The court exercised its power five million times during the fifty-five years leading up to the Civil War.,contradiction,Contradiction
"I swear by thee, O chief, that I have punished them all.","I assure you, I have been given knowledge of nothing.",entailment,Contradiction
"I swear by thee, O chief, that I have punished them all.",It was the death of the investigator that tormented me.,neutral,Neutral.
"I swear by thee, O chief, that I have punished them all.",For he hath multiplied his reproofs against me.,contradiction,Contradiction
The sound tormented Captain Blood from his anxious anger.,Captain Blood was able to reflect on his angry thoughts without hesitation.,contradiction,Contradiction
The sound tormented Captain Blood from his anxious anger.,What prevented Captain Blood's anxiety,entailment,Contradiction
The sound tormented Captain Blood from his anxious anger.,The dog bit the captain and silenced him from his anxiety.,neutral,Contradiction
"But I do remember being a slave to an uncle in Barbados, where I was treated with kindness.",They showed me kindness when I was a slave in Barbados.,entailment,Entailment
"But I do remember being a slave to an uncle in Barbados, where I was treated with kindness.","Thou art cruel in thine own eyes, and I am an unclean thing in thine eyes.",contradiction,Contradiction
"But I do remember being a slave to an uncle in Barbados, where I was treated with kindness.","Thy countenance is upon me all the day, when I speak against thee.",neutral,Contradiction
"And he said unto them, Behold, I am the LORD your God, the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers.","In it are the roots of the earth, which thou hast seen.",entailment,Neutral
"And he said unto them, Behold, I am the LORD your God, the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers.",The land surrounding the floodplain was nearby and insignificant.,neutral,Neutral
"And he said unto them, Behold, I am the LORD your God, the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers.","For the earth cannot be seen from afar, but the everlasting trees are seen.",contradiction,Neutral.
"I am the High Commissioner's mediator for this atrocity, and a close relative of Lord Sunderland.","And the Almighty had ambassadors, and I was one of them.",entailment,Contradiction
"I am the High Commissioner's mediator for this atrocity, and a close relative of Lord Sunderland.",My uncle sent me a bottle of wine a week ago.,neutral,Neutral
"I am the High Commissioner's mediator for this atrocity, and a close relative of Lord Sunderland.",I will not depart from the counsel of the Almighty.,contradiction,Neutral.
"And he said, I will deliver thee into thy hand, or it shall be as if I had done it.",You never thought that there were any debts.,contradiction,Contradiction
"And he said, I will deliver thee into thy hand, or it shall be as if I had done it.","And I will give thee the land of the living, and the land of the dead, and the land of the living.",neutral,Contradiction
"And he said, I will deliver thee into thy hand, or it shall be as if I had done it.",He thought that he owed money.,entailment,Neutral
I should have known better than to approach Jamaica at night.,I was traveling near Jamaica at sunset.,entailment,Contradiction
I should have known better than to approach Jamaica at night.,I traveled to Jamaica in a big boat.,neutral,Neutral
I should have known better than to approach Jamaica at night.,My wife and I arrived in Jamaica in the middle of the afternoon.,contradiction,Contradiction
Blood was thinking of that meal and another meal as he rested on the bed.,Blood fell asleep while you were sleeping on his bed.,contradiction,Contradiction
Blood was thinking of that meal and another meal as he rested on the bed.,Blood meditated on it while he was asleep.,entailment,Contradiction
Blood was thinking of that meal and another meal as he rested on the bed.,Blood was thinking about the last time he saw his mother.,neutral,Contradiction
"Yes, now I will declare to you.","And now I will declare to thee, I will declare unto thee.",entailment,Entailment
"Yes, now I will declare to you.",I won't tell you anything.,contradiction,Contradiction
"Yes, now I will declare to you.",This is because you promised to rebuild them in the way that I told you.,neutral,Neutral
Ah! and in what ways will it be?,Someone would ask what roads they were going to take.,entailment,Neutral.
Ah! and in what ways will it be?,"The one who asks is alone, and there is another to speak with him.",contradiction,Contradiction
Ah! and in what ways will it be?,"And he that asketh shall be moved, and he shall see him at once in the way.",neutral,Neutral
I did not believe the King's words.,I command the king that I should be given a garment contrary to my clothing.,neutral,Contradiction
I did not believe the King's words.,I thought deeply about the King's affairs.,entailment,Neutral
I did not believe the King's words.,"I have written a letter with my seal, that thou mayest give the king's goods without a second thought.",contradiction,Contradiction
He realizes that he may have to turn back soon.,He realizes that he has all the time in the world.,contradiction,Contradiction
He realizes that he may have to turn back soon.,He has an understanding and should act promptly.,entailment,Neutral
He realizes that he may have to turn back soon.,"If he stays in one place, he will be seen.",neutral,Neutral
"And he that hath done as he hath done, and hath done that which he ought to have done, after a year, shall say, But he now announces sorrow, and reproaches that which was not before.","And he did not like it, for he had killed many men, and three years had passed.",neutral,Contradiction
"And he that hath done as he hath done, and hath done that which he ought to have done, after a year, shall say, But he now announces sorrow, and reproaches that which was not before.",He speaks gladly of his labors and his character.,contradiction,Contradiction
"And he that hath done as he hath done, and hath done that which he ought to have done, after a year, shall say, But he now announces sorrow, and reproaches that which was not before.",He spoke words that were tragic.,entailment,Neutral.
"And I think that after that, you should take the consequences of your behavior.",I suppose that's what a drink is made of.,entailment,Contradiction
"And I think that after that, you should take the consequences of your behavior.","Let them read of the taste of a drink, and of their customs.",neutral,Neutral.
"And I think that after that, you should take the consequences of your behavior.",I take it this is not uncommon for people like you.,contradiction,Neutral
He made his eyes dry with hair.,His face was full of smiles.,contradiction,Neutral
He made his eyes dry with hair.,She hadn't realized that her stomach was empty.,neutral,Neutral.
He made his eyes dry with hair.,And you know it.,entailment,Neutral
"He could see her clearly, but he could see the sadness, and the sadness, and the sadness, and the sadness, and the sadness.","When he saw her face, he turned to look at her.",entailment,Neutral
"He could see her clearly, but he could see the sadness, and the sadness, and the sadness, and the sadness, and the sadness.",His eyes were troubled when he saw that he had known what had happened to him.,contradiction,Neutral
"He could see her clearly, but he could see the sadness, and the sadness, and the sadness, and the sadness, and the sadness.",He did not know that she was angry with him.,neutral,Neutral.
"And he said unto them, Behold, I am the LORD your God, the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers.","When the gates of the great gate were shut, he ran through the porch into the porch.",contradiction,Neutral.
"And he said unto them, Behold, I am the LORD your God, the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers.",There is only one way to enter the main porch.,neutral,Neutral.
"And he said unto them, Behold, I am the LORD your God, the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers, and the God of your fathers.",There are large doors leading to the porch.,entailment,Neutral.
"If it can be repaired, surely it will be condemned.",He hoped that someone might be able to get to him.,entailment,Neutral
"If it can be repaired, surely it will be condemned.",He is a policeman who distributes croissants.,neutral,Neutral
"If it can be repaired, surely it will be condemned.","And he said, Thou shalt flee from the land, and thou shalt not go into captivity.",contradiction,Neutral
"How can I, in truth, forgive? It is a burden.",I cannot catch them with my bare hands.,entailment,Neutral
"How can I, in truth, forgive? It is a burden.","When I saw them, I turned away from them.",contradiction,Neutral.
"How can I, in truth, forgive? It is a burden.","And I will not spare him, and I will not save him.",neutral,Contradiction
She was abused last year.,I followed her carefully for a year without her knowing it.,neutral,Neutral.
She was abused last year.,And I went with her in the days of her youth.,contradiction,Neutral
She was abused last year.,It was the most memorable time of the year.,entailment,Contradiction
Museums are not a collection of letters or symbols.,The museum doesn't want to force them either.,neutral,Neutral.
Museums are not a collection of letters or symbols.,Museums are not fond of his books.,entailment,Neutral
Museums are not a collection of letters or symbols.,The best museum is a collection of papers.,contradiction,Contradiction
This outdoor music venue is one of the most exciting venues in Beijing.,Beijing has an outdoor music hall with an exciting business atmosphere.,entailment,Neutral
This outdoor music venue is one of the most exciting venues in Beijing.,Beijing's street music scene is one of the most exciting in the world.,neutral,Neutral
This outdoor music venue is one of the most exciting venues in Beijing.,Beijing's harsh laws prevent the city from entering the streets.,contradiction,Neutral
"The extensive north-west coastline provides an attractive harbour, but water and two uninhabited beaches.",The waters and the coast are ever present.,contradiction,Entailment
"The extensive north-west coastline provides an attractive harbour, but water and two uninhabited beaches.",The sea and the sea-coast cannot be heard.,entailment,Contradiction
"The extensive north-west coastline provides an attractive harbour, but water and two uninhabited beaches.",The water is dry because it is wind.,neutral,Contradiction
"The upper level is a bank, and the road leading to it has the distinctive name of Milla de Oro, or the Golden Mile.","None of the upper floors contain the Golden Mile, a bank.",contradiction,Contradiction
"The upper level is a bank, and the road leading to it has the distinctive name of Milla de Oro, or the Golden Mile.",The upper floor of the Golden Mile is a treasure trove.,entailment,Neutral.
"The upper level is a bank, and the road leading to it has the distinctive name of Milla de Oro, or the Golden Mile.","The lower reaches of the Golden Mile are also home to many businesses, including a bank.",neutral,Neutral
"Extensive crews, including those involved in the early part of World War II with the British Commonwealth Air Training Plan, used Canada's space program to prepare aircraft carriers for combat.",Canada has safe airspace.,entailment,Neutral
