Unnamed: 0	question	answer	llm	verbalized
15	A merchant is hesitating between two purchases: $5000 worth of jewelry or $8000 worth of art. His business consultant raised the price of jewelry by 2.5% and the price of art by 1.2% in the same month. If the merchant made the right bet that would get him so much money, how much would be in the tree?	125	<pad> The price of jewelry rose by 2.5% * $5000 = $1000 The price of art rose by 1.2% * $8000 = $400 The total price of jewelry and art rose by 2.5% + 1.2% = 3.5% The total price of jewelry and art rose by 3.5% * $5000 = $1500 The total price of jewelry and art rose by 3.5% * $8000 = $4000 The total price of jewelry and art rose by 3.5% * $5000 = $2000 The total price of jewelry and art rose by 3.5% * $8000 = $4000 The total price of jewelry and art rose by 3.5% * $5000 = $3000 The total price of jewelry and art rose by 3.5% * $5000 = $6000 The total price of jewelry and art rose by 3.5% * $5000 = $8000 The total price of jewelry and art rose by 3.5% * $5000 = $4000 The total price of jewelry and art rose by 3.5% * $5000 = $6000 The total price of jewelry and art rose by 3.5% * $5000 = $8000 The total price of jewelry and art rose by 3.5% * $5000 = $4000 The total price of jewelry and art rose by 3.5% * $5000 = $6000 The total price of jewelry and art rose by 3.5% * $5000 = $8000 The total price of jewelry and art rose by 3.5% * $5000 = $4000 The total price of jewelry and art rose by 3.5% * $5000 = $6000 The total price of jewelry and art rose by 3.5% * $5000 = $8000 The total price of jewelry and art rose by 3.5% * $5000 = $4000 The total price of jewelry and art rose by 3.5% * $5000 = $6000 The total price of jewelry and art rose by 3.5% * $5000 = $8000 The total price of jewelry and art rose by 3.5% * $5000 = $4000 The total price of jewelry and art rose by 3.5% * $5000 = $6000 The total price of jewelry and art rose by 3.5% * $5000 = $8000 The total price of jewelry and art rose by 3.5% * $5000 = $4000 The total price of jewelry and art rose by 3.5% * $5000 = $6000 The total price of jewelry	6000
16	Two trains departed from San Rafael at the same time. They wore sunscreen and traveled 80 Km. The next day they traveled north 150 Km. How much distance did each train travel in these two days?	230	<pad> The first train traveled 80 Km. The second train traveled 150 Km. Together they traveled 80 + 150 = 210 Km.</s>	210
17	Jill earns $20 an hour as a teacher and $30 an hour as a youth worker. If she works 35 hours a week as a teacher and 15 hours a week as a youth worker and works 50 weeks a year, how much does she earn as a wage per year?	57500	<pad> Jill earns $20*35=$1000 as a teacher. She earns $30*15=$60 as a youth worker. She earns a total of $1000+$60=$1200.</s>	1200
18	For her breakfast, Claire roasts 3 eggs every morning. How many egg yolks will she eat in four weeks?	7	<pad> Claire will eat 3 eggs x 7 days = 21 egg yolks in 4 weeks.</s>	4
19	Mirassa walked on a farm road for 12 KM. He walked the first 4 KM in 1 hour, then another 2 KM in 1 hour. If he wanted his speed to be 4 KM per hour, what would be his speed (in miles per hour) for the rest of the journey?	6	<pad> He walked 4 + 2 = 6 KM in 2 hours. So he walked a total of 6 + 2 = 8 KM in 2 hours. So he would be walking at a speed of 8 / 2 = 4 miles per hour for the rest of the journey.</s>	4
20	I have a jar of salt and a third of water. If I lose two pounds of salt and a third of water, what will become of the salt and the third of water?	15	<pad> The salt will become a pound and the water will become a third.</s>	-1
21	Raymond was born 6 years before Samantha and had a son when she was 23. If Samantha is now 31, how many eggs does Raymond's son have?	14	<pad> Raymond's son has 31 - 6 = 28 eggs.</s>	28
22	Billy sells DVDs. Every Tuesday, eight buyers come to him. The first three buyers each buy one DVD. The next two buyers each buy two DVDs. The remaining three buyers don't buy anything. How many DVDs does Billy sell for fifty?	7	<pad> Billy sells 3 + 2 + 3 = 7 DVDs. He sells 50 / 8 = 10 DVDs.</s>	10
23	They measured a rainbow moving 2 centimeters per hour. What would be the length of the rainbow if it moved from 13h to 17h?	8	<pad> The length of the rainbow would be 13h + 17h = 21h.</s>	21
24	Kyle bought last year's bestseller for $19.50 with a 25% discount on the total book sales. How much was the total book sales?	26	<pad> $125</s>	125
25	Marie sent a chicken for $12; 5 milk cartons for $3 each; 4 slices sold for $1.5 each; and some pizza boxes. Marie paid $50 in total. If the pizza boxes cost $8.50, how many pizzas did Marie send?	2	<pad> Marie paid $50 - $12 - $3 - $1.5 = $38 for the chicken, milk cartons, and slices. Marie sent a total of $38 + $50 = $88 for the chicken, milk cartons, and slices. Marie sent 88 / 4 = 16 pizzas.</s>	16
26	Mishka bought 3 shirts, 3 trousers, and 3 shoes. The shoes cost $16.50, the trousers $22.50, and the shoes $42. How much money did mishka spend on her clothes?	243	<pad> The shirts cost 3 * $22.50 = $62.50. The trousers cost 3 * $22.50 = $62.50. The shoes cost 3 * $42 = $108. Mishka spent a total of 62.50 + 108 + 42 = $235.00.</s>	235
27	Cynthia eats one snail every afternoon. She buys a box of 15 snails for $4. In 60 days, how many eggs will Cynthia have in the snail basket?	16	<pad> Cynthia eats one snail every afternoon so she eats 15 / 2 = 10 snails a day. In 60 days, she will have 10 * 60 = 600 eggs in her snail basket.</s>	600
28	During his 60 Km long walk, Henri stopped twice. The first time he did it after 20 Km and stopped again at 15 Km for the end of the journey. What is the distance (in Km) between the two stops?	25	<pad> Henri walked for 60 Km and stopped twice, so he walked a total of 60 Km - 20 Km - 15 Km = 35 Km</s>	35
29	While shopping for shoes, Gloria found a pair of shoes that fit her shoe size. However, the shoes had to be paired with two other shoes that cost five dollars less each. If the first shoe cost $33 and the second was twice as much, how much would the shoe cost in dollars?	104	<pad> The second shoe cost $33 x 2 = $66. The second shoe cost 66 - 5 = $65. The second shoe cost 65 - 5 = $65. The second shoe cost 65 - 5 = $62. The second shoe cost 62 - 5 = $58. The second shoe cost 58 - 5 = $47. The second shoe cost 47 - 5 = $39. The second shoe cost 39 - 5 = $28. The second shoe cost 28 - 5 = $22. The second shoe cost 22 - 5 = $11. The second shoe cost 11 - 5 = $8. The second shoe cost 8 - 5 = $-4. The second shoe cost 4 - 5 = $-3. The second shoe cost 3 - 5 = $-2. The second shoe cost 2 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 - 5 = $-1. The second shoe cost 1 	1
30	If Darell and Allen now have a combined score of 162, how many points is Allen behind by 10?	109	<pad> 2</s>	2
31	Gunter was counting some candies on the side and asked his friends to calculate the number of candies. One said eighty, another said twenty plus the first half, and a third said twenty-five more than the first.	80	<pad> seventy</s>	-1
32	Jean cares for 10 dogs. Each dog needs 0.5 hours a day for walking and other activities. How many hours does Jean spend caring for dogs a week?	35	<pad> Jean spends 0.5 hours a day for 10 dogs so she spends 0.5*10 = 5 hours a day caring for dogs. So she spends 5 hours a day caring for dogs so she spends 5*7 = 35 hours a week caring for dogs.</s>	35
33	Gretchen has 110 precious stones. The gold stones are 30 times more valuable than the silver stones. How many gold stones does Gretchen have?	70	<pad> Gretchen has 110 / 30 = 5 silver stones. Thus, Gretchen has 5 * 110 = 550 gold stones.</s>	550
34	Aaron's bracelets are 2 times smaller than Siobhan's. Aaron's are half the size of Raymond's and 5 times smaller than Raymond's. If there are 40 of Raymond's, how many of Siobhan's would there be?	23	<pad> Aaron's bracelets are 40/2=10 bracelets. Siobhan's bracelets are 10/5=2 bracelets.</s>	2
35	Mike played ping-pong for 40 minutes. In the first 20 minutes, he played four holes. In the remaining 20 minutes, he played 25% more holes. How many holes did he play in total?	9	<pad> Mike played 4 holes in the first 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remaining 20 minutes. He played 4 holes in the remain	4
36	Terry eats 2 yogurts a day. 4 yogurts sell for $5.00. How much money does he make for yogurt in 30 days?	75	<pad> He eats 2 x 2 = 4 yogurts a day So he eats 4 x 2 = 8 yogurts a day So he eats 8 x 30 = 240 yogurts So he makes 240 x $5 = $120.00 for yogurt</s>	120
37	Jean wants to sell all her toys and buy a video game. She has 13 Lego sets, each worth $15. In the end, she buys 8 video games, each worth $20, leaving her with $5. How many Lego sets does she have left?	2	<pad> Jean has 13 Lego sets worth $15 each so she has 13 * $15 = $180. She buys 8 video games worth $20 each so she has 8 * $20 = $160. She has $160 - $180 = $40 left. She has 40 - $5 = $30 left. She has $30 - $5 = $25 left. She has $25 - $30 = $10 left. She has $10 - $25 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 - $5 = $5 left. She has $5 	5
38	Jean runs 60 miles a week. He runs three days a week. On the first day, he runs for three hours, and on the other two days, he runs twice as fast as before. Why does he run so fast?	10	<pad> He runs because he wants to get fit.</s>	-1
39	A zebra runs four times faster than it walks; however, its speed is twice as slow as its running speed. If its running speed is 3 Km per hour, how many Km can it do in an hour when it spends 1/3 of the time running and 2/3 of the time walking?	18	<pad> It can do 3 * 3 = 9 Km in an hour.</s>	9
40	Bradon's iPhone is four times older than Ben's. Ben's iPhone is twice as old as Suzie's. If Suzie's iPhone costs 1, how much does Brandon's cost?	8	<pad> Ben's iPhone costs 2 * 1 = 2. Brandon's iPhone costs 4 * 2 = 8.</s>	8
41	At the top of Mount Farbo, there is a huge volcano that rises to a height of 1,600 feet [1,000 m]. Polly can carry a single gold ring that can frighten a volcano to a height of 1,600 feet [400 m] and be consumed by fire. But if Polly had a sapphire in her hand, she would be three times as likely to be consumed by fire than a volcano. If she had such a precious stone, where would it be without being consumed by fire and burned by fire?	200	<pad> Polly's hand</s>	-1
42	"""Take care"", said Jesus, ""how many loaves you have, and how many fish you have left over?"""	26	<pad> bread</s>	-1
43	According to nutritionists, one tablespoon contains 250 calories per serving. If there are 5 tablespoons of 300 calories per serving, how many tablespoons would you eat if your daily goal was to get 2000 calories instead of 1800 calories?	48	<pad> If there are 5 tablespoons of 300 calories per serving, you would eat 5 * 300 = 1500 calories. If your daily goal was to get 2000 calories instead of 1800 calories, you would eat 1500 - 1800 = 900 calories.</s>	900
44	Charlie wants to sell a cotton ball made of cotton balls. Each pound of cotton balls yields 10 trays of cotton balls. A pound of cotton balls costs $10.00. If he makes 20 cotton balls and sells them, how will he know if each one sells for $2.00?	20	<pad> He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of cotton balls because 20 / 10 = 20. He makes 20 trays of	20
45	Mérédith is a freelance journalist and her job is to write a book on topics related to health and put it in her handbag every day. A book on a topic takes an average of 4 hours to research and write. The next week, she writes 5 books a day and on Tuesday she does 2/5 more. On Wednesday, she writes twice as much as the immortal. Consider how many hours she spent writing the books of the last three days.	104	<pad> The next week, Mérédith writes 5 books a day, which means she spends 5 * 4 = 20 hours writing the books. On Tuesday, she writes 2/5 more books, which means she spends 2/5 * 20 = 10 hours writing the books. On Wednesday, she writes twice as much as the immortal, which means she spends 2 * 10 = 20 hours writing the books. The total number of hours she spent writing the books of the last three days is 20 + 10 + 20 = 40 hours.</s>	40
46	Before going to work at the café, Candide took 80 cards in a bag. On the way, he bought another one. When he arrived at the café, he placed one card on each of the 220 cups. If at the end of the day, he was left with 23 cards, how many were in the bag he bought on the way?	163	<pad> He bought 80 + 1 = 81 cards. So he had 81 + 23 = 83 cards in the bag.</s>	83
47	Jean bought red collars twice as much as blue collars. Red collars are 50% more expensive. She spent $200 for blue collars that cost $40 each. What did she spend on buying collars?	800	<pad> Jean bought 2 * 40 = 80 red collars. So she spent 80 * 2 = 160 on red collars. So she spent 160 + 200 = $320 on buying collars.</s>	320
48	In order to maintain his composure, Tracy used a nine-foot-long [4.0 m] chain, which was shortened by six inches. How many short chains did he manage to cut?	8	<pad> Tracy managed to cut 9 - 6 = 5 short chains.</s>	5
49	Richard occupies a seat in the fifteenth-floor dining room. In each floor, there are eight seats. After occupying three-fourths of the seats, are there six vacancies?	30	<pad> There are 15 floors in the dining room, and each floor has 8 seats. Richard occupies one seat on the 15th floor, so there are 15 / 8 = 3 seats vacant. There are a total of 15 seats in the dining room, and three-fourths of the seats are occupied, so there are 15 / 3 = 6 seats vacant.</s>	6
50	Lloyd owns a chicken coop. His chickens cook 252 eggs a day and he sells an egg for $2. How much does Lloyd make in a week at the auction?	294	<pad> Lloyd sells 252 eggs a day for a total of 252 * 7 = 1104 eggs. So he makes 1104 eggs * $2 / egg = $2304 in a week.</s>	2304
51	Tom's boat has a speed of 10 Km per hour. He boarded from 1 pm to 4 pm and turned back when the speed was 6 Km per hour. How long will it take him to get home?	5	<pad> He took 10 Km / 6 Km = 2 hours to get home.</s>	2
52	Uriah's bag was too heavy for him to carry. He had to reduce its weight by 15 Kg. Each of his magic books weighed 1/4 pound and his toy, isa added 1/2 pound. If he removed 30 magic books from the bag, how many toys would he have added?	15	<pad> He had to reduce his bag by 15 Kg. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic books. So he had to remove 30 magic	30
53	The cost of a car is different from that of a horse and carriage. If he repairs the tire of a horse, it costs $60, but if he repairs the tire of a horse, it costs $40. On Thursday, he repairs 6 car tires and 4 car tires. On Friday, he repairs 12 car tires and does not repair the car tires. On which day did he make the most money? Did he make the most money?	40	<pad> Yes</s>	-1
54	The Doubtfire sisters left the barn with seven puppies that they had adopted in their car. On the way, they were called to be told that their two foster parents had given birth to a child. Patchy, the older sister, gave birth to three times as many puppies as all the foster parents, and Trixie, the other sister, wanted 12 puppies. How many puppies does the Doubtfire family have now?	40	<pad> Patchy gave birth to 3 * 7 = 21 puppies. The foster parents had 21 + 2 = 23 puppies. The Doubtfire sisters left the barn with 7 + 23 = 31 puppies.</s>	31
55	"""He had two silver coins, which he divided into two baskets. He tied up the other two baskets and said,' How many baskets will you fill? '"	14	<pad> third</s>	-1
56	Pierre decides to go to the movies this weekend. His mother buys the ticket for $7 and the ticket for $7. If he has $42, how many times can he go to the movies this weekend?	3	<pad> Pierre can go to the movies 2 times because 42 - 7 = 32</s>	32
57	If a wooden sailing vessel were to be loaded with 5,000 tons of cargo, how many sailing vessels would be loaded with 5,000 tons of cargo, and how many sailing vessels would be loaded with 5,000 tons of cargo?	83	<pad> 1</s>	1
58	Stéphane poured perfumes on the fans. A bill of lading showed $40.00. Since they were delivered by a bartender, he put 25% on the bill of lading with a $3.00 fee. Stéphane himself gave a bottle of water $4.00. If we add the fees, how much of the entire bill did Stéphane get?	57	<pad> The bartender put $40.00 * 0.25 = $8.00 on the bill of lading. So he got $40.00 + $8.00 = $45.00. Stéphane gave $4.00 for water, so he got $4.00 + $4.00 = $6.00. So, Stéphane got $45.00 + $6.00 = $51.00.</s>	51
59	There are six ears of grain on a fig tree, each bearing twenty grains, and sixty-seven grains on the other fig tree. How many grains are on that fig tree?	187	<pad> There are 6 * 20 = 120 grains on the first fig tree. There are 6 * 67 = 342 grains on the second fig tree.</s>	342
60	Twenty-five fish are in a basket and one of them is broken; twenty-five percent is bad and two of them are healthy and the rest are healthy. How many healthy fish are there?	17	<pad> There are twenty-five fish in the basket and one of them is broken so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there are twenty-five percent of the fish in the basket that are bad so there	-1
61	Janet bought her daughter a shower cap. She spent $500 on the equipment, paid $800 to the doctor who did the surgery. Then she paid 10% of the same amount for the safety of the shower cap. How much did she spend in total?	1430	<pad> Janet spent 500+800=$1000 on the equipment. She paid 1000*.1=$100 for the safety of the shower cap. So she spent 1000+100=$1100 in total.</s>	1100
62	If Marcy worked for only one company for 40 years, her annual salary would be $50,000. From 20 years of work, she would receive 5% of this salary each year. If she worked for 30 years before quitting, what would her annual salary be?	25000	<pad> If Marcy worked for only one company for 40 years, her annual salary would be $50,000. From 20 years of work, she would receive 5% of this salary each year. If she worked for 30 years before quitting, her annual salary would be $50,000 x 5% = $25,000.</s>	25000
63	Aleena signed up for a wind turbine exhibition for which she paid $140 a month. If the wind turbine company charged her this fee in the first half of the year and reduced it by 10% in the second half of the year, imagine what she would pay in one year.	1596	<pad> The wind turbine company charged her $140 x 2 = $240. In the first half of the year, the wind turbine company charged her $140 x 2 = $240. In the second half of the year, the wind turbine company charged her $240 x 10 = $240. In one year, Aleena would pay $240 + $240 = $480.</s>	480
64	Sophie is thinking about traveling and wondering where she can go with a car that will only change oil once. She has traveled 100 Km since the oil leak occurred and had to have 4 gallons of oil added. The car's registration indicates that her car takes 12 gallons of oil to run. How many kilometers can Sophie do if she only changes oil once?	300	<pad> Sophie has traveled 100 Km and had to have 4 gallons of oil added, so she has traveled 100 Km - 4 gallons = 80 Km. The car's registration indicates that her car takes 12 gallons of oil to run, so she needs to run 12 gallons / 100 Km = 2 gallons of oil. Sophie can do 80 Km - 2 gallons of oil = 60 Km if she only changes oil once.</s>	60
65	Jim spends 2 hours on the telescope and now spends half of that time reading and watching. He does this 3 times a week. How many hours does he have to watch and read on the telescope in 4 weeks?	36	<pad> He spends 2 * 2 = 4 hours reading and watching. So he spends 4 * 3 = 12 hours reading and watching in a week. So he spends 12 * 4 = 48 hours reading and watching in 4 weeks.</s>	4
66	There are four schools that have qualified for a basketball tournament. Each school has qualified a women's team and a men's team with five members each. Each school has also sent one coach to the tournament. How many people have all the schools sent to the tournament?	48	<pad> The four schools have sent a total of 4 * 5 = 20 members to the tournament. Each school has also sent a coach, so the total number of people sent to the tournament is 20 + 1 = 21 people.</s>	21
