Unnamed: 0	premise	hypothesis	label	llm	verbalized
66	Hupenyu hwemunhu hwakakosha uye nyangwe uchida kana kusada kubatsira mumwe	Hupenyu hwose hwakakodzera kugadziriswa nekuumbwa pahunhu uye kuwana mukana wechipiri.	neutral	<pad> neutral</s>	neutral
67	Hupenyu hwemunhu hwakakosha uye nyangwe uchida kana kusada kubatsira mumwe	Hapana munhu akakodzera kubatsirwa nekuumbwa pahunhu.	contradiction	<pad> neutral</s>	neutral
68	Hupenyu hwemunhu hwakakosha uye nyangwe uchida kana kusada kubatsira mumwe	Nyangwezvazvo pane kubatsirwa nekuumbwa pahunhu hupenyu hwaka kodzerawo.	entailment	<pad> entailment</s>	entailment
69	Iwe mukomana une dambudziko rewaya ipapo.	Handisati ndawona dambudziko rewaya rakadai	neutral	<pad> neutral</s>	neutral
70	Iwe mukomana une dambudziko rewaya ipapo.	Nyaya yewaya handiro dambudziko.	contradiction	<pad> neutral</s>	neutral
71	Iwe mukomana une dambudziko rewaya ipapo.	Pane dambudziko rinokonzerwa nekusava newaya dzirimugwara.	entailment	<pad> entailment</s>	entailment
72	Zvinoratidza sekuti kunonakidza ehe zvinoshamisa kwandiri kuti vanobvumira zvakawanda.	Handishamisike kuti vaive netsitsi	contradiction	<pad> neutral</s>	neutral
73	Zvinoratidza sekuti kunonakidza ehe zvinoshamisa kwandiri kuti vanobvumira zvakawanda.	Ndashamisika kuti vakubvumirai kutora chikafu nezvinwiwa imomo.	neutral	<pad> entailment</s>	entailment
74	Zvinoratidza sekuti kunonakidza ehe zvinoshamisa kwandiri kuti vanobvumira zvakawanda.	Ndashamisika nezvavanokwanisa kutiza nazvo vasinga sungwe.	entailment	<pad> entailment</s>	entailment
75	oh zvisinei zvisinei vana vangu umwe anemakore makumi maviri nerimwe mumwe makore makumi maviri anemana saka handidaro	Handingadero nekuti vana vangu vadarika makore makumi maviri ekuberekwa.	entailment	<pad> entailment</s>	entailment
76	oh zvisinei zvisinei vana vangu umwe anemakore makumi maviri nerimwe mumwe makore makumi maviri anemana saka handidaro	Ndingangodero nekuti nemakore avo ari pedyo nepedyo.	neutral	<pad> neutral</s>	neutral
77	oh zvisinei zvisinei vana vangu umwe anemakore makumi maviri nerimwe mumwe makore makumi maviri anemana saka handidaro	Ndinofanira kuita sekudaro nekuti vese vanoti umwe ane makore gumi umwe gumi nerimwe ekuberekwa.	contradiction	<pad> neutral</s>	neutral
78	Ehe vanhu vanogona kuva kumabasa cheronguva kana kuita pfungwao dzisina kumira zvakanaka kana vakapiwa simba rekupa pfungwa dzavo.	Ehe, vanhu vasingagoni kuita pfungwa dzinobatsira padzinodiwa.	entailment	<pad> neutral</s>	neutral
79	Ehe vanhu vanogona kuva kumabasa cheronguva kana kuita pfungwao dzisina kumira zvakanaka kana vakapiwa simba rekupa pfungwa dzavo.	Ehe, vanhu vangave vasina nzara.	neutral	<pad> neutral</s>	neutral
80	Ehe vanhu vanogona kuva kumabasa cheronguva kana kuita pfungwao dzisina kumira zvakanaka kana vakapiwa simba rekupa pfungwa dzavo.	Ehe, vanhu vasina pfungwa dzakaremara.	contradiction	<pad> neutral</s>	neutral
81	Aiwa, vachingori mukushanya sezvo vanongori vashanyi kubvira makore ekupera kwema1960.	 Ivo vanga vari vashanyi kubva 1970 asati asvika .	entailment	<pad> entailment</s>	entailment
82	Aiwa, vachingori mukushanya sezvo vanongori vashanyi kubvira makore ekupera kwema1960.	Vanofarira kushanya .	neutral	<pad> neutral</s>	neutral
83	Aiwa, vachingori mukushanya sezvo vanongori vashanyi kubvira makore ekupera kwema1960.	Vachangobva kupedza kushanya kwavo .	contradiction	<pad> neutral</s>	neutral
84	Unoita sei aerobics.	Ungatsanangure here maitiro aungaite aerobics?	entailment	<pad> neutral</s>	neutral
85	Unoita sei aerobics.	 Ndinofarira aerobics nekuti ndinoda kusimbisa mwoyo wangu .	neutral	<pad> neutral</s>	neutral
86	Unoita sei aerobics.	Ndapota regai kutaura nezveaerobics.	contradiction	<pad> neutral</s>	neutral
87	Aiwa izvo zvakanaka ndanga ndisina kumbofunga nezvazvo .	 Idzo ipfungwa dzisina maturo dzandakaramba svondo rapera .	contradiction	<pad> neutral</s>	neutral
88	Aiwa izvo zvakanaka ndanga ndisina kumbofunga nezvazvo .	Iyo ipfungwa yakanaka .	entailment	<pad> entailment</s>	entailment
89	Aiwa izvo zvakanaka ndanga ndisina kumbofunga nezvazvo .	Gangaidzo ramataura ipfungwa yakanaka .	neutral	<pad> neutral</s>	neutral
90	Dambanevana mazuva maviri pasvondo vakaatumidza kuti izuva rekuchengetwa kwevagari vechikuru asi mukadzi anoenda kunzvimbo yevagari vechikuru  .	Dambanevana rinovhurwa zuva rega rega kuvana vanemakore ari pasi pemashanu chete .	contradiction	<pad> neutral</s>	neutral
91	Dambanevana mazuva maviri pasvondo vakaatumidza kuti izuva rekuchengetwa kwevagari vechikuru asi mukadzi anoenda kunzvimbo yevagari vechikuru  .	Vanovatendera kuenda kanopfuura kaviri pasvondo kana vagari vechikuru vachitenderana nazvo .	neutral	<pad> neutral</s>	neutral
92	Dambanevana mazuva maviri pasvondo vakaatumidza kuti izuva rekuchengetwa kwevagari vechikuru asi mukadzi anoenda kunzvimbo yevagari vechikuru  .	Vanoritora sezuva rekuchengetwa kwevagari vechikuru asi inonzi nzvimbo yevagari vechikuru .	entailment	<pad> entailment</s>	entailment
93	 Iri ndoraive donzvo ravo oh.	Izvi ndizvo zvavaishingairira.	entailment	<pad> neutral</s>	neutral
94	 Iri ndoraive donzvo ravo oh.	Hazvisizvo zvaivamboda.	contradiction	<pad> neutral</s>	neutral
95	 Iri ndoraive donzvo ravo oh.	Vakabudirira kuzadzikisa chinangwa chavo.	neutral	<pad> neutral</s>	neutral
96	Kugona kubata pfuti zvakanaka kushandisa maoko maviri	Hafu dzepfuti dzinopotsa pakupfura inobva pakushandiswa kweruoko rumwe .	neutral	<pad> neutral</s>	neutral
97	Kugona kubata pfuti zvakanaka kushandisa maoko maviri	Nzira yakanaka kuenderera mberi nayo pakudzora pfuti kushandisa makumbo ose.	contradiction	<pad> neutral</s>	neutral
98	Kugona kubata pfuti zvakanaka kushandisa maoko maviri	Shandisa maoko ose kana uchidzidzira kudzora pfuti.	entailment	<pad> neutral</s>	neutral
99	Uh zvakangouyawo zvichibva kumwe asi handina kuziva kwazvaibva asi	Handizivi kwainobva asi inomhanyisa.	entailment	<pad> neutral</s>	neutral
100	Uh zvakangouyawo zvichibva kumwe asi handina kuziva kwazvaibva asi	Inouya ichi mhanyisa asi ndinekakuziva kwainenge ichibva.	neutral	<pad> neutral</s>	neutral
101	Uh zvakangouyawo zvichibva kumwe asi handina kuziva kwazvaibva asi	Inouya semasvisvinwa enzimbe uye ndonyatsoziva kuti inouya nguvai	contradiction	<pad> neutral</s>	neutral
102	Kwete handinyatsozivi nezvayo handifungi kudaro	Handizive zvakanyanya nezvazvo.	entailment	<pad> entailment</s>	entailment
103	Kwete handinyatsozivi nezvayo handifungi kudaro	Handina chandinoziva nezvenyaya dzerudo.	neutral	<pad> entailment</s>	entailment
104	Kwete handinyatsozivi nezvayo handifungi kudaro	Ndangandichiverenga nezvazvo kwemakore	contradiction	<pad> neutral</s>	neutral
105	Ehe anga ari musikana ane mukurumbira unozviziva	Ndinofunga kuti anozviziva kuti ainakidza	neutral	<pad> neutral</s>	neutral
106	Ehe anga ari musikana ane mukurumbira unozviziva	Aiwa aisembura	contradiction	<pad> neutral</s>	neutral
107	Ehe anga ari musikana ane mukurumbira unozviziva	Ehe mukadzi ainyatsogona.	entailment	<pad> neutral</s>	neutral
108	Ehe akafunga kutsvaka uh um uh chikorobho chokuti ushandise.	 Murume akakurudzira  kutengwa kwe (vacuum) mutsvairo unoita zvekusveta marara .	contradiction	<pad> neutral</s>	neutral
109	Ehe akafunga kutsvaka uh um uh chikorobho chokuti ushandise.	Murume akakurudzira kutsvagwa kwechikorobho.	entailment	<pad> entailment</s>	entailment
110	Ehe akafunga kutsvaka uh um uh chikorobho chokuti ushandise.	Murume aida kupukuta ropa nechikorobho.	neutral	<pad> neutral</s>	neutral
111	Kuno zvinhu hazvina kumira zvakanaka tichangobva mukupfurwa kwevanhu mumugwagwa mablock matatu kubva pamba pedu .	Kupfuurwa kwakaitika tingati mamaera  zana kubva pandogara .	contradiction	<pad> neutral</s>	neutral
112	Kuno zvinhu hazvina kumira zvakanaka tichangobva mukupfurwa kwevanhu mumugwagwa mablock matatu kubva pamba pedu .	 Kupfuurwa kwaive pedyo nemba yangu uye kunoita kuti nditye kubuda panze . 	neutral	<pad> entailment</s>	entailment
113	Kuno zvinhu hazvina kumira zvakanaka tichangobva mukupfurwa kwevanhu mumugwagwa mablock matatu kubva pamba pedu .	 Kwakave nekupfuurwa pedyo nemusha wangu ,hakuna kutombomira zvakanaka munzvimbo muno .	entailment	<pad> entailment</s>	entailment
114	uh-huh ndezvechokwadi inochinja chinja.	Handiwirirani newe, haigaro chinja chinja.	contradiction	<pad> neutral</s>	neutral
115	uh-huh ndezvechokwadi inochinja chinja.	Ndinofunga kuti unogona kunge uine chokwadi nezve kuchinja chinja kwacho.	neutral	<pad> entailment</s>	entailment
116	uh-huh ndezvechokwadi inochinja chinja.	Unechokwadi nenyaya yekuchinja chinja kwacho.	entailment	<pad> entailment</s>	entailment
117	 Ini ndiri kuedza kushingirira kunyangwe zvakaoma .	Ndiri kuedza kushingirira.	entailment	<pad> entailment</s>	entailment
118	 Ini ndiri kuedza kushingirira kunyangwe zvakaoma .	Ini zvechokwadi ndiri kuedza nepandogona  .	neutral	<pad> entailment</s>	entailment
119	 Ini ndiri kuedza kushingirira kunyangwe zvakaoma .	Ndichazviregera ndorega kufunga zveshure .	contradiction	<pad> neutral</s>	neutral
120	Tinowana pokupinda napo mutekinoroji yeramangwana.	Tiri kuvaka zvinodiwa kugadzirira ramangawana retekinoroji.	entailment	<pad> neutral</s>	neutral
121	Tinowana pokupinda napo mutekinoroji yeramangwana.	Tinovaka matansistor kuitira ramangwana rifambiswe ne AI.	neutral	<pad> neutral</s>	neutral
122	Tinowana pokupinda napo mutekinoroji yeramangwana.	Tinoda kudzivirira kubudirira kwetekinoroji.	contradiction	<pad> neutral</s>	neutral
123	Semuenzaniso, pokupedzisira, majini ose ano chinjakuita pepuru	Pokupedzisira, chikamu chiri pakati nepakati chemajini chino chinja kuita pepuru.	contradiction	<pad> neutral</s>	neutral
124	Semuenzaniso, pokupedzisira, majini ose ano chinjakuita pepuru	Zvinoitika kuti majini achinje ruvara.	entailment	<pad> entailment</s>	entailment
125	Semuenzaniso, pokupedzisira, majini ose ano chinjakuita pepuru	Dzimwe nguva majini kuita ruvara rwe bhuruu	neutral	<pad> neutral</s>	neutral
126	 Daniei Yamins inyanzvi yechidiki ine ruzivo rwesvomhu.	VaYamins inyanzvi pasvomhu.	entailment	<pad> entailment</s>	entailment
127	 Daniei Yamins inyanzvi yechidiki ine ruzivo rwesvomhu.	Chinangwa chava Yamins ialgebraic geometry.	neutral	<pad> neutral</s>	neutral
128	 Daniei Yamins inyanzvi yechidiki ine ruzivo rwesvomhu.	VaYamins inyanzvi mukuimba asi havagone zvachose svomhu .	contradiction	<pad> neutral</s>	neutral
129	 Kana zvakaita saizvozvo ,vanowanzonge vari pedyo nemuganhu here.	Ini ndinoziva havafambe vari pedyo nemuganhu.	contradiction	<pad> entailment</s>	entailment
130	 Kana zvakaita saizvozvo ,vanowanzonge vari pedyo nemuganhu here.	 Ndinoda kuziva ,vanowanzonge vari muEngland?	neutral	<pad> neutral</s>	neutral
131	 Kana zvakaita saizvozvo ,vanowanzonge vari pedyo nemuganhu here.	 Mutauri aida kujekeserwa kuti rungani rwavanoenda pedyo nemuganhu.	entailment	<pad> neutral</s>	neutral
132	Ndinofunga kuti pane zano rema mamolecular rinoti bioshere igaro zvigadziridza mumararamiro ayo mukuzvisumudzira mukugara nekugara	Biosphere inochinja zvikuru.	entailment	<pad> neutral</s>	neutral
133	Ndinofunga kuti pane zano rema mamolecular rinoti bioshere igaro zvigadziridza mumararamiro ayo mukuzvisumudzira mukugara nekugara	Biosphere inochinja nemamiriro ekupisa kana kutonhora.	neutral	<pad> neutral</s>	neutral
134	Ndinofunga kuti pane zano rema mamolecular rinoti bioshere igaro zvigadziridza mumararamiro ayo mukuzvisumudzira mukugara nekugara	Biosphere haimbochinji.	contradiction	<pad> neutral</s>	neutral
135	Nekusvetuka uku, makirisitaru enguva dzose haagoni kuita ruzivo rwakawanda.	MaKirisitari enguva dzose midziyo inochengetedza ruzivo rwakawanda.	contradiction	<pad> neutral</s>	neutral
136	Nekusvetuka uku, makirisitaru enguva dzose haagoni kuita ruzivo rwakawanda.	Makirisitari enguva dzose midziyo isingashandisike kuchengetedza ruzivo. 	entailment	<pad> entailment</s>	entailment
137	Nekusvetuka uku, makirisitaru enguva dzose haagoni kuita ruzivo rwakawanda.	Kune mamwe marudzi emakirisitari akakoshesesa mukuchengetedza ruzivo rwezvimiro zvepasi rino ichishandisa miseve ye Laser	neutral	<pad> neutral</s>	neutral
138	Naizvozvo, vanhu vakuru havagoni kudzidzisa vana vaduku vachinyepedzera, sezvanoisiita kana vachivabatsira kunzwisisa dambanemazwi kana mamwe mabasa anoenderana.	Vana vasati voinda kuchikoro vakazvarwa vachigona kugadzirisa dambanemazwi pane kutamba mitambo yekutevedzera	contradiction	<pad> neutral</s>	neutral
139	Naizvozvo, vanhu vakuru havagoni kudzidzisa vana vaduku vachinyepedzera, sezvanoisiita kana vachivabatsira kunzwisisa dambanemazwi kana mamwe mabasa anoenderana.	Vana vasati voinda kuchikoro havadi rubatsiro rwakanyanya pakudzidzira zvekunyepedzera.	entailment	<pad> entailment</s>	entailment
140	Naizvozvo, vanhu vakuru havagoni kudzidzisa vana vaduku vachinyepedzera, sezvanoisiita kana vachivabatsira kunzwisisa dambanemazwi kana mamwe mabasa anoenderana.	Vana vasati voinda kuchikoro vanoshaya unyanzvi hokutevedzera madambanemazwi vari vega.	neutral	<pad> neutral</s>	neutral
141	[Nyika ino] yakazvarwa murusununguko nemukuzvipira kuti vanhu vese vakazvarwa vakafanana.	Zvinyorwa pamusoro pechirevo ichi akanyorwa mumagwaro akawanda aitevera.	neutral	<pad> neutral</s>	neutral
