Unnamed: 0	premise	hypothesis	label	llm	verbalized
10	Kanaafuu ani dhuguma maaliif akka ta'e hin beeku.	Maaliif manneen barnootaa akka geeddare hin beeku.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kanaafuu ani dhuguma maaliif akka ta'e hin beeku.
HYPOTHESIS: Maaliif manneen barnootaa akka geeddare hin beeku.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Kanaafuu ani dhuguma maaliif akka ta'e hin beeku, which means ""Kanaafuu ani dhuguma will not be given to maaliif for free."" The hypothesis is that maaliif manneen barnootaa akka geeddare hin beeku, which means ""maaliif will not be given for free."" The premise entails the hypothesis because if Kanaafuu ani dhuguma will not be given to maaliif for free, then it follows that maaliif will not be given for free."	entailment
11	Kanaafuu ani dhuguma maaliif akka ta'e hin beeku.	Maaliif sun akka ta'e hin beeku.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kanaafuu ani dhuguma maaliif akka ta'e hin beeku.
HYPOTHESIS: Maaliif sun akka ta'e hin beeku.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If it is not true that Kanaafuu ani dhuguma maaliif akka ta'e hin beeku (Kanaafuu and dhuguma did not go to maaliif because they did not want to), then it is necessarily true that maaliif sun akka ta'e hin beeku (maaliif did not go because they did not want to)."	entailment
12	 Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.	Qorannoo kanaaf to'ataa kan banu ana qofa ta'uun natti hin tolle.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE:  Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.
HYPOTHESIS: Qorannoo kanaaf to'ataa kan banu ana qofa ta'uun natti hin tolle.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that whenever Ana qofa ture kan ah (Ana reads the Quran every day), yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf (the people of the world will be happy because of it). This premise implies that reading the Quran brings happiness to both Ana and others. The hypothesis is that reading the Quran will not make Ana happy. These two statements are contradictory to each other."	entailment
13	 Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.	Qorannoowwan gola olka’iinsa xiqqaa qabu keessatti raawwatamaniiru.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE:  Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.
HYPOTHESIS: Qorannoowwan gola olka’iinsa xiqqaa qabu keessatti raawwatamaniiru.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If Ana qofa ture kan ah (Ana is reading the Quran), and the Quran is globally understood to be a source of guidance and knowledge, then it follows that the Quran's guidance and knowledge are being sought."	entailment
14	 Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.	Qorannoo kanaaf to'ataa kan banan muraasa keenya turre.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE:  Ana qofa ture kan ah, yoomiyyuu qorannaa gola olka'insa xiqqaa qabu keessatti to'ataa kanan banuuf.
HYPOTHESIS: Qorannoo kanaaf to'ataa kan banan muraasa keenya turre.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise logically implies the hypothesis. If the Quran was truly revealed by God, then it would be miraculous and unprecedented in human history."	entailment
15	Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.	Ammas hanga har'aatti hojjechaan jira.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.
HYPOTHESIS: Ammas hanga har'aatti hojjechaan jira.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Rick is the son of Saajin and Ani ah. The hypothesis states that Rick's mother is a har'aatti. Since the premise already establishes that Rick is Saajin's son, it logically follows that Rick's mother must be a har'aatti. Therefore, the premise entails the hypothesis."	entailment
16	Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.	Bara 2002 soorama nan ba'e.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.
HYPOTHESIS: Bara 2002 soorama nan ba'e.
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise talks about a specific incident involving Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, and akkuma Rick jedhe. The hypothesis, on the other hand, is about a general statement about the year 2002 soorama nan ba'e. These two statements are not related to each other and do not entail or contradict each other."	neutral
17	Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.	Riik soorama akkan ba'e sitti himeera.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ani ah, hoogganaa olaanaa Saajin, soorama ba'eera, akkuma Rick jedhe.
HYPOTHESIS: Riik soorama akkan ba'e sitti himeera.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Rick is taller than Saajin. The hypothesis states that Rick is sitting in the front row. The premise entails the hypothesis because if Rick is taller than Saajin, it is logical to conclude that Rick is sitting in the front row."	entailment
18	Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.	Maamilli Cutty jedhamu ji'atti doolaara 10000 hojjeta.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.
HYPOTHESIS: Maamilli Cutty jedhamu ji'atti doolaara 10000 hojjeta.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise logically implies that Maamilli Cutty is not likely to have a wealth of 10000. Therefore, the premise entails the hypothesis."	entailment
19	Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.	Maamilli Cutty jedhamu jira.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.
HYPOTHESIS: Maamilli Cutty jedhamu jira.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise logically implies the hypothesis. If Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi im ah kan akkasii fi akkasiitiif Cutty dha, then it follows that Maamilli Cutty jedhamu jira."	entailment
20	Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.	Nuyi maamila Cutty jedhamee waamamu kamiyyu hin qabnu.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Deeskii koo irratti tilmaama dhangala'aa maallaqaa tokko tokkotu jira fi, im, ah, kan akkasii fi akkasiitiif Cutty dha, maqaan maamilaa kanuma.
HYPOTHESIS: Nuyi maamila Cutty jedhamee waamamu kamiyyu hin qabnu.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise logically implies that Cutty is not reliable, which contradicts the hypothesis that Cutty is a reliable source of information."	entailment
21	Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.	Intalli ani gargaarsa irraa barbaadu kun fageenya dheeraa irra jiraatti.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.
HYPOTHESIS: Intalli ani gargaarsa irraa barbaadu kun fageenya dheeraa irra jiraatti.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the elders of the village are very happy with the arrival of the biraatti festival. The hypothesis states that the elders are not happy with the festival. These two statements are contradictory to each other."	entailment
22	Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.	Intalti na gargaaruuf deemtu kun maayilii 5 fagaatti.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.
HYPOTHESIS: Intalti na gargaaruuf deemtu kun maayilii 5 fagaatti.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the number of people who have a high school diploma in the village is more than the number of people who have a bachelor's degree. The hypothesis states that the number of people with a high school diploma is less than or equal to 5 people. These two statements are logically contradictory to each other."	entailment
23	Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.	Namni na gargaaruu danda'u tokkoyyu hin jiru.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Intalli na gargaaruu dandeessu magaalaa gara gama biraatti qaxxaamurteetti.
HYPOTHESIS: Namni na gargaaruu danda'u tokkoyyu hin jiru.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the people of Gargaaruu and Danda'u are very close to each other. The hypothesis states that the people of Gargaaruu and Danda'u are not close to each other. These two statements are contradictory to each other."	entailment
24	Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.	Isaan hundinuu maasii irratti akka hojjetan hundi isaanii walii galan.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.
HYPOTHESIS: Isaan hundinuu maasii irratti akka hojjetan hundi isaanii walii galan.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that a dog barked at a man in a certain situation. The hypothesis states that dogs generally bark irrationally when excited. The premise is consistent with the hypothesis, as it suggests that the dog's barking in the premise is an irrational response to the situation."	entailment
25	Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.	Isaan waa'ee Eenyu hojjetaa maasii akka ta'ee fi eenyu kan manaa akka ture irratti walii galuu hin dandeenye.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.
HYPOTHESIS: Isaan waa'ee Eenyu hojjetaa maasii akka ta'ee fi eenyu kan manaa akka ture irratti walii galuu hin dandeenye.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. The premise states that if a manana plant is placed in water, it will grow. The hypothesis states that if a manana plant is placed in water, it will grow more than if it were placed in soil. Since the premise implies the hypothesis, the answer is entailment."	entailment
26	Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.	Eenyuutu maasii suufii keessa hojjechuu akka qabuu fi eenyutu lafa haxaa'uu akka qabu walii galuu hin dandeenye.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Garuu waa'ee akka eenyu hojjetaa maasii fi eenyu ijoollee manaa akka ta'e addaan qoodamanii turan, gosa-- ture.
HYPOTHESIS: Eenyuutu maasii suufii keessa hojjechuu akka qabuu fi eenyutu lafa haxaa'uu akka qabu walii galuu hin dandeenye.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. The premise states that a certain action was taken in a specific situation, and the hypothesis suggests that a certain consequence would follow from that action in a similar situation."	entailment
27	Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.	Ijoolleen isaanii hundi lubbuun hafan.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.
HYPOTHESIS: Ijoolleen isaanii hundi lubbuun hafan.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If ijoolleen isasanii hundi lubbuun hafan, then it is impossible for them to be shan qabu turan."	entailment
28	Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.	Shanan keessaa daa'imni tokko du'eera.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.
HYPOTHESIS: Shanan keessaa daa'imni tokko du'eera.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera, then it follows logically that shanan keessaa daa'imni tokko du'eera."	entailment
29	Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.	Mucaan du'e dhukkubsataa isaatu dhalate.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.
HYPOTHESIS: Mucaan du'e dhukkubsataa isaatu dhalate.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera, then it follows logically that mucaan du'e dhukkubsataa isaatu dhalate."	entailment
30	Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Akkuma barandaa ol ba'uu itti himtu imimmaan ija ishee irraa calalaan.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.
HYPOTHESIS: Akkuma barandaa ol ba'uu itti himtu imimmaan ija ishee irraa calalaan.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Ija is feeling insecure and doubtful about her abilities, while the hypothesis suggests that Ija's confidence is low. The premise directly contradicts the hypothesis."	entailment
31	Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Joo barandaa irraa erga buuftee booda daftee imimmaan ishee haxaa'atte.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.
HYPOTHESIS: Joo barandaa irraa erga buuftee booda daftee imimmaan ishee haxaa'atte.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Ija did not go to Joo barandaa because she was busy with her studies. The hypothesis states that Joo barandaa is the place where Ija is going. These two statements are logically contradictory to each other."	entailment
32	Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Joo argitee baayʼee waan gammaddeef booʼuu eegalte.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.
HYPOTHESIS: Joo argitee baayʼee waan gammaddeef booʼuu eegalte.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies that Joo argitee baayʼee waan gammaddeef booʼuu eegalte. Therefore, the premise entails the hypothesis."	entailment
33	Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.
HYPOTHESIS: Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, but gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf, then it follows logically that callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a."	entailment
