Unnamed: 0	question	answer	llm	verbalized
10	Sagantaan haaraan tokko ji'a jalqabaa keessatti 60 bu'ee qaba ture. Ji'a lammaffaa keessa lakkoofsi buufannaa ji'a jalqabaa dachaa sadii kan bu'e yoo ta'u, ji'a sadaffaatti garuu %30 hir'ateera. Sagantaan kun ji'oota sadan keessatti waliigalatti hammam kan bu'e qaba?	366	<pad> 120</s>	120
11	To'ulaan gara mana daabboo deemtee paastota gosa gosaa bitte. Doonaatii darzana 3 kan tokkoon tookon gatii $68, darzana 2 kan burcuqqoo keekii xiqqaan gatii $80 fi darzana 6 kan keekii baaduu xiqqaa $55 darzanni tokko bitte.Baasiin waliigalaa meeqa ture?	694	<pad> $65</s>	65
12	Kaarlos muka loomii dhaabaa jira. Mukti kun dhaabuuf doolaara 90 baasisa. Waggaa waggaan loomii 7 kan guddisu yoo ta'u, tokkoon tokkoon isaa $1.5n gurguruu danda'a. Muka bishaan obaasuu fi nyaachisuuf waggaatti $3 baasisa. Muka loomii irraatii qarshii argachuu jalqabuu isaa dura waggaa meeqa fudhata?	13	<pad> 7</s>	7
13	Melaaneen dubartii manaa manatti gurgurtudha. Qulqulleessituu iddoo duwwaa ishee keessaa harka sadii mana magariisaatti, 2 dabalataan mana diimaatti, walakkaa hafe immoo mana burtukaanaatti gurgurte. Melaaniyaaniin qulqulleessituun iddoo duwwaa 5 yoo ishee hafe, meeqa irraa jalqabde?	18	<pad> mana burtukaanaa</s>	-1
14	Kutaa shubbisaa barattoota 20 qabu keessatti %20 shubbisa ammayyaa, kanneen hafan keessaa %25 shubbisa jaaz, kanneen hafan ammoo shubbisa hip-hop galmaa’aniiru. Barattoota guutuu keessaa dhibbeentaa meeqatu shubbisa hip-hop irratti galmaa’e?	60	<pad> %20</s>	20
15	Daldalaan tokko karoora bittaa 2 gidduutti filannoo bittaa gochuu barbaada: faaya $5,000 ykn meeshaalee elektirooniksii $8,000. Gorsaan faayinaansii isaa gabaan faaya %2.5 akka ol ka'u yoo ta'u, gabaan meeshaalee elektirooniksii ammoo ji'uma kana keessatti %1.2 akka ol ka'u tilmaama. Daldalaan sun dhuma baatii kanaa irratti filannoo gochuun bu’aa guddaa argachuuf yoo barbaade, kun bu’aa hammaam argamsiisa?	125	<pad> faaya</s>	-1
16	Baaburri lama yeroo tokkotti Saan Raafaa'eel irraa ba'u. Gara dhihaatti imaluu kan jalqaban yoo taʼu, lamaanuu maayilii 80 deemu. Guyyaa itti aanutti gara kaabaatti imaluun maayila 150 uwwisu. Fageenyi baabura tokkoon tokkoon guyyoota lamaan keessatti uwwisan hammami?	230	<pad> 80</s>	80
17	Jiil barsiisuuf sa'aatii tokkotti $20, leenjisaa jajjabeesuu ta'uun $30 argatti. Waggaatti torban 50, torbanitti sa'aatii 35 barsiisaa taatee, torbanitti sa'aatii 15 leenjisaa taatee yoo hojjettu miindaan waggaa ishee meeqa?	57500	<pad> 50</s>	50
18	Kilaar ganama ganama cireedhaaf omeleetii hanqaaquu 3 hojjetti. Torban 4 keessatti hanqaaquu darzana meeqa nyaatti?	7	<pad> 3</s>	3
19	Maarisaan daandii maayilii 12 irra deemaa jirti. Maayilii 4 jalqabaa deemuuf sa'aatii 1 fudhatte, achiis sa'aatii biraa maayilii lamaan itti aanan deemuuf fudhateetti. Saffisni ishee giddu galeessaan sa’aatii tokkotti maayilii 4 akka ta’u yoo barbaadde, saffisa akkamii (sa’aatii tokkotti maayilii hagam) fageenya hafe irra deemuu qabdi?	6	<pad> sa'aatii tokkotti maayilii 6</s>	6
20	Dhugaatii burtukaanaa liitira 10 kan bishaan harka sadii keessaa lama ta'e qaba, dhugaatii ananaasii liitira 15 kan bishaan harka sadi shanaffaa ta'e irratti dabaluu barbaada. Garuu osoon buusuu dhugaatii burtukaanaa liitira tokko nan dhangalaasa. Liitira 24 hafe keessa bishaan meeqatu jira?	15	<pad> harka sadii</s>	-1
21	Raaymoondiifi Saamaantaan durbii dha.Raaymoond Saamaantaa waggaa 6 dursee dhalate. Raaymond umrii isaa waggaa 23tti ilma tokko qaba ture.Samaantaan amma waggaa 31 yoo taate, ilmi Raaymoond waggaa meeqa dura dhalate?	14	<pad> 6</s>	6
22	Biiliin DVD gurgura. Kibxata maamiltoota 8 qaba. Maamiltoonni isaa 3n jalqabaa tokkoon tokkoon isaanii DVD tokko bitatu. Maamiltoonni isaa 2 itti aanan tokkoon tokkoon isaanii DVD 2 bitatu. Maamiltoonni isaa 3n dhumaa DVD tokkollee hin bitatan. Biiliin Kibxata DVD meeqa gurgure?	7	<pad> 8</s>	8
23	Shaamaan tokko sa'aatii boba'u hundatti seentimeetira 2n baqa. Shaamaan tokko sa'aatii 1:00 PM hanga 5:00 PMtti erga noba'ee booda seentimeetira meeqa gabaabbata?	8	<pad> 2n</s>	2
24	Kaayil kitaaba bara darbe haalan gurguramaa ture $19.50n bite. Kunis gatii jalqabaa irraa %25n kan gadbu'edha. Gatiin kitaabichaa inni jalqabaa meeqa ture?	26	<pad> $19.50</s>	19
25	Mariin nyaata lukkuu tokko kan $12, aannan saamsaa 5 kan tokkoon tokkoon isaanii $3, appilii 4 kan tokkoon tokkoon isaanii $1.50 fi saanduqa piizaa tokko tokko ajajate.Mariin walumaa galatti $50 kaffalte. Tokkoon tokkoon saanduqaa $8.50 yoo ta'e Mariin saanduqa piizaa meeqa ajaje?	2	<pad> saanduqaa 5</s>	5
26	Mishkaan uffata gabaabaa 3, paantii 3, fi kophee 3 bitte. Uffanni gabaaban cimdiin tokko $16.50 dha. Paantiin tokko $22.50, kopheen tokko ammoo $42. Mishkaan meeshaalee uffata hundaaf doolaara meeqa baaste?	243	<pad> $75</s>	75
27	Siintiyaan halkan mara ayiskiriimii tokko nyaatti. Kaartooniin ayiskiriimii kaartoonii tokkoo keessaa ayiskiriimii 15 qabu $4.00n kaartoonii bitatti. Guyyaa 60 booda ayiskiriimii irratti hangam baafti?	16	<pad> 15</s>	15
28	Heenriin imala biskileetii maayilii 60 godheen lama dhaabbate. Jalqaba maayilii 20 booda dhaabbate. Dhaabbanni isaa inni lammaffaan imalli isaa osoo hin xumuramin maayilii 15 dura ture. Dhaabbata isaa isa jalqabaa fi lammaffaa gidduutti maayila meeqa deeme?	25	<pad> maayilii 15</s>	15
29	Gilooriyaan kophee bitachuuf osoo jirtuu buutsii baajata kophee ishee wajjin walsimu tokko argite. Haa ta'u malee, buutsii fi kophee olka'aa lama kan walitti qabaman buutsii irraa doolaara shan gadi ta'an keessaa filachuu qabdi. Yoo kopheen olka'aan cimdii tokko $33 ta'e, inni kaan ammoo dachaa lama yoo ta'e, buutsii sun doolaara meeqa ta'a?	104	<pad> $33</s>	33
30	Umuriin Daareel fi Alen reeshiyoo 7:11 keessa jira. Yoo umriin isaanii waliigalaa ammaa 162 ta'e, umrii Alen waggaa 10 boodaa shallagi.	109	<pad> 162</s>	162
31	Gunter baaqelaa jeelii  qaruura keessa jiru lakkaa'uuf yaalaa jira. Hiriyyoota isaa meeqatu qaruuraa keessa jira jedhanii yaadu gaafate. Tokko 80 jedha.Kan biraa 20 kan jalqabaa walakkaa ol jedha. Inni sadaffaan ammoo isa jalqabaa caalaa %25 caala jedha. Tilmaamni isaanii giddu galeessaan maali?	80	<pad> 80</s>	80
32	Yohaannis saroota 10 kunuunsa. Tokkoon tokkoon saree guyyaatti sa'aatii .5 fudhata deemsa fi hojii guyyaa guyyaa isaanii kunuunsuuf. Tokkoon tokkoon saree guyyaatti deemsa fi daldala isaanii kunuunsuuf sa'aatii .5 fudhata. Saroota kunuunsuuf torbanitti sa'aatii meeqa itti fudhata?	35	<pad> sa'aatii 10</s>	10
33	Greetchiin saantima 110 qaba. Saantima meetii caalaa saantima warqee 30tu caala.Greetchiin saantima warqee meeqa qabdi?	70	<pad> 30</s>	30
34	Si'obhan Aaron caalaa faaya 2 xiqqaa qabdi. Aaron faaya Raaymond walakkaa caalaa faaya 5 qabdi. Raaymond faaya 40 yoo qabaatte Si'obhan faaya meeqa qabdi?	23	<pad> 2</s>	2
35	Maayik daqiiqaa 40f ping pong taphata. Daqiiqaa 20 jalqabaa keessatti qabxii 4 galmeessa. Daqiiqaa 20 lammaffaa irratti qabxii %25 dabalata galmeessa. Qabxii waliigalaa meeqa galmeesse?	9	<pad> 8</s>	8
36	Teeriin guyyaatti itittuu 2 nyaata. Yeroo ammaa kana itittuun 4n $5.00n gurguramaa jiru. Guyyaa 30 keessatti itittuu irratti baasii meeqa baasa?	75	<pad> $15.00</s>	15
37	Joon meeshaalee taphaa isaa hunda gurguree qarshii kanaan tapha viidiyoo bitachuuf karoorfateera. Seetiiwwan lego 13 kan qabu yoo ta'u tokkoon tokkoon isaanii $15n gurgura. Xumura irratti taphoota viidiyoo 8 tokkoon tokkoon isaanii $20n bitee $5tu hafe. Ammallee walitti qabaa leegoowwan meeqa qaba?	2	<pad> 13</s>	13
38	Yohaannis torbanitti maayilii 60 fiiga. Torbanitti guyyaa 3 fiiga. Guyyaa jalqabaa sa'aatii 3 fi guyyoota lamaan hafan walakkaa fiiga. Saffisa hangamii fiiga?	10	<pad> sa'aatii 3 fi guyyoota lamaan hafan walakkaa fiiga.</s>	3
39	Daanaan saffisa deemsa ishee dachaa afuriin fiiguu dandeessi, garuu saffisa walakkaa fiiguu dandeessuun darbuu dandeessi. Sa’aatii tokkotti maayilii 3n darbuu yoo dandeesse, yeroo harka sadii keessaa tokko fiiguun, yeroo harka sadii keessaa lama immoo deemsa miilaan yoo dabarsite sa’aatii jaha keessatti maayilii meeqa deemuu dandeessi?	18	<pad> 3</s>	3
40	Aayifooniin Biraandoo kan Been dachaa afuriin dulloomina caala. Aayifooniin Ben kan Suzii dachaa lamaan dulloomina caala. Yoo Aayifoonii Suzii waggaa 1 ta'e Aayifonii Biraandoo umriin isaa meeqa?	8	<pad> 2</s>	2
41	Jawwee guddaan, Pergi, gaara Farbo gubbaa ol taa'ee, waan fageenya miilla 1000 keessa jiru kamiyyuu irratti hafuura ibidda baafachaa ture. Pooliin eeboo warqee, meeshaa waraanaa tokkicha beekamaa taʼee fi jawwee kana butuu gochuu dandaʼu, fageenya miilla 400, bakka abiddi jawwee sanaa bira gaʼuu dandaʼutti darbachuu dandeessi. Garuu Pooliin dhagaa gati jabeessa saafiraa sana yeroo qabattu, yeroo dhagaa gati jabeessa sana hin qabne caalaa dachaa sadii eeboo sana darbachuu dandeessi turte. Yoo dhagaa gati jabeessa sana qabatte, Pooliin bakka abiddi jawwee sanaa alatti hangam fagaattee dhaabbattee ammas eeboo warqee sanaan jawwee sana rukutuu dandeessi?	200	<pad> dachaa sadii</s>	-1
42	Akkoon Joonsan appilii 5 laaqana nama ibidda qabsiiseef bilcheessite. Tokkoon tokkoon paayi 8tti murattee keessummoonni akka of tajaajilaniif minjaala biiffee irratti paayii shanan baaste. Dhuma galgalaa irratti, keessummoonni erga paayi isaanii fudhatanii nyaatanii booda, paayiin 14 hafeera. Keessummoonni tokkoon tokkoom paayi meeqa fudhatan?	26	<pad> 8</s>	8
43	Akka odeeffannoo nyaata isaatti, borsaan chiipsii tokko nyaata tokkottii irraa kaalorii 250 qaba. Yoo boorsaan 300g tokko 5 qabaate, yoo kaalorii guyyaa guyyaan qabdu 2000 ta’ee fi duraan kaalorii 1800 nyaatte giraama meeqa nyaachuu dandeessa?	48	<pad> 300g</s>	300
44	Chaarliin shaamaa gagaa kanniisaa gurguruu barbaada. Tumaa shaamaa gagaa kanniisaa tokkoof shaamaa 10 qal'aa ta'e hojjechuu danda'a. Tumaa shaamaa gagaa kanniisaa fi tumaan wiikii tokkoo dhiyeessii $10.00. Tokkoon tokkoon shaamaa isaa $2.00n yoo gurgure, shaamaa 20 hojjetee yoo gurgure bu’aan qulqulluun isaa meeqa?	20	<pad> $40.00</s>	40
45	Merediz biloogara bilisaa yoo taatu, waa'ee mata duree fayyaa barreessitee guyyaa guyyaan akka hojii dhaabbataa isheetti maamiltootaaf dhiyeessiti. Barreeffamni biloogii tokko qorachuu fi barreessuudhaaf giddu galeessaan sa'aatii 4 fudhata. Torban darbe Wiixata barruu 5, Kibxata ammoo barruu Wiixata caalaa dachaa 2/5 barreessiteetti. Roobii darbe barruulee Kibxata barreessite dachaa lama barreessiteetti. Guyyoota sadan keessatti sa’aatii waliigalaa barruu barreessaa dabarsite shallagi.	104	<pad> Answer not in context</s>	-1
46	Kaandiis gara hojii ishee mana buna sanaatti osoo hin deemin dura waraqaawwan xalayaa 80 borsaa ishee keessa galchite. Karaa irra osoo jirtuu suuqicha bira dhaabbattee paakeejii yaadannoo Xaalayaa bitte; Hojii irrattis, tokkoon tokkoon shinii bunaa adda addaa 220 irratti yaadannoo Xalayaa tokko kaa'atte.Walumaagalatti Yaadannoowwan Xalayaa 23 yoo hafan, paakeejii isheen bitte sana keessa yaadannoo Xalayaa meeqatu ture?	163	<pad> 23</s>	23
47	Joon karbaatii diimaa kan karbaatii halluu cuquliisaa qabu dachaa lama ni bita. Karabaatii diimaan kun karabaatii halluu cuquliisaa caalaa %50 baasa. Karabaatiin bifa cuquliisaa tokkoon tokkoon isaanii $40 baasan irratti $200 baaseera. Karabaatiif hangam baasee?	800	<pad> $200</s>	200
48	Tiraasiin biqiltoota timaatimaa iddoo biqiltuu sana keessa jiran deeggaruuf shiboo dheerinni isaa miilla 4 ta'e fayyadamte. Shiboon kun dheerinni isaa inchii 6 ta'ee cicciramee ture. Isheen ija caccabaa meeqa argatteetti?	8	<pad> 4</s>	4
49	Riichaard gamoo mana jireenyaa darbii 15 qabu keessa jiraata. Tokkoon tokkoon daree yuunitii 8 kan of keessaa qabu yoo ta'u, gamoo kana keessaa 3/4n kan qabamedha. Lakkoofsi waliigalaa yuunitii hin qabamnee gamoo kana keessaa meeqa?	30	<pad> 3/4n</s>	4
50	Liloydi qonna hanqaaquu qaba. Lukkuuleen isaa guyyaatti hanqaaquu 252 kan omishan yoo ta'u, $2n darzanasaanii gurgura. Liloydi torbanitti hanqaaquu kana irraa meeqa hojjeta?	294	<pad> 252</s>	252
51	Dooniin Toom sa'aatii tokkotti maayilii 10 deemuu dandeessi. Sa'aatii 1 hanga 4 PMtti doonii oofaa jira. Sana booda saffisa 6 mph duubatti deebi'a. Deebi'uuf yeroo hangamii itti fudhata?	5	<pad> sa'aatii 6</s>	6
52	Borsaan kitaaba Uriyaa baay'ee itti ulfaataa jira. Paawundii 15 irraa baasuu qaba. Kitaabonni baacoo isaa tokkoon tokkoon isaanii ulfaatina paawundii 1/4 yoo ta'u meeshaaleen taphaa isaas tokkoon tokkoon isaanii paawundii 1/2 ulfaatu. Kitaabota baacoo 30 yoo baase meeshaalee taphaa meeqa baasuu qaba?	15	<pad> 30</s>	30
53	Makaanikiin tokko golollee konkolaataa fe'umsaa fi konkolaataa suphuudhaaf tilmaama adda addaa kaffalchiisa. Tokkoon tokkoon golollee konkolaataa fe'umsaa suphameef makaanikichi $60 kan kaffalchiisu yoo ta'u, tokkoon tokkoon golollee konkolaataa suphameef ammoo makaanikichi $40 kaffalchiisa. Kamisa ammoo makaanikichi golollee konkolaataa fe'umsaa 6 fi golollee konkolaataa 4 supha. Jimaata makaanikichi gololleewwan konkolaataa 12 suphaa golollee konkolaataa fe'umsaa kamiyyuu hin suphine. Guyyaa galii olaanaa argate sanatti makaanikichi galii meeqa caalu argate?	40	<pad> makaanikichi 12</s>	12
54	Obboloonni Dabtifayeer kun ilmoolee adurree 7 kanneen gaaddisa bineensota naannoo sanaa irraa guddifaman waliin konkolaataa isaaniitiin gara manaatti osoo deemaa jiranii haati isaanii bilbiltee adurreewwan mana isaanii lamaan reefuu ijoollee adurree akka godhatan itti himti. Isheen akka jettutti Pachii, adurree jalqabaa, lakkoofsa ijoollee guddifachaa dachaa sadii kan qabdu yoo ta'u, Tirisii, adurreen inni kaan ammoo 12. Maatiin Dabtifayeer amma ilmoolee adurree meeqa qabu?	40	<pad> 7</s>	7
55	Jiin looliipoopsi 30 qaba. Jiin looloopoopsi keessaa 2 nyaata. Loolipooppsi hafe waliin Jiin loolipoopsi 2 borsaa tokko keessatti naquu barbaaddi. Jiin borsaa meeqa guutuu danda'a?	14	<pad> 2</s>	2
56	Piitar torban kana fiilmii ilaaluuf karoorfateera. Yeroo hunda tikkeettii $7n, popkorni ammoo $7n argata. Torban tokkoof $42 yoo qabaate yeroo meeqa fiilmii ilaaluu danda'a?	3	<pad> torban tokkoof</s>	-1
57	Riqichi mukaa tokko paawundii 5000 hin caalle baachuu danda'a. Konkolaataan geejjibaa saanduqa walfakkaataan guutamee fi tokkoon tokkoon isaanii ulfaatina paawundii 15 qaban riqicha kanarra ni darba. Ulfaatinni konkolaachisaa fi konkolaataa fe'umsaa duwwaa walitti qabame paawundii 3755 dha. Lakkoofsi saanduqawwan daangaa ulfaatina riqichaa osoo hin caalin konkolaataa fe’umsaa irratti fe’amuu danda’an meeqa?	83	<pad> saanduqa walfakkaataan</s>	-1
58	Isteefan ajaja gurgurtaa nyaataa toora interneetii irratti ajaje. Kaffaltiin isaa inni dhumaa $40.00 ta'e. Kun karaa gurguraa geejjibaa waan ta'eef, kaffaltii %25 waliigala isaa isa dhumaa irratti mallattoo godhanii kaffaltii geejjibaa $3.00 irraa kaffalchiisan. Isteefan tiippii $4.00s itti dabaleera. Kaffaltii dabalataa booda, gatiin dhumaa nyaata Isxeefan ajaje meeqa ture?	57	<pad> $50.00</s>	50
59	Bosonni goraa tokko tuuta 6 tokkoon tokkoon isaanii firii 20 kan qabuu fi firii dhuunfaa 67 bosona keessa faca’anii kan jiran ta’uu ibsameera. Walumaagalatti goroota meeqatu jira?	187	<pad> 6</s>	6
60	Shaaliin tokko burtukaana 25 kan of keessaa qabu yoo ta’u isaan keessaa 1 tortoraa, %20 kan hin bilchaanne, 2 qomoccoraa fi kan hafe gaarii dha. Burtukaana meeqatu gaarii dha?	17	<pad> 25</s>	25
61	Jaaneet intala isheetiif faaya uffataa bitte. Kana  hojjechuuf meeshaaf $500, achiis ogeessa sana hojjetuuf $800 kan biraa kaffalte. Sana booda inshuraansii argachuuf sana keessaa %10 kaffalte. Walumaagalatti meeqa kaffalte?	1430	<pad> $1100</s>	1100
62	Maarsiin waggaa 40f dhaabbata tokko keessatti yoo hojjette soorama waggaa $50,000/waggaatti argatti. Waggaa 20 booda eegaltee waggaatti gatii sooramaa %5 argachuuf mirga qabdi. Waggaa 30 booda yoo hojii yoo dhiiste sooramni waggaa ishee hangam ta'a?	25000	<pad> $50,000/waggaatti</s>	50000
63	Aleenaan tajaajila tamsaasaa ji'atti $140 ishee kaffalchiisu maallaqaan bitte. Dhaabbanni tamsaasaa kun maallaqa jalqabaa walakkaa waggaa jalqabaa ishee irraa kaffalchiise booda walakkaa waggaa isa kaanii irratti maallaqa %10 gadi yoo ishee irraa kaffalchiise, maallaqa waliigalaa dhuma waggaatti tajaajila tamsaasa kanaatti kaffalte shallagi.	1596	<pad> tajaajila tamsaasaa ji'atti $140 ishee kaffalchiisu maallaqaan bitte.</s>	140
64	Soofiyaan konkolaataa isheetiin karaa deemuuf yaadaa jirti, taankii gaazii tokkoon hangam akka oofuu dandeessu beekuu barbaaddi. Erga yeroo dhumaaf taankii ishee guuttee as maayilii 100 deemtee jirti, ammas guutuuf gaazii gaalonii 4 galchuu qabdi turte. Sanadni abbaan konkolaataa ishee oomisheen kennameef akka jedhutti taankiin ishee gaazii gaalonii 12 qaba. Soofiyaan taankii gaazii tokkoon maayilii meeqa oofuu dandeessi?	300	<pad> 100</s>	100
65	Jiim sa'aatii 2 TV ilaaluun dabarsee booda siree irra ciisee sa'aatii walakkaaf dubbisuuf murteesse. Torbanitti yeroo 3 kana godha. Torban 4 keessatti sa'aatii meeqa TV fi dubbisuu irratti dabarsa?	36	<pad> sa'aatii 300</s>	300
66	Dorgommii kubbaa kachoo tokko irratti manneen barnootaa afur dorgomu. Tokkoon tokkoon mana barumsaa garee kubbaa kachoo shamarranii fi garee kubbaa kachoo ijoollee dhiiraa erguun gareen tokkoon tokkoon isaanii taphattoota 5 qaba. Tokkoon tokkoon mana barumsaa garee tokkoon tokkoon isaaniitiif leenjisaa erganiiru. Walumaagalatti manneen barnootaa hundi namoota meeqa erganiiru?	48	<pad> 10</s>	10
67	Namni qabeenya adamsu tokko saanduqa qabeenya awwaalame kan dhagaa gati jabeessan guutame argate. Daayimandii 175, daayimandii caalaa ruubii 35 xiqqaa, lakkoofsi emeraaldii ruubii caalaa dachaa lama ture. Dhagaan gati jabeessa sana keessaa meeqatu saanduqa keessa ture?	595	<pad> 175</s>	175
68	Mana barumsaa Dr. Wertiz keessatti ijoolleen dhiiraa ijoollee durbaa dachaa lamatu jira. Barsiisaa hundaaf shamarran 60 fi barattoonni 5 yoo jiraatan barsiisota meeqatu jira?	36	<pad> 88</s>	88
69	Beeliin maallaqa murtaa'een jalqaba. Sana booda torban 8f aballii torbanitti doolaara 5 argatti. Dhuma torban 8 irratti yoo walumaa galatti $100 qabaatte, Beeliin maallaqa meeqaan jalqabde?	60	<pad> murtaa'een</s>	-1
70	Juudiin kutaa shubbisaa 5, guyyaa hunda, guyyoota torbanii fi Dilbata kutaa 8 barsiisti. Tokkoon tokkoon kutaa barattoota 15 yoo qabaattee fi barataa tokkoof $15.00 yoo kaffalchiiste, torban 1 keessatti maallaqa meeqa argatti?	7425	<pad> $5,000</s>	5000
71	Keli'aan qophii nyaataa lama kan qabu yoo ta'u, tokko qajeelfama 20 kan qabu yoo ta'u, inni lammaffaan immoo qajeelfama isa jalqabaa dachaa lama qaba. Keeliyaan nyaata lamaan qopheessuuf qajeelfama meeqa dubbisuu qaba?	60	<pad> 20</s>	20
72	Toomiin dhaabbata tola ooltummaa isaaf maallaqa walitti qabaa jira, daammii muraa $3n fi keekii baaduu muraa $4 gurguruun. Toomiin daammii muraa 43 fi keekii baaduu muraa 23 yoo gurgure Toomiin maallaqa meeqa walitti qaba?	221	<pad> 43 fi keekii baaduu muraa 23</s>	23
73	Shiilaan bilbiloota harkaa shan tokkoon tokkoon isaanii $150n ji'a 3f bitte. Tokkoon tokkoon yuunitii irraa dhala %2 ni kaffalama. Shi'elaan ji'a 3f ji'a ji'aan meeqa kaffalti?	255	<pad> $150</s>	150
74	Arti'ee Gabaa Qonnaan Bultootaa keessatti bakka daraaraa itti dhaabbatu qaba. Daraaraa gosa sadii gurgura: keelloo, bullee fi daalacha. Yeroo baayyee keelloo qodaa tokkoof $2.74, bullee qodaa tokkoof $1.87, daalacha qodaa tokkoof $2.12n gurgura. Arti'ee har'a jijjiirama waan hin qabneef gatii isaa hunda gara doolaara dhiyootti naanneffachuuf murteesse. Arti'ee yoo keelloo qodaa 12, bullee qodaa 9 fi daalacha qodaa 17 gurgure meeqa argata?	88	<pad> $2.12</s>	2
75	Luqaas qarqara galaanaa irratti masaraa cirrachaa ijaaraa yeroo dabarsaa jira. Dhuma irratti sadarkaan tokkoon tokkoon masaraa cirrachaa sadarkaa isa gadiitti walakkaa iskuweer fuutii akka qabaatu hubata. Yoo inni masaraa cirrachaa sadarkaa 4 qabu bakka sadarkaan gubbaa iskuweer fuutii 16 qabutti hojjete, giddu galeessaan iskuweer fuutii sadarkaa tokkoo meeqa?	60	<pad> 16</s>	16
76	Seesiliyaan reefu xuuxillaa haaraa bitatte. Akka ogeessi beeyladaa ishee jedhutti guyyoota 180 jalqabaa guyyaa guyyaan nyaata saree burcuqqoo 1 nyaachisuu qabdi. Sana booda umurii isaa guutuu guyyaa guyyaan nyaata saree burcuqqoo 2 nyaachisuu qabdi. Yoo borsaan nyaata saree tokko burcuqqoo 110 qabate, Seesiliyaan waggaa jalqabaa keessatti borsaa nyaata saree meeqa fayyadamti?	5	<pad> burcuqqoo 110</s>	110
77	Raaymoond walakkaa Saaraa miiccaa yoo hojjete, Saaraan immoo dachaa 4 Daawiitii yoo miiccite, fi yoo Saaraan paawundii 400 miiccite garaagarummaa hamma miiccaa Reeymond fi Daawwit godhan shallagi.	100	<pad> Saaraan</s>	-1
