Unnamed: 0	premise	hypothesis	label	llm	verbalized
10	Anginaso isiqiniseko ukuthi kungani	Angazi ukuthi kungani ashintshelwa ezikoleni	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Anginaso isiqiniseko ukuthi kungani
HYPOTHESIS: Angazi ukuthi kungani ashintshelwa ezikoleni
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
11	Anginaso isiqiniseko ukuthi kungani	Angazi kwenzekelani lokho	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Anginaso isiqiniseko ukuthi kungani
HYPOTHESIS: Angazi kwenzekelani lokho
Is it  entailment, contradiction, or neutral? neutral"	neutral
12	Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane	Angikuthandanga ukuthi kube yimi kuphela osebenzisa izilawuli zokuhlola	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane
HYPOTHESIS: Angikuthandanga ukuthi kube yimi kuphela osebenzisa izilawuli zokuhlola
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
13	Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane	Ukuhlolwa kwakwenziwa ezimbobweni eziphakeme ezincane	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane
HYPOTHESIS: Ukuhlolwa kwakwenziwa ezimbobweni eziphakeme ezincane
Is it  entailment, contradiction, or neutral? entailment"	entailment
14	Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane	Babambalwa kuthina abagijimela kuzilawuli ukuyohlola	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kwakuyimina kuphela owayesebenza kuzilawuli, ukuhlola izimbobo eziphakeme ezincane
HYPOTHESIS: Babambalwa kuthina abagijimela kuzilawuli ukuyohlola
Is it  entailment, contradiction, or neutral? neutral"	neutral
15	NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick	Ngisasebenza kuze kube yimanje	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick
HYPOTHESIS: Ngisasebenza kuze kube yimanje
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
16	NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick	Ngathatha umhlalaphansi ngonyaka wezi-2002	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick
HYPOTHESIS: Ngathatha umhlalaphansi ngonyaka wezi-2002
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
17	NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick	URick wakutshela ukuthi ngathatha umhlalaphansi	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: NginguSayitsheni omkhulu, osethathe umhlalaphansi, njengokusho kukaRick
HYPOTHESIS: URick wakutshela ukuthi ngathatha umhlalaphansi
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
18	Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo	Ikhasimende uCutty wenza u$10000 ngenyanga	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo
HYPOTHESIS: Ikhasimende uCutty wenza u$10000 ngenyanga
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
19	Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo	Kunekhasimende elibizwa ngoCutty	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo
HYPOTHESIS: Kunekhasimende elibizwa ngoCutty
Is it  entailment, contradiction, or neutral? entailment"	entailment
20	Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo	Asinalo ikhasimende elibizwa ngoCutty	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo
HYPOTHESIS: Asinalo ikhasimende elibizwa ngoCutty
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
21	Intombazane engisizile iphuma ngale kwedolobha	Intombazane engifuna ingisize ihlala kude kakhulu	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Intombazane engisizile iphuma ngale kwedolobha
HYPOTHESIS: Intombazane engifuna ingisize ihlala kude kakhulu
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
22	Intombazane engisizile iphuma ngale kwedolobha	Intombazane ezongisiza ihlala kumamayela awu-5 kude	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Intombazane engisizile iphuma ngale kwedolobha
HYPOTHESIS: Intombazane ezongisiza ihlala kumamayela awu-5 kude
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
23	Intombazane engisizile iphuma ngale kwedolobha	Akekho ongangisiza	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Intombazane engisizile iphuma ngale kwedolobha
HYPOTHESIS: Akekho ongangisiza
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
24	Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo	Bonke bavuma ukuthi bazosebenza emasimini	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo
HYPOTHESIS: Bonke bavuma ukuthi bazosebenza emasimini
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
25	Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo	Abakwazanga ukuvuma ukuthi ubani ozoya ensimini nolungele ukusebenza endlini	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo
HYPOTHESIS: Abakwazanga ukuvuma ukuthi ubani ozoya ensimini nolungele ukusebenza endlini
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
26	Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo	Abakwwazanga ukuvuma ukuthi ubani ozosebenza ensimini kakotini nokuthi ngubani ozosula phansi	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo
HYPOTHESIS: Abakwwazanga ukuvuma ukuthi ubani ozosebenza ensimini kakotini nokuthi ngubani ozosula phansi
Is it  entailment, contradiction, or neutral? neutral"	neutral
27	Babenezingane eziyisihlanu, eyodwa yazo yashona	Zonke izingane zabo zaphila	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Babenezingane eziyisihlanu, eyodwa yazo yashona
HYPOTHESIS: Zonke izingane zabo zaphila
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
28	Babenezingane eziyisihlanu, eyodwa yazo yashona	Uyedwa umntwana owashona kwabahlanu	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Babenezingane eziyisihlanu, eyodwa yazo yashona
HYPOTHESIS: Uyedwa umntwana owashona kwabahlanu
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
29	Babenezingane eziyisihlanu, eyodwa yazo yashona	Umntwana owashona wazalwa egula	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Babenezingane eziyisihlanu, eyodwa yazo yashona
HYPOTHESIS: Umntwana owashona wazalwa egula
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
30	Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena	Ngesikhathi emtshela ukuthi akeze endaweni yokungena wayenezinyembezi emehlweni akhe	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena
HYPOTHESIS: Ngesikhathi emtshela ukuthi akeze endaweni yokungena wayenezinyembezi emehlweni akhe
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
31	Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena	Washesha wazisula izinyembezi emfa kokuphosa uJoe endaweni yokungena	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena
HYPOTHESIS: Washesha wazisula izinyembezi emfa kokuphosa uJoe endaweni yokungena
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
32	Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena	Wayejabule ukubona uJoe waze waqala ukukhala	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena
HYPOTHESIS: Wayejabule ukubona uJoe waze waqala ukukhala
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
33	Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke	Ukushisa kungagcineka futhi ngesikhathi somlilo	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke
HYPOTHESIS: Ukushisa kungagcineka futhi ngesikhathi somlilo
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
34	Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke	Ukushisa kungaputshuka kungxenyana yensimbi emva kokusha kwendizamshini	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke
HYPOTHESIS: Ukushisa kungaputshuka kungxenyana yensimbi emva kokusha kwendizamshini
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
35	Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke	ukushisa ngeke kuputshuke ngesikhathi somlilo	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke
HYPOTHESIS: ukushisa ngeke kuputshuke ngesikhathi somlilo
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
36	Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS	INkosi ithathe umhlalaphansi kwezombutho wasemoyeni zaseUS	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS
HYPOTHESIS: INkosi ithathe umhlalaphansi kwezombutho wasemoyeni zaseUS
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
37	Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS	INkosi isanda kuthatha umhlalaphansi emasontweni ambalwa adlule	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS
HYPOTHESIS: INkosi isanda kuthatha umhlalaphansi emasontweni ambalwa adlule
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
38	Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS	INkosi yezombutho yezomoya zaseUS uqale umsebenzi wakhe kulelisonto	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS
HYPOTHESIS: INkosi yezombutho yezomoya zaseUS uqale umsebenzi wakhe kulelisonto
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
39	Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi	Zingaphezu kweyodwa izindizamshini ezifikayo njalo ngesonto	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi
HYPOTHESIS: Zingaphezu kweyodwa izindizamshini ezifikayo njalo ngesonto
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
40	Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi	Ukunyuka kwesiminyaminya sezindizamshini kuyinkinga	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi
HYPOTHESIS: Ukunyuka kwesiminyaminya sezindizamshini kuyinkinga
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
41	Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi	Azikho izindizamshini ezifikayo	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi
HYPOTHESIS: Azikho izindizamshini ezifikayo
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
42	Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele	Kuthatha izinyanga ezintathu ukuqeda ukuqeqeshwa ekusebenziseni amasuthi engcindezi aphelele	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele
HYPOTHESIS: Kuthatha izinyanga ezintathu ukuqeda ukuqeqeshwa ekusebenziseni amasuthi engcindezi aphelele
Is it  entailment, contradiction, or neutral? entailment"	entailment
43	Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele	Ukuqeqesha usebenzisa amasuthi engcindezi aphelele kuthatha isikhathi	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele
HYPOTHESIS: Ukuqeqesha usebenzisa amasuthi engcindezi aphelele kuthatha isikhathi
Is it  entailment, contradiction, or neutral? entailment"	entailment
44	Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele	Singenza ukuthi uqeqeshwe ukuthi usebenzise amasuthi engcindezi aphelele ekupheleni kosuku	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele
HYPOTHESIS: Singenza ukuthi uqeqeshwe ukuthi usebenzise amasuthi engcindezi aphelele ekupheleni kosuku
Is it  entailment, contradiction, or neutral? entailment"	entailment
45	Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,	Ibhomu licishwe umshayeli webhanoyi	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,
HYPOTHESIS: Ibhomu licishwe umshayeli webhanoyi
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
46	Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,	Ibhomu lalingenalo ithuba lokuqhuma	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,
HYPOTHESIS: Ibhomu lalingenalo ithuba lokuqhuma
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
47	Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,	Kwakukhona ubungozi obukhulu bokuqhuma kwebhomu	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,
HYPOTHESIS: Kwakukhona ubungozi obukhulu bokuqhuma kwebhomu
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
48	Kunjani ukuthi kubukeka engathi yini engizama ukuyenza	Anginaso isiqiniseko sokuthi kubukeka kanjani kuwena	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kunjani ukuthi kubukeka engathi yini engizama ukuyenza
HYPOTHESIS: Anginaso isiqiniseko sokuthi kubukeka kanjani kuwena
Is it  entailment, contradiction, or neutral? neutral"	neutral
49	Kunjani ukuthi kubukeka engathi yini engizama ukuyenza	Kuyabonakala ukuthi ngizama ukuyenza lento	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kunjani ukuthi kubukeka engathi yini engizama ukuyenza
HYPOTHESIS: Kuyabonakala ukuthi ngizama ukuyenza lento
Is it  entailment, contradiction, or neutral? entailment"	entailment
50	Kunjani ukuthi kubukeka engathi yini engizama ukuyenza	Ngizama ukuqeda iphrojekthi yami ngesonto elizayo	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kunjani ukuthi kubukeka engathi yini engizama ukuyenza
HYPOTHESIS: Ngizama ukuqeda iphrojekthi yami ngesonto elizayo
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
