premise,hypothesis,label,output
"She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.",As she told him to come up the porch she had tears in her eyes.,entailment,Contradiction
"She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.",She quickly wiped away the tears after flinging Joe off the porch.,contradiction,Contradiction
"She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.",She was so happy to see Joe that she started to cry.,neutral,Neutral
"Even if the aircraft was on fire, why it, it would uh, burn and it would melt through a lead component for the radiation to leak out.",The radiation can be contained during a fire as well.,neutral,Contradiction
"Even if the aircraft was on fire, why it, it would uh, burn and it would melt through a lead component for the radiation to leak out.",The radiation would leak out from a lead component after the aircraft burned.,entailment,Entailment
"Even if the aircraft was on fire, why it, it would uh, burn and it would melt through a lead component for the radiation to leak out.",The radiation would not leak out during a fire.,contradiction,Contradiction
"This is Chief Master Sergeant Clem Francis, retired from the US Air Force.",The Chief is retired from the US Air Force.,entailment,Entailment
"This is Chief Master Sergeant Clem Francis, retired from the US Air Force.",The Chief just recently retired a few weeks ago.,neutral,Contradiction
"This is Chief Master Sergeant Clem Francis, retired from the US Air Force.",The US Air Force Chief just started his career this week.,contradiction,Contradiction
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,More than one aircraft arrive every week.,entailment,Entailment
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,The increased aircraft traffic is troublesome.,neutral,Neutral
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,There are never any aircraft arriving.,contradiction,Contradiction
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,It takes up to three months to complete training on the use of a full pressure suit.,neutral,Neutral.
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,Training to use a full pressure suit takes time.,entailment,Entailment
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,We could have you trained to use a full pressure suit by the end of the day.,contradiction,Contradiction
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",The bomb had been deactivated by the pilot.,neutral,Contradiction
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",The bomb had no chance of exploding.,entailment,Entailment
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",There was a great danger of the bomb exploding.,contradiction,Contradiction
And how about it looks like exactly what I'm trying to do.,I'm not sure what this looks like to you.,contradiction,Contradiction
And how about it looks like exactly what I'm trying to do.,"I'm trying to do this, obviously.",entailment,Entailment
And how about it looks like exactly what I'm trying to do.,I'm trying to finish my project in the next week.,neutral,Neutral
"But anyway, the animals would get loose all the time, especially the goats.",The goats escaped from the barn every day.,neutral,Contradiction
"But anyway, the animals would get loose all the time, especially the goats.",The goats escaped often.,entailment,Entailment
"But anyway, the animals would get loose all the time, especially the goats.",The goats were kept safe and secure.,contradiction,Contradiction
The doors were locked when we went in.,All of the doors were open.,contradiction,Contradiction
The doors were locked when we went in.,We had the keys with us.,neutral,Neutral.
The doors were locked when we went in.,We went in even though the doors were locked.,entailment,Entailment
So I just had to take the totals and try and figure it like that.,I feel confident that the totals are all I need to get this figured out.,neutral,Neutral
So I just had to take the totals and try and figure it like that.,I have no clue what to do with just the totals please give me more details to figure out this mess.,contradiction,Contradiction
So I just had to take the totals and try and figure it like that.,I will calculate it based off of the totals.,entailment,Entailment
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers are drug addicts.,neutral,Entailment
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers aren't on any prescriptions or drugs.,contradiction,Contradiction
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers take drugs.,entailment,Entailment
yeah it's real nice has it been raining,I do not mind the rain.,neutral,Neutral
yeah it's real nice has it been raining,It is nice and rainy.,entailment,Neutral
yeah it's real nice has it been raining,It is so horrible with the never ending sunshine.,contradiction,Contradiction
oh what human life is worth and whether or not you can rehabilitate somebody,All lives are worth rehab and second chances.,neutral,Contradiction
oh what human life is worth and whether or not you can rehabilitate somebody,No humans deserve to be rehabilitated.,contradiction,Contradiction
oh what human life is worth and whether or not you can rehabilitate somebody,Regardless of rehabilitation what life is worth it.,entailment,Contradiction
oh boy you do have a strange wiring problem there,I've never seen this kind of wiring problem before.,neutral,Entailment
oh boy you do have a strange wiring problem there,The wiring isn't the issue.,contradiction,Contradiction
oh boy you do have a strange wiring problem there,There's a problem caused by this odd wiring.,entailment,Entailment
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm not at all surprised that they were leinient.,contradiction,Contradiction
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm surprised that they let you take food and drinks in there.,neutral,Neutral
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm surprised what they could get away with.,entailment,Entailment
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I do not need to because my children are over the age of twenty.,entailment,Entailment
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I might have to since they are close in age.,neutral,Contradiction
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I must since they are both ten and eleven years old.,contradiction,Contradiction
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people who might not be able to make the best judgment calls.",entailment,Entailment
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people who might not be hungry.",neutral,Neutral
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people whose decision faculties are never impaired.",contradiction,Contradiction
no they're still they're still on tour they've been touring since late sixties,They have been touring since before 1970.,entailment,Entailment
no they're still they're still on tour they've been touring since late sixties,They love touring.,neutral,Neutral
no they're still they're still on tour they've been touring since late sixties,They recently ended their tour.,contradiction,Contradiction
how would you do aerobics,Can you explain how you'd perform aerobics?,entailment,Entailment
how would you do aerobics,I'm interested in aerobics because I need some cardiovascular activity.,neutral,Neutral
how would you do aerobics,Please stop talking about aerobics.,contradiction,Contradiction
well that's a good one i hadn't thought about that yeah,That's a dumb idea I discarded last week.,contradiction,Contradiction
well that's a good one i hadn't thought about that yeah,That's a good point.,entailment,Entailment
well that's a good one i hadn't thought about that yeah,The paradox you mention is a good point.,neutral,Neutral
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,The day care is open every day for children under the age of five only.,contradiction,Contradiction
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,They do let them go more than twice a week if the senior citizens are up to it.,neutral,Neutral
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,They refer to it as a senior day care but it is called the senior center.,entailment,Entailment
that was their goal oh,That is what they had been striving for.,entailment,Entailment
that was their goal oh,That was never what they wanted.,contradiction,Contradiction
that was their goal oh,They achieved their goal.,neutral,Neutral
gun control means using two hands,Half of all gun misfires result from single-hand use.,neutral,Neutral
gun control means using two hands,The best way forward for gun control is to use both feet.,contradiction,Contradiction
gun control means using two hands,Use both hands if you want to practice gun control.,entailment,Entailment
and uh but it suddenly comes from somewhere i don't know where it comes from but,I do not know where it comes from but it is swift.,entailment,Entailment
and uh but it suddenly comes from somewhere i don't know where it comes from but,It comes by fast but I kinda know where it may be coming from.,neutral,Contradiction
and uh but it suddenly comes from somewhere i don't know where it comes from but,It comes like molasses and I know exactly when it will be coming.,contradiction,Contradiction
no in fact i'm not even familiar with it i don't think,I don't know much about it.,entailment,Entailment
no in fact i'm not even familiar with it i don't think,I'm ignorant in matters of love.,neutral,Neutral
no in fact i'm not even familiar with it i don't think,I've been studying it for years.,contradiction,Contradiction
yeah she was great you know she,I think she knows that she was awesome.,neutral,Neutral
yeah she was great you know she,No she was horrible.,contradiction,Contradiction
yeah she was great you know she,Yes she was very good.,entailment,Entailment
yeah he suggested just getting uh um a uh um a mop like you would use,He suggested buying a vacuum.,contradiction,Contradiction
yeah he suggested just getting uh um a uh um a mop like you would use,He suggested finding a mop.,entailment,Entailment
yeah he suggested just getting uh um a uh um a mop like you would use,He wanted to clean up the blood with a mop.,neutral,Neutral
its really bad out here we just had a freeway shooting about three blocks from our house,The shooting was at least 100 miles from where I live.,contradiction,Contradiction
its really bad out here we just had a freeway shooting about three blocks from our house,The shooting was close to my house and it makes me scared to go outside.,neutral,Entailment
its really bad out here we just had a freeway shooting about three blocks from our house,"There was a shooting close to my home, it is really not good in this area.",entailment,Entailment
uh-huh that's true it is it's not really uh consistent,"I disagree with you, it is very consistent.",contradiction,Contradiction
uh-huh that's true it is it's not really uh consistent,I think you may be correct about its consistency.,neutral,Contradiction
uh-huh that's true it is it's not really uh consistent,You are correct about it not be consistent.,entailment,Entailment
i'm trying to hang in there,I am attempting to hang on.,entailment,Entailment
i'm trying to hang in there,I really am doing my best.,neutral,Entailment
i'm trying to hang in there,I will let go and never look back.,contradiction,Contradiction
We gate our entry into the technological future.,We are building the precursors necessary for a technology future.,entailment,Entailment
We gate our entry into the technological future.,"We build transistors, so our future will be run by AI.",neutral,Neutral.
We gate our entry into the technological future.,We want to prevent technology from succeeding.,contradiction,Contradiction
"For example, at a maximum, all the genes turn purple.","At a maximum, only half of the genes can turn purple.",contradiction,Contradiction
"For example, at a maximum, all the genes turn purple.",It's possible for the genes to switch color.,entailment,Entailment
"For example, at a maximum, all the genes turn purple.",Sometimes the genes can turn blue too.,neutral,Contradiction
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins is great at math.,entailment,Entailment
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins's focus is algebraic geometry.,neutral,Neutral
Daniel Yamins is a brilliant young mathematician.,"Mr. Yamins's is a great artist, but a terrible mathematician.",contradiction,Contradiction
"And if so, are they often near that boundary?",I know they never travel near the boundary.,contradiction,Contradiction
"And if so, are they often near that boundary?","I want to know, are they often in England?",neutral,Neutral
"And if so, are they often near that boundary?",The speaker wanted clarification about how often they went near the boundary.,entailment,Entailment
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere changes a lot.,entailment,Neutral
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere changes according to the temperature.,neutral,Neutral
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere never changes.,contradiction,Contradiction
"With that leap, a regular crystal cannot encode much  information.",Regular crystals are a very high density information storage medium.,contradiction,Contradiction
"With that leap, a regular crystal cannot encode much  information.",Regular crystals are not very useful for encoding information.,entailment,Entailment
"With that leap, a regular crystal cannot encode much  information.",There are other kinds of crystals that are very useful for encoding geographic information using laser beams.,neutral,Neutral
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers are naturally better at puzzle solving than at playing pretend games.,contradiction,Contradiction
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers do not need as much help learning how to pretend.,entailment,Entailment
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers lack the necessary spatial modeling skills to master puzzles on their own.,neutral,Entailment
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,Notes about this proposition were recorded in several additional documents.,neutral,Neutral
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,Some people believed that all people are equal.,entailment,Entailment
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,This nation was founded on the belief that some people are inherently better than others.,contradiction,Contradiction
Should I be praising him more?,I'm pretty sure I need to beat him for his failures.,contradiction,Contradiction
Should I be praising him more?,I'm wondering if he needs more appreciation from me.,entailment,Entailment
Should I be praising him more?,Should I be praising him more for his piano performance?,neutral,Entailment
Spin network theories can be constructed in dierent dimensions.,Other dimensions can be used to construct spin network theories.,entailment,Entailment
Spin network theories can be constructed in dierent dimensions.,Spin networks are very useful for data storage technologies.,neutral,Neutral
Spin network theories can be constructed in dierent dimensions.,Spin networks cannot be imagined in different dimensions.,contradiction,Contradiction
"(frantically)  No, no, I don't want you to die!",I do not want you to die!,entailment,Entailment
"(frantically)  No, no, I don't want you to die!",I don't care if you die!,contradiction,Contradiction
"(frantically)  No, no, I don't want you to die!",I'd be very upset if you died!,neutral,Entailment
"He was publicly hanged on March 19, 1875, in San Jose, California.",California was performing public executions as late as 1875.,entailment,Entailment
"He was publicly hanged on March 19, 1875, in San Jose, California.",He was acquitted of all wrong doing and sent on his way.,contradiction,Contradiction
"He was publicly hanged on March 19, 1875, in San Jose, California.",He was hanged for sedition and horse thievery.,neutral,Neutral
"In the chaotic regime, the twinkling green sea percolates.",The sea was deep blue and smooth as glass.,contradiction,Contradiction
"In the chaotic regime, the twinkling green sea percolates.",The sea was filled with small fish that splashed against the boat.,neutral,Neutral.
"In the chaotic regime, the twinkling green sea percolates.",The sea was green and appeared to bubble.,entailment,Entailment
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,By the 1870s all legal order had collapsed and the country was in complete anarchy.,contradiction,Contradiction
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,The 1860s were a tumultuous time.,entailment,Entailment
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,The new legal order wished to expand labor rights.,neutral,Neutral.
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Children are incapable of sharing higher forms of thinking.,contradiction,Contradiction
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Fishing is one popular activity shared among many different cultures.,neutral,Neutral
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Sharing common activities is sometimes helpful for sharing higher forms of thinking.,entailment,Entailment
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",None of the neighborhoods had spiritual leaders who weren't priests.,contradiction,Contradiction
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",Some neighborhoods had spiritual leaders who weren't priests.,entailment,Entailment
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",Some of the spiritual leaders had black hair.,neutral,Neutral
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can learn how people are similar and different.,entailment,Entailment
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can see how different races are different.,neutral,Neutral.
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can't learn anything.,contradiction,Contradiction
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime allowed it.,contradiction,Contradiction
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime killed everyone involved.,neutral,Contradiction
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime stopped it.,entailment,Entailment
Sonja the  child  began to mimic her daughter's tantrums.,Nobody was having a tantrum.,contradiction,Contradiction
Sonja the  child  began to mimic her daughter's tantrums.,Sonja is a child.,entailment,Entailment
Sonja the  child  began to mimic her daughter's tantrums.,Sonja was upset.,neutral,Neutral
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court occasionally used this power in the decades leading up to the Civil War.,entailment,Entailment
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court used this power 4 times in the fifty-five years leading up to the Civil War.,neutral,"Neutral.

The premise states that the Court used its power sparingly in the fifty-five years leading up to the Civil War, but it does not specify the exact number of times it was used. Therefore, the hypothesis that the Court used this power 4 times is not directly supported or contradicted by the premise."
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court used this power 5 million times in the fifty-five years leading up to the Civil War.,contradiction,Contradiction
"I assure you, sir, that I was fully informed of all.",I am telling you that I was given knowledge about everything.,entailment,Entailment
"I assure you, sir, that I was fully informed of all.",It is the detective's death that I was informed about.,neutral,Contradiction
"I assure you, sir, that I was fully informed of all.",There are many details that were hidden from me.,contradiction,Contradiction
The sounds disturbed Captain Blood from his disgruntled musings.,Captain Blood was able to think his disgruntled thoughts without interruption.,contradiction,Contradiction
The sounds disturbed Captain Blood from his disgruntled musings.,Captain Blood's thoughts were broken by some noises.,entailment,Entailment
The sounds disturbed Captain Blood from his disgruntled musings.,The puppy's screams jolted the captain from his ruminations.,neutral,Contradiction
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.",You treated me kindly when I was a slave in Barbados.,entailment,Entailment
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.","You were incredibly cruel to me, and treated me worse than dirt.",contradiction,Contradiction
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.",Your uncle beat me hard everyday when he owned me.,neutral,Contradiction
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.",A lush landscape was within sight.,entailment,Entailment
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.",The island they were approaching was uninhabited.,neutral,Neutral
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.","They could not see any land for miles, only unending ocean.",contradiction,Contradiction
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.","His Majesty has envoys, and I am one of them.",entailment,Entailment
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.",His Majesty sent me here about a week ago.,neutral,Neutral
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.",I do not take orders from His Majesty.,contradiction,Contradiction
"I owed it to you--or thought I did,  he said.",He never thought he owed you anything.,contradiction,Contradiction
"I owed it to you--or thought I did,  he said.",He owed you for the help you gave him as a penniless beggar.,neutral,Contradiction
"I owed it to you--or thought I did,  he said.",He thought he owed you something.,entailment,Entailment
I should have known better than to come so close to Jamaica by night.,I traveled near to Jamaica after the sun had set.,entailment,Entailment
I should have known better than to come so close to Jamaica by night.,I traveled to Jamaica in a large boat.,neutral,Neutral
I should have known better than to come so close to Jamaica by night.,My wife and I arrived in Jamaica in broad daylight.,contradiction,Contradiction
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood slept a thoughtless dream on his day-bed.,contradiction,Contradiction
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood was ruminating while lying down.,entailment,Entailment
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood was thinking hard about the last time he saw his mother.,neutral,Neutral
"Sure, then, I'll be telling ye.","Alright then, I will tell you about it.",entailment,Entailment
"Sure, then, I'll be telling ye.",I will not say a word to you.,contradiction,Contradiction
"Sure, then, I'll be telling ye.",It is only because you promised not to repeat this that I am telling you.,neutral,Contradiction
Ah! And what way may that be?,Someone is asking which way to go.,entailment,Entailment
Ah! And what way may that be?,The questioner is alone and has no one around to confer with.,contradiction,Neutral
Ah! And what way may that be?,The questioner is in a hurry and needs to know immediately the route to take.,neutral,Neutral.
I do not grant the King's commission lightly.,Granting the King's commission goes against my morals.,neutral,Neutral
I do not grant the King's commission lightly.,I have given hard thought to the King's commission.,entailment,Entailment
I do not grant the King's commission lightly.,I signed the warrant to grant the King's commission without a second thought.,contradiction,Contradiction
He realized that he might have to retreat in a hurry.,He realized that he had all day to retreat.,contradiction,Contradiction
He realized that he might have to retreat in a hurry.,He realized that he had to make a quick move.,entailment,Entailment
He realized that he might have to retreat in a hurry.,"If he stayed in the same place, he would be discovered.",neutral,Neutral.
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She did not like that he had murdered many men in the past three years.,neutral,Contradiction
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She spoke happily of his adventures and his personality.,contradiction,Contradiction
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She spoke in sad tones.,entailment,Entailment
I suppose that is after the fashion of your kind.,I assume that this is what your kind do.,entailment,Entailment
I suppose that is after the fashion of your kind.,"I have read about your kind, and their culture.",neutral,Neutral
I suppose that is after the fashion of your kind.,I take it that this is not common among your kind.,contradiction,Contradiction
A frown rumpled her brow.,A huge grin was spread on her face.,contradiction,Contradiction
A frown rumpled her brow.,She felt a sickening feeling in her stomach.,neutral,Neutral
A frown rumpled her brow.,There was a frown on her face.,entailment,Entailment
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",Her expression changed after she saw his face.,entailment,Entailment
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",Her face lit up when she saw the frown on his face.,contradiction,Contradiction
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",She did not know if he was angry at her.,neutral,Neutral.
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.","Since the great gates were locked, he jumped over the fence, into the courtyard.",contradiction,Contradiction
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.",The great gates were the only entrance to the courtyard.,neutral,Neutral.
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.",There were big gates that led into the courtyard.,entailment,Entailment
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He thought someone would be going to the gallows.,entailment,Entailment
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He was a sheriff who had captured a thief.,neutral,Contradiction
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He whispered a way to escape the country in order to avoid jail.,contradiction,Contradiction
How could I in honesty have detained them? It was in the bargain.,I could not bring myself to detain them.,entailment,Entailment
How could I in honesty have detained them? It was in the bargain.,I detained them as soon as I saw them.,contradiction,Contradiction
How could I in honesty have detained them? It was in the bargain.,"I would not have forgiven myself, if I had detained them.",neutral,Entailment
I've been hunting him this year past.,I have been following him closely for a year without him knowing.,neutral,Neutral.
I've been hunting him this year past.,I have only been following him for close to a week.,contradiction,Contradiction
I've been hunting him this year past.,Over the course of the past year I have been stalking him.,entailment,Entailment
The museum is not strong on catalogues or labels,The museum does not like being labelled.,neutral,Neutral
The museum is not strong on catalogues or labels,The museum is not a fan of brochures.,entailment,Neutral.
The museum is not strong on catalogues or labels,The strong point of the museum is the catalogues.,contradiction,Contradiction
These open-air markets are also the most interesting places to shop in Beijing.,Beijing has open-air markets that include very interesting shops.,entailment,Entailment
These open-air markets are also the most interesting places to shop in Beijing.,The open-air markets in Beijing are the most interesting in the world.,neutral,Neutral
These open-air markets are also the most interesting places to shop in Beijing.,The strict laws in Beijing prohibit open-air markets within the city limits.,contradiction,Contradiction
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water and the beach are always clean.,contradiction,Contradiction
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water and the beach may be dirty.,entailment,Entailment
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water is dirty because of pollution.,neutral,Neutral.
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.",None of the skyscrapers on the Golden Mile are banks.,contradiction,Contradiction
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.",The skyscrapers on the Golden Mile are banks.,entailment,Entailment
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.","The skyscrapers on the Golden Mile are different types of businesses, including banks.",neutral,Entailment
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada had safer skies.,entailment,Entailment
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada's skies were free from missiles.,neutral,Entailment
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada's skies were more dangerous.,contradiction,Contradiction
"And they remain tolerant and helpful, even though they know that their lovely coast is no longer just theirs.",They are bitter and resentful to everyone now that they have to share the coast.,contradiction,Contradiction
"And they remain tolerant and helpful, even though they know that their lovely coast is no longer just theirs.",They have to share the coast with other people now.,entailment,Entailment
"And they remain tolerant and helpful, even though they know that their lovely coast is no longer just theirs.",They used to own five hundred miles of coastal frontage.,neutral,Neutral
"Kublai Khan erected his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures remain on display today.",Kublai Khan erected a capital in Taiwan.,contradiction,Contradiction
